Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Promo Spend on Delivery,Tax on Promo Spend on Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Ameci Pizza & Pasta - Lake Forest,,#C4464,c8f4ec13-546f-4be2-bf5f-878d8e0c4464,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-10,15:32,40.94,3.17,44.11,0,0,0,0,0,0,0,0,44.11,-7.78,0,0,0,0,0,,0,0,0,36.33,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#29988,b92594be-7454-453a-8a4e-109325929988,Delivery - Partner Using Uber App,iOS,Completed,2020-12-10,16:25,27.05,2.1,29.15,0,0,0,0,0,0,0,0,29.15,-5.14,0,0,0,0,0,,0,0,0,24.01,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#0CDE3,e17534ee-f0fd-41b0-a911-e3348bf0cde3,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-10,18:52,11.74,0.91,12.65,0,0,0,0,0,0,0,0,12.65,-2.23,0,0,0,0,0,,0,0,0,10.42,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#053E6,ca15f0c8-640f-4882-bcef-05f7e1d053e6,Delivery - Partner Using Uber App,Android,Completed,2020-12-10,18:55,55.94,4.34,60.28,0,0,0,0,0,0,0,0,60.28,-10.63,0,0,0,0,0,,0,0,0,49.65,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#94FCE,4487b664-af29-4df3-8e07-8f384d194fce,Delivery - Partner Using Uber App,iOS,Completed,2020-12-10,19:13,50.95,3.95,54.9,0,0,0,0,0,0,0,0,54.9,-9.68,0,0,0,0,0,,0,0,0,45.22,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#4EF1A,240e3289-821f-4a60-a6b8-a2a12d94ef1a,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-10,19:48,19.73,1.53,21.26,0,0,0,0,0,0,0,0,21.26,-3.75,0,0,0,0,0,,0,0,0,17.51,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#05151,bb9e56e9-acf6-497b-a9d1-377886905151,Delivery - Partner Using Uber App,iOS,Completed,2020-12-10,21:38,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.23,0,0,0,0,0,,0,0,0,15.07,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#B0316,b3ceee90-1925-45c4-9f2c-d6be573b0316,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-11,16:50,15.74,1.22,16.96,0,0,0,0,0,0,0,0,16.96,-2.99,0,0,0,0,0,,0,0,0,13.97,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#5FC8D,d4072dd2-d490-4d9e-a351-aa5553f5fc8d,Delivery - Partner Using Uber App,Android,Completed,2020-12-11,16:59,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-3.13,0,0,0,0,0,,0,0,0,14.64,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#04B10,d24aa04e-bf04-48e2-af19-070929b04b10,Delivery - Partner Using Uber App,iOS,Completed,2020-12-11,18:38,35.72,2.77,38.49,0,0,0,0,0,0,0,0,38.49,-6.79,0,0,0,0,0,,0,0,0,31.7,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#4A2D6,aedb06f6-e361-47e3-8890-72342d54a2d6,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-11,19:10,32.98,2.56,35.54,0,0,0,0,0,0,0,0,35.54,-6.27,0,0,0,0,0,,0,0,0,29.27,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#9D4A4,4558428c-7a11-4690-a671-5d8dd939d4a4,Delivery - Partner Using Uber App,iOS,Completed,2020-12-11,19:33,18.47,1.43,19.9,0,0,0,0,0,0,0,0,19.9,-3.51,0,0,0,0,0,,0,0,0,16.39,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#7EF7C,033c0249-655c-4f05-9c8d-1b233457ef7c,Delivery - Partner Using Uber App,iOS,Completed,2020-12-11,19:34,28.98,2.25,31.23,0,0,0,0,0,0,0,0,31.23,-5.51,0,0,0,0,0,,0,0,0,25.72,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#8AC00,1c360e1e-57b9-4855-bd5a-6b942758ac00,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-11,19:57,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-3.61,0,0,0,0,0,,0,0,0,16.84,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#2E90D,6c256c44-01ae-4888-8758-9c8b0ac2e90d,Delivery - Partner Using Uber App,Android,Completed,2020-12-11,20:49,31.98,2.48,34.46,0,0,0,0,0,0,0,0,34.46,-6.08,0,0,0,0,0,,0,0,0,28.38,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#DCBF1,93341db9-f08d-44c8-a637-d5c5d50dcbf1,Delivery - Partner Using Uber App,Android,Completed,2020-12-12,14:46,24.98,1.94,26.92,0,0,0,0,0,0,0,0,26.92,-4.75,0,0,0,0,0,,0,0,0,22.17,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#23FD7,769899d2-957b-4f83-b11f-a6ed3f023fd7,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-12,15:37,31.73,2.46,34.19,0,0,0,0,0,0,0,0,34.19,-6.03,0,0,0,0,0,,0,0,0,28.16,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#77D13,487d5b4b-33c4-404d-84cc-58f871077d13,Delivery - Partner Using Uber App,Android,Completed,2020-12-12,18:05,23.57,1.83,25.4,0,0,0,0,0,0,0,0,25.4,-4.48,0,0,0,0,0,,0,0,0,20.92,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#A485D,e73118b4-64b2-4bbb-9d0a-0378f72a485d,Delivery - Partner Using Uber App,Android,Completed,2020-12-12,18:12,20.71,1.61,22.32,0,0,0,0,0,0,0,0,22.32,-3.93,0,0,0,0,0,,0,0,0,18.39,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#4C389,be02d2d0-108d-4510-bc27-f4afec24c389,Delivery - Partner Using Uber App,iOS,Completed,2020-12-12,19:14,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.23,0,0,0,0,0,,0,0,0,15.07,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#B1DA1,98460059-7ff5-44e5-a8a9-e217bb8b1da1,Delivery - Partner Using Uber App,iOS,Completed,2020-12-12,19:26,33.97,2.63,36.6,0,0,0,0,0,0,0,0,36.6,-6.45,0,0,0,0,0,,0,0,0,30.15,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#364D7,4bb47d8d-6c6c-4d5b-b754-a7448d1364d7,Delivery - Partner Using Uber App,iOS,Completed,2020-12-12,20:22,21.27,1.65,22.92,0,0,0,0,0,0,0,0,22.92,-4.04,0,0,0,0,0,,0,0,0,18.88,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#84F1A,8179939f-1eef-4037-a84e-e791f9d84f1a,Delivery - Partner Using Uber App,iOS,Completed,2020-12-12,21:14,34.97,2.71,37.68,0,0,0,0,0,0,0,0,37.68,-6.64,0,0,0,0,0,,0,0,0,31.04,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#3F12C,44f23e38-26f8-42bb-be9c-bf1ef823f12c,Delivery - Partner Using Uber App,iOS,Completed,2020-12-12,21:19,37.24,2.89,40.13,0,0,0,0,0,0,0,0,40.13,-7.08,0,0,0,0,0,,0,0,0,33.05,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#E1CDC,12c2b2b4-2acb-4d66-a454-e9fc755e1cdc,Delivery - Partner Using Uber App,iOS,Completed,2020-12-12,21:27,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-4.94,0,0,0,0,0,,0,0,0,23.05,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#E1CDC,12c2b2b4-2acb-4d66-a454-e9fc755e1cdc,,Unknown,Refund,2020-12-12,21:27,-14.99,-1.16,-16.15,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-16.15,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#1C0A7,b0ed78a9-5f92-4787-a2f3-1c4dc5a1c0a7,Delivery - Partner Using Uber App,iOS,Completed,2020-12-12,22:12,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,0,0,13.3,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#42E7D,11ff53cd-794d-48bb-a7a6-34dac6d42e7d,Delivery - Partner Using Uber App,Android,Completed,2020-12-13,14:31,36.97,2.87,39.84,0,0,0,0,0,0,0,0,39.84,-7.02,0,0,0,0,0,,0,0,0,32.82,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#6FECD,4119171b-167c-48c9-97a8-307ff336fecd,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-13,14:47,23.91,1.85,25.76,0,0,0,0,0,0,0,0,25.76,-4.54,0,0,0,0,0,,0,0,0,21.22,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#583E3,52654ca0-28e4-4eab-9259-039e45f583e3,Delivery - Partner Using Uber App,iOS,Completed,2020-12-13,17:01,49.69,3.85,53.54,0,0,0,0,0,0,0,0,53.54,-9.44,0,0,0,0,0,,0,0,0,44.1,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#583E3,52654ca0-28e4-4eab-9259-039e45f583e3,,Unknown,Refund,2020-12-13,17:01,-8.99,-0.7,-9.69,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-9.69,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#395CC,bc58fe68-039c-462d-a105-10c4eae395cc,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-13,18:03,29.94,2.32,32.26,0,0,0,0,0,0,0,0,32.26,-5.69,0,0,0,0,0,,0,0,0,26.57,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#CAFE2,4c807488-56b5-4404-a41c-ec2582dcafe2,Delivery - Partner Using Uber App,Android,Completed,2020-12-13,18:14,21.48,1.66,23.14,0,0,0,0,0,0,0,0,23.14,-4.08,0,0,0,0,0,,0,0,0,19.06,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#9998E,5f018429-b0dc-4e55-b232-d24bc9c9998e,Delivery - Partner Using Uber App,iOS,Completed,2020-12-13,19:48,47.71,3.7,51.41,0,0,0,0,0,0,0,0,51.41,-9.06,0,0,0,0,0,,0,0,0,42.35,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#018E3,39383a9d-60fb-4eec-8e90-a932f5d018e3,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-13,20:03,14.98,1.16,16.14,0,0,0,0,0,0,0,0,16.14,-2.85,0,0,0,0,0,,0,0,0,13.29,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#78043,da0aacd7-7d6b-4baa-bdc3-908640c78043,Delivery - Partner Using Uber App,iOS,Completed,2020-12-13,20:43,33.15,2.57,35.72,0,0,0,0,0,0,0,0,35.72,-6.3,0,0,0,0,0,,0,0,0,29.42,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#C2678,6443cdf1-8ed4-4fad-99ea-038441cc2678,Delivery - Partner Using Uber App,iOS,Completed,2020-12-13,20:54,16.97,1.32,18.29,0,0,0,0,0,0,0,0,18.29,-3.22,0,0,0,0,0,,0,0,0,15.07,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#389EC,c770299c-98b7-4796-924e-a092e96389ec,Delivery - Partner Using Uber App,iOS,Completed,2020-12-13,21:01,24.99,1.94,26.93,0,0,0,0,0,0,0,0,26.93,-4.75,0,0,0,0,0,,0,0,0,22.18,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#60DF1,3e6060f5-723f-45c7-bd93-40e01c360df1,Delivery - Partner Using Uber App,iOS,Completed,2020-12-13,22:10,19.74,1.53,21.27,0,0,0,0,0,0,0,0,21.27,-3.75,0,0,0,0,0,,0,0,0,17.52,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#F5CBD,ca533bc0-0139-4e6c-a573-6b1bcd9f5cbd,Delivery - Partner Using Uber App,Android,Completed,2020-12-13,22:20,31.95,2.48,34.43,0,0,0,0,0,0,0,0,34.43,-6.07,0,0,0,0,0,,0,0,0,28.36,2020-12-14
Ameci Pizza & Pasta - Lake Forest,,#B9C02,f0b07836-6c7b-4649-9db0-41381ffb9c02,Delivery - Partner Using Uber App,iOS,Completed,2020-12-14,12:11,25.48,1.97,27.45,0,0,0,0,0,0,0,0,27.45,-4.84,0,0,0,0,0,,0,0,0,22.61,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#5E396,954a96b9-f117-4b22-b3bf-479375f5e396,Delivery - Partner Using Uber App,iOS,Completed,2020-12-14,16:32,9.99,0.77,10.76,0,0,0,0,0,0,0,0,10.76,-1.9,0,0,0,0,0,,0,0,0,8.86,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#44153,cd2acfe7-ec0a-4fb1-b890-ac7896644153,Delivery - Partner Using Uber App,iOS,Canceled,2020-12-14,17:26,55.93,4.33,60.26,0,0,0,0,0,0,0,0,60.26,-10.63,0,0,0,0,0,,0,0,0,49.63,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#4DCFA,0cfd5d19-0d5d-4fbd-90f4-e09c14d4dcfa,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-14,17:36,42.95,3.33,46.28,0,0,0,0,0,0,0,0,46.28,-8.16,0,0,0,0,0,,0,0,0,38.12,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#C2F63,7e7d4948-7dae-4109-8333-5f29f6cc2f63,Delivery - Partner Using Uber App,iOS,Completed,2020-12-14,19:17,56.95,4.41,61.36,0,0,0,0,0,0,0,0,61.36,-10.82,0,0,0,0,0,,0,0,0,50.54,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#29AF4,e117ccde-caac-4c18-91d4-098043e29af4,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-14,20:18,14.98,1.16,16.14,0,0,0,0,0,0,0,0,16.14,-2.85,0,0,0,0,0,,0,0,0,13.29,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#37C7E,cf8ba0a1-3069-4ac4-9a12-31de0e337c7e,Delivery - Partner Using Uber App,iOS,Completed,2020-12-14,20:53,12.32,0.95,13.27,0,0,0,0,0,0,0,0,13.27,-2.34,0,0,0,0,0,,0,0,0,10.93,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#B1E4D,3aabef06-f72f-4d41-bda5-777c045b1e4d,Delivery - Partner Using Uber App,Android,Completed,2020-12-14,21:41,20.49,1.59,22.08,0,0,0,0,0,0,0,0,22.08,-3.89,0,0,0,0,0,,0,0,0,18.19,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#CF9A0,2813666c-60c9-4a47-9ac1-e02ab36cf9a0,Delivery - Partner Using Uber App,iOS,Completed,2020-12-15,12:19,99.87,7.74,107.61,0,0,0,0,0,0,0,0,107.61,-18.98,0,0,0,0,0,,0,0,0,88.63,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#5F096,314b3568-86f6-41db-90b2-e55b8705f096,Delivery - Partner Using Uber App,iOS,Completed,2020-12-15,21:41,9.99,0.77,10.76,0,0,0,0,0,0,0,0,10.76,-1.9,0,0,0,0,0,,0,0,0,8.86,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#C1E85,cc23f1ef-c3a8-457c-8e4e-d505b2cc1e85,Delivery - Partner Using Uber App,Android,Completed,2020-12-15,21:41,40.24,3.12,43.36,0,0,0,0,0,0,0,0,43.36,-7.65,0,0,0,0,0,,0,0,0,35.71,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#0B4A1,047aea0d-5a81-4e19-a4ce-61a2b210b4a1,Delivery - Partner Using Uber App,iOS,Completed,2020-12-16,12:44,101.14,7.84,108.98,0,0,0,0,0,0,0,0,108.98,-19.22,0,0,0,0,0,,0,0,0,89.76,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#C1164,445b7a2a-4c61-4799-a0f0-c53c7aac1164,Delivery - Partner Using Uber App,iOS,Completed,2020-12-16,17:30,31.69,2.46,34.15,0,0,0,0,0,0,0,0,34.15,-6.02,0,0,0,0,0,,0,0,0,28.13,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#6C4AF,be88a96a-b35f-4e30-a277-f6aba8f6c4af,Delivery - Partner Using Uber App,Android,Completed,2020-12-16,17:50,75.18,5.83,81.01,0,0,0,0,0,0,0,0,81.01,-14.28,0,0,0,0,0,,0,0,0,66.73,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#0ADCA,fa9d0048-9e02-46bf-8972-3109d460adca,Delivery - Partner Using Uber App,Android,Completed,2020-12-16,18:36,24.72,1.92,26.64,0,0,0,0,0,0,0,0,26.64,-4.7,0,0,0,0,0,,0,0,0,21.94,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#4D4D4,3dfc822f-42fc-4439-821b-993041a4d4d4,Delivery - Partner Using Uber App,Android,Completed,2020-12-16,19:09,41.46,3.21,44.67,0,0,0,0,0,0,0,0,44.67,-7.88,0,0,0,0,0,,0,0,0,36.79,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#F81D6,ad8ae395-924c-4353-aa7c-4ef187ff81d6,Delivery - Partner Using Uber App,iOS,Completed,2020-12-16,19:16,34.96,2.71,37.67,0,0,0,0,0,0,0,0,37.67,-6.64,0,0,0,0,0,,0,0,0,31.03,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#FA265,ee698aab-ed9f-49ec-8595-70d7ebbfa265,Delivery - Partner Using Uber App,iOS,Completed,2020-12-16,21:45,9.99,0.77,10.76,0,0,0,0,0,0,0,0,10.76,-1.9,0,0,0,0,0,,0,0,0,8.86,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#3AA85,4a2e79ef-8f20-416a-a7e7-00192f73aa85,Delivery - Partner Using Uber App,iOS,Completed,2020-12-17,11:58,31.98,2.48,34.46,0,0,0,0,0,0,0,0,34.46,-6.08,0,0,0,0,0,,0,0,0,28.38,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#8BA81,f42fdcb4-1666-4a3c-8f26-21274bd8ba81,Delivery - Partner Using Uber App,iOS,Completed,2020-12-17,17:38,21.22,1.64,22.86,0,0,0,0,0,0,0,0,22.86,-4.03,0,0,0,0,0,,0,0,0,18.83,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#F6DDE,e82e4c86-f984-4d11-9b89-403c874f6dde,Delivery - Partner Using Uber App,Android,Completed,2020-12-17,18:40,55.7,4.32,60.02,0,0,0,0,0,0,0,0,60.02,-10.58,0,0,0,0,0,,0,0,0,49.44,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#52EA7,d81e5b70-5b65-4bba-bb51-f136f0352ea7,Delivery - Partner Using Uber App,iOS,Completed,2020-12-17,19:31,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-4.94,0,0,0,0,0,,0,0,0,23.05,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#C9766,c1029477-12ff-472e-a6fb-9b90aa8c9766,Delivery - Partner Using Uber App,iOS,Completed,2020-12-18,15:31,36.55,2.83,39.38,0,0,0,0,0,0,0,0,39.38,-6.94,0,0,0,0,0,,0,0,0,32.44,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#23C72,e995d118-cd0a-4f50-8fe9-5fabad823c72,Delivery - Partner Using Uber App,Android,Completed,2020-12-18,17:48,37.22,2.88,40.1,0,0,0,0,0,0,0,0,40.1,-7.07,0,0,0,0,0,,0,0,0,33.03,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#617D7,3ee41fac-2f22-4210-a476-3b9d194617d7,Delivery - Partner Using Uber App,iOS,Completed,2020-12-18,18:04,24.95,1.93,26.88,0,0,0,0,0,0,0,0,26.88,-4.74,0,0,0,0,0,,0,0,0,22.14,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#46036,6d653863-9ec2-47e0-b3d0-9fb0d8446036,Delivery - Partner Using Uber App,iOS,Completed,2020-12-18,18:15,30.23,2.34,32.57,0,0,0,0,0,0,0,0,32.57,-5.74,0,0,0,0,0,,0,0,0,26.83,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#CD724,46110c68-e2fe-4645-8054-130840ecd724,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-18,18:22,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,0,0,19.5,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#6F0CD,781b2808-37d2-4fe5-b41b-193aa776f0cd,Delivery - Partner Using Uber App,iOS,Completed,2020-12-18,20:21,48.2,3.74,51.94,0,0,0,0,0,0,0,0,51.94,-9.16,0,0,0,0,0,,0,0,0,42.78,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#B6172,63fdc437-9587-4614-927e-ea8d8ffb6172,Delivery - Partner Using Uber App,Android,Completed,2020-12-18,21:52,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-3.8,0,0,0,0,0,,0,0,0,17.73,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#B3544,1628ddea-9ba2-43fe-86ce-016e831b3544,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-19,13:08,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,0,0,19.5,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#58539,a3468383-242e-401b-b686-c876d8b58539,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,17:30,21.74,1.68,23.42,0,0,0,0,0,0,0,0,23.42,-4.13,0,0,0,0,0,,0,0,0,19.29,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#AD9A5,4d205f22-b578-4059-a3f4-3c06c22ad9a5,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,17:40,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-3.13,0,0,0,0,0,,0,0,0,14.64,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#32019,539d6769-2a47-46e2-9f1a-986eeda32019,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,17:46,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-3.8,0,0,0,0,0,,0,0,0,17.73,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#9E14E,2ea0da29-4df7-4eee-b7e3-74816259e14e,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,18:01,21.24,1.65,22.89,0,0,0,0,0,0,0,0,22.89,-4.04,0,0,0,0,0,,0,0,0,18.85,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#BA29E,5496dcbf-d426-4d7b-93cc-c0d9979ba29e,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,18:04,41.97,3.25,45.22,0,0,0,0,0,0,0,0,45.22,-7.97,0,0,0,0,0,,0,0,0,37.25,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#CD592,3a7bb376-be5d-423a-b1c7-6a9651fcd592,Delivery - Partner Using Uber App,Android,Completed,2020-12-19,18:14,28.99,2.25,31.24,0,0,0,0,0,0,0,0,31.24,-5.51,0,0,0,0,0,,0,0,0,25.73,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#B3138,9524d593-64a3-41ef-a86d-dcc8cc5b3138,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,18:46,54.95,4.26,59.21,0,0,0,0,0,0,0,0,59.21,-10.44,0,0,0,0,0,,0,0,0,48.77,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#D1BE5,994ad5c7-5a5b-4f84-aad5-da30132d1be5,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,19:12,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-2.66,0,0,0,0,0,,0,0,0,12.41,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#D2A61,11c0d1e0-8afb-423f-872b-6c434cbd2a61,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,19:28,26.97,2.09,29.06,0,0,0,0,0,0,0,0,29.06,-5.12,0,0,0,0,0,,0,0,0,23.94,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#03086,870a01ba-97fc-4866-a5e9-3ca9de203086,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,20:12,23.48,1.82,25.3,0,0,0,0,0,0,0,0,25.3,-4.46,0,0,0,0,0,,0,0,0,20.84,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#18873,86bfb336-da0d-40f3-adaf-b7b6cd818873,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,21:35,26.98,2.09,29.07,0,0,0,0,0,0,0,0,29.07,-5.13,0,0,0,0,0,,0,0,0,23.94,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#1EC90,2e0ed982-f842-4d90-b33f-6169e1a1ec90,Delivery - Partner Using Uber App,iOS,Completed,2020-12-19,22:03,26.98,2.09,29.07,0,0,0,0,0,0,0,0,29.07,-5.13,0,0,0,0,0,,0,0,0,23.94,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#F6722,a5542a7c-4b84-4256-80c8-ab0da70f6722,Delivery - Partner Using Uber App,Android,Completed,2020-12-20,14:29,52.25,4.05,56.3,0,0,0,0,0,0,0,0,56.3,-9.93,0,0,0,0,0,,0,0,0,46.37,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#E6FC5,74990ce7-e192-4d1d-96f9-19a31b4e6fc5,Delivery - Partner Using Uber App,iOS,Completed,2020-12-20,15:12,34.25,2.65,36.9,0,0,0,0,0,0,0,0,36.9,-6.51,0,0,0,0,0,,0,0,0,30.39,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#A2444,c71d2c34-5a0c-488e-8344-343dc52a2444,Delivery - Partner Using Uber App,iOS,Completed,2020-12-20,16:38,54.71,4.24,58.95,0,0,0,0,0,0,0,0,58.95,-10.39,0,0,0,0,0,,0,0,0,48.56,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#4840B,d2d86c41-5c97-4f01-aaf8-15c2bf14840b,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-20,16:58,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-5.31,0,0,0,0,0,,0,0,0,24.83,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#8C894,fd375a9d-b921-41e4-ac27-c07a5968c894,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-20,17:58,32.73,2.54,35.27,0,0,0,0,0,0,0,0,35.27,-6.22,0,0,0,0,0,,0,0,0,29.05,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#48AE4,4a4504c9-b500-4fe1-9aec-473214a48ae4,Delivery - Partner Using Uber App,iOS,Completed,2020-12-20,18:15,28.73,2.23,30.96,0,0,0,0,0,0,0,0,30.96,-5.46,0,0,0,0,0,,0,0,0,25.5,2020-12-21
