"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax","Targeted Promotion"
"O-741313678961357","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/10/20","7:00 PM","24.20","0","0.00","1.88","2.00","28.08","-6.05","0","-1.16","0","0"
"O-672413652609446","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/9/20","3:29 PM","17.99","0","4.99","1.40","1.50","25.88","-5.75","0","-0.94","0","-5.00"
"O-821613617279486","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/4/20","6:22 PM","16.98","0","2.99","1.16","4.23","25.36","-4.99","0","-0.92","0","-5.00"
"O-882413693390280","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/13/20","1:40 PM","24.48","0","2.99","2.13","4.44","34.04","-6.87","0","-1.34","0","0"
"O-782713858323236","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/28/20","6:01 PM","19.97","0","2.99","1.78","2.00","26.74","-5.74","0","-1.12","0","0"
"O-139713685673014","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/12/20","5:45 PM","31.46","0","2.99","2.28","4.50","41.23","-8.61","0","-1.41","0","-5.00"
"O-743313800498409","Aroma Pizza & Pasta - Alton Pkwy","Cash Order",,"12/23/20","9:13 PM","18.98","0","0.00","1.47","0","20.45","-4.75","0","0","0","0"
"O-043413669159225","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/9/20","9:11 PM","19.98","0","2.99","1.78","3.71","28.46","-5.74","0","-1.17","0","0"
"O-610313836539820","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/26/20","7:01 PM","30.97","0","4.99","2.79","5.00","43.75","-8.99","0","-1.63","0","0"
"O-727413773563878","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/20/20","4:53 PM","26.44","0","6.99","2.20","8.00","43.63","-8.36","0","-1.48","0","-5.00"
"O-972813793705768","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/22/20","6:45 PM","18.74","0","4.99","1.84","5.11","30.68","-5.93","0","-1.24","0","0"
"O-045113785439614","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/22/20","3:27 PM","13.99","0","0.00","0.70","0","14.69","-3.50","0","-0.60","0","-5.00"
"T-AwAAD06i7PrucEZTEeurOHkitHAUFg","Aroma Pizza & Pasta - Alton Pkwy","Account Adjustment","20871374-6254563 eh ","12/24/20","5:53 PM","0","0","0.00","0.00","0","65.70","0","0","0","0","0"
"O-882413683341587","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/11/20","7:35 PM","26.73","0","8.99","2.77","3.85","42.34","-8.93","0","-1.59","0","0"
"O-972813873794453","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/31/20","4:34 PM","42.97","0","6.99","3.87","8.07","61.90","-12.49","0","-2.19","0","0"
"O-658113637846816","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/6/20","5:44 PM","20.24","0","4.99","1.96","3.81","31.00","-6.31","0","-1.25","0","0"
"O-610313886533783","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/31/20","5:14 PM","48.95","0","4.99","4.18","8.71","66.83","-13.49","0","-2.34","0","0"
"O-164813755923759","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/18/20","5:02 PM","59.71","0","4.99","5.02","10.46","80.18","-16.18","0","-2.75","0","0"
"O-164813885998356","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/31/20","7:00 PM","25.33","0","1.99","2.11","5.89","35.32","-6.83","0","-1.38","0","0"
"O-394913757688123","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/18/20","5:05 PM","16.47","0","2.99","1.51","4.19","25.16","-4.87","0","-1.07","0","0"
"O-045113845435042","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/28/20","3:41 PM","15.72","0","1.99","1.37","1.00","20.08","-4.43","0","-0.91","0","0"
"O-043413679153459","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/11/20","12:00 PM","19.98","0","4.99","1.55","3.98","30.50","-6.24","0","-1.08","0","-5.00"
"O-127713623374456","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/5/20","6:09 PM","33.96","0","0.00","2.63","3.66","40.25","-8.49","0","-1.53","0","0"
"O-610313876524897","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/30/20","7:34 PM","54.05","0","4.99","4.58","12.72","76.34","-14.76","0","-2.63","0","0"
"O-356213590541564","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/2/20","5:06 PM","12.72","0","0.00","0.99","0","13.71","-3.18","0","-0.72","0","0"
"O-966913765393289","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/19/20","7:09 PM","54.52","0","0.00","4.23","8.81","67.56","-13.63","0","-2.36","0","0"
"O-727413773513811","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/20/20","7:47 PM","43.94","0","8.99","3.72","11.33","67.98","-13.23","0","-2.22","0","-5.00"
"O-277013877839720","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/31/20","12:27 PM","32.47","0","4.99","2.91","6.05","46.42","-9.37","0","-1.72","0","0"
"O-968413645292738","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/7/20","4:45 PM","50.22","0","0.00","3.89","8.11","62.22","-12.56","0","-2.20","0","0"
"O-279613756917629","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/19/20","1:57 PM","22.98","0","2.99","1.62","2.41","30.00","-6.49","0","-1.06","0","-5.00"
"O-205813839531598","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/27/20","2:48 PM","46.71","0","6.99","4.16","5.00","62.86","-13.43","0","-2.22","0","0"
"O-208713846292881","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/27/20","5:33 PM","34.98","0","4.99","3.10","4.31","47.38","-9.99","0","-1.75","0","0"
"O-595513867421944","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/29/20","6:55 PM","23.48","0","1.99","1.97","2.74","30.18","-6.37","0","-1.22","0","0"
"O-164813755923759","Aroma Pizza & Pasta - Alton Pkwy","Adjustment of O-164813755923759","Refund due to order adjustment","12/18/20","5:22 PM","-49.73","0","0.00","-3.86","0","-53.59","0","0","0","0","0"
"O-419613716433507","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/14/20","5:01 PM","12.72","0","0.00","0.99","0","13.71","-3.18","0","-0.72","0","0"
"O-511113702719418","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/13/20","6:59 PM","23.98","0","6.99","2.40","5.06","38.43","-7.74","0","-1.47","0","0"
"O-882413693382914","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/12/20","6:41 PM","81.62","0","8.99","7.03","24.41","122.05","-22.65","0","-4.02","0","0"
"O-501313701989477","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/13/20","5:32 PM","60.81","0","0.00","4.71","6.55","72.07","-15.20","0","-2.50","0","0"
"O-786113809351081","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/23/20","8:00 PM","30.13","0","1.99","2.49","6.92","41.53","-8.03","0","-1.57","0","0"
"O-045113775467819","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/20/20","6:00 PM","25.98","0","1.99","2.16","4.51","34.64","-6.99","0","-1.36","0","0"
"O-166713854705929","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/28/20","7:07 PM","83.44","0","6.99","7.01","6.00","103.44","-22.61","0","-3.45","0","0"
"O-139913662743570","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/10/20","11:45 AM","15.73","0","2.99","1.45","4.03","24.20","-4.68","0","-1.04","0","0"
"O-205813839561489","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/26/20","6:38 PM","27.98","0","4.99","2.56","3.00","38.53","-8.24","0","-1.48","0","0"
"O-335313730857940","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/16/20","6:13 PM","37.96","0","1.99","3.09","15.00","58.04","-9.99","0","-2.07","0","0"
"O-279613806904178","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/24/20","2:08 PM","24.48","0","2.99","2.13","4.44","34.04","-6.87","0","-1.34","0","0"
"O-394913807662184","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/24/20","2:33 PM","24.99","0","6.99","2.09","5.11","39.18","-8.00","0","-1.34","0","-5.00"
"O-782713888312294","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/31/20","7:16 PM","68.46","0","8.99","6.01","12.52","95.98","-19.36","0","-3.23","0","0"
"O-122113803216215","Aroma Pizza & Pasta - Alton Pkwy","Adjustment of O-122113803216215","INCORRECT_ITEM - Refund requested by diner via help interaction","12/24/20","1:41 PM","-15.72","0","0.00","-1.22","0","-16.94","0","0","0","0","0"
"O-731113580772030","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/1/20","5:56 PM","53.92","0","1.99","4.33","6.02","66.26","-13.98","0","-2.32","0","0"
"O-640013829133448","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/26/20","2:52 PM","15.99","0","4.99","1.63","0","22.61","-5.25","0","-0.99","0","0"
"O-741813859648056","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/28/20","6:50 PM","19.58","0","4.99","1.91","3.00","29.48","-6.14","0","-1.20","0","0"
"O-920113831187774","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/26/20","6:33 PM","65.65","0","4.99","5.48","25.00","101.12","-17.66","0","-3.38","0","0"
"O-821613617261183","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/4/20","6:57 PM","46.24","0","2.99","3.81","7.95","60.99","-12.31","0","-2.16","0","0"
"O-687013691266704","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/12/20","9:44 PM","33.94","0","6.99","3.17","8.82","52.92","-10.23","0","-1.91","0","0"
"O-786113749323662","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/17/20","5:21 PM","39.19","0","2.99","3.27","4.00","49.45","-10.55","0","-1.81","0","0"
"O-139913682743035","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/11/20","7:59 PM","44.70","0","6.99","4.00","8.35","64.04","-12.92","0","-2.25","0","0"
"O-356213620567937","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/6/20","11:45 AM","15.73","0","2.99","1.45","4.03","24.20","-4.68","0","-1.04","0","0"
"O-672413692665758","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/13/20","3:51 PM","29.97","0","4.99","2.71","5.65","43.32","-8.74","0","-1.62","0","0"
"O-516813780736942","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/22/20","3:19 PM","13.99","0","0.00","0.70","0","14.69","-3.50","0","-0.60","0","-5.00"
"O-043413699136654","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"12/13/20","12:37 PM","45.96","0","4.99","3.95","8.23","63.13","-12.74","0","-2.23","0","0"
"O-989613595586411","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/3/20","11:55 AM","16.24","0","0.00","1.26","0","17.50","-3.25","-1.62","-0.83","0","0"
"O-727413863514531","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/29/20","8:30 PM","43.44","0","0.00","3.37","0","46.81","-8.69","-4.34","-1.73","0","0"
"O-408713683206501","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/11/20","8:25 PM","49.46","0","0.00","3.83","0","53.29","-9.89","-4.95","-1.93","0","0"
"O-082913595832431","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/2/20","7:15 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0","0"
"O-226513804042751","The Wing Stop - Alton Pkwy","Adjustment of O-226513804042751","Refund to correct a previous error","12/24/20","4:37 PM","-35.47","0","0.00","-2.75","0","-38.22","0","0","0","0","0"
"O-191413748775887","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/17/20","6:30 PM","31.95","0","0.00","2.48","0","34.43","-6.39","-3.20","-1.35","0","0"
"O-205813779550425","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/21/20","11:15 AM","27.47","0","0.00","2.13","0","29.60","-5.49","-2.75","-1.20","0","0"
"O-191413758701410","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/19/20","11:45 AM","17.97","0","0.00","1.39","0","19.36","-3.59","-1.80","-0.89","0","0"
"O-394913737677175","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/17/20","1:10 PM","26.98","0","0.00","2.09","0","29.07","-5.40","-2.70","-1.19","0","0"
"O-920113861183957","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/29/20","7:05 PM","13.48","0","0.00","1.04","0","14.52","-2.70","-1.35","-0.74","0","0"
"O-625813738377284","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/16/20","9:45 PM","16.97","0","0.00","1.32","0","18.29","-3.39","-1.70","-0.86","0","0"
"O-166713764774634","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/19/20","7:15 PM","41.73","0","0.00","3.23","0","44.96","-8.35","-4.17","-1.67","0","0"
"T-AwAAEsgrt5racEhzEeuJh0m0lbUZxQ","The Wing Stop - Alton Pkwy","Account Adjustment","22651380-4042751 MG","12/27/20","10:45 AM","0","0","0.00","0.00","0","35.47","0","0","0","0","0"
"O-814813610642909","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/4/20","6:35 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-226513804042751","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/24/20","3:40 PM","35.48","0","0.00","2.75","0","38.23","-7.10","-3.55","-1.47","0","0"
"T-AwAAEsgr1ygrIEl0EeuaryPxOC3j2Q","The Wing Stop - Alton Pkwy","Account Adjustment","51681383-0728489 - MF ","12/28/20","5:26 PM","0","0","0.00","0.00","0","31.44","0","0","0","0","0"
"O-454813700057074","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/14/20","5:10 PM","44.94","0","0.00","3.48","0","48.42","-8.99","-4.49","-1.78","0","0"
"O-119813587163055","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/1/20","5:05 PM","13.98","0","0.00","1.08","0","15.06","-2.80","-1.40","-0.76","0","0"
"O-281313650894495","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/8/20","9:55 PM","13.98","0","0.00","1.08","0","15.06","-2.80","-1.40","-0.76","0","0"
"T-AwAAEsgrRlblsDS_Eeus7mtfuNNiIQ","The Wing Stop - Alton Pkwy","Account Adjustment","42571356-3619839 HS","12/2/20","8:56 AM","0","0","0.00","0.00","0","27.47","0","0","0","0","0"
"O-722613727967120","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/16/20","1:20 PM","29.99","0","0.00","2.32","0","32.31","-6.00","-3.00","-1.29","0","0"
"O-335313720820101","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/15/20","8:20 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-786113749356787","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/17/20","7:20 PM","14.74","0","0.00","1.14","0","15.88","-2.95","-1.47","-0.78","0","0"
"O-516813830728489","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/26/20","8:25 PM","31.44","0","0.00","2.44","0","33.88","-6.29","-3.14","-1.33","0","0"
"O-511113702719743","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/13/20","7:05 PM","43.46","0","0.00","3.37","0","46.83","-8.69","-4.35","-1.73","0","0"
"O-516813830728489","The Wing Stop - Alton Pkwy","Adjustment of O-516813830728489","Refund due to order adjustment food quality issue","12/26/20","8:25 PM","-31.44","0","0.00","-2.44","0","-33.88","0","0","0","0","0"
"O-011413619327203","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/5/20","1:30 PM","26.98","0","0.00","2.09","0","29.07","-5.40","-2.70","-1.19","0","0"
"T-AwAAEsgrm8IXsEiuEeutPzX9lR0jMQ","The Wing Stop - Alton Pkwy","Account Adjustment","51681383-0728489 FS","12/27/20","5:47 PM","0","0","0.00","0.00","0","31.44","0","0","0","0","0"
"O-276313596943261","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/2/20","9:00 PM","18.46","0","0.00","1.43","0","19.89","-3.69","-1.85","-0.91","0","0"
"O-011413629393867","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/5/20","9:10 PM","34.73","0","0.00","2.69","0","37.42","-6.95","-3.47","-1.44","0","0"
"O-394913767672902","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/19/20","9:10 PM","13.98","0","0.00","1.08","0","15.06","-2.80","-1.40","-0.76","0","0"
"O-836113716780471","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/14/20","5:35 PM","21.74","0","0.00","1.68","0","23.42","-4.35","-2.17","-1.01","0","0"
"O-122113803280895","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/23/20","7:45 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-332913633445968","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/6/20","8:00 PM","4.99","0","0.00","0.39","0","5.38","-1.00","-0.50","-0.46","0","0"
"O-122113803234442","The Wing Stop - Alton Pkwy","Prepaid Order",,"12/23/20","6:35 PM","24.48","0","0.00","1.90","0","26.38","-4.90","-2.45","-1.10","0","0"
