Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Promo Spend on Delivery,Tax on Promo Spend on Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Trattoria Contadina ,,#1AB91,f9beccbb-98fe-41f0-8e9d-cb8d9ec1ab91,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-22,22:11,30.95,2.51,33.46,0,0,0,0,0,0,0,0,33.46,-7.74,0,0,0,0,0,,0,0,0,25.72,2020-12-28
Trattoria Contadina ,,#B1FB7,58a3475d-47a4-41de-aab1-465f2ffb1fb7,Delivery - Partner Using Uber App,iOS,Canceled,2020-12-23,22:59,17.47,1.35,18.82,0,0,0,0,0,0,0,0,18.82,-4.37,0,0,0,0,0,,0,0,0,14.45,2020-12-28
Trattoria Contadina ,,#871C2,5d6e2d52-01bd-48ae-873e-b803d94871c2,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,13:00,40.94,3.33,44.27,0,0,0,0,0,0,0,0,44.27,-10.24,0,0,0,0,0,,0,0,0,34.03,2020-12-28
Trattoria Contadina ,,#489B7,88bc4efa-9b10-42fd-bfbc-3c6cdb9489b7,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,18:46,21.98,1.79,23.77,0,0,0,0,0,0,0,0,23.77,-5.5,0,0,0,0,0,,0,0,0,18.27,2020-12-28
Trattoria Contadina ,,#F8125,443c9865-c85e-498a-8ce9-7479a1ff8125,Delivery - Partner Using Uber App,iOS,Unfulfilled,2020-12-26,21:11,26.97,2.17,29.14,0,0,0,0,0,0,0,0,29.14,-6.74,0,0,0,0,0,,0,0,0,22.4,2020-12-28
Trattoria Contadina ,,#FB7E0,fdf80e1a-7bce-4083-a66d-c82ae90fb7e0,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,17:50,27.97,2.25,30.22,0,0,0,0,0,0,0,0,30.22,-6.99,0,0,0,0,0,,0,0,0,23.23,2020-12-28
Trattoria Contadina ,,#09AE3,39a3016a-38d2-48c0-badd-44bdb4509ae3,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,20:25,10.99,0.89,11.88,0,0,0,0,0,0,0,0,11.88,-2.75,0,0,0,0,0,,0,0,0,9.13,2020-12-28
Trattoria Contadina ,,#BB038,39b9fc14-f292-49c4-886b-38a4fa6bb038,Delivery - Partner Using Uber App,iOS,Completed,2020-12-29,20:39,20.23,1.57,21.8,0,0,0,0,0,0,0,0,21.8,-5.06,0,0,0,0,0,,0,0,0,16.74,2021-01-04
Trattoria Contadina ,,#C5115,37732bab-9203-4e62-add4-eac7418c5115,Delivery - Partner Using Uber App,iOS,Completed,2020-12-29,20:54,20.73,1.65,22.38,0,0,0,0,0,0,0,0,22.38,-5.18,0,0,0,0,0,,0,0,0,17.2,2021-01-04
Trattoria Contadina ,,#F6CF0,106bdd4b-e0ad-466b-9e69-2b1448ff6cf0,Delivery - Partner Using Uber App,iOS,Completed,2020-12-29,21:05,40.7,3.27,43.97,0,0,0,0,0,0,0,0,43.97,-10.18,0,0,0,0,0,,0,0,0,33.79,2021-01-04
Trattoria Contadina ,,#6188B,6cff579a-ddac-4986-bd21-eb1a8796188b,Delivery - Partner Using Uber App,iOS,Completed,2020-12-31,13:55,26.97,2.17,29.14,0,0,0,0,0,0,0,0,29.14,-6.74,0,0,0,0,0,,0,0,0,22.4,2021-01-04
Trattoria Contadina ,,#C1591,01369649-d64b-4d1e-9c9a-a7b3d43c1591,Delivery - Partner Using Uber App,iOS,Completed,2020-12-31,18:56,51.95,4.22,56.17,0,0,0,0,0,0,0,0,56.17,-12.99,0,0,0,0,0,,0,0,0,43.18,2021-01-04
The Wing Stop ,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,3.22,0,0,3.22,2020-12-07
The Wing Stop ,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,23.16,0,0,23.16,2020-12-07
The Wing Stop ,,#2BD63,f172d0df-b637-4e23-9181-9f5c8202bd63,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-01,13:40,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2020-12-07
The Wing Stop ,,#AB0BC,7b670011-1919-48bf-abf9-f604451ab0bc,Delivery - Partner Using Uber App,iOS,Completed,2020-12-01,15:57,11.98,0.93,12.91,0,0,0,0,0,0,0,0,12.91,-3,0,0,0,0,0,,0,0,0,9.91,2020-12-07
The Wing Stop ,,#C00A1,db4ac61a-6ecc-4493-b187-61f20f3c00a1,Delivery - Partner Using Uber App,Android,Completed,2020-12-01,16:30,15.98,1.24,17.22,0,0,0,0,0,0,0,0,17.22,-4,0,0,0,0,0,,0,0,0,13.22,2020-12-07
The Wing Stop ,,#DBA57,9a2031fa-4992-4b24-81cf-a46b270dba57,Delivery - Partner Using Uber App,Android,Completed,2020-12-01,18:06,39.46,3.06,42.52,0,0,0,0,0,0,0,0,42.52,-9.87,0,0,0,0,0,,0,0,0,32.65,2020-12-07
The Wing Stop ,,#DBA57,9a2031fa-4992-4b24-81cf-a46b270dba57,,Unknown,Refund,2020-12-01,18:06,-2.99,-0.23,-3.22,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-3.22,2020-12-07
The Wing Stop ,,#FD11E,5b18b492-f2d3-4ee1-b716-a6d6c19fd11e,Delivery - Partner Using Uber App,iOS,Completed,2020-12-01,18:37,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-5.5,0,0,0,0,0,,0,0,0,18.18,2020-12-07
The Wing Stop ,,#A4EE9,6119a026-3c78-49d6-80cb-2fa0803a4ee9,Delivery - Partner Using Uber App,Android,Completed,2020-12-01,21:10,21.49,1.67,23.16,0,0,0,0,0,0,0,0,23.16,-5.37,0,0,0,0,0,,0,0,0,17.79,2020-12-07
The Wing Stop ,,#A4EE9,6119a026-3c78-49d6-80cb-2fa0803a4ee9,,Unknown,Refund,2020-12-01,21:10,-21.49,-1.67,-23.16,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-23.16,2020-12-07
The Wing Stop ,,#3B515,bc7f71ba-e3c1-42c1-a92a-335ea863b515,Delivery - Partner Using Uber App,iOS,Completed,2020-12-02,20:01,11.98,0.93,12.91,0,0,0,0,0,0,0,0,12.91,-3,0,0,0,0,0,,0,0,0,9.91,2020-12-07
The Wing Stop ,,#8DAD5,49fad27c-3e0a-489f-a9d5-a1a5a1a8dad5,Delivery - Partner Using Uber App,iOS,Completed,2020-12-07,22:06,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5,0,0,0,0,0,,0,0,0,16.53,2020-12-14
The Wing Stop ,,#022EC,412ff016-f461-4794-ae80-dcf596b022ec,Delivery - Partner Using Uber App,Android,Completed,2020-12-09,12:37,16.23,1.26,17.49,0,0,0,0,0,0,0,0,17.49,-4.06,0,0,0,0,0,,0,0,0,13.43,2020-12-14
The Wing Stop ,,#9E33A,0230b784-2aec-4ce8-9205-44dc9a99e33a,Delivery - Partner Using Uber App,Android,Completed,2020-12-09,14:03,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2020-12-14
The Wing Stop ,,#D4C24,449a7506-fd93-4b39-b0c8-9b40cd8d4c24,Delivery - Partner Using Uber App,Android,Completed,2020-12-09,17:24,31.99,2.48,34.47,0,0,0,0,0,0,0,0,34.47,-8,0,0,0,0,0,,0,0,0,26.47,2020-12-14
The Wing Stop ,,#B6E4E,2ea5f6e8-cb41-4759-954d-409d68eb6e4e,Delivery - Partner Using Uber App,iOS,Completed,2020-12-09,19:44,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-6.94,0,0,0,0,0,,0,0,0,22.95,2020-12-14
The Wing Stop ,,#B414A,b43de5b7-466c-4409-8180-5a25aaab414a,Delivery - Partner Using Uber App,iOS,Completed,2020-12-09,21:26,13.98,1.08,15.06,0,0,0,0,0,0,0,0,15.06,-3.5,0,0,0,0,0,,0,0,0,11.56,2020-12-14
The Wing Stop ,,#9FC3F,c63d910a-f1a2-44eb-a5fe-1b4ff129fc3f,Delivery - Partner Using Uber App,Android,Completed,2020-12-09,21:29,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-5.5,0,0,0,0,0,,0,0,0,18.18,2020-12-14
The Wing Stop ,,#B39FC,26ff33ea-2cfc-4a6e-b97d-1f5f3c0b39fc,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-10,12:12,30.74,2.38,33.12,0,0,0,0,0,0,0,0,33.12,-7.69,0,0,0,0,0,,0,0,0,25.43,2020-12-14
The Wing Stop ,,#5A6F8,58db2e01-d295-4a8e-a551-fb968df5a6f8,Delivery - Partner Using Uber App,iOS,Completed,2020-12-10,18:10,30.74,2.38,33.12,0,0,0,0,0,0,0,0,33.12,-7.69,0,0,0,0,0,,0,0,0,25.43,2020-12-14
The Wing Stop ,,#ABD0E,9301ef01-34cc-4be9-8395-2db8ffcabd0e,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-11,13:12,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2020-12-14
The Wing Stop ,,#5DCF5,35d0f47e-debc-44a8-84ee-7c6a8225dcf5,Delivery - Partner Using Uber App,iOS,Completed,2020-12-11,13:48,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-7.5,0,0,0,0,0,,0,0,0,24.81,2020-12-14
The Wing Stop ,,#9EB7D,712ce25c-0ca0-483c-8fe5-9d91ad09eb7d,Delivery - Partner Using Uber App,iOS,Completed,2020-12-11,19:28,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2020-12-14
The Wing Stop ,,#64CDD,abb90424-92dd-4de5-a16b-517a12a64cdd,Delivery - Partner Using Uber App,Android,Completed,2020-12-11,20:10,11.24,0.87,12.11,0,0,0,0,0,0,0,0,12.11,-2.81,0,0,0,0,0,,0,0,0,9.3,2020-12-14
The Wing Stop ,,#A870D,9ec5ea8c-85e4-4b1a-9f49-e9d9cb1a870d,Delivery - Partner Using Uber App,Android,Completed,2020-12-12,12:28,64.47,5,69.47,0,0,0,0,0,0,0,0,69.47,-16.12,0,0,0,0,0,,0,0,0,53.35,2020-12-14
The Wing Stop ,,#1D613,6de4b096-b4f5-4b8b-8341-45aa26a1d613,Delivery - Partner Using Uber App,iOS,Completed,2020-12-13,12:34,26.47,2.05,28.52,0,0,0,0,0,0,0,0,28.52,-6.62,0,0,0,0,0,,0,0,0,21.9,2020-12-14
The Wing Stop ,,#E1D12,ff6db6da-fa88-4086-ab66-f199434e1d12,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-13,15:05,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2020-12-14
The Wing Stop ,,#BBBCF,1c9f9d08-37c1-47d8-b7cd-8f94b11bbbcf,Delivery - Partner Using Uber App,iOS,Completed,2020-12-14,17:43,24.48,1.9,26.38,0,0,0,0,0,0,0,0,26.38,-6.12,0,0,0,0,0,,0,0,0,20.26,2020-12-21
The Wing Stop ,,#516F2,68100cae-f365-41ee-a428-c4aac0d516f2,Pickup,iOS,Completed,2020-12-14,17:58,33.73,2.61,36.34,0,0,0,0,0,0,0,0,36.34,0,0,0,0,0,0,,0,0,0,36.34,2020-12-21
The Wing Stop ,,#2CE59,d1baf19d-3ea3-460e-9bf5-a4c32d62ce59,Delivery - Partner Using Uber App,iOS,Completed,2020-12-15,13:47,28.99,2.25,31.24,0,0,0,0,0,0,0,0,31.24,-7.25,0,0,0,0,0,,0,0,0,23.99,2020-12-21
The Wing Stop ,,#17E74,3a29ca64-9cdb-47b4-962d-b46afc417e74,Delivery - Partner Using Uber App,iOS,Completed,2020-12-15,15:56,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2020-12-21
The Wing Stop ,,#AB0EE,75062924-1155-424a-9a37-f432afcab0ee,Delivery - Partner Using Uber App,iOS,Completed,2020-12-15,19:27,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-5.75,0,0,0,0,0,,0,0,0,19.01,2020-12-21
The Wing Stop ,,#57BE7,483f99e9-df6b-4483-b5b0-f5eb96557be7,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-16,12:23,24.48,1.9,26.38,0,0,0,0,0,0,0,0,26.38,-6.12,0,0,0,0,0,,0,0,0,20.26,2020-12-21
The Wing Stop ,,#9C585,becdb7a8-5cb4-4b28-877f-f1b05b59c585,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-16,18:25,23.71,1.84,25.55,0,0,0,0,0,0,0,0,25.55,-5.93,0,0,0,0,0,,0,0,0,19.62,2020-12-21
The Wing Stop ,,#7BC93,c81dca94-2165-4b3f-ae4b-bcea45f7bc93,Delivery - Partner Using Uber App,iOS,Completed,2020-12-16,19:18,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-5.75,0,0,0,0,0,,0,0,0,19.01,2020-12-21
The Wing Stop ,,#05530,04ce1196-090a-435c-af1c-c766c9505530,Delivery - Partner Using Uber App,iOS,Completed,2020-12-16,20:22,9.74,0.75,10.49,0,0,0,0,0,0,0,0,10.49,-2.44,0,0,0,0,0,,0,0,0,8.05,2020-12-21
The Wing Stop ,,#A43C2,51867089-d2ff-434f-a167-4aad761a43c2,Delivery - Partner Using Uber App,iOS,Unfulfilled,2020-12-16,20:43,37.95,2.94,40.89,0,0,0,0,0,0,0,0,40.89,-9.49,0,0,0,0,0,,0,0,0,31.4,2020-12-21
The Wing Stop ,,#3C939,c8442317-53be-4c21-b8d2-c92600a3c939,Delivery - Partner Using Uber App,iOS,Completed,2020-12-16,21:04,30.98,2.4,33.38,0,0,0,0,0,0,0,0,33.38,-7.75,0,0,0,0,0,,0,0,0,25.63,2020-12-21
The Wing Stop ,,#46D58,fdaf5374-614d-4be2-afca-a375fd446d58,Delivery - Partner Using Uber App,iOS,Completed,2020-12-17,13:42,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2020-12-21
The Wing Stop ,,#ED0A4,ce686148-1c29-4b79-8190-9a8e10bed0a4,Delivery - Partner Using Uber App,iOS,Completed,2020-12-17,20:54,20.72,1.61,22.33,0,0,0,0,0,0,0,0,22.33,-5.18,0,0,0,0,0,,0,0,0,17.15,2020-12-21
The Wing Stop ,,#7D543,83733ff4-6e6e-4e5a-a203-e10cf377d543,Delivery - Partner Using Uber App,iOS,Completed,2020-12-17,21:16,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-5.75,0,0,0,0,0,,0,0,0,19.01,2020-12-21
The Wing Stop ,,#8BD60,763670c7-654d-43c5-af98-38a070e8bd60,Delivery - Partner Using Uber App,iOS,Completed,2020-12-17,21:32,28.72,2.23,30.95,0,0,0,0,0,0,0,0,30.95,-7.18,0,0,0,0,0,,0,0,0,23.77,2020-12-21
The Wing Stop ,,#14A3F,f4598e57-3dea-4627-b9ba-c21afee14a3f,Delivery - Partner Using Uber App,iOS,Completed,2020-12-17,21:38,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2020-12-21
The Wing Stop ,,#861D0,008d9621-29df-42a4-9970-8f5c171861d0,Delivery - Partner Using Uber App,Android,Completed,2020-12-18,12:14,50.96,3.95,54.91,0,0,0,0,0,0,0,0,54.91,-12.74,0,0,0,0,0,,0,0,0,42.17,2020-12-21
The Wing Stop ,,#C71D1,4195f9e4-864b-47a0-a3fc-bbbbb55c71d1,Delivery - Partner Using Uber App,iOS,Completed,2020-12-18,13:16,41.73,3.23,44.96,0,0,0,0,0,0,0,0,44.96,-10.43,0,0,0,0,0,,0,0,0,34.53,2020-12-21
The Wing Stop ,,#26122,45b5c089-4e2d-4127-b04f-e92725a26122,Delivery - Partner Using Uber App,iOS,Completed,2020-12-18,18:10,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-3.69,0,0,0,0,0,,0,0,0,12.19,2020-12-21
The Wing Stop ,,#BF7CB,4cfb5f49-6649-4aab-b772-ea66a98bf7cb,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-19,12:22,41.97,3.25,45.22,0,0,0,0,0,0,0,0,45.22,-10.49,0,0,0,0,0,,0,0,0,34.73,2020-12-21
The Wing Stop ,,#1212A,1a6aa2bc-bfb5-4a9e-bd89-7fa32f91212a,Delivery - Partner Using Uber App,iOS,Completed,2020-12-20,14:16,34.2,2.65,36.85,0,0,0,0,0,0,0,0,36.85,-8.55,0,0,0,0,0,,0,0,0,28.3,2020-12-21
The Wing Stop ,,#24015,5ec5dd0f-5e82-466d-81c6-55e7bac24015,Delivery - Partner Using Uber App,iOS,Completed,2020-12-20,16:47,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-7.5,0,0,0,0,0,,0,0,0,24.81,2020-12-21
The Wing Stop ,,#05DB4,459d8af7-8eb0-4988-a32f-9b735fa05db4,Delivery - Partner Using Uber App,iOS,Completed,2020-12-20,17:05,68.98,5.35,74.33,0,0,0,0,0,0,0,0,74.33,-17.25,0,0,0,0,0,,0,0,0,57.08,2020-12-21
The Wing Stop ,,#D20D2,6a99f263-d199-4f2a-b7c1-4a2cbddd20d2,Delivery - Partner Using Uber App,iOS,Completed,2020-12-20,18:23,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-4.75,0,0,0,0,0,,0,0,0,15.7,2020-12-21
The Wing Stop ,,#9A313,8f6fbcb3-42b1-475c-ac06-d9002059a313,Pickup,iOS,Completed,2020-12-20,19:42,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,0,0,0,0,0,0,,0,0,0,15.07,2020-12-21
The Wing Stop ,,#746AB,23b078b6-28f5-4344-8525-15f077b746ab,Delivery - Partner Using Uber App,iOS,Completed,2020-12-20,20:01,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.75,0,0,0,0,0,,0,0,0,9.09,2020-12-21
The Wing Stop ,,#1A42E,608a5b1e-8ffa-4dd3-96b7-f3c1c861a42e,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-20,21:53,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2020-12-21
The Wing Stop ,,#43A3D,19b9d2fa-bf3c-4f8b-a6aa-102c21343a3d,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-20,21:53,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2020-12-21
The Wing Stop ,,#07366,a5f002d8-a4e9-42b3-a91a-9ac929c07366,Delivery - Partner Using Uber App,iOS,Completed,2020-12-21,17:03,36.48,2.83,39.31,0,0,0,0,0,0,0,0,39.31,-9.12,0,0,0,0,0,,0,0,0,30.19,2020-12-28
The Wing Stop ,,#5ABA0,2a270ac8-3337-4065-b783-d1584945aba0,Delivery - Partner Using Uber App,iOS,Completed,2020-12-21,19:30,20.96,1.62,22.58,0,0,0,0,0,0,0,0,22.58,-5.24,0,0,0,0,0,,0,0,0,17.34,2020-12-28
The Wing Stop ,,#DE11A,f7f3f55b-fcba-471b-ace8-75cecd8de11a,Delivery - Partner Using Uber App,iOS,Completed,2020-12-21,20:30,20.97,1.63,22.6,0,0,0,0,0,0,0,0,22.6,-5.24,0,0,0,0,0,,0,0,0,17.36,2020-12-28
The Wing Stop ,,#A5972,a0cb548f-bef5-4ed7-9830-ef2f9f3a5972,Delivery - Partner Using Uber App,iOS,Completed,2020-12-21,21:03,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2020-12-28
The Wing Stop ,,#FFF17,d8030ea5-d13f-471d-b606-a97396afff17,Delivery - Partner Using Uber App,iOS,Completed,2020-12-22,12:07,34.72,2.69,37.41,0,0,0,0,0,0,0,0,37.41,-8.68,0,0,0,0,0,,0,0,0,28.73,2020-12-28
The Wing Stop ,,#A75AD,591e2476-d495-4ba7-9f76-24c9480a75ad,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,12:18,25.99,2.01,28,0,0,0,0,0,0,0,0,28,-6.5,0,0,0,0,0,,0,0,0,21.5,2020-12-28
The Wing Stop ,,#AA463,3212e4c7-da09-492c-9e47-a1aba1caa463,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,17:34,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2020-12-28
The Wing Stop ,,#D77BB,b2d63bcc-1d96-4da6-b41d-b51d503d77bb,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,20:09,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2020-12-28
The Wing Stop ,,#CE5BD,5901369a-5d64-48e8-b0c3-e8f006ece5bd,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,14:27,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-7.5,0,0,0,0,0,,0,0,0,24.81,2020-12-28
The Wing Stop ,,#8742C,4825bcd0-d3b5-47df-829f-ac9ea1e8742c,Pickup,iOS,Completed,2020-12-24,18:39,42.7,3.31,46.01,0,0,0,0,0,0,0,0,46.01,0,0,0,0,0,0,,0,0,0,46.01,2020-12-28
The Wing Stop ,,#E0331,aa6fab36-a9a9-4fd9-9a0b-a9b7568e0331,Delivery - Partner Using Uber App,iOS,Completed,2020-12-26,12:51,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-6.94,0,0,0,0,0,,0,0,0,22.95,2020-12-28
The Wing Stop ,,#63541,3eb4ad4a-5e9d-4e8f-a990-9c2216663541,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-26,17:01,58.48,4.53,63.01,0,0,0,0,0,0,0,0,63.01,-14.62,0,0,0,0,0,,0,0,0,48.39,2020-12-28
The Wing Stop ,,#88D2D,5bc2b99a-b196-454f-9a62-b9acaa388d2d,Delivery - Partner Using Uber App,iOS,Completed,2020-12-26,17:14,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2020-12-28
The Wing Stop ,,#4DCC5,0be45e37-5f8b-40d7-a6c5-5cb34a84dcc5,Delivery - Partner Using Uber App,iOS,Completed,2020-12-26,20:13,38.23,2.96,41.19,0,0,0,0,0,0,0,0,41.19,-9.56,0,0,0,0,0,,0,0,0,31.63,2020-12-28
The Wing Stop ,,#062C7,5f6390fa-b73d-4afb-a078-08df97e062c7,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-26,22:09,36.22,2.81,39.03,0,0,0,0,0,0,0,0,39.03,-9.06,0,0,0,0,0,,0,0,0,29.97,2020-12-28
The Wing Stop ,,#9DD2D,a59b9001-f12c-41c3-918f-fd9e0039dd2d,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,14:14,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5,0,0,0,0,0,,0,0,0,16.53,2020-12-28
The Wing Stop ,,#635F6,a9b240b9-f7dd-4f80-b363-d6dae47635f6,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,14:18,16.24,1.26,17.5,0,0,0,0,0,0,0,0,17.5,-4.06,0,0,0,0,0,,0,0,0,13.44,2020-12-28
The Wing Stop ,,#19495,ab86e07c-4e54-49db-9d3d-eb7da3619495,Pickup,Uber Eats Web,Completed,2020-12-27,15:09,53.98,4.18,58.16,0,0,0,0,0,0,0,0,58.16,0,0,0,0,0,0,,0,0,0,58.16,2020-12-28
The Wing Stop ,,#5968B,b3089042-6060-47e2-962d-0598b565968b,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,18:03,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-5.75,0,0,0,0,0,,0,0,0,19.01,2020-12-28
The Wing Stop ,,#588B9,d3026f8e-435c-4a40-bf7a-81acd93588b9,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,18:31,35.95,2.79,38.74,0,0,0,0,0,0,0,0,38.74,-8.99,0,0,0,0,0,,0,0,0,29.75,2020-12-28
The Wing Stop ,,#4695A,d6d642c8-9bf0-4bd4-b733-cd96ae04695a,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,22:05,16.74,1.3,18.04,0,0,0,0,0,0,0,0,18.04,-4.19,0,0,0,0,0,,0,0,0,13.85,2020-12-28
The Wing Stop ,,#1EDF1,53a374bb-68d0-4ba5-b136-553c7a51edf1,Delivery - Partner Using Uber App,iOS,Completed,2020-12-28,18:44,16.99,1.32,18.31,0,0,0,0,0,0,0,0,18.31,-4.25,0,0,0,0,0,,0,0,0,14.06,2021-01-04
The Wing Stop ,,#BEB5A,e3871479-957e-4411-a310-92c9344beb5a,Delivery - Partner Using Uber App,iOS,Completed,2020-12-29,13:21,35.23,2.73,37.96,0,0,0,0,0,0,0,0,37.96,-8.81,0,0,0,0,0,,0,0,0,29.15,2021-01-04
The Wing Stop ,,#E82E7,907e45b4-65e3-4183-b728-7294f20e82e7,Delivery - Partner Using Uber App,Android,Completed,2020-12-29,18:23,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-6.5,0,0,0,0,0,,0,0,0,21.49,2021-01-04
The Wing Stop ,,#15843,d3316c9a-fe6d-4f6a-b8a3-e63231e15843,Delivery - Partner Using Uber App,Android,Completed,2020-12-29,19:34,28.96,2.24,31.2,0,0,0,0,0,0,0,0,31.2,-7.24,0,0,0,0,0,,0,0,0,23.96,2021-01-04
The Wing Stop ,,#83F72,e2eaa933-873f-4580-9892-016bc8883f72,Pickup,Uber Eats Web,Completed,2020-12-29,20:29,19.97,1.55,21.52,0,0,0,0,0,0,0,0,21.52,0,0,0,0,0,0,,0,0,0,21.52,2021-01-04
The Wing Stop ,,#D0B3D,00313b67-6e7a-4445-b4cd-bd157ded0b3d,Delivery - Partner Using Uber App,iOS,Unfulfilled,2020-12-30,12:19,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-7.5,0,0,0,0,0,,0,0,0,24.81,2021-01-04
The Wing Stop ,,#65525,c3ab2a49-ce9c-48b4-9a2b-078521965525,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-30,17:23,24.97,1.94,26.91,0,0,0,0,0,0,0,0,26.91,-6.24,0,0,0,0,0,,0,0,0,20.67,2021-01-04
The Wing Stop ,,#49078,1c543fd2-3e4a-4f83-9efd-d52067849078,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-30,22:25,22.21,1.72,23.93,0,0,0,0,0,0,0,0,23.93,-5.55,0,0,0,0,0,,0,0,0,18.38,2021-01-04
