Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Ameci Pizza & Pasta - Lake Forest,,#1DF64,32baea68-34dd-4d72-a644-2d655ed1df64,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-03-22,20:08,92.84,7.2,100.04,0,0,0,0,0,0,0,0,100.04,-17.64,0,0,0,0,0,,0,0,0,82.4,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#1DF64,32baea68-34dd-4d72-a644-2d655ed1df64,,Unknown,Refund,2021-03-22,20:08,-64.89,-5.03,-69.92,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-69.92,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#50B1D,36a397a9-777a-471d-bb12-da8fb7d50b1d,Delivery - Partner Using Uber App,iOS,Completed,2021-03-22,22:06,28.97,2.25,31.22,0,0,0,0,0,0,0,0,31.22,-5.5,0,0,0,0,0,,0,0,0,25.72,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#720CC,ce37c7b7-b0a2-4aaf-b2a2-2aad3c5720cc,Delivery - Partner Using Uber App,iOS,Completed,2021-03-23,18:16,54.44,4.22,58.66,0,0,0,0,0,0,0,0,58.66,-10.34,0,0,0,0,0,,0,0,0,48.32,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#8EC6A,3aed62e3-ec7e-43e6-97b3-e58a0118ec6a,Delivery - Partner Using Uber App,iOS,Completed,2021-03-23,18:24,24.57,1.9,26.47,0,0,0,0,0,0,0,0,26.47,-4.67,0,0,0,0,0,,0,0,0,21.8,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#3CEE6,1b8f1ea3-b00a-4594-9f25-812a0623cee6,Delivery - Partner Using Uber App,iOS,Completed,2021-03-23,20:25,36.87,2.86,39.73,0,0,0,0,0,0,0,0,39.73,-7.01,0,0,0,0,0,,0,0,0,32.72,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#22C33,cb0ae7d9-ebef-4bce-963c-2c66e4822c33,Delivery - Partner Using Uber App,iOS,Completed,2021-03-24,13:29,15.74,1.22,16.96,0,0,0,0,0,0,0,0,16.96,-2.99,0,0,0,0,0,,0,0,0,13.97,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#D0B50,133cd49f-90f3-4471-8e7e-948e47bd0b50,Pickup,Android,Completed,2021-03-24,18:32,33.01,2.56,35.57,0,0,0,0,0,0,0,0,35.57,0,0,0,0,0,0,,0,0,0,35.57,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#9A4F6,1de18c8f-b313-4966-b041-f9aa4f99a4f6,Delivery - Partner Using Uber App,iOS,Completed,2021-03-24,18:36,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,0,0,19.5,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#49B92,73b57051-eea2-4d77-8f21-e4c676649b92,Delivery - Partner Using Uber App,iOS,Completed,2021-03-24,20:09,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.09,0,0,0,0,0,,0,0,0,9.75,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#C6F80,53e2cb6f-7164-4ae8-ab69-c05b891c6f80,Delivery - Partner Using Uber App,iOS,Completed,2021-03-24,20:15,29.29,2.27,31.56,0,0,0,0,0,0,0,0,31.56,-5.57,0,0,0,0,0,,0,0,0,25.99,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#7AA7B,4fb20a44-42be-4805-b815-3e765f97aa7b,Delivery - Partner Using Uber App,iOS,Completed,2021-03-24,20:33,21.73,1.68,23.41,0,0,0,0,0,0,0,0,23.41,-4.13,0,0,0,0,0,,0,0,0,19.28,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#2E57F,1d6cf4fd-b5e6-47f9-a772-0896ad92e57f,Delivery - Partner Using Uber App,iOS,Completed,2021-03-24,21:38,15.98,1.24,17.22,0,0,0,0,0,0,0,0,17.22,-3.04,0,0,0,0,0,,0,0,0,14.18,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#5F5FA,d403fdf3-6b27-4465-bc05-120a77e5f5fa,Delivery - Partner Using Uber App,Android,Completed,2021-03-24,21:44,50.18,3.89,54.07,0,0,0,0,0,0,0,0,54.07,-9.53,0,0,0,0,0,,0,0,0,44.54,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#F745B,c49b1413-6563-4489-b941-d369ca7f745b,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-03-24,22:23,21.99,1.7,23.69,0,0,0,0,0,0,0,0,23.69,-4.18,0,0,0,0,0,,0,0,0,19.51,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#64B8A,8e0859b8-f49b-4913-9319-e2a709c64b8a,Pickup,iOS,Completed,2021-03-25,20:00,39.47,3.06,42.53,0,0,0,0,0,0,0,0,42.53,0,0,0,0,0,0,,0,0,0,42.53,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#D259F,42efbef6-9f2d-4e65-9a8a-f30a978d259f,Delivery - Partner Using Uber App,iOS,Completed,2021-03-25,20:13,58.41,4.53,62.94,0,0,0,0,0,0,0,0,62.94,-11.1,0,0,0,0,0,,0,0,0,51.84,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#5EA9E,a646be17-0a33-44ff-9f7b-e8511bb5ea9e,Delivery - Partner Using Uber App,iOS,Canceled,2021-03-25,22:34,9.98,0.77,10.75,0,0,0,0,0,0,0,0,10.75,-1.9,0,0,0,0,0,,0,0,0,8.85,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#142B4,7f93ec51-46b2-4f0f-8eb2-4ac5792142b4,Delivery - Partner Using Uber App,iOS,Completed,2021-03-25,22:49,28.97,2.25,31.22,0,0,0,0,0,0,0,0,31.22,-5.5,0,0,0,0,0,,0,0,0,25.72,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#28FA0,2be3c801-7592-43c1-adab-b2a796728fa0,Delivery - Partner Using Uber App,iOS,Completed,2021-03-26,12:44,27.7,2.15,29.85,0,0,0,0,0,0,0,0,29.85,-5.26,0,0,0,0,0,,0,0,0,24.59,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#0E6B9,0ab5c676-e0e4-404d-85ff-90967d10e6b9,Delivery - Partner Using Uber App,Android,Completed,2021-03-26,14:23,39.01,3.02,42.03,0,0,0,0,0,0,0,0,42.03,-7.41,0,0,0,0,0,,0,0,0,34.62,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#7D011,80eb517d-8ab8-4f4f-9511-05dd4857d011,Delivery - Partner Using Uber App,iOS,Completed,2021-03-26,17:32,66.96,5.19,72.15,0,0,0,0,0,0,0,0,72.15,-12.72,0,0,0,0,0,,0,0,0,59.43,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#E7E4A,b4fc2a83-99dc-4a4b-8f0e-891edd4e7e4a,Delivery - Partner Using Uber App,iOS,Completed,2021-03-26,17:59,37.96,2.94,40.9,0,0,0,0,0,0,0,0,40.9,-7.21,0,0,0,0,0,,0,0,0,33.69,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#396C5,df42c54c-3994-477e-aceb-3d22ff2396c5,Delivery - Partner Using Uber App,iOS,Completed,2021-03-26,19:00,31.47,2.44,33.91,0,0,0,0,0,0,0,0,33.91,-5.98,0,0,0,0,0,,0,0,0,27.93,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#DB743,d755c51b-69d7-4dd0-b6ce-7ce2f78db743,Delivery - Partner Using Uber App,iOS,Completed,2021-03-26,19:19,43.7,3.39,47.09,0,0,0,0,0,0,0,0,47.09,-8.3,0,0,0,0,0,,0,0,0,38.79,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#9CB59,c35a42a6-d6f5-47f2-acea-af856469cb59,Delivery - Partner Using Uber App,iOS,Completed,2021-03-26,19:44,59.97,4.65,64.62,0,0,0,0,0,0,0,0,64.62,-11.39,0,0,0,0,0,,0,0,0,53.23,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#8025A,4615bae7-c8ce-48e5-b950-f31734b8025a,Delivery - Partner Using Uber App,iOS,Completed,2021-03-26,20:20,38.95,3.02,41.97,0,0,0,0,0,0,0,0,41.97,-7.4,0,0,0,0,0,,0,0,0,34.57,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#4E355,8e8890d5-ebf4-4188-9a0f-48f28af4e355,Delivery - Partner Using Uber App,iOS,Completed,2021-03-26,21:59,41.33,3.2,44.53,0,0,0,0,0,0,0,0,44.53,-7.85,0,0,0,0,0,,0,0,0,36.68,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#51672,e14edf9c-2ffb-492d-9d91-5dd331f51672,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-03-27,16:40,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,0,0,19.5,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#1B44D,dd937f27-9053-4d18-a32a-e676f6f1b44d,Pickup,Android,Completed,2021-03-27,20:07,37.96,2.94,40.9,0,0,0,0,0,0,0,0,40.9,0,0,0,0,0,0,,0,0,0,40.9,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#0CC60,e4751a00-855e-4a12-8f52-a22186c0cc60,Delivery - Partner Using Uber App,iOS,Completed,2021-03-27,20:16,31.96,2.48,34.44,0,0,0,0,0,0,0,0,34.44,-6.07,0,0,0,0,0,,0,0,0,28.37,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#06D99,7fba82fd-11ec-4d0c-aa71-68f273106d99,Delivery - Partner Using Uber App,iOS,Completed,2021-03-27,21:05,40.95,3.17,44.12,0,0,0,0,0,0,0,0,44.12,-7.78,0,0,0,0,0,,0,0,0,36.34,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#82909,1210ba48-3d31-4d1f-afd6-d2dcad982909,Delivery - Partner Using Uber App,iOS,Canceled,2021-03-27,21:25,13.23,1.03,14.26,0,0,0,0,0,0,0,0,14.26,-2.51,0,0,0,0,0,,0,0,0,11.75,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#2DF55,af2fea54-1c0b-4ea1-85c1-bc9d27c2df55,Delivery - Partner Using Uber App,iOS,Completed,2021-03-28,12:16,52.95,4.1,57.05,0,0,0,0,0,0,0,0,57.05,-10.06,0,0,0,0,0,,0,0,0,46.99,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#5C696,c4e3be7b-bdd9-491e-be61-734af135c696,Pickup,iOS,Completed,2021-03-28,12:51,34.97,2.71,37.68,0,0,0,0,0,0,0,0,37.68,0,0,0,0,0,0,,0,0,0,37.68,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#1BFDB,e1110a75-0855-42ca-9119-15100ef1bfdb,Pickup,Uber Eats Web,Completed,2021-03-28,14:24,31.97,2.48,34.45,0,0,0,0,0,0,0,0,34.45,0,0,0,0,0,0,,0,0,0,34.45,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#EF250,0b97bf0a-c2bd-47b9-a53e-fbabe65ef250,Delivery - Partner Using Uber App,iOS,Completed,2021-03-28,15:18,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,0,0,10.64,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#EC617,04ddb0b0-e6e1-4147-a592-050d4b9ec617,Delivery - Partner Using Uber App,Android,Completed,2021-03-28,16:47,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,0,0,13.3,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#7E8A7,b3d30c59-f6a3-4c9d-bf3e-daeca9e7e8a7,Pickup,iOS,Completed,2021-03-28,17:29,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,0,0,0,0,0,0,,0,0,0,11.84,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#797A8,156a1227-2d1d-4381-ae60-32df3b9797a8,Delivery - Partner Using Uber App,iOS,Completed,2021-03-28,20:18,18.99,1.47,20.46,0,0,0,0,0,0,0,0,20.46,-3.61,0,0,0,0,0,,0,0,0,16.85,2021-03-29
Ameci Pizza & Pasta - Lake Forest,,#C788A,f5fcdb49-d5ca-4eda-a427-89ec0c9c788a,Delivery - Partner Using Uber App,iOS,Completed,2021-03-29,20:16,84.69,6.56,91.25,0,0,0,0,0,0,0,0,91.25,-16.09,0,0,0,0,0,,0,0,0,75.16,
Ameci Pizza & Pasta - Lake Forest,,#F673D,8591eccd-0e7c-4cfe-a4c7-52635bff673d,Delivery - Partner Using Uber App,iOS,Completed,2021-03-30,19:21,35.56,2.76,38.32,0,0,0,0,0,0,0,0,38.32,-6.76,0,0,0,0,0,,0,0,0,31.56,
Ameci Pizza & Pasta - Lake Forest,,#E38F2,90aa9b5e-c670-4356-8d83-f45608be38f2,Delivery - Partner Using Uber App,iOS,Completed,2021-03-30,20:34,28.97,2.25,31.22,0,0,0,0,0,0,0,0,31.22,-5.5,0,0,0,0,0,,0,0,0,25.72,
Ameci Pizza & Pasta - Lake Forest,,#E6265,d1fda3a5-4bf5-48aa-9146-19db7bce6265,Delivery - Partner Using Uber App,iOS,Completed,2021-03-31,17:15,22.97,1.78,24.75,0,0,0,0,0,0,0,0,24.75,-4.36,0,0,0,0,0,,0,0,0,20.39,
Ameci Pizza & Pasta - Lake Forest,,#202B2,92b63358-8da2-4bd0-b125-321d0e5202b2,Delivery - Partner Using Uber App,iOS,Completed,2021-03-31,22:18,39.75,3.08,42.83,0,0,0,0,0,0,0,0,42.83,-7.55,0,0,0,0,0,,0,-3.08,0,32.2,
