Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %
Ameci Pizza & Pasta - Lake Forest,,#A06DA,3dc0200f-07a8-4a1d-9939-f39104fa06da,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/12/21,9:00 PM,25.52,1.98,27.5,0,0,0,0,0,0,0,0,27.5,-4.85,0,0,0,0,0,,0,-1.98,0,20.67,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#4C011,ab8e483b-ff77-4966-9ad9-6ac51d24c011,Delivery - Partner Using Uber App,UberEats Android,Completed,6/12/21,8:26 PM,15.73,1.22,16.95,0,0,0,0,0,0,0,0,16.95,-2.99,0,0,0,0,0,,0,-1.22,0,12.74,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#3129C,49ab637a-7afa-4f6b-8306-4e818313129c,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/12/21,8:17 PM,34.26,2.66,36.92,0,0,0,0,0,0,0,0,36.92,-6.51,0,0,0,0,0,,0,-2.66,0,27.75,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#1DDA5,8d6a62f7-67b1-4f95-a030-68ea7cc1dda5,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/13/21,12:30 PM,50.5,3.91,54.41,0,0,0,0,0,0,0,0,54.41,-10.1,0,0,0,0,0,,0,-3.91,0,40.4,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#3C2C3,cb9343ed-1631-4d0f-b071-fcb9fa63c2c3,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/13/21,5:45 PM,25.71,1.99,27.7,0,0,0,0,0,0,0,0,27.7,-5.14,0,0,0,0,0,,0,-1.99,0,20.57,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#6EE9A,6544f35f-5df8-4ec4-8a8a-e7a2cd46ee9a,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/13/21,5:45 PM,24.57,1.9,26.47,0,0,0,0,0,0,0,0,26.47,-4.91,0,0,0,0,0,,0,-1.9,0,19.66,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#F5D76,b928413a-ef4e-45dd-a5d6-f1cee26f5d76,Delivery - Partner Using Uber App,UberEats Android,Completed,6/13/21,5:59 PM,25.77,2,27.77,0,0,0,0,0,0,0,0,27.77,-4.9,0,0,0,0,0,,0,-2,0,20.87,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#99F0D,187fcb3f-8610-465a-97ca-90ed0ea99f0d,Delivery - Partner Using Uber App,Postmates Android,Completed,6/13/21,6:37 PM,21.27,1.65,22.92,0,0,0,0,0,0,0,0,22.92,-4.25,0,0,0,0,0,,0,-1.65,0,17.02,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#9EB21,b896b5ac-77b1-4fd4-927f-e57a3c59eb21,Delivery - Partner Using Uber App,Postmates Web,Completed,6/13/21,6:54 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#EE0B1,ceda13c7-c987-488c-b0f3-5d66ac6ee0b1,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/13/21,7:45 PM,34.45,2.67,37.12,0,0,0,0,0,0,0,0,37.12,-6.89,0,0,0,0,0,,0,-2.67,0,27.56,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#BCDA2,41e4a173-79a9-45e9-a935-8a093a7bcda2,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/13/21,9:01 PM,26.72,2.07,28.79,0,0,0,0,0,0,0,0,28.79,-5.08,0,0,0,0,0,,0,-2.07,0,21.64,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#4DA7B,1b5a0c71-8468-4e09-9585-e532a5b4da7b,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/13/21,9:08 PM,17.56,1.36,18.92,0,0,0,0,0,0,0,0,18.92,-3.34,0,0,0,0,0,,0,-1.36,0,14.22,6/14/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#39346,6efac509-ab7f-49ff-9060-be3f7cb39346,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/13/21,9:00 PM,43.96,3.41,47.37,0,0,0,0,0,0,0,0,47.37,-8.79,0,0,0,0,0,,0,-3.41,0,35.17,6/14/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#6B81F,cd24f407-09c9-4ddd-83d9-6d8ed326b81f,Delivery - Partner Using Uber App,UberEats Android,Completed,6/14/21,11:43 AM,49.94,3.87,53.81,0,0,0,0,0,0,0,0,53.81,-9.49,0,0,0,0,0,,0,-3.87,0,40.45,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#EDB95,6bccd270-2c2b-4177-b483-8bf4891edb95,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/14/21,1:04 PM,32.72,2.54,35.26,0,0,0,0,0,0,0,0,35.26,-6.22,0,0,0,0,0,,0,-2.54,0,26.5,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#F5A9A,c0b4c9fc-f227-4495-a9f8-bdbafbdf5a9a,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/14/21,5:31 PM,19.73,1.53,21.26,0,0,0,0,0,0,0,0,21.26,-3.75,0,0,0,0,0,,0,-1.53,0,15.98,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#D04D4,11344922-14a2-4cb5-a1cd-9215284d04d4,Pickup,Postmates iOS,Completed,6/14/21,4:42 PM,26.97,2.09,29.06,0,0,0,0,0,0,0,0,29.06,-2.7,0,0,0,0,0,,0,-2.09,0,24.27,6/21/21,0,0,10
Ameci Pizza & Pasta - Lake Forest,,#33001,5877dd24-e89c-420f-9298-5377fba33001,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/14/21,7:05 PM,28.27,2.19,30.46,0,0,0,0,0,0,0,0,30.46,-5.37,0,0,0,0,0,,0,-2.19,0,22.9,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#1D30B,812fbd40-ea82-4455-833c-7169fc01d30b,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/15/21,2:06 PM,40.48,3.14,43.62,0,0,0,0,0,0,0,0,43.62,-8.1,0,0,0,0,0,,0,-3.14,0,32.38,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#6E4DA,0bb3bcfb-9a62-4664-9f2f-07a8fc76e4da,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/15/21,6:38 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,-1.7,0,17.8,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#0186C,ec8592b2-545a-4350-9b92-4891ffd0186c,Delivery - Partner Using Uber App,Postmates Android,Completed,6/15/21,7:07 PM,15.74,1.22,16.96,0,0,0,0,0,0,0,0,16.96,-3.15,0,0,0,0,0,,0,-1.22,0,12.59,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#701B6,034cf11e-d465-463d-bace-6a40248701b6,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/15/21,8:55 PM,54.32,4.04,58.36,0,0,0,0,0,0,0,0,58.36,-10.86,0,0,0,0,0,,0,-4.04,0,43.46,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#8088F,15117ebd-4efb-4938-9716-9d8e0d58088f,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/15/21,9:22 PM,41.72,3.23,44.95,0,0,0,0,0,0,0,0,44.95,-8.34,0,0,0,0,0,,0,-3.23,0,33.38,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#62060,a45f3bd7-fded-4225-b10e-3a9993662060,Delivery - Partner Using Uber App,Postmates Android,Completed,6/16/21,12:10 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#7840A,178e818c-00e4-48c5-a04c-fd7d5157840a,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/16/21,3:39 PM,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.2,0,0,0,0,0,,0,-0.85,0,8.79,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#E2843,7b308b06-c387-4ccb-8b2e-b905550e2843,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/16/21,5:15 PM,36.92,2.86,39.78,0,0,0,0,0,0,0,0,39.78,-7.01,0,0,0,0,0,,0,-2.86,0,29.91,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#1B1F6,c6229bb1-c341-4bf4-923f-e4080171b1f6,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/16/21,7:04 PM,57.96,4.49,62.45,0,0,0,0,0,0,0,0,62.45,-11.59,0,0,0,0,0,,0,-4.49,0,46.37,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#218A9,c45d8822-ba08-4a26-b21e-8828d2d218a9,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/16/21,7:15 PM,70.19,5.44,75.63,0,0,0,0,0,0,0,0,75.63,-13.34,0,0,0,0,0,,0,-5.44,0,56.85,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#09F18,4737f49a-87c8-4e9f-a72c-e99b17209f18,Delivery - Partner Using Uber App,UberEats Web,Completed,6/16/21,8:27 PM,10.74,0.83,11.57,0,0,0,0,0,0,0,0,11.57,-2.04,0,0,0,0,0,,0,-0.83,0,8.7,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#36FE0,d1c5a043-f120-408f-8af1-c59c3b736fe0,Delivery - Partner Using Uber App,UberEats Android,Completed,6/16/21,8:46 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,-0.93,0,9.71,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#95EA0,c6b61164-6fb8-4031-ab29-c41881f95ea0,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/16/21,9:07 PM,17.73,1.37,19.1,0,0,0,0,0,0,0,0,19.1,-3.55,0,0,0,0,0,,0,-1.37,0,14.18,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#919CA,615556c2-2499-44ae-805b-6224a80919ca,Delivery - Partner Using Uber App,UberEats Android,Completed,6/17/21,5:13 PM,33.01,2.56,35.57,0,0,0,0,0,0,0,0,35.57,-6.27,0,0,0,0,0,,0,-2.56,0,26.74,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#E9AB7,689ff219-b251-4fe3-a622-d7890dfe9ab7,Delivery - Partner Using Uber App,Postmates Android,Completed,6/17/21,5:48 PM,22.27,1.73,24,0,0,0,0,0,0,0,0,24,-4.45,0,0,0,0,0,,0,-1.73,0,17.82,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#7605B,c7f03c12-3903-4baf-b49e-4cffd1c7605b,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/17/21,6:13 PM,35.72,2.77,38.49,0,0,0,0,0,0,0,0,38.49,-7.14,0,0,0,0,0,,0,-2.77,0,28.58,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#38808,13621716-37a9-4031-86e8-9392b2a38808,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/17/21,7:24 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#16A4E,7642b110-ded1-49ee-83d7-8f6a8bb16a4e,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/17/21,8:21 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#407FE,40b71024-a25a-496d-929c-da36a81407fe,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/17/21,8:32 PM,28.97,2.25,31.22,0,0,0,0,0,0,0,0,31.22,-5.79,0,0,0,0,0,,0,-2.25,0,23.18,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#EEE41,58c2ae78-8f33-480f-8306-fba7e61eee41,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/17/21,9:04 PM,16.73,1.3,18.03,0,0,0,0,0,0,0,0,18.03,-3.35,0,0,0,0,0,,0,-1.3,0,13.38,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#B387C,afc80a32-fe60-4b7d-8d04-49a7471b387c,Delivery - Partner Using Uber App,Postmates Web,Completed,6/17/21,8:57 PM,20.52,1.59,22.11,0,0,0,0,0,0,0,0,22.11,-4.1,0,0,0,0,0,,0,-1.59,0,16.42,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#01FBB,7b5b2204-046e-4416-b7b8-4c67a3c01fbb,Delivery - Partner Using Uber App,Postmates Android,Completed,6/18/21,10:58 AM,27.96,2.17,30.13,0,0,0,0,0,0,0,0,30.13,-5.59,0,0,0,0,0,,0,-2.17,0,22.37,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#7BD66,a6d758dd-c700-4d16-b5e3-317412c7bd66,Delivery - Partner Using Uber App,Postmates Android,Completed,6/18/21,12:49 PM,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-2.55,0,0,0,0,0,,0,-0.99,0,10.19,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#D9E70,01277e4f-9523-4169-af98-7dd465ad9e70,Delivery - Partner Using Uber App,Postmates Android,Completed,6/18/21,2:11 PM,65.92,5.11,71.03,0,0,0,0,0,0,0,0,71.03,-13.18,0,0,0,0,0,,0,-5.11,0,52.74,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#C63AF,ff5b43b5-d732-4845-8868-a46021ac63af,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/18/21,2:49 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3,0,0,0,0,0,,0,-1.16,0,11.99,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#2674B,ba923ab5-1af2-4f62-b855-01a91472674b,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/18/21,3:31 PM,50.6,3.92,54.52,0,0,0,0,0,0,0,0,54.52,-9.61,0,0,0,0,0,,0,-3.92,0,40.99,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#52490,7ff73fa0-7dcd-48f2-8089-01cb9b952490,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/18/21,3:58 PM,38.45,2.98,41.43,0,0,0,0,0,0,0,0,41.43,-7.31,0,0,0,0,0,,0,-2.98,0,31.14,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#A3FCC,1d1dcf90-4a81-440b-8939-b438677a3fcc,Delivery - Partner Using Uber App,Postmates Android,Completed,6/18/21,5:34 PM,45.96,3.56,49.52,0,0,0,0,0,0,0,0,49.52,-9.19,0,0,0,0,0,,0,-3.56,0,36.77,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#EE07C,6c0327c4-17a0-4412-bde8-1199a75ee07c,Delivery - Partner Using Uber App,UberEats Android,Completed,6/18/21,6:15 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,-1.16,0,12.14,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#3E3AC,2bd90fee-4399-4fe9-8f44-17b9a853e3ac,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/18/21,6:39 PM,29.97,2.32,32.29,0,0,0,0,0,0,0,0,32.29,-5.69,0,0,0,0,0,,0,-2.32,0,24.28,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#2F6AE,605ee24f-2473-416f-95d0-9ec02e42f6ae,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/18/21,6:46 PM,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-2.55,0,0,0,0,0,,0,-0.99,0,10.19,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#DD437,ac3b0a65-46f8-46f3-b2b5-68123bedd437,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/18/21,6:36 PM,33.47,2.59,36.06,0,0,0,0,0,0,0,0,36.06,-6.36,0,0,0,0,0,,0,-2.59,0,27.11,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#09587,f4789b25-67d5-4138-9f45-1c1897b09587,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/18/21,8:59 PM,21.73,1.68,23.41,0,0,0,0,0,0,0,0,23.41,-4.13,0,0,0,0,0,,0,-1.68,0,17.6,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#C6A0A,2a605af1-d0cc-4240-b9ee-54ea5f8c6a0a,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/19/21,11:45 AM,24.98,1.94,26.92,0,0,0,0,0,0,0,0,26.92,-4.75,0,0,0,0,0,,0,-1.94,0,20.23,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#A3330,0e8f9895-11e4-4e2f-9985-57da152a3330,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/19/21,12:53 PM,56.97,4.42,61.39,0,0,0,0,0,0,0,0,61.39,-11.39,0,0,0,0,0,,0,-4.42,0,45.58,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#6E6A1,4dcb83e3-0017-455a-9640-8dfcf496e6a1,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/19/21,3:23 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#C0F29,0ead1b81-c44a-4442-aa1b-37141abc0f29,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/19/21,5:50 PM,37.97,2.94,40.91,0,0,0,0,0,0,0,0,40.91,-7.21,0,0,0,0,0,,0,-2.94,0,30.76,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#6A0F9,6018971a-8517-4acc-9bea-48de1636a0f9,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/19/21,6:18 PM,48.95,3.79,52.74,0,0,0,0,0,0,0,0,52.74,-9.3,0,0,0,0,0,,0,-3.79,0,39.65,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#AACA8,3c29c4a8-00d4-4699-983f-d68fff1aaca8,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/19/21,6:06 PM,39.71,3.08,42.79,0,0,0,0,0,0,0,0,42.79,-7.54,0,0,0,0,0,,0,-3.08,0,32.17,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#CD529,b23136cc-bf8a-499e-811d-03b27b2cd529,Pickup,UberEats iOS,Completed,6/19/21,5:39 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,0,0,0,0,0,0,,0,-0.93,0,11.99,6/21/21,0,0,
Ameci Pizza & Pasta - Lake Forest,,#6CEC0,3268742c-0ac8-4d61-a141-537e27c6cec0,Delivery - Partner Using Uber App,UberEats Web,Completed,6/19/21,6:52 PM,24.97,1.94,26.91,0,0,0,0,0,0,0,0,26.91,-4.74,0,0,0,0,0,,0,-1.94,0,20.23,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#F152D,09e3eda5-2f20-484d-ab9b-e33d280f152d,Delivery - Partner Using Uber App,UberEats Web,Completed,6/19/21,7:08 PM,22.97,1.78,24.75,0,0,0,0,0,0,0,0,24.75,-4.36,0,0,0,0,0,,0,-1.78,0,18.61,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#C7FB9,97c9ea9e-bbbd-44bf-b037-a193944c7fb9,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/19/21,8:50 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#452F4,098d09cf-89e4-4ed9-b4cd-edbfada452f4,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/19/21,9:09 PM,13.78,1.07,14.85,0,0,0,0,0,0,0,0,14.85,-2.76,0,0,0,0,0,,0,-1.07,0,11.02,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#08AD5,3dd664fb-1d06-4aa7-beb3-eb9872608ad5,Delivery - Partner Using Uber App,Postmates Android,Completed,6/20/21,1:57 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#804D7,a1eeb85b-2581-4140-9bfc-9eeb918804d7,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/20/21,4:23 PM,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-2.55,0,0,0,0,0,,0,-0.99,0,10.19,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#E99D0,b286f5a1-371e-4976-b54e-0be45dee99d0,Delivery - Partner Using Uber App,UberEats Android,Completed,6/20/21,6:57 PM,37.3,2.89,40.19,0,0,0,0,0,0,0,0,40.19,-7.09,0,0,0,0,0,,0,-2.89,0,30.21,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#AFE74,092e3cfc-74fd-4ec4-b54e-a4e9c4eafe74,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/20/21,8:06 PM,54.44,4.22,58.66,0,0,0,0,0,0,0,0,58.66,-10.34,0,0,0,0,0,,0,-4.22,0,44.1,6/21/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#0F590,e80c1143-6a15-4fdb-84be-6108b150f590,Delivery - Partner Using Uber App,Postmates Web,Completed,6/20/21,8:44 PM,36.04,2.79,38.83,0,0,0,0,0,0,0,0,38.83,-7.21,0,0,0,0,0,,0,-2.79,0,28.83,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#65457,480b257d-9c9c-4209-876d-9a88c0265457,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/20/21,8:53 PM,39.44,3.06,42.5,0,0,0,0,0,0,0,0,42.5,-7.89,0,0,0,0,0,,0,-3.06,0,31.55,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#EFDA3,f2136176-c15f-47ec-842d-73ceef8efda3,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/20/21,9:13 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.8,0,0,0,0,0,,0,-1.86,0,19.18,6/21/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#F1D99,95defc3f-93ab-4f2c-8605-09feed0f1d99,Pickup,UberEats Android,Completed,6/20/21,8:34 PM,90.26,7,97.26,0,0,0,0,0,0,0,0,97.26,0,0,0,0,0,0,,0,-7,0,90.26,6/21/21,0,0,
Ameci Pizza & Pasta - Lake Forest,,#7CEAA,6b65c5f0-0d82-4817-bab4-b451c577ceaa,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/21/21,11:37 AM,29.95,2.32,32.27,0,0,0,0,0,0,0,0,32.27,-5.69,0,0,0,0,0,,0,-2.32,0,24.26,6/29/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#F2D42,77f68a5e-c60e-402d-a1d0-387babdf2d42,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/21/21,1:50 PM,31.27,2.42,33.69,0,0,0,0,0,0,0,0,33.69,-5.94,0,0,0,0,0,,0,-2.42,0,25.33,6/29/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#43478,9bd25ee9-2d04-4377-957b-926319643478,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/21/21,4:50 PM,19.77,1.53,21.3,0,0,0,0,0,0,0,0,21.3,-3.95,0,0,0,0,0,,0,-1.53,0,15.82,6/29/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#87080,b248ef2d-9c2c-4b56-a60d-049c25787080,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/21/21,6:46 PM,21.99,1.7,23.69,0,0,0,0,0,0,0,0,23.69,-4.18,0,0,0,0,0,,0,-1.7,0,17.81,6/29/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#2BAF7,a2197c76-29b1-473d-8712-3fce9da2baf7,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/21/21,7:10 PM,56.66,4.39,61.05,0,0,0,0,0,0,0,0,61.05,-10.77,0,0,0,0,0,,0,-4.39,0,45.89,6/29/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#B3C8F,a189feb0-5600-4134-91ad-46a3e29b3c8f,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/21/21,7:18 PM,31.97,2.48,34.45,0,0,0,0,0,0,0,0,34.45,-6.07,0,0,0,0,0,,0,-2.48,0,25.9,6/29/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#098FF,ef3d0ff9-987e-41fe-91cf-aea6d9f098ff,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/21/21,8:17 PM,27.47,2.13,29.6,0,0,0,0,0,0,0,0,29.6,-5.49,0,0,0,0,0,,0,-2.13,0,21.98,6/29/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#BF1D4,6075fbff-67da-45ed-bfee-0024041bf1d4,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/21/21,9:35 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,6/29/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#AACA8,3c29c4a8-00d4-4699-983f-d68fff1aaca8,,Unknown,Refund,6/19/21,6:06 PM,-23.73,0,-23.73,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-23.73,6/29/21,,,
Ameci Pizza & Pasta - Lake Forest,,#C0F29,0ead1b81-c44a-4442-aa1b-37141abc0f29,,Unknown,Refund,6/19/21,5:50 PM,-10.99,0,-10.99,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-10.99,6/29/21,,,
Ameci Pizza & Pasta - Lake Forest,,#61815,1c0f5d2b-19c6-4c68-8304-fcd8ce061815,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/22/21,11:18 AM,17.48,1.35,18.83,0,0,0,0,0,0,0,0,18.83,-3.5,0,0,0,0,0,,0,-1.35,0,13.98,6/29/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#1E1DF,ca8159bd-6d79-410b-980b-fd651a71e1df,Delivery - Partner Using Uber App,Postmates Android,Completed,6/22/21,3:50 PM,80.73,6.26,86.99,0,0,0,0,0,0,0,0,86.99,-16.15,0,0,0,0,0,,0,-6.26,0,64.58,6/29/21,0,0,20
