"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax"
"O-033014413919311","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/22/21","6:45 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"O-466914473680038","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/28/21","8:00 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-184914388056714","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/20/21","11:40 AM","10.99","0","0.00","0.85","0","11.84","-2.20","-1.10","-0.66","0"
"O-763014390199551","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/21/21","3:30 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"O-126514255677688","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/7/21","2:00 PM","32.97","0","0.00","2.56","0","35.53","-6.59","-3.30","-1.38","0"
"O-466714197377432","The Wing Stop - Alton Pkwy","Adjustment of O-466714197377432","complete order was made wrong, items cold, ","2/1/21","3:01 PM","-28.96","0","0.00","-2.24","0","-31.20","0","0","0","0"
"T-AwAAEsgrbvZ8gHCuEeu_wPmc--T00w","The Wing Stop - Alton Pkwy","Account Adjustment","46671419-7377432 RH","2/16/21","3:26 PM","0","0","0.00","0.00","0","31.20","0","0","0","0"
"O-896114418702262","The Wing Stop - Alton Pkwy","Adjustment of O-896114418702262","Tip increased by diner via self-service - Tip updated by diner via help interaction","2/22/21","5:55 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-070314231594717","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/4/21","9:25 PM","36.46","0","0.00","2.83","0","39.29","-7.29","-3.65","-1.50","0"
"O-250014301376167","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/12/21","2:45 PM","16.97","0","0.00","1.32","0","18.29","-3.39","-1.70","-0.86","0"
"T-AwAAEsgreCBhkHC9Eeuf73VbRU8X4g","The Wing Stop - Alton Pkwy","Account Adjustment","56451425-3408573 RH","2/16/21","5:14 PM","0","0","0.00","0.00","0","13.99","0","0","0","0"
"O-316214216699990","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/3/21","11:45 AM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-399814258775377","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/6/21","7:10 PM","28.71","0","0.00","2.23","0","30.94","-5.74","-2.87","-1.24","0"
"O-305214250127442","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/7/21","1:35 PM","11.98","0","0.00","0.93","0","12.91","-2.40","-1.20","-0.69","0"
"O-316214256682591","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/7/21","4:30 PM","41.67","0","0.00","3.23","0","44.90","-8.33","-4.17","-1.67","0"
"O-491114253051357","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/7/21","4:15 PM","29.74","0","0.00","2.30","0","32.04","-5.95","-2.97","-1.28","0"
"O-408314420381187","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/23/21","9:05 PM","10.48","0","0.00","0.81","0","11.29","-2.10","-1.05","-0.64","0"
"O-557514247453451","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/5/21","6:45 PM","31.48","0","0.00","2.44","0","33.92","-6.30","-3.15","-1.33","0"
"O-347114319648527","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/13/21","1:50 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"O-138614429909425","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/23/21","9:25 PM","17.98","0","0.00","1.39","0","19.37","-3.60","-1.80","-0.89","0"
"O-521114269876152","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/8/21","2:25 PM","12.49","0","0.00","0.97","0","13.46","-2.50","-1.25","-0.71","0"
"O-933214347224922","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/15/21","5:35 PM","28.47","0","0.00","2.21","0","30.68","-5.69","-2.85","-1.24","0"
"O-491114263003745","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/7/21","7:40 PM","70.66","0","0.00","5.48","0","76.14","-14.13","-7.07","-2.62","0"
"O-775414256386714","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/7/21","3:00 PM","57.95","0","0.00","4.49","0","62.44","-11.59","-5.80","-2.20","0"
"O-491114213065973","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/3/21","7:15 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"O-076114358815115","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/16/21","8:05 PM","26.48","0","0.00","2.05","0","28.53","-5.30","-2.65","-1.17","0"
"O-466714197377432","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/1/21","2:35 PM","28.96","0","0.00","2.24","0","31.20","-5.79","-2.90","-1.25","0"
"O-315814199773099","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/1/21","1:30 PM","10.49","0","0.00","0.81","0","11.30","-2.10","-1.05","-0.64","0"
"O-804814325692722","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/13/21","5:45 PM","10.99","0","0.00","0.85","0","11.84","-2.20","-1.10","-0.66","0"
"O-745314269818396","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/7/21","6:30 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-345114262869382","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/7/21","6:40 PM","29.74","0","0.00","2.30","0","32.04","-5.95","-2.97","-1.28","0"
"O-564514253408573","The Wing Stop - Alton Pkwy","Adjustment of O-564514253408573","QUALITY_COOKING - Refund requested by diner via help interaction","2/7/21","9:42 AM","-13.99","0","0.00","-1.08","0","-15.07","0","0","0","0"
"O-985114394632821","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/20/21","6:45 PM","45.46","0","0.00","3.52","0","48.98","-9.09","-4.55","-1.79","0"
"O-033014393955354","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/21/21","4:05 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-184214358648725","The Wing Stop - Alton Pkwy","Adjustment of O-184214358648725","Tip increased by diner via self-service - Tip updated by diner via help interaction","2/17/21","11:55 AM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-996614302171167","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/11/21","6:00 PM","16.98","0","0.00","1.32","0","18.30","-3.40","-1.70","-0.86","0"
"O-184214358648725","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/17/21","11:55 AM","26.73","0","0.00","2.07","0","28.80","-5.35","-2.67","-1.18","0"
"O-933214297214046","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/11/21","4:00 PM","13.98","0","0.00","1.08","0","15.06","-2.80","-1.40","-0.76","0"
"O-896114418702262","The Wing Stop - Alton Pkwy","Prepaid Order",,"2/22/21","5:55 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"O-027714336863782","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/14/21","7:25 PM","30.47","0","0.00","2.36","0","32.83","-6.09","-3.05","-1.30","0"
"O-775014446187700","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/26/21","11:50 AM","42.93","0","0.00","3.33","0","46.26","-8.59","-4.29","-1.71","0"
"O-443714359468427","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/16/21","7:25 PM","22.98","0","0.00","1.78","0","24.76","-4.60","-2.30","-1.06","0"
"O-513914272414601","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/8/21","9:20 PM","16.98","0","0.00","1.32","0","18.30","-3.40","-1.70","-0.86","0"
"T-AwAAH1taFykiAHkjEeuEdGsHmWiV7A","Trattoria Contadina - Alton Pkwy","Account Adjustment","07611438 — 8861365 JW","2/27/21","9:41 AM","0","0","0.00","0.00","0","4.00","0","0","0","0"
"O-238314349530228","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/15/21","7:00 PM","30.45","0","0.00","2.36","0","32.81","-6.09","-3.05","-1.30","0"
"O-496014311774281","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/13/21","4:40 PM","28.72","0","0.00","2.23","0","30.95","-5.74","-2.87","-1.24","0"
"O-279214267192010","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/7/21","7:30 PM","26.45","0","0.00","2.05","0","28.50","-5.29","-2.65","-1.17","0"
"O-564514233416160","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/4/21","6:30 PM","26.97","0","0.00","2.09","0","29.06","-5.39","-2.70","-1.19","0"
"O-603014320917512","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/13/21","8:00 PM","41.42","0","0.00","3.21","0","44.63","-8.28","-4.14","-1.66","0"
"O-612214471412294","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/28/21","5:20 PM","10.99","0","0.00","0.85","0","11.84","-2.20","-1.10","-0.66","0"
"O-960214395528774","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/20/21","7:20 PM","35.96","0","0.00","2.79","0","38.75","-7.19","-3.60","-1.48","0"
"O-817614450318678","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/26/21","7:40 PM","35.96","0","0.00","2.79","0","38.75","-7.19","-3.60","-1.48","0"
"O-977914353276498","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/17/21","11:40 AM","31.97","0","0.00","2.48","0","34.45","-6.39","-3.20","-1.35","0"
"O-677514217105295","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/2/21","6:45 PM","22.98","0","0.00","1.78","0","24.76","-4.60","-2.30","-1.06","0"
"O-603014330917468","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/14/21","8:30 PM","31.95","0","0.00","2.48","0","34.43","-6.39","-3.20","-1.35","0"
"O-227114470475031","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/28/21","6:45 PM","49.94","0","0.00","3.87","0","53.81","-9.99","-4.99","-1.94","0"
"O-345114252864523","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/6/21","5:45 PM","46.20","0","0.00","3.58","0","49.78","-9.24","-4.62","-1.82","0"
"O-576014322795270","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/15/21","5:00 PM","96.89","0","0.00","7.51","0","104.40","-19.38","-9.69","-3.48","0"
"O-070314231527349","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/4/21","5:45 PM","25.97","0","0.00","2.01","0","27.98","-5.19","-2.60","-1.15","0"
"O-126714201339659","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/1/21","6:00 PM","24.97","0","0.00","1.94","0","26.91","-4.99","-2.50","-1.12","0"
"O-279214247196466","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/5/21","5:15 PM","36.94","0","0.00","2.86","0","39.80","-7.39","-3.69","-1.51","0"
"O-808414275579247","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/8/21","8:35 PM","18.98","0","0.00","1.47","0","20.45","-3.80","-1.90","-0.92","0"
"O-076114388861365","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/19/21","9:20 PM","48.69","0","0.00","3.77","0","52.46","-9.74","-4.87","-1.90","0"
"O-184914388084033","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/19/21","5:15 PM","24.98","0","0.00","1.94","0","26.92","-5.00","-2.50","-1.12","0"
"O-576014302702606","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"2/11/21","6:35 PM","70.38","0","0.00","5.45","0","75.83","-14.08","-7.04","-2.61","0"
