Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
The Wing Stop ,,#AF1A0,a5a1a7e1-2a54-4b3e-b76c-8106bcfaf1a0,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,12:06,38.73,3,41.73,0,0,0,0,0,0,0,0,41.73,-9.68,0,0,0,0,0,,0,0,0,32.05,2021-02-08
The Wing Stop ,,#3527D,cf3d42b0-66c0-49b3-823b-8953c573527d,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,12:33,68.47,5.31,73.78,0,0,0,0,0,0,0,0,73.78,-17.12,0,0,0,0,0,,0,0,0,56.66,2021-02-08
The Wing Stop ,,#8FBDE,385d7e92-ad75-4658-b921-806a84b8fbde,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-07,12:38,39.98,3.1,43.08,0,0,0,0,0,0,0,0,43.08,-10,0,0,0,0,0,,0,0,0,33.08,2021-02-08
The Wing Stop ,,#9A05A,5cdfb6d3-a1b2-4325-9784-fadf0e39a05a,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,12:58,38.97,3.02,41.99,0,0,0,0,0,0,0,0,41.99,-9.74,0,0,0,0,0,,0,0,0,32.25,2021-02-08
The Wing Stop ,,#5C362,0eb82b68-b509-4551-9a23-d5105a65c362,Delivery - Partner Using Uber App,Android,Completed,2021-02-07,13:24,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-6.94,0,0,0,0,0,,0,0,0,22.95,2021-02-08
The Wing Stop ,,#17C52,ad9e2856-ba76-4b05-9031-5f0465817c52,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,13:38,17.96,1.39,19.35,0,0,0,0,0,0,0,0,19.35,-4.49,0,0,0,0,0,,0,0,0,14.86,2021-02-08
The Wing Stop ,,#9E374,c0f6fe5f-4962-4dd3-9e50-ad6b08a9e374,Delivery - Partner Using Uber App,Android,Completed,2021-02-07,13:56,25.47,1.97,27.44,0,0,0,0,0,0,0,0,27.44,-6.37,0,0,0,0,0,,0,0,0,21.07,2021-02-08
The Wing Stop ,,#8CCEA,4c6964a0-0995-4d99-a18e-4466fe28ccea,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,14:00,46.72,3.62,50.34,0,0,0,0,0,0,0,0,50.34,-11.68,0,0,0,0,0,,0,0,0,38.66,2021-02-08
The Wing Stop ,,#77E61,4c66c532-8691-4248-92c6-bc510e877e61,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,14:10,30.74,2.38,33.12,0,0,0,0,0,0,0,0,33.12,-7.69,0,0,0,0,0,,0,0,0,25.43,2021-02-08
The Wing Stop ,,#8E562,fad8bb28-c33f-4113-a2ab-e18a7968e562,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,14:36,51.23,3.97,55.2,0,0,0,0,0,0,0,0,55.2,-12.81,0,0,0,0,0,,0,0,0,42.39,2021-02-08
The Wing Stop ,,#489F2,429c0c3d-d720-4ffe-ad5d-d617c6e489f2,Delivery - Partner Using Uber App,Android,Completed,2021-02-07,14:42,34.47,2.67,37.14,0,0,0,0,0,0,0,0,37.14,-8.62,0,0,0,0,0,,0,0,0,28.52,2021-02-08
The Wing Stop ,,#1C6DC,0671b2f4-2714-4a0a-b28f-82d56141c6dc,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,14:52,16.24,1.26,17.5,0,0,0,0,0,0,0,0,17.5,-4.06,0,0,0,0,0,,0,0,0,13.44,2021-02-08
The Wing Stop ,,#19D28,3b8a87dc-fa2e-4c09-9db7-3c97bc619d28,Delivery - Partner Using Uber App,Android,Completed,2021-02-07,14:54,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-6.99,0,0,0,0,0,,0,0,0,23.15,2021-02-08
The Wing Stop ,,#2A4E4,b42d5836-9b2e-438d-8c4e-1c6a7e22a4e4,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,14:58,55.48,4.3,59.78,0,0,0,0,0,0,0,0,59.78,-13.87,0,0,0,0,0,,0,0,0,45.91,2021-02-08
The Wing Stop ,,#7B006,99977e8d-ffc5-45f5-b41f-321f8fe7b006,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,15:02,49.94,3.87,53.81,0,0,0,0,0,0,0,0,53.81,-12.49,0,0,0,0,0,,0,0,0,41.32,2021-02-08
The Wing Stop ,,#084E4,6bc70219-b24c-4976-8274-5ed61d0084e4,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-07,15:18,27.96,2.17,30.13,0,0,0,0,0,0,0,0,30.13,-6.99,0,0,0,0,0,,0,0,0,23.14,2021-02-08
The Wing Stop ,,#E0F62,ed45e20f-fd67-4c06-90c9-7f4eab0e0f62,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,15:18,43.98,3.41,47.39,0,0,0,0,0,0,0,0,47.39,-11,0,0,0,0,0,,0,0,0,36.39,2021-02-08
The Wing Stop ,,#3AA42,ac65819b-7062-4dc3-8438-ff8d11e3aa42,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-07,15:40,34.47,2.67,37.14,0,0,0,0,0,0,0,0,37.14,-8.62,0,0,0,0,0,,0,0,0,28.52,2021-02-08
The Wing Stop ,,#9DA21,d16d9af6-4301-49dc-a4bc-e83aac69da21,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,15:56,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-6.94,0,0,0,0,0,,0,0,0,22.95,2021-02-08
The Wing Stop ,,#7C76A,3c999be4-ad83-453f-83ca-86272867c76a,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,15:58,36.45,2.82,39.27,0,0,0,0,0,0,0,0,39.27,-9.11,0,0,0,0,0,Customer contribution,2,0,0,32.16,2021-02-08
The Wing Stop ,,#3A08F,97a67bf9-e1bf-4979-ad36-7d252e43a08f,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,16:55,46.46,3.6,50.06,0,0,0,0,0,0,0,0,50.06,-11.62,0,0,0,0,0,,0,0,0,38.44,2021-02-08
The Wing Stop ,,#8A7A8,b072b55c-8f57-4561-8c8d-4e037598a7a8,Delivery - Partner Using Uber App,Android,Completed,2021-02-07,16:55,26.97,2.09,29.06,0,0,0,0,0,0,0,0,29.06,-6.74,0,0,0,0,0,,0,0,0,22.32,2021-02-08
The Wing Stop ,,#2EEF4,ea98d93d-057a-4005-8f53-fb523542eef4,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,16:56,26.47,2.05,28.52,0,0,0,0,0,0,0,0,28.52,-6.62,0,0,0,0,0,,0,0,0,21.9,2021-02-08
The Wing Stop ,,#78A9B,8114543f-c23a-4add-a3f8-dc0b73b78a9b,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,16:58,23.48,1.82,25.3,0,0,0,0,0,0,0,0,25.3,-5.87,0,0,0,0,0,,0,0,0,19.43,2021-02-08
The Wing Stop ,,#836CA,2c81034b-def6-440e-bf75-c6463eb836ca,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,17:01,27.47,2.13,29.6,0,0,0,0,0,0,0,0,29.6,-6.87,0,0,0,0,0,,0,0,0,22.73,2021-02-08
The Wing Stop ,,#F4E33,d2d85362-a0e6-4196-b508-5cd2143f4e33,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,17:13,37.98,2.94,40.92,0,0,0,0,0,0,0,0,40.92,-9.5,0,0,0,0,0,,0,0,0,31.42,2021-02-08
The Wing Stop ,,#2774E,622cba81-0be6-4332-8747-669ed912774e,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,17:14,54.73,4.24,58.97,0,0,0,0,0,0,0,0,58.97,-13.68,0,0,0,0,0,,0,0,0,45.29,2021-02-08
The Wing Stop ,,#B9A62,3afd19a3-576e-4a22-a569-190ba5eb9a62,Delivery - Partner Using Uber App,iOS,Completed,2021-02-08,17:41,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2021-02-15
The Wing Stop ,,#CB3DA,f33cffae-0add-4e46-a602-bb042ebcb3da,Delivery - Partner Using Uber App,iOS,Completed,2021-02-09,12:37,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-5.25,0,0,0,0,0,,0,0,0,17.36,2021-02-15
The Wing Stop ,,#E9C5A,1b2b3ed0-957a-4b83-a643-6bfa95fe9c5a,Delivery - Partner Using Uber App,iOS,Completed,2021-02-09,14:30,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-02-15
The Wing Stop ,,#DBC3D,bda81d11-0185-47ad-b4cb-e549405dbc3d,Delivery - Partner Using Uber App,iOS,Completed,2021-02-10,21:22,29.48,2.28,31.76,0,0,0,0,0,0,0,0,31.76,-7.37,0,0,0,0,0,,0,0,0,24.39,2021-02-15
The Wing Stop ,,#99E83,0a7700cf-5cac-4b68-9ed9-0fd480199e83,Delivery - Partner Using Uber App,iOS,Completed,2021-02-11,17:16,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-5,0,0,0,0,0,,0,0,0,16.54,2021-02-15
The Wing Stop ,,#8BD5E,a11e13fe-220a-4ba0-88e4-2e9032c8bd5e,Delivery - Partner Using Uber App,iOS,Completed,2021-02-12,12:10,35.45,2.75,38.2,0,0,0,0,0,0,0,0,38.2,-8.86,0,0,0,0,0,,0,0,0,29.34,2021-02-15
The Wing Stop ,,#C4FD1,252b7c4b-0382-40c0-b043-bddaa1cc4fd1,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-12,18:19,28.99,2.25,31.24,0,0,0,0,0,0,0,0,31.24,-7.25,0,0,0,0,0,,0,0,0,23.99,2021-02-15
The Wing Stop ,,#2B8D8,4ed86152-07a9-40a9-b5a7-ef18f392b8d8,Delivery - Partner Using Uber App,iOS,Completed,2021-02-12,20:48,69.43,5.38,74.81,0,0,0,0,0,0,0,0,74.81,-17.36,0,0,0,0,0,,0,0,0,57.45,2021-02-15
The Wing Stop ,,#CB2E8,da8b5a32-7b14-4c66-a98b-b76a4edcb2e8,Delivery - Partner Using Uber App,iOS,Completed,2021-02-13,19:59,42.97,3.33,46.3,0,0,0,0,0,0,0,0,46.3,-10.74,0,0,0,0,0,,0,0,0,35.56,2021-02-15
The Wing Stop ,,#3CDD8,aea6c218-7baf-4cf5-b1a4-d1f819b3cdd8,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-13,20:31,37.46,2.9,40.36,0,0,0,0,0,0,0,0,40.36,-9.37,0,0,0,0,0,,0,0,0,30.99,2021-02-15
The Wing Stop ,,#C288D,ea1dc9a6-e444-4cf8-b733-67e9fe7c288d,Delivery - Partner Using Uber App,iOS,Completed,2021-02-14,14:57,51.45,3.99,55.44,0,0,0,0,0,0,0,0,55.44,-12.86,0,0,0,0,0,,0,0,0,42.58,2021-02-15
The Wing Stop ,,#F7C9C,307283fe-165b-4ba4-9b81-4aac9b6f7c9c,Delivery - Partner Using Uber App,iOS,Completed,2021-02-14,20:16,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-5.75,0,0,0,0,0,,0,0,0,19.01,2021-02-15
The Wing Stop ,,#B4D98,d6f57d88-9c76-481f-a8c2-ab2b646b4d98,Delivery - Partner Using Uber App,iOS,Completed,2021-02-14,21:27,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-5,0,0,0,0,0,,0,0,0,16.54,2021-02-15
The Wing Stop ,,#7187F,83fa9525-c55b-46af-9fc4-407d5267187f,Delivery - Partner Using Uber App,iOS,Completed,2021-02-15,17:11,40.73,3.16,43.89,0,0,0,0,0,0,0,0,43.89,-10.18,0,0,0,0,0,,0,0,0,33.71,2021-02-22
The Wing Stop ,,#69D45,9ada2d04-1cad-44ed-a962-99866fe69d45,Delivery - Partner Using Uber App,iOS,Completed,2021-02-15,18:39,40.72,3.16,43.88,0,0,0,0,0,0,0,0,43.88,-10.18,0,0,0,0,0,,0,0,0,33.7,2021-02-22
The Wing Stop ,,#FB861,2fd30237-8b4c-4dce-bc16-ff9c01efb861,Delivery - Partner Using Uber App,iOS,Completed,2021-02-15,21:29,15.99,1.24,17.23,0,0,0,0,0,0,0,0,17.23,-4,0,0,0,0,0,,0,0,0,13.23,2021-02-22
The Wing Stop ,,#E3F2B,e2e3e9d7-8d3d-4409-8587-d97572ee3f2b,Delivery - Partner Using Uber App,Android,Completed,2021-02-16,19:29,31.99,2.48,34.47,0,0,0,0,0,0,0,0,34.47,-8,0,0,0,0,0,,0,0,0,26.47,2021-02-22
The Wing Stop ,,#A0105,1b298d24-68c4-4d1f-aafd-b0e30c7a0105,Delivery - Partner Using Uber App,iOS,Completed,2021-02-16,20:33,53.98,4.18,58.16,0,0,0,0,0,0,0,0,58.16,-13.5,0,0,0,0,0,,0,0,0,44.66,2021-02-22
The Wing Stop ,,#FE9FA,d76d0e0d-c44d-400f-9da5-935aefdfe9fa,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-17,16:45,18.73,1.45,20.18,0,0,0,0,0,0,0,0,20.18,-4.68,0,0,0,0,0,,0,0,0,15.5,2021-02-22
The Wing Stop ,,#08BE4,ba0e0000-d292-477b-872d-fdc3a7108be4,Delivery - Partner Using Uber App,iOS,Completed,2021-02-17,17:11,10.49,0.81,11.3,0,0,0,0,0,0,0,0,11.3,-2.62,0,0,0,0,0,,0,0,0,8.68,2021-02-22
The Wing Stop ,,#0C2B2,b4805ff4-f7e3-4e9b-a054-ecf18d40c2b2,Delivery - Partner Using Uber App,iOS,Completed,2021-02-17,21:16,19.97,1.55,21.52,0,0,0,0,0,0,0,0,21.52,-4.99,0,0,0,0,0,,0,0,0,16.53,2021-02-22
The Wing Stop ,,#567B8,9d87a298-2ab1-42ac-9dfb-5a61976567b8,Delivery - Partner Using Uber App,iOS,Completed,2021-02-18,11:56,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2021-02-22
The Wing Stop ,,#2E5AC,75b6cd8e-69e8-4118-9186-9f3ba262e5ac,Delivery - Partner Using Uber App,iOS,Completed,2021-02-18,13:59,33.97,2.63,36.6,0,0,0,0,0,0,0,0,36.6,-8.49,0,0,0,0,0,,0,0,0,28.11,2021-02-22
The Wing Stop ,,#E0EEA,9db91714-78e3-41c2-b355-d3e9738e0eea,Delivery - Partner Using Uber App,Android,Completed,2021-02-18,16:30,24.97,1.94,26.91,0,0,0,0,0,0,0,0,26.91,-6.24,0,0,0,0,0,,0,0,0,20.67,2021-02-22
The Wing Stop ,,#F2A31,b944c15e-47b3-49fd-8995-096c971f2a31,Delivery - Partner Using Uber App,iOS,Completed,2021-02-19,10:43,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2021-02-22
The Wing Stop ,,#94494,227bd90b-8a1e-407d-864c-4dfc1d894494,Delivery - Partner Using Uber App,Android,Completed,2021-02-19,13:32,26.47,2.05,28.52,0,0,0,0,0,0,0,0,28.52,-6.62,0,0,0,0,0,,0,0,0,21.9,2021-02-22
The Wing Stop ,,#C5956,a62d6e1e-48e9-470c-9f02-8c0714bc5956,Delivery - Partner Using Uber App,iOS,Completed,2021-02-19,16:27,24.97,1.94,26.91,0,0,0,0,0,0,0,0,26.91,-6.24,0,0,0,0,0,,0,0,0,20.67,2021-02-22
The Wing Stop ,,#FCA01,1e939e63-87b0-434c-aa6a-d492d8cfca01,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-19,17:58,37.72,2.92,40.64,0,0,0,0,0,0,0,0,40.64,-9.43,0,0,0,0,0,,0,0,0,31.21,2021-02-22
The Wing Stop ,,#DABF8,4a1c4498-a1ac-4d44-a3a2-60773cbdabf8,Delivery - Partner Using Uber App,iOS,Canceled,2021-02-19,20:52,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5,0,0,0,0,0,,0,0,0,16.53,2021-02-22
The Wing Stop ,,#13C3E,5bd54237-55a0-4be4-80f9-c53601c13c3e,Delivery - Partner Using Uber App,iOS,Completed,2021-02-20,11:04,63.69,4.94,68.63,0,0,0,0,0,0,0,0,68.63,-15.92,0,0,0,0,0,,0,0,0,52.71,2021-02-22
The Wing Stop ,,#87AA6,65ef8502-ef16-4960-a842-d73ad9787aa6,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-20,18:22,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-5,0,0,0,0,0,,0,0,0,16.54,2021-02-22
The Wing Stop ,,#4E383,4588b6ae-d1ac-4d08-91dc-9ff03dd4e383,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-20,19:30,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-02-22
The Wing Stop ,,#615EE,eb0db597-9826-4284-afb5-4ab2b80615ee,Delivery - Partner Using Uber App,iOS,Completed,2021-02-20,19:49,15.72,1.22,16.94,0,0,0,0,0,0,0,0,16.94,-3.93,0,0,0,0,0,,0,0,0,13.01,2021-02-22
The Wing Stop ,,#0E612,a6223c1b-6460-4f24-8a38-07d533e0e612,Delivery - Partner Using Uber App,iOS,Completed,2021-02-20,21:24,55.48,4.3,59.78,0,0,0,0,0,0,0,0,59.78,-13.87,0,0,0,0,0,,0,0,0,45.91,2021-02-22
The Wing Stop ,,#0677C,aaa2232a-6d55-472e-a8bb-bbe8edd0677c,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,17:26,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-5.75,0,0,0,0,0,,0,0,0,19.01,2021-02-22
The Wing Stop ,,#DEE4B,b441d051-59fc-4702-ae8c-1fd435cdee4b,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,17:58,31.47,2.44,33.91,0,0,0,0,0,0,0,0,33.91,-7.87,0,0,0,0,0,,0,0,0,26.04,2021-02-22
The Wing Stop ,,#5B430,6f9a6967-9ba6-467a-ac89-57adc945b430,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,19:37,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2021-02-22
The Wing Stop ,,#4043B,622703aa-c686-42a4-b567-e23a4f94043b,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,20:33,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-02-22
The Wing Stop ,,#42C93,9d88c215-cfd4-4978-ade0-c47589242c93,Delivery - Partner Using Uber App,iOS,Completed,2021-02-22,14:55,16.99,1.32,18.31,0,0,0,0,0,0,0,0,18.31,-4.25,0,0,0,0,0,,0,0,0,14.06,2021-03-01
The Wing Stop ,,#5F5C8,239c7c44-42fa-456f-bfff-035d8045f5c8,Delivery - Partner Using Uber App,iOS,Completed,2021-02-25,17:17,24.48,1.9,26.38,0,0,0,0,0,0,0,0,26.38,-6.12,0,0,0,0,0,,0,0,0,20.26,2021-03-01
The Wing Stop ,,#63DBB,d4b2573d-d976-45d9-864d-ab4e0cd63dbb,Delivery - Partner Using Uber App,Android,Completed,2021-02-25,17:43,35.47,2.75,38.22,0,0,0,0,0,0,0,0,38.22,-8.87,0,0,0,0,0,,0,0,0,29.35,2021-03-01
The Wing Stop ,,#2D69F,41b809b8-8fe3-42e9-a2af-5938a122d69f,Delivery - Partner Using Uber App,iOS,Completed,2021-02-25,20:26,23.48,1.82,25.3,0,0,0,0,0,0,0,0,25.3,-5.87,0,0,0,0,0,,0,0,0,19.43,2021-03-01
The Wing Stop ,,#19BE9,04eb21e6-10f9-4a39-bc59-130c3dd19be9,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-26,12:08,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2021-03-01
The Wing Stop ,,#3FD33,e43c7f03-d290-4683-a9b1-5fb85bc3fd33,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,16:36,30.74,2.38,33.12,0,0,0,0,0,0,0,0,33.12,-7.69,0,0,0,0,0,,0,0,0,25.43,2021-03-01
The Wing Stop ,,#CD33A,5f165288-96f5-4041-a780-2e3bf64cd33a,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,20:55,35.21,2.73,37.94,0,0,0,0,0,0,0,0,37.94,-8.8,0,0,0,0,0,,0,0,0,29.14,2021-03-01
The Wing Stop ,,#6BB3F,b756fb93-d677-4744-af6a-3c2819d6bb3f,Delivery - Partner Using Uber App,iOS,Completed,2021-02-28,13:28,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-03-01
Trattoria Contadina ,,#AF8ED,7faa9507-cc92-4997-945f-c766cdcaf8ed,Delivery - Partner Using Uber App,iOS,Completed,2021-02-03,17:19,28.95,2.26,31.21,0,0,0,0,0,0,0,0,31.21,-7.24,0,0,0,0,0,,0,0,0,23.97,2021-02-08
Trattoria Contadina ,,#BEABE,b4837209-1462-4af0-b02a-83cb792beabe,Delivery - Partner Using Uber App,iOS,Completed,2021-02-03,21:14,74.9,6.06,80.96,0,0,0,0,0,0,0,0,80.96,-18.73,0,0,0,0,0,,0,0,0,62.23,2021-02-08
Trattoria Contadina ,,#1A33A,6b64f0c0-90c0-46f4-a2e9-9ff0bc91a33a,Delivery - Partner Using Uber App,iOS,Completed,2021-02-04,20:19,31.2,2.5,33.7,0,0,0,0,0,0,0,0,33.7,-7.8,0,0,0,0,0,,0,0,0,25.9,2021-02-08
Trattoria Contadina ,,#EE861,41768d53-bd0c-4b34-a1d0-9008896ee861,Delivery - Partner Using Uber App,iOS,Completed,2021-02-05,11:05,33.21,2.61,35.82,0,0,0,0,0,0,0,0,35.82,-8.3,0,0,0,0,0,,0,0,0,27.52,2021-02-08
Trattoria Contadina ,,#4C0D4,34482663-21b8-4b7d-93ea-07a12ef4c0d4,Delivery - Partner Using Uber App,Android,Completed,2021-02-05,20:08,33.46,2.69,36.15,0,0,0,0,0,0,0,0,36.15,-8.37,0,0,0,0,0,,0,0,0,27.78,2021-02-08
Trattoria Contadina ,,#8C1D4,683c77ce-ea12-41bb-8a0c-1e121838c1d4,Delivery - Partner Using Uber App,iOS,Completed,2021-02-07,16:55,19.98,1.59,21.57,0,0,0,0,0,0,0,0,21.57,-5,0,0,0,0,0,,0,0,0,16.57,2021-02-08
Trattoria Contadina ,,#AECEA,01e11130-dccb-474e-bad2-599fccaaecea,Delivery - Partner Using Uber App,iOS,Completed,2021-02-09,17:37,42.95,3.37,46.32,0,0,0,0,0,0,0,0,46.32,-10.74,0,0,0,0,0,,0,0,0,35.58,2021-02-15
Trattoria Contadina ,,#EE4B7,f6d96f9d-5f80-4737-a237-4188b5eee4b7,Delivery - Partner Using Uber App,iOS,Completed,2021-02-09,17:45,31.96,2.58,34.54,0,0,0,0,0,0,0,0,34.54,-7.99,0,0,0,0,0,,0,0,0,26.55,2021-02-15
Trattoria Contadina ,,#20E5A,f01414f3-809f-4593-ae15-dfca06620e5a,Delivery - Partner Using Uber App,Android,Completed,2021-02-09,20:58,37.71,3.05,40.76,0,0,0,0,0,0,0,0,40.76,-9.43,0,0,0,0,0,,0,0,0,31.33,2021-02-15
Trattoria Contadina ,,#42D16,56cb1bd6-1bf0-42d8-9373-abfa60d42d16,Delivery - Partner Using Uber App,iOS,Completed,2021-02-10,16:25,17.98,1.44,19.42,0,0,0,0,0,0,0,0,19.42,-4.5,0,0,0,0,0,,0,0,0,14.92,2021-02-15
Trattoria Contadina ,,#619DB,d1fb20e3-489d-4be0-b603-36a4c0a619db,Delivery - Partner Using Uber App,iOS,Completed,2021-02-10,17:37,41.95,3.35,45.3,0,0,0,0,0,0,0,0,45.3,-10.49,0,0,0,0,0,,0,0,0,34.81,2021-02-15
Trattoria Contadina ,,#9B2E0,7e746856-f3a5-4133-b3ad-8a13ad69b2e0,Delivery - Partner Using Uber App,iOS,Completed,2021-02-10,19:46,23.22,1.8,25.02,0,0,0,0,0,0,0,0,25.02,-5.81,0,0,0,0,0,,0,0,0,19.21,2021-02-15
Trattoria Contadina ,,#0E9A7,c1d5910e-644b-4801-98bf-676bb4e0e9a7,Delivery - Partner Using Uber App,iOS,Completed,2021-02-11,17:48,33.21,2.61,35.82,0,0,0,0,0,0,0,0,35.82,-8.3,0,0,0,0,0,,0,0,0,27.52,2021-02-15
Trattoria Contadina ,,#C4ED4,c2132137-98ab-4034-aba3-4f3c3a2c4ed4,Delivery - Partner Using Uber App,iOS,Completed,2021-02-12,15:07,12.72,0.99,13.71,0,0,0,0,0,0,0,0,13.71,-3.18,0,0,0,0,0,,0,0,0,10.53,2021-02-15
Trattoria Contadina ,,#30F43,57c19b11-caee-47b2-b938-d69ea6230f43,Delivery - Partner Using Uber App,Android,Completed,2021-02-12,18:03,38.94,3.09,42.03,0,0,0,0,0,0,0,0,42.03,-9.74,0,0,0,0,0,,0,0,0,32.29,2021-02-15
Trattoria Contadina ,,#937CB,b4feae83-6156-42eb-8a32-b48c7a1937cb,Delivery - Partner Using Uber App,iOS,Completed,2021-02-12,18:11,36.96,2.95,39.91,0,0,0,0,0,0,0,0,39.91,-9.24,0,0,0,0,0,,0,0,0,30.67,2021-02-15
Trattoria Contadina ,,#B66DE,f70a5011-f93b-4180-8925-85c71a8b66de,Delivery - Partner Using Uber App,iOS,Completed,2021-02-12,18:41,35.96,2.89,38.85,0,0,0,0,0,0,0,0,38.85,-8.99,0,0,0,0,0,,0,0,0,29.86,2021-02-15
Trattoria Contadina ,,#35E98,07b1f15f-2fd3-4707-96e4-456a31235e98,Pickup,Uber Eats Web,Completed,2021-02-13,17:57,29.95,2.32,32.27,0,0,0,0,0,0,0,0,32.27,0,0,0,0,0,0,,0,0,0,32.27,2021-02-15
Trattoria Contadina ,,#49930,7c22c044-422b-4462-94cf-f67434949930,Delivery - Partner Using Uber App,iOS,Completed,2021-02-14,12:53,34.97,2.84,37.81,0,0,0,0,0,0,0,0,37.81,-8.74,0,0,0,0,0,,0,0,0,29.07,2021-02-15
Trattoria Contadina ,,#2E81E,73dc2401-b7a6-44cc-a639-a73de852e81e,Delivery - Partner Using Uber App,iOS,Completed,2021-02-14,19:41,17.98,1.46,19.44,0,0,0,0,0,0,0,0,19.44,-4.5,0,0,0,0,0,,0,0,0,14.94,2021-02-15
Trattoria Contadina ,,#C1775,019716da-b091-4c31-9b6d-f0f5f9cc1775,Delivery - Partner Using Uber App,Android,Completed,2021-02-15,17:25,30.46,2.47,32.93,0,0,0,0,0,0,0,0,32.93,-7.62,0,0,0,0,0,,0,0,0,25.31,2021-02-22
Trattoria Contadina ,,#BE8F5,139bd006-97b4-46f1-bf1a-6807f4fbe8f5,Delivery - Partner Using Uber App,iOS,Completed,2021-02-17,16:59,21.97,1.79,23.76,0,0,0,0,0,0,0,0,23.76,-5.49,0,0,0,0,0,,0,0,0,18.27,2021-02-22
