"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax","Targeted Promotion"
"O-117713276313204","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"10/31/20","8:43 PM","33.72","0","2.99","2.84","5.93","45.48","-9.18","0","-1.69","0","0"
"O-607913136314287","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"10/17/20","7:47 PM","18.97","0","4.99","1.86","5.16","30.98","-5.99","0","-1.24","0","0"
"O-110613142658978","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"10/18/20","9:24 PM","31.70","0","6.99","3.00","8.34","50.03","-9.67","0","-1.83","0","0"
"O-111113184363727","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"10/22/20","6:30 PM","24.99","0","0.00","1.94","3.00","29.93","-6.25","0","-1.21","0","0"
"O-053113081487646","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"10/12/20","7:02 PM","40.47","0","6.99","3.68","10.77","61.91","-11.87","0","-2.19","0","0"
"O-502713142004577","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"10/18/20","6:56 PM","45.96","0","6.99","3.79","5.67","62.41","-13.24","0","-2.08","0","-4.00"
"O-546813026969131","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"10/7/20","4:54 PM","26.34","0","0.00","2.04","0","28.38","-6.59","0","-1.17","0","0"
"O-453813129107614","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/16/20","8:40 PM","18.46","0","0.00","1.43","0","19.89","-3.69","-1.85","-0.91","0","0"
"O-036612997900167","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/3/20","9:00 PM","27.97","0","0.00","2.17","0","30.14","-5.59","-2.80","-1.22","0","0"
"O-120413064211179","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/11/20","12:50 PM","54.95","0","0.00","4.26","0","59.21","-10.99","-5.50","-2.11","0","0"
"O-841113261804684","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/31/20","1:05 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0","0"
"O-562113197663817","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/23/20","6:10 PM","11.23","0","0.00","0.87","0","12.10","-2.25","-1.12","-0.67","0","0"
"O-891413196770202","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/24/20","5:45 PM","59.70","0","0.00","4.63","0","64.33","-11.94","-5.97","-2.26","0","0"
"O-991713045565930","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/9/20","1:30 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-701512977084145","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/1/20","7:50 PM","29.99","0","0.00","2.32","0","32.31","-6.00","-3.00","-1.29","0","0"
"O-931213013103628","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/6/20","12:20 PM","18.98","0","0.00","1.47","0","20.45","-3.80","-1.90","-0.92","0","0"
"O-973113163734853","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/20/20","7:30 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-808412979880614","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/1/20","8:15 PM","10.99","0","0.00","0.85","0","11.84","-2.20","-1.10","-0.66","0","0"
"O-110613122640174","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/17/20","2:20 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0","0"
"O-598213123947234","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/17/20","1:55 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0","0"
"O-527713158663325","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/20/20","5:00 PM","64.95","0","0.00","5.03","0","69.98","-12.99","-6.50","-2.43","0","0"
"O-500113025249883","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/6/20","6:00 PM","24.48","0","0.00","1.90","0","26.38","-4.90","-2.45","-1.10","0","0"
"T-AwAAEsgrUmDnwATgEeuOSB04tEZyPg","The Wing Stop - Alton Pkwy","Account Adjustment","04581297-9881498 LA #121081096","10/2/20","11:51 AM","0","0","0.00","0.00","0","18.78","0","0","0","0","0"
"O-515513186789378","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/22/20","7:30 PM","20.99","0","0.00","1.63","0","22.62","-4.20","-2.10","-0.99","0","0"
"O-169212985492786","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/2/20","6:00 PM","20.48","0","0.00","1.59","0","22.07","-4.10","-2.05","-0.97","0","0"
"O-237913076699976","The Wing Stop - Alton Pkwy","Adjustment of O-237913076699976","Refund due to order adjustment undercooked food ","10/11/20","8:13 PM","-75.43","0","0.00","-5.85","0","-81.28","0","0","0","0","0"
"O-259813047500793","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/9/20","12:40 PM","38.98","0","0.00","3.02","0","42.00","-7.80","-3.90","-1.58","0","0"
"O-389712988013904","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/2/20","6:40 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0","0"
"O-237913076699976","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/11/20","7:45 PM","75.43","0","0.00","5.85","0","81.28","-15.09","-7.54","-2.78","0","0"
"O-045812979881498","The Wing Stop - Alton Pkwy","Adjustment of O-045812979881498","QUALITY_COOKING - Refund requested by diner via help interaction","10/1/20","8:06 PM","-18.48","0","0.00","-1.43","0","-19.91","0","0","0","0","0"
"O-323913119834380","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/16/20","1:00 PM","37.97","0","0.00","2.94","0","40.91","-7.59","-3.80","-1.55","0","0"
"O-871613183269136","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/22/20","7:20 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-320912999801149","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/4/20","1:00 PM","58.48","0","0.00","4.53","0","63.01","-11.70","-5.85","-2.22","0","0"
"O-014513028964135","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/7/20","5:15 PM","41.98","0","0.00","3.25","0","45.23","-8.40","-4.20","-1.68","0","0"
"T-AwAAEsgrihiU0AzbEeurOHkitHAUFg","The Wing Stop - Alton Pkwy","Account Adjustment","23791307-6699976 - MF ","10/12/20","3:37 PM","0","0","0.00","0.00","0","75.43","0","0","0","0","0"
"O-376213243816556","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/29/20","1:05 PM","16.24","0","0.00","1.26","0","17.50","-3.25","-1.62","-0.83","0","0"
"O-294913167074213","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/21/20","1:35 PM","19.48","0","0.00","1.51","0","20.99","-3.90","-1.95","-0.94","0","0"
"O-918613205496135","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/24/20","9:40 PM","19.47","0","0.00","1.51","0","20.98","-3.89","-1.95","-0.94","0","0"
"O-382113062931693","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/10/20","9:15 PM","19.98","0","0.00","1.55","0","21.53","-4.00","-2.00","-0.96","0","0"
"O-778513063504137","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/11/20","4:50 PM","13.98","0","0.00","1.08","0","15.06","-2.80","-1.40","-0.76","0","0"
"O-932413013103737","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/5/20","6:35 PM","36.46","0","0.00","2.83","0","39.29","-7.29","-3.65","-1.50","0","0"
"O-083713108612960","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/14/20","8:40 PM","31.99","0","0.00","2.48","0","34.47","-6.40","-3.20","-1.35","0","0"
"O-045812979881498","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/1/20","7:45 PM","18.48","0","0.00","1.43","0","19.91","-3.70","-1.85","-0.91","0","0"
"O-569213165002276","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/21/20","5:20 PM","33.71","0","0.00","2.61","0","36.32","-6.74","-3.37","-1.41","0","0"
"O-428112977354555","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/2/20","4:30 PM","29.96","0","0.00","2.32","0","32.28","-5.99","-3.00","-1.28","0","0"
"O-214812977681134","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/1/20","7:40 PM","57.73","0","0.00","4.47","0","62.20","-11.55","-5.77","-2.20","0","0"
"T-AwAAEsgrbZFHkAzfEeuEqXf9gUqOVg","The Wing Stop - Alton Pkwy","Account Adjustment","order#: 23791307-6699976","10/12/20","4:05 PM","0","0","0.00","0.00","0","75.43","0","0","0","0","0"
"O-462913208697534","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/25/20","5:05 PM","20.99","0","0.00","1.63","0","22.62","-4.20","-2.10","-0.99","0","0"
"O-025213144810214","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/19/20","2:30 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-804213201870277","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/25/20","5:30 PM","10.99","0","0.00","0.85","0","11.84","-2.20","-1.10","-0.66","0","0"
"O-110613112627783","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/16/20","11:50 AM","64.98","0","0.00","5.04","0","70.02","-13.00","-6.50","-2.44","0","0"
"O-977813034186900","The Wing Stop - Alton Pkwy","Prepaid Order",,"10/8/20","2:10 PM","33.47","0","0.00","2.59","0","36.06","-6.69","-3.35","-1.40","0","0"
"O-096113006373370","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/4/20","6:15 PM","20.97","0","0.00","1.63","0","22.60","-4.19","-2.10","-0.99","0","0"
"O-535613108494392","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/15/20","5:25 PM","60.92","0","0.00","4.72","0","65.64","-12.18","-6.09","-2.30","0","0"
"O-890613110642491","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/15/20","7:25 PM","32.45","0","0.00","2.51","0","34.96","-6.49","-3.25","-1.37","0","0"
"O-484613251201921","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/29/20","8:20 PM","14.98","0","0.00","1.16","0","16.14","-3.00","-1.50","-0.79","0","0"
"O-110913146939643","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/18/20","7:10 PM","32.71","0","0.00","2.54","0","35.25","-6.54","-3.27","-1.38","0","0"
"O-997913012553481","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/5/20","6:45 PM","52.45","0","0.00","4.06","0","56.51","-10.49","-5.25","-2.02","0","0"
"O-117713256311284","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/29/20","7:15 PM","33.20","0","0.00","2.57","0","35.77","-6.64","-3.32","-1.39","0","0"
"O-605313127604570","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/17/20","11:35 AM","44.44","0","0.00","3.44","0","47.88","-8.89","-4.44","-1.76","0","0"
"O-345213080159218","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/12/20","8:25 PM","39.20","0","0.00","3.04","0","42.24","-7.84","-3.92","-1.59","0","0"
"O-786012974681791","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/1/20","7:35 PM","33.69","0","0.00","2.61","0","36.30","-6.74","-3.37","-1.41","0","0"
"O-345213070140269","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/12/20","4:30 PM","33.70","0","0.00","2.61","0","36.31","-6.74","-3.37","-1.41","0","0"
"O-693713168463204","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/21/20","7:00 PM","19.96","0","0.00","1.55","0","21.51","-3.99","-2.00","-0.96","0","0"
"O-654413260966475","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/30/20","6:10 PM","37.96","0","0.00","2.94","0","40.90","-7.59","-3.80","-1.55","0","0"
"O-605313107605177","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/15/20","5:15 PM","29.96","0","0.00","2.32","0","32.28","-5.99","-3.00","-1.28","0","0"
"O-392613213956675","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/25/20","6:55 PM","30.97","0","0.00","2.40","0","33.37","-6.19","-3.10","-1.32","0","0"
"O-237913036634616","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/8/20","3:40 PM","49.94","0","0.00","3.87","0","53.81","-9.99","-4.99","-1.94","0","0"
"O-321413101469656","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"10/15/20","5:20 PM","45.95","0","0.00","3.56","0","49.51","-9.19","-4.60","-1.81","0","0"
