Store Name,Store ID,Order ID,Dining Mode,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Promo Spend on Delivery,Tax on Promo Spend on Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Trattoria Contadina ,,#EDD65,Delivery - Partner Using Uber App,Completed,2020-10-20,19:52,33.96,2.76,36.72,0,0,0,0,0,0,0,0,36.72,-10.19,0,0,0,0,0,,0,0,0,26.53,
Trattoria Contadina ,,#34291,Delivery - Partner Using Uber App,Completed,2020-10-21,15:56,15.21,1.18,16.39,0,0,0,0,0,0,0,0,16.39,-4.56,0,0,0,0,0,,0,0,0,11.83,
Trattoria Contadina ,,#07D01,Delivery - Partner Using Uber App,Completed,2020-10-21,18:18,43.21,3.47,46.68,0,0,0,0,0,0,0,0,46.68,-12.96,0,0,0,0,0,,0,0,0,33.72,
Trattoria Contadina ,,#7DB40,Delivery - Partner Using Uber App,Completed,2020-10-22,17:42,20.73,1.68,22.41,0,0,0,0,0,0,0,0,22.41,-6.22,0,0,0,0,0,,0,0,0,16.19,
Trattoria Contadina ,,#66945,Delivery - Partner Using Uber App,Completed,2020-10-22,19:22,32.97,2.68,35.65,0,0,0,0,0,0,0,0,35.65,-9.89,0,0,0,0,0,,0,0,0,25.76,
Trattoria Contadina ,,#82648,Delivery - Partner Using Uber App,Completed,2020-10-23,11:57,11.99,0.97,12.96,0,0,0,0,0,0,0,0,12.96,-3.6,0,0,0,0,0,,0,0,0,9.36,
Trattoria Contadina ,,#4F705,Delivery - Partner Using Uber App,Completed,2020-10-23,18:18,22.73,1.81,24.54,0,0,0,0,0,0,0,0,24.54,-6.82,0,0,0,0,0,,0,0,0,17.72,
Trattoria Contadina ,,#7C1E1,Delivery - Partner Using Uber App,Completed,2020-10-23,19:08,25.44,1.97,27.41,0,0,0,0,0,0,0,0,27.41,-7.63,0,0,0,0,0,,0,0,0,19.78,
Trattoria Contadina ,,#6D8B9,Delivery - Partner Using Uber App,Completed,2020-10-24,16:30,10.99,0.89,11.88,0,0,0,0,0,0,0,0,11.88,-3.3,0,0,0,0,0,,0,0,0,8.58,
Trattoria Contadina ,,#DE356,Delivery - Partner Using Uber App,Completed,2020-10-24,16:49,15.72,1.28,17,0,0,0,0,0,0,0,0,17,-4.72,0,0,0,0,0,,0,0,0,12.28,
Trattoria Contadina ,,#F43E8,Delivery - Partner Using Uber App,Completed,2020-10-24,16:55,30.97,2.48,33.45,0,0,0,0,0,0,0,0,33.45,-9.29,0,0,0,0,0,,0,0,0,24.16,
Trattoria Contadina ,,#DF1F0,Delivery - Partner Using Uber App,Completed,2020-10-24,18:01,35.96,2.92,38.88,0,0,0,0,0,0,0,0,38.88,-10.79,0,0,0,0,0,,0,0,0,28.09,
Trattoria Contadina ,,#5C844,Delivery - Partner Using Uber App,Completed,2020-10-24,18:56,58.19,4.59,62.78,0,0,0,0,0,0,0,0,62.78,-17.46,0,0,0,0,0,,0,0,0,45.32,
Trattoria Contadina ,,#C9BE4,Delivery - Partner Using Uber App,Completed,2020-10-24,18:56,11.74,0.95,12.69,0,0,0,0,0,0,0,0,12.69,-3.52,0,0,0,0,0,,0,0,0,9.17,
Trattoria Contadina ,,#46D50,Delivery - Partner Using Uber App,Completed,2020-10-25,13:27,15.98,1.3,17.28,0,0,0,0,0,0,0,0,17.28,-4.79,0,0,0,0,0,,0,0,0,12.49,
Trattoria Contadina ,,#5A522,Delivery - Partner Using Uber App,Completed,2020-10-25,19:34,42.95,3.49,46.44,0,0,0,0,0,0,0,0,46.44,-12.89,0,0,0,0,0,,0,0,0,33.55,
Trattoria Contadina ,,#FA4B3,Delivery - Partner Using Uber App,Completed,2020-10-25,20:52,34.7,2.73,37.43,0,0,0,0,0,0,0,0,37.43,-10.41,0,0,0,0,0,,0,0,0,27.02,
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Spend,-10.33,0,0,-10.33,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Spend,-9.37,0,0,-9.37,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Spend,-6.39,0,0,-6.39,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Spend,-3.61,0,0,-3.61,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Spend,-3.6,0,0,-3.6,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Credits,3.6,0,0,3.6,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Credits,3.61,0,0,3.61,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Credits,3.72,0,0,3.72,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Credits,6.39,0,0,6.39,2020-10-05
The Wing Stop ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad Credits,10.33,0,0,10.33,2020-10-05
The Wing Stop ,,#C221D,Delivery - Partner Using Uber App,Completed,2020-10-01,13:51,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-4.65,0,0,0,0,0,,0,0,0,12.04,2020-10-05
The Wing Stop ,,#01C11,Delivery - Partner Using Uber App,Completed,2020-10-01,14:46,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-4.2,0,0,0,0,0,,0,0,0,10.87,2020-10-05
The Wing Stop ,,#CE45A,Delivery - Partner Using Uber App,Completed,2020-10-01,15:55,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-5.09,0,0,0,0,0,,0,0,0,13.21,2020-10-05
The Wing Stop ,,#52B5A,Delivery - Partner Using Uber App,Completed,2020-10-01,19:22,15.72,1.22,16.94,0,0,0,0,0,0,0,0,16.94,-4.72,0,0,0,0,0,,0,0,0,12.22,2020-10-05
The Wing Stop ,,#F0D62,Delivery - Partner Using Uber App,Completed,2020-10-01,21:11,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-4.42,0,0,0,0,0,,0,0,0,11.46,2020-10-05
The Wing Stop ,,#6A2AF,Delivery - Partner Using Uber App,Completed,2020-10-02,16:00,24.72,1.92,26.64,0,0,0,0,0,0,0,0,26.64,-7.42,0,0,0,0,0,,0,0,0,19.22,2020-10-05
The Wing Stop ,,#701B4,Delivery - Partner Using Uber App,Completed,2020-10-02,18:53,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-9,0,0,0,0,0,,0,0,0,23.31,2020-10-05
The Wing Stop ,,#58533,Delivery - Partner Using Uber App,Completed,2020-10-02,21:08,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-5.69,0,0,0,0,0,,0,0,0,14.76,2020-10-05
The Wing Stop ,,#6864E,Delivery - Partner Using Uber App,Completed,2020-10-02,21:42,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-8.32,0,0,0,0,0,,0,0,0,21.57,2020-10-05
The Wing Stop ,,#C4A39,Delivery - Partner Using Uber App,Completed,2020-10-02,21:46,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-4.42,0,0,0,0,0,,0,0,0,11.46,2020-10-05
The Wing Stop ,,#13548,Delivery - Partner Using Uber App,Completed,2020-10-03,15:08,20.72,1.61,22.33,0,0,0,0,0,0,0,0,22.33,-6.22,0,0,0,0,0,,0,0,0,16.11,2020-10-05
The Wing Stop ,,#E1A93,Delivery - Partner Using Uber App,Completed,2020-10-03,19:26,17.49,1.36,18.85,0,0,0,0,0,0,0,0,18.85,-5.25,0,0,0,0,0,,0,0,0,13.6,2020-10-05
The Wing Stop ,,#940D9,Delivery - Partner Using Uber App,Completed,2020-10-03,19:43,20.48,1.59,22.07,0,0,0,0,0,0,0,0,22.07,-6.14,0,0,0,0,0,,0,0,0,15.93,2020-10-05
The Wing Stop ,,#0D738,Delivery - Partner Using Uber App,Completed,2020-10-03,19:48,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-5.09,0,0,0,0,0,,0,0,0,13.21,2020-10-05
The Wing Stop ,,#71E46,Delivery - Partner Using Uber App,Completed,2020-10-04,16:13,29.24,2.27,31.51,0,0,0,0,0,0,0,0,31.51,-8.77,0,0,0,0,0,,0,0,0,22.74,2020-10-05
The Wing Stop ,,#AD001,Delivery - Partner Using Uber App,Completed,2020-10-04,16:56,37.97,2.94,40.91,0,0,0,0,0,0,0,0,40.91,-11.39,0,0,0,0,0,,0,0,0,29.52,2020-10-05
The Wing Stop ,,#76660,Delivery - Partner Using Uber App,Completed,2020-10-04,17:43,40.69,3.15,43.84,0,0,0,0,0,0,0,0,43.84,-12.21,0,0,0,0,0,,0,0,0,31.63,2020-10-05
The Wing Stop ,,#E18B6,Delivery - Partner Using Uber App,Completed,2020-10-05,13:59,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5.99,0,0,0,0,0,,0,0,0,15.54,2020-10-12
The Wing Stop ,,#4BDFE,Delivery - Partner Using Uber App,Completed,2020-10-05,17:08,20.73,1.61,22.34,0,0,0,0,0,0,0,0,22.34,-6.22,0,0,0,0,0,,0,0,0,16.12,2020-10-12
The Wing Stop ,,#469CE,Delivery - Partner Using Uber App,Completed,2020-10-06,12:59,15.99,1.24,17.23,0,0,0,0,0,0,0,0,17.23,-4.8,0,0,0,0,0,,0,0,0,12.43,2020-10-12
The Wing Stop ,,#51FDC,Delivery - Partner Using Uber App,Completed,2020-10-06,15:26,32.97,2.56,35.53,0,0,0,0,0,0,0,0,35.53,-9.89,0,0,0,0,0,,0,0,0,25.64,2020-10-12
The Wing Stop ,,#1DA1F,Delivery - Partner Using Uber App,Completed,2020-10-06,16:59,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-4.42,0,0,0,0,0,,0,0,0,11.46,2020-10-12
The Wing Stop ,,#A3848,Delivery - Partner Using Uber App,Completed,2020-10-06,18:49,13.98,1.08,15.06,0,0,0,0,0,0,0,0,15.06,-4.19,0,0,0,0,0,,0,0,0,10.87,2020-10-12
The Wing Stop ,,#36F2F,Delivery - Partner Using Uber App,Completed,2020-10-07,14:40,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-4.42,0,0,0,0,0,,0,0,0,11.46,2020-10-12
The Wing Stop ,,#6E231,Delivery - Partner Using Uber App,Completed,2020-10-07,14:58,56.71,4.4,61.11,0,0,0,0,0,0,0,0,61.11,-17.01,0,0,0,0,0,,0,0,0,44.1,2020-10-12
The Wing Stop ,,#2FC3D,Delivery - Partner Using Uber App,Completed,2020-10-07,18:07,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-8.32,0,0,0,0,0,,0,0,0,21.57,2020-10-12
The Wing Stop ,,#738D7,Delivery - Partner Using Uber App,Completed,2020-10-07,18:31,39.72,3.08,42.8,0,0,0,0,0,0,0,0,42.8,-11.92,0,0,0,0,0,,0,0,0,30.88,2020-10-12
The Wing Stop ,,#FC231,Delivery - Partner Using Uber App,Completed,2020-10-07,18:40,18.73,1.45,20.18,0,0,0,0,0,0,0,0,20.18,-5.62,0,0,0,0,0,,0,0,0,14.56,2020-10-12
The Wing Stop ,,#A5051,Delivery - Partner Using Uber App,Completed,2020-10-07,19:40,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-9,0,0,0,0,0,,0,0,0,23.31,2020-10-12
The Wing Stop ,,#D2B59,Delivery - Partner Using Uber App,Completed,2020-10-08,11:49,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-7.19,0,0,0,0,0,,0,0,0,18.64,2020-10-12
The Wing Stop ,,#58B27,Delivery - Partner Using Uber App,Completed,2020-10-08,16:30,30.74,2.38,33.12,0,0,0,0,0,0,0,0,33.12,-9.22,0,0,0,0,0,,0,0,0,23.9,2020-10-12
The Wing Stop ,,#022AC,Delivery - Partner Using Uber App,Completed,2020-10-08,22:11,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-6.89,0,0,0,0,0,,0,0,0,17.87,2020-10-12
The Wing Stop ,,#E56E8,Delivery - Partner Using Uber App,Completed,2020-10-09,11:37,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-6.89,0,0,0,0,0,,0,0,0,17.87,2020-10-12
The Wing Stop ,,#455E2,Delivery - Partner Using Uber App,Completed,2020-10-09,14:39,24.72,1.92,26.64,0,0,0,0,0,0,0,0,26.64,-7.42,0,0,0,0,0,,0,0,0,19.22,2020-10-12
The Wing Stop ,,#8ED8D,Delivery - Partner Using Uber App,Completed,2020-10-09,17:44,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-8.32,0,0,0,0,0,,0,0,0,21.57,2020-10-12
The Wing Stop ,,#7CBB2,Delivery - Partner Using Uber App,Completed,2020-10-09,19:45,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-4.42,0,0,0,0,0,,0,0,0,11.46,2020-10-12
The Wing Stop ,,#69674,Delivery - Partner Using Uber App,Completed,2020-10-09,19:46,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-8.1,0,0,0,0,0,,0,0,0,20.98,2020-10-12
The Wing Stop ,,#73B29,Delivery - Partner Using Uber App,Completed,2020-10-09,20:38,15.72,1.22,16.94,0,0,0,0,0,0,0,0,16.94,-4.72,0,0,0,0,0,,0,0,0,12.22,2020-10-12
The Wing Stop ,,#234D3,Delivery - Partner Using Uber App,Completed,2020-10-09,21:40,38.95,3.02,41.97,0,0,0,0,0,0,0,0,41.97,-11.69,0,0,0,0,0,,0,0,0,30.28,2020-10-12
The Wing Stop ,,#F96FC,Delivery - Partner Using Uber App,Completed,2020-10-09,22:02,57.47,4.45,61.92,0,0,0,0,0,0,0,0,61.92,-17.24,0,0,0,0,0,,0,0,0,44.68,2020-10-12
The Wing Stop ,,#98806,Delivery - Partner Using Uber App,Completed,2020-10-10,12:46,28.49,2.21,30.7,0,0,0,0,0,0,0,0,30.7,-8.55,0,0,0,0,0,,0,0,0,22.15,2020-10-12
The Wing Stop ,,#AAD2E,Delivery - Partner Using Uber App,Completed,2020-10-10,17:56,39.42,3.06,42.48,0,0,0,0,0,0,0,0,42.48,-11.83,0,0,0,0,0,,0,0,0,30.65,2020-10-12
The Wing Stop ,,#18354,Delivery - Partner Using Uber App,Completed,2020-10-10,18:06,43.97,3.41,47.38,0,0,0,0,0,0,0,0,47.38,-13.19,0,0,0,0,0,,0,0,0,34.19,2020-10-12
The Wing Stop ,,#56D2B,Delivery - Partner Using Uber App,Completed,2020-10-10,20:10,68.93,5.34,74.27,0,0,0,0,0,0,0,0,74.27,-20.68,0,0,0,0,0,,0,0,0,53.59,2020-10-12
The Wing Stop ,,#0EC43,Delivery - Partner Using Uber App,Completed,2020-10-10,20:41,18.72,1.45,20.17,0,0,0,0,0,0,0,0,20.17,-5.62,0,0,0,0,0,,0,0,0,14.55,2020-10-12
The Wing Stop ,,#8E178,Pickup,Completed,2020-10-10,20:58,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,0,0,0,0,0,0,,0,0,0,20.45,2020-10-12
The Wing Stop ,,#8CF06,Delivery - Partner Using Uber App,Completed,2020-10-10,21:53,35.46,2.75,38.21,0,0,0,0,0,0,0,0,38.21,-10.64,0,0,0,0,0,,0,0,0,27.57,2020-10-12
The Wing Stop ,,#79499,Delivery - Partner Using Uber App,Completed,2020-10-11,12:30,8.99,0.7,9.69,0,0,0,0,0,0,0,0,9.69,-2.7,0,0,0,0,0,,0,0,0,6.99,2020-10-12
The Wing Stop ,,#F6EB5,Delivery - Partner Using Uber App,Completed,2020-10-11,14:21,37.98,2.94,40.92,0,0,0,0,0,0,0,0,40.92,-11.39,0,0,0,0,0,,0,0,0,29.53,2020-10-12
The Wing Stop ,,#41256,Delivery - Partner Using Uber App,Completed,2020-10-11,14:47,39.48,3.06,42.54,0,0,0,0,0,0,0,0,42.54,-11.84,0,0,0,0,0,,0,0,0,30.7,2020-10-12
The Wing Stop ,,#A1B1D,Delivery - Partner Using Uber App,Completed,2020-10-11,17:03,8.99,0.7,9.69,0,0,0,0,0,0,0,0,9.69,-2.7,0,0,0,0,0,,0,0,0,6.99,2020-10-12
The Wing Stop ,,#995A8,Pickup,Completed,2020-10-11,17:39,24.98,1.94,26.92,0,0,0,0,0,0,0,0,26.92,0,0,0,0,0,0,,0,0,0,26.92,2020-10-12
The Wing Stop ,,#C9985,Delivery - Partner Using Uber App,Completed,2020-10-11,17:58,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-9,0,0,0,0,0,,0,0,0,23.31,2020-10-12
The Wing Stop ,,#D8612,Delivery - Partner Using Uber App,Completed,2020-10-12,17:56,32.98,2.56,35.54,0,0,0,0,0,0,0,0,35.54,-9.89,0,0,0,0,0,,0,0,0,25.65,2020-10-19
The Wing Stop ,,#7B44D,Delivery - Partner Using Uber App,Completed,2020-10-12,17:58,16.47,1.28,17.75,0,0,0,0,0,0,0,0,17.75,-4.94,0,0,0,0,0,,0,0,0,12.81,2020-10-19
The Wing Stop ,,#65077,Delivery - Partner Using Uber App,Completed,2020-10-12,19:14,15.48,1.2,16.68,0,0,0,0,0,0,0,0,16.68,-4.64,0,0,0,0,0,,0,0,0,12.04,2020-10-19
The Wing Stop ,,#F2721,Delivery - Partner Using Uber App,Completed,2020-10-12,19:51,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-5.09,0,0,0,0,0,,0,0,0,13.21,2020-10-19
The Wing Stop ,,#2CB90,Delivery - Partner Using Uber App,Completed,2020-10-13,16:35,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-6.29,0,0,0,0,0,,0,0,0,16.32,2020-10-19
The Wing Stop ,,#CAF87,Delivery - Partner Using Uber App,Completed,2020-10-13,19:26,33.97,2.63,36.6,0,0,0,0,0,0,0,0,36.6,-10.19,0,0,0,0,0,,0,0,0,26.41,2020-10-19
The Wing Stop ,,#E8183,Delivery - Partner Using Uber App,Completed,2020-10-14,21:54,30.74,2.38,33.12,0,0,0,0,0,0,0,0,33.12,-9.22,0,0,0,0,0,,0,0,0,23.9,2020-10-19
The Wing Stop ,,#75602,Delivery - Partner Using Uber App,Completed,2020-10-15,21:01,24.72,1.92,26.64,0,0,0,0,0,0,0,0,26.64,-7.42,0,0,0,0,0,,0,0,0,19.22,2020-10-19
The Wing Stop ,,#EE4C9,Delivery - Partner Using Uber App,Completed,2020-10-15,21:06,30.71,2.38,33.09,0,0,0,0,0,0,0,0,33.09,-9.21,0,0,0,0,0,,0,0,0,23.88,2020-10-19
The Wing Stop ,,#853CC,Delivery - Partner Using Uber App,Completed,2020-10-15,21:24,26.48,2.05,28.53,0,0,0,0,0,0,0,0,28.53,-7.94,0,0,0,0,0,,0,0,0,20.59,2020-10-19
The Wing Stop ,,#FA7B9,Delivery - Partner Using Uber App,Completed,2020-10-16,13:44,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-4.65,0,0,0,0,0,,0,0,0,12.04,2020-10-19
The Wing Stop ,,#E25E3,Delivery - Partner Using Uber App,Completed,2020-10-16,13:55,16.46,1.28,17.74,0,0,0,0,0,0,0,0,17.74,-4.94,0,0,0,0,0,,0,0,0,12.8,2020-10-19
The Wing Stop ,,#20584,Delivery - Partner Using Uber App,Completed,2020-10-16,16:54,21.97,1.7,23.67,0,0,0,0,0,0,0,0,23.67,-6.59,0,0,0,0,0,,0,0,0,17.08,2020-10-19
The Wing Stop ,,#3045E,Delivery - Partner Using Uber App,Completed,2020-10-16,20:42,67.67,5.24,72.91,0,0,0,0,0,0,0,0,72.91,-20.3,0,0,0,0,0,,0,0,0,52.61,2020-10-19
The Wing Stop ,,#8742C,Delivery - Partner Using Uber App,Completed,2020-10-16,20:58,20.48,1.59,22.07,0,0,0,0,0,0,0,0,22.07,-6.14,0,0,0,0,0,,0,0,0,15.93,2020-10-19
The Wing Stop ,,#FA445,Delivery - Partner Using Uber App,Completed,2020-10-16,21:31,45.44,3.52,48.96,0,0,0,0,0,0,0,0,48.96,-13.63,0,0,0,0,0,,0,0,0,35.33,2020-10-19
The Wing Stop ,,#CC219,Delivery - Partner Using Uber App,Completed,2020-10-17,12:50,50.97,3.95,54.92,0,0,0,0,0,0,0,0,54.92,-15.29,0,0,0,0,0,,0,0,0,39.63,2020-10-19
The Wing Stop ,,#5E55C,Delivery - Partner Using Uber App,Completed,2020-10-17,18:03,73.18,5.67,78.85,0,0,0,0,0,0,0,0,78.85,-21.95,0,0,0,0,0,,0,0,0,56.9,2020-10-19
The Wing Stop ,,#0E6D8,Delivery - Partner Using Uber App,Completed,2020-10-17,22:01,37.69,2.92,40.61,0,0,0,0,0,0,0,0,40.61,-11.31,0,0,0,0,0,,0,0,0,29.3,2020-10-19
The Wing Stop ,,#22A8F,Delivery - Partner Using Uber App,Completed,2020-10-18,15:44,30.74,2.38,33.12,0,0,0,0,0,0,0,0,33.12,-9.22,0,0,0,0,0,,0,0,0,23.9,2020-10-19
The Wing Stop ,,#88904,Delivery - Partner Using Uber App,Completed,2020-10-18,16:34,43.47,3.37,46.84,0,0,0,0,0,0,0,0,46.84,-13.04,0,0,0,0,0,,0,0,0,33.8,2020-10-19
The Wing Stop ,,#5F2E0,Delivery - Partner Using Uber App,Completed,2020-10-18,16:56,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-6.89,0,0,0,0,0,,0,0,0,17.87,2020-10-19
The Wing Stop ,,#C37FA,Delivery - Partner Using Uber App,Completed,2020-10-18,18:36,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-9,0,0,0,0,0,,0,0,0,23.31,2020-10-19
The Wing Stop ,,#2A3B4,Delivery - Partner Using Uber App,Completed,2020-10-19,16:29,42.72,3.31,46.03,0,0,0,0,0,0,0,0,46.03,-12.82,0,0,0,0,0,,0,0,0,33.21,2020-10-26
The Wing Stop ,,#28EFD,Delivery - Partner Using Uber App,Completed,2020-10-19,16:41,49.46,3.83,53.29,0,0,0,0,0,0,0,0,53.29,-14.84,0,0,0,0,0,,0,0,0,38.45,2020-10-26
The Wing Stop ,,#33B77,Delivery - Partner Using Uber App,Completed,2020-10-20,19:59,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-4.2,0,0,0,0,0,,0,0,0,10.87,2020-10-26
The Wing Stop ,,#33C06,Delivery - Partner Using Uber App,Completed,2020-10-20,22:06,31.99,2.48,34.47,0,0,0,0,0,0,0,0,34.47,-9.6,0,0,0,0,0,,0,0,0,24.87,2020-10-26
The Wing Stop ,,#9CA10,Delivery - Partner Using Uber App,Completed,2020-10-21,11:48,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-3.3,0,0,0,0,0,,0,0,0,8.54,2020-10-26
The Wing Stop ,,#AD458,Delivery - Partner Using Uber App,Completed,2020-10-21,13:19,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-6.89,0,0,0,0,0,,0,0,0,17.87,2020-10-26
The Wing Stop ,,#9B7A9,Delivery - Partner Using Uber App,Completed,2020-10-21,14:41,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-4.65,0,0,0,0,0,,0,0,0,12.04,2020-10-26
The Wing Stop ,,#08C97,Delivery - Partner Using Uber App,Unfulfilled,2020-10-21,16:44,8.98,0.7,9.68,0,0,0,0,0,0,0,0,9.68,-2.69,0,0,0,0,0,,0,0,0,6.99,2020-10-26
The Wing Stop ,,#E4780,Delivery - Partner Using Uber App,Completed,2020-10-21,19:16,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-4.65,0,0,0,0,0,,0,0,0,12.04,2020-10-26
The Wing Stop ,,#90D71,Delivery - Partner Using Uber App,Completed,2020-10-22,13:47,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-4.65,0,0,0,0,0,,0,0,0,12.04,2020-10-26
The Wing Stop ,,#CA322,Delivery - Partner Using Uber App,Completed,2020-10-22,14:18,35.98,2.79,38.77,0,0,0,0,0,0,0,0,38.77,-10.79,0,0,0,0,0,,0,0,0,27.98,2020-10-26
The Wing Stop ,,#9D804,Delivery - Partner Using Uber App,Completed,2020-10-22,20:13,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-4.2,0,0,0,0,0,,0,0,0,10.87,
The Wing Stop ,,#33ADA,Delivery - Partner Using Uber App,Completed,2020-10-22,20:31,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-4.2,0,0,0,0,0,,0,0,0,10.87,
The Wing Stop ,,#827A3,Delivery - Partner Using Uber App,Completed,2020-10-23,12:14,12.48,0.97,13.45,0,0,0,0,0,0,0,0,13.45,-3.74,0,0,0,0,0,,0,0,0,9.71,
The Wing Stop ,,#1D8AD,Delivery - Partner Using Uber App,Completed,2020-10-23,14:24,53.98,4.18,58.16,0,0,0,0,0,0,0,0,58.16,-16.19,0,0,0,0,0,,0,0,0,41.97,
The Wing Stop ,,#0C086,Delivery - Partner Using Uber App,Completed,2020-10-23,18:30,20.74,1.61,22.35,0,0,0,0,0,0,0,0,22.35,-6.22,0,0,0,0,0,,0,0,0,16.13,
The Wing Stop ,,#86F29,Delivery - Partner Using Uber App,Completed,2020-10-23,18:56,69.93,5.42,75.35,0,0,0,0,0,0,0,0,75.35,-20.98,0,0,0,0,0,,0,0,0,54.37,
The Wing Stop ,,#2279B,Delivery - Partner Using Uber App,Completed,2020-10-23,21:24,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5.99,0,0,0,0,0,,0,0,0,15.54,
The Wing Stop ,,#0A429,Pickup,Completed,2020-10-24,16:36,33.97,2.63,36.6,0,0,0,0,0,0,0,0,36.6,0,0,0,0,0,0,,0,0,0,36.6,
The Wing Stop ,,#AF10A,Delivery - Partner Using Uber App,Completed,2020-10-24,17:39,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-8.1,0,0,0,0,0,,0,0,0,20.98,
The Wing Stop ,,#E776A,Delivery - Partner Using Uber App,Completed,2020-10-24,20:11,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-8.1,0,0,0,0,0,,0,0,0,20.98,
The Wing Stop ,,#AF0FD,Delivery - Partner Using Uber App,Completed,2020-10-24,21:36,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-9,0,0,0,0,0,,0,0,0,23.31,
The Wing Stop ,,#67F46,Delivery - Partner Using Uber App,Completed,2020-10-24,22:05,54.47,4.22,58.69,0,0,0,0,0,0,0,0,58.69,-16.34,0,0,0,0,0,,0,0,0,42.35,
The Wing Stop ,,#7D639,Delivery - Partner Using Uber App,Completed,2020-10-25,12:41,88.12,6.83,94.95,0,0,0,0,0,0,0,0,94.95,-26.44,0,0,0,0,0,,0,0,0,68.51,
The Wing Stop ,,#80C06,Delivery - Partner Using Uber App,Completed,2020-10-25,15:10,23.96,1.86,25.82,0,0,0,0,0,0,0,0,25.82,-7.19,0,0,0,0,0,,0,0,0,18.63,
