"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","RELATED_DOORDASH_DELIVERY_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_AMOUNT","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"02:26:39","2020-09-21","19:26:39","2020-09-20","2020-09-24 07:34:18.650044000","2020-09-24",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",928497095,"928497095","NULL","NULL","Order Received Time: 2020-09-21 02:12:42.976430000
Order Pickup Time: 2020-09-21 02:26:39.428770000","Delivered","USD",13.74,1.06,2.06,0.00,0.00,12.74,0.00,"1183456613",0.00,0.00
"02:25:14","2020-09-16","19:25:14","2020-09-15","2020-09-21 07:38:50.789388000","2020-09-21",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",913514890,"913514890","NULL","NULL","Order Received Time: 2020-09-16 02:10:19.197764000
Order Pickup Time: 2020-09-16 02:25:14.283348000","Delivered","USD",19.98,1.55,3.00,0.00,0.99,17.54,0.00,"1163530265",0.00,0.00
"02:24:57","2020-09-12","19:24:57","2020-09-11","2020-09-15 07:35:48.757433000","2020-09-15",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",902332971,"902332971","NULL","NULL","Order Received Time: 2020-09-12 02:06:43.418713000
Order Pickup Time: 2020-09-12 02:24:57.909383000","Delivered","USD",16.97,1.32,2.55,0.00,0.99,14.75,0.00,"1149012575",0.00,0.00
"02:23:45","2020-09-21","19:23:45","2020-09-20","2020-09-24 07:34:18.650044000","2020-09-24",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",928504923,"928504923","NULL","NULL","Order Received Time: 2020-09-21 02:15:52.576678000
Order Pickup Time: 2020-09-21 02:23:45.143352000","Delivered","USD",15.74,1.22,2.36,0.00,0.00,14.60,0.00,"1183445563",0.00,0.00
"02:23:40","2020-09-19","19:23:40","2020-09-18","2020-09-22 07:36:02.784352000","2020-09-22",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",922256311,"922256311","NULL","NULL","Order Received Time: 2020-09-19 02:01:27.080959000
Order Pickup Time: 2020-09-19 02:23:40.934806000","Delivered","USD",55.94,4.34,8.39,0.00,0.99,50.90,0.00,"1175392689",0.00,0.00
"02:23:28","2020-09-27","19:23:28","2020-09-26","2020-09-30 07:35:45.333713000","2020-09-30",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",945826501,"945826501","NULL","NULL","Order Received Time: 2020-09-27 01:51:47.006776000
Order Pickup Time: 2020-09-27 02:23:28.404314000","Delivered","USD",27.72,2.15,4.16,0.00,0.00,25.71,0.00,"1206335821",0.00,0.00
"02:23:25","2020-09-27","19:23:25","2020-09-26","2020-09-30 07:35:45.333713000","2020-09-30",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",945844853,"945844853","NULL","NULL","Order Received Time: 2020-09-27 01:57:07.892341000
Order Pickup Time: 2020-09-27 02:23:25.280401000","Delivered","USD",18.74,1.45,2.81,0.00,0.99,16.39,0.00,"1206335618",0.00,0.00
"02:23:01","2020-09-05","19:23:01","2020-09-04","2020-09-08 07:37:03.449412000","2020-09-08",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",883259993,"883259993","NULL","NULL","Order Received Time: 2020-09-05 01:52:29.457124000
Order Pickup Time: 2020-09-05 02:23:01.332965000","Delivered","USD",31.80,2.46,4.77,0.00,0.00,29.49,0.00,"1123870558",0.00,0.00
"02:22:10","2020-09-04","19:22:10","2020-09-03","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",880270911,"880270911","NULL","NULL","Order Received Time: 2020-09-04 02:11:43.945683000
Order Pickup Time: 2020-09-04 02:22:10.635900000","Delivered","USD",15.71,1.22,2.36,0.00,0.00,14.57,0.00,"1119837001",0.00,0.00
"02:21:20","2020-09-26","19:21:20","2020-09-25","2020-09-29 07:35:23.227406000","2020-09-29",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",942838284,"942838284","NULL","NULL","Order Received Time: 2020-09-26 01:56:13.955496000
Order Pickup Time: 2020-09-26 02:21:20.115627000","Delivered","USD",35.72,2.77,5.36,0.00,0.00,33.13,0.00,"1202297965",0.00,0.00
"02:21:15","2020-09-20","19:21:15","2020-09-19","2020-09-23 07:36:06.764999000","2020-09-23",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",925364113,"925364113","NULL","NULL","Order Received Time: 2020-09-20 01:48:54.371853000
Order Pickup Time: 2020-09-20 02:21:15.140377000","Delivered","USD",35.22,2.73,5.28,0.00,0.00,32.67,0.00,"1179449496",0.00,0.00
"02:20:44","2020-09-12","19:20:44","2020-09-11","2020-09-15 07:35:48.757433000","2020-09-15",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",902300949,"902300949","NULL","NULL","Order Received Time: 2020-09-12 01:57:35.984757000
Order Pickup Time: 2020-09-12 02:20:44.220042000","Delivered","USD",39.20,3.04,5.88,0.00,0.99,35.37,0.00,"1148991236",0.00,0.00
"02:17:39","2020-09-13","19:17:39","2020-09-12","2020-09-16 07:36:18.880898000","2020-09-16",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",905379807,"905379807","NULL","NULL","Order Received Time: 2020-09-13 01:58:55.413329000
Order Pickup Time: 2020-09-13 02:17:39.604218000","Delivered","USD",31.46,2.44,4.72,0.00,0.99,28.19,0.00,"1152927832",0.00,0.00
"02:17:07","2020-09-22","19:17:07","2020-09-21","2020-09-25 07:35:09.358067000","2020-09-25",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",931099700,"931099700","NULL","NULL","Order Received Time: 2020-09-22 02:02:20.244253000
Order Pickup Time: 2020-09-22 02:17:07.754722000","Delivered","USD",44.97,3.49,6.75,0.00,0.00,41.71,0.00,"1186860898",0.00,0.00
"02:16:39","2020-09-29","19:16:39","2020-09-28","2020-10-02 07:35:26.593384000","2020-10-02",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",951430789,"951430789","NULL","NULL","Order Received Time: 2020-09-29 02:00:19.887256000
Order Pickup Time: 2020-09-29 02:16:39.928411000","Delivered","USD",28.07,2.18,4.21,0.00,0.99,25.05,0.00,"1213762615",0.00,0.00
"02:16:24","2020-09-07","19:16:24","2020-09-06","2020-09-10 07:35:30.845855000","2020-09-10",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","ERROR_CHARGE",111721635,"888583440","NULL","NULL","Issue: 1 Garden Salad missing
Customer Explanation: Hi Alexys,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $10.99 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",9.04,0.00,0.00,0.00,0.00,0.00,9.04,"1131209668",0.00,0.00
"02:16:05","2020-09-18","19:16:05","2020-09-17","2020-09-21 07:38:50.789388000","2020-09-21",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",918860349,"918860349","NULL","NULL","Order Received Time: 2020-09-18 01:46:27.115148000
Order Pickup Time: 2020-09-18 02:16:05.121516000","Delivered","USD",66.04,5.12,9.91,0.00,0.99,60.26,0.00,"1170869275",0.00,0.00
"02:15:00","2020-09-05","19:15:00","2020-09-04","2020-09-08 07:37:03.449412000","2020-09-08",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",882816915,"882816915","NULL","NULL","Order Received Time: 2020-09-05 00:15:10.297000000
Order Pickup Time: 2020-09-05 02:15:00.107683000","Picked Up","USD",15.49,1.20,2.32,0.00,0.00,14.37,0.00,"1123830549",0.00,0.00
"02:14:31","2020-09-16","19:14:31","2020-09-15","2020-09-21 07:38:50.789388000","2020-09-21",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",913488995,"913488995","NULL","NULL","Order Received Time: 2020-09-16 01:59:31.589238000
Order Pickup Time: 2020-09-16 02:14:31.549266000","Delivered","USD",15.98,1.24,2.40,0.00,0.99,13.83,0.00,"1163491668",0.00,0.00
"02:13:44","2020-09-04","19:13:44","2020-09-03","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",880238878,"880238878","NULL","NULL","Order Received Time: 2020-09-04 01:59:40.317272000
Order Pickup Time: 2020-09-04 02:13:44.102760000","Delivered","USD",15.74,1.22,2.36,0.00,0.00,14.60,0.00,"1119802193",0.00,0.00
"02:12:41","2020-09-13","19:12:41","2020-09-12","2020-09-16 07:36:18.880898000","2020-09-16",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",905385555,"905385555","NULL","NULL","Order Received Time: 2020-09-13 02:00:41.694211000
Order Pickup Time: 2020-09-13 02:12:41.710833000","Delivered","USD",28.47,2.21,4.27,0.00,0.99,25.42,0.00,"1152904417",0.00,0.00
"02:12:28","2020-09-03","19:12:28","2020-09-02","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",877489690,"877489690","NULL","NULL","Order Received Time: 2020-09-03 01:56:16.222241000
Order Pickup Time: 2020-09-03 02:12:28.332505000","Delivered","USD",28.72,2.23,4.31,0.00,0.00,26.64,0.00,"1116126506",0.00,0.00
"02:10:10","2020-09-15","19:10:10","2020-09-14","2020-09-18 07:36:12.015174000","2020-09-18",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",910643387,"910643387","NULL","NULL","Order Received Time: 2020-09-15 01:31:45.429000000
Order Pickup Time: 2020-09-15 02:10:10.450380000","Delivered","USD",69.72,5.40,10.46,0.00,0.99,63.67,0.00,"1160057798",0.00,0.00
"02:09:11","2020-09-12","19:09:11","2020-09-11","2020-09-15 07:35:48.757433000","2020-09-15",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",902262043,"902262043","NULL","NULL","Order Received Time: 2020-09-12 01:47:13.756404000
Order Pickup Time: 2020-09-12 02:09:11.522526000","Delivered","USD",49.71,3.85,7.46,0.00,0.99,45.11,0.00,"1148930736",0.00,0.00
"02:08:21","2020-09-20","19:08:21","2020-09-19","2020-09-23 07:36:06.764999000","2020-09-23",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",925363130,"925363130","NULL","NULL","Order Received Time: 2020-09-20 01:48:37.561353000
Order Pickup Time: 2020-09-20 02:08:21.377675000","Delivered","USD",22.98,1.78,3.45,0.00,0.00,21.31,0.00,"1179386176",0.00,0.00
"02:07:29","2020-09-24","19:07:29","2020-09-23","2020-09-28 07:36:26.360471000","2020-09-28",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",936371101,"936371101","NULL","NULL","Order Received Time: 2020-09-24 00:52:00.433161000
Order Pickup Time: 2020-09-24 02:07:29.185148000","Picked Up","USD",7.48,0.58,1.12,0.00,0.00,6.94,0.00,"1194009208",0.00,0.00
"02:07:19","2020-09-26","19:07:19","2020-09-25","2020-09-29 07:35:23.227406000","2020-09-29",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",942811447,"942811447","NULL","NULL","Order Received Time: 2020-09-26 01:49:07.786738000
Order Pickup Time: 2020-09-26 02:07:19.959037000","Delivered","USD",18.96,1.47,2.84,0.00,0.99,16.60,0.00,"1202221453",0.00,0.00
"02:07:02","2020-09-13","19:07:02","2020-09-12","2020-09-16 07:36:18.880898000","2020-09-16",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",905342305,"905342305","NULL","NULL","Order Received Time: 2020-09-13 01:47:47.216093000
Order Pickup Time: 2020-09-13 02:07:02.051397000","Delivered","USD",20.99,1.63,3.15,0.00,0.00,19.47,0.00,"1152876791",0.00,0.00
"02:06:56","2020-09-02","19:06:56","2020-09-01","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",874796347,"874796347","NULL","NULL","Order Received Time: 2020-09-02 00:49:31.392316000
Order Pickup Time: 2020-09-02 02:06:56.430967000","Picked Up","USD",19.98,1.55,3.00,0.00,0.00,18.53,0.00,"1112718345",0.00,0.00
"02:05:33","2020-09-06","19:05:33","2020-09-05","2020-09-09 07:35:06.995701000","2020-09-09",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",886031586,"886031586","NULL","NULL","Order Received Time: 2020-09-06 01:41:34.648498000
Order Pickup Time: 2020-09-06 02:05:33.061479000","Delivered","USD",34.97,2.71,5.25,0.00,0.00,32.43,0.00,"1127546655",0.00,0.00
"02:05:29","2020-09-07","19:05:29","2020-09-06","2020-09-10 07:35:30.845855000","2020-09-10",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",888706954,"888706954","NULL","NULL","Order Received Time: 2020-09-07 01:43:03.993689000
Order Pickup Time: 2020-09-07 02:05:29.014456000","Delivered","USD",38.20,2.96,5.73,0.00,0.99,34.44,0.00,"1131161477",0.00,0.00
"02:05:00","2020-09-12","19:05:00","2020-09-11","2020-09-15 07:35:48.757433000","2020-09-15",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",902237357,"902237357","NULL","NULL","Order Received Time: 2020-09-12 01:40:57.566097000
Order Pickup Time: 2020-09-12 02:05:00.031904000","Delivered","USD",15.48,1.20,2.32,0.00,0.00,14.36,0.00,"1148907299",0.00,0.00
"02:03:25","2020-09-29","19:03:25","2020-09-28","2020-10-02 07:35:26.593384000","2020-10-02",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",951374437,"951374437","NULL","NULL","Order Received Time: 2020-09-29 01:38:51.568294000
Order Pickup Time: 2020-09-29 02:03:25.692321000","Delivered","USD",80.28,6.22,12.04,0.00,0.99,73.47,0.00,"1213709851",0.00,0.00
"02:03:06","2020-09-11","19:03:06","2020-09-10","2020-09-14 07:35:33.382163000","2020-09-14",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",898846898,"898846898","NULL","NULL","Order Received Time: 2020-09-11 00:41:18.056318000
Order Pickup Time: 2020-09-11 02:03:06.465507000","Picked Up","USD",31.47,2.44,4.72,0.00,0.00,29.19,0.00,"1144878049",0.00,0.00
"02:02:35","2020-09-19","19:02:35","2020-09-18","2020-09-22 07:36:02.784352000","2020-09-22",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",922165649,"922165649","NULL","NULL","Order Received Time: 2020-09-19 01:38:29.983801000
Order Pickup Time: 2020-09-19 02:02:35.369364000","Delivered","USD",59.68,4.63,8.95,0.00,0.00,55.36,0.00,"1175274654",0.00,0.00
"02:00:56","2020-09-05","19:00:56","2020-09-04","2020-09-08 07:37:03.449412000","2020-09-08",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","ERROR_CHARGE",111123162,"883077601","NULL","NULL","Issue: 1 Lemon Pepper Wings missing
Customer Explanation: Hi MAKI,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $13.24 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",10.89,0.00,0.00,0.00,0.00,0.00,10.89,"1123757960",0.00,0.00
"02:00:48","2020-09-21","19:00:48","2020-09-20","2020-09-24 07:34:18.650044000","2020-09-24",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",928401497,"928401497","NULL","NULL","Order Received Time: 2020-09-21 01:37:49.257867000
Order Pickup Time: 2020-09-21 02:00:48.270214000","Delivered","USD",32.07,2.49,4.81,0.00,0.00,29.75,0.00,"1183350308",0.00,0.00
"02:00:12","2020-10-01","19:00:12","2020-09-30","2020-10-05 07:36:27.575023000","2020-10-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",956849353,"956849353","NULL","NULL","Order Received Time: 2020-10-01 01:39:40.978143000
Order Pickup Time: 2020-10-01 02:00:12.711926000","Delivered","USD",19.98,1.55,3.00,0.00,0.99,17.54,0.00,"1221067573",0.00,0.00
"02:00:01","2020-09-05","19:00:01","2020-09-04","2020-09-08 07:37:03.449412000","2020-09-08",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",872749846,"872749846","NULL","NULL","Order Received Time: 2020-09-04 17:54:35.303000000
Order Pickup Time: 2020-09-05 02:00:01.716094000","Picked Up","USD",16.99,1.32,2.55,0.00,0.00,15.76,0.00,"1123749304",0.00,0.00
"01:59:26","2020-09-28","18:59:26","2020-09-27","2020-10-01 07:35:39.413478000","2020-10-01",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",948777156,"948777156","NULL","NULL","Order Received Time: 2020-09-28 01:31:31.264317000
Order Pickup Time: 2020-09-28 01:59:26.306327000","Delivered","USD",39.05,3.03,5.86,0.00,0.99,35.23,0.00,"1210202420",0.00,0.00
"01:59:06","2020-09-22","18:59:06","2020-09-21","2020-09-25 07:35:09.358067000","2020-09-25",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",931058609,"931058609","NULL","NULL","Order Received Time: 2020-09-22 01:45:58.779156000
Order Pickup Time: 2020-09-22 01:59:06.674117000","Delivered","USD",21.98,1.70,3.30,0.00,0.99,19.39,0.00,"1186790121",0.00,0.00
"01:58:52","2020-09-05","18:58:52","2020-09-04","2020-09-08 07:37:03.449412000","2020-09-08",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",883176841,"883176841","NULL","NULL","Order Received Time: 2020-09-05 01:30:04.715718000
Order Pickup Time: 2020-09-05 01:58:52.068406000","Delivered","USD",40.81,3.16,6.12,0.00,0.00,37.85,0.00,"1123743126",0.00,0.00
"01:56:12","2020-09-02","18:56:12","2020-09-01","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",874957887,"874957887","NULL","NULL","Order Received Time: 2020-09-02 01:40:51.126288000
Order Pickup Time: 2020-09-02 01:56:12.267171000","Delivered","USD",15.99,1.24,2.40,0.00,0.99,13.84,0.00,"1112672822",0.00,0.00
"01:56:04","2020-09-02","18:56:04","2020-09-01","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",874934408,"874934408","NULL","NULL","Order Received Time: 2020-09-02 01:31:58.836847000
Order Pickup Time: 2020-09-02 01:56:04.263210000","Delivered","USD",48.20,3.74,7.23,0.00,0.99,43.72,0.00,"1112672247",0.00,0.00
"01:55:48","2020-10-01","18:55:48","2020-09-30","2020-10-05 07:36:27.575023000","2020-10-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",956844835,"956844835","NULL","NULL","Order Received Time: 2020-10-01 01:38:13.954605000
Order Pickup Time: 2020-10-01 01:55:48.833615000","Delivered","USD",38.47,2.98,5.77,0.00,0.00,35.68,0.00,"1221047954",0.00,0.00
"01:55:37","2020-09-05","18:55:37","2020-09-04","2020-09-08 07:37:03.449412000","2020-09-08",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",882541691,"882541691","NULL","NULL","Order Received Time: 2020-09-04 23:22:09.940000000
Order Pickup Time: 2020-09-05 01:55:37.265315000","Delivered","USD",42.95,3.33,6.44,0.00,0.00,39.84,0.00,"1123725652",0.00,0.00
"01:55:35","2020-09-13","18:55:35","2020-09-12","2020-09-16 07:36:18.880898000","2020-09-16",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",905051009,"905051009","NULL","NULL","Order Received Time: 2020-09-13 00:37:45.531366000
Order Pickup Time: 2020-09-13 01:55:35.905339000","Picked Up","USD",15.48,1.20,2.32,0.00,0.00,14.36,0.00,"1152817491",0.00,0.00
"01:53:43","2020-09-17","18:53:43","2020-09-16","2020-09-21 07:38:50.789388000","2020-09-21",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",915890473,"915890473","NULL","NULL","Order Received Time: 2020-09-17 01:28:03.207347000
Order Pickup Time: 2020-09-17 01:53:43.180865000","Picked Up","USD",10.99,0.85,1.65,0.00,0.00,10.19,0.00,"1166925901",0.00,0.00
"01:53:06","2020-09-06","18:53:06","2020-09-05","2020-09-09 07:35:06.995701000","2020-09-09",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",885966692,"885966692","NULL","NULL","Order Received Time: 2020-09-06 01:22:48.928712000
Order Pickup Time: 2020-09-06 01:53:06.773297000","Delivered","USD",63.92,4.95,9.59,0.00,0.99,58.29,0.00,"1127486294",0.00,0.00
"01:51:58","2020-09-15","18:51:58","2020-09-14","2020-09-18 07:36:12.015174000","2020-09-18",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",910780826,"910780826","NULL","NULL","Order Received Time: 2020-09-15 01:31:38.455358000
Order Pickup Time: 2020-09-15 01:51:58.069115000","Delivered","USD",16.97,1.32,2.55,0.00,0.00,15.74,0.00,"1159985448",0.00,0.00
"01:51:50","2020-09-19","18:51:50","2020-09-18","2020-09-22 07:36:02.784352000","2020-09-22",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",922141572,"922141572","NULL","NULL","Order Received Time: 2020-09-19 01:32:37.256566000
Order Pickup Time: 2020-09-19 01:51:50.863629000","Delivered","USD",44.96,3.48,6.74,0.00,0.00,41.70,0.00,"1175210067",0.00,0.00
"01:51:36","2020-09-26","18:51:36","2020-09-25","2020-09-29 07:35:23.227406000","2020-09-29",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",942760020,"942760020","NULL","NULL","Order Received Time: 2020-09-26 01:36:06.296382000
Order Pickup Time: 2020-09-26 01:51:36.427371000","Delivered","USD",33.73,2.61,5.06,0.00,0.00,31.28,0.00,"1202128842",0.00,0.00
"01:50:50","2020-09-04","18:50:50","2020-09-03","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",880147715,"880147715","NULL","NULL","Order Received Time: 2020-09-04 01:29:27.919828000
Order Pickup Time: 2020-09-04 01:50:50.435434000","Delivered","USD",32.97,2.56,4.95,0.00,0.00,30.58,0.00,"1119698446",0.00,0.00
"01:50:48","2020-09-20","18:50:48","2020-09-19","2020-09-23 07:36:06.764999000","2020-09-23",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",925274200,"925274200","NULL","NULL","Order Received Time: 2020-09-20 01:24:49.120923000
Order Pickup Time: 2020-09-20 01:50:48.491228000","Delivered","USD",65.44,5.07,9.82,0.00,0.00,60.69,0.00,"1179293036",0.00,0.00
"01:50:44","2020-09-23","18:50:44","2020-09-22","2020-09-28 07:36:26.360471000","2020-09-28",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",933687920,"933687920","NULL","NULL","Order Received Time: 2020-09-23 01:40:11.260547000
Order Pickup Time: 2020-09-23 01:50:44.792177000","Delivered","USD",13.99,1.08,2.10,0.00,0.00,12.97,0.00,"1190249231",0.00,0.00
"01:49:14","2020-09-06","18:49:14","2020-09-05","2020-09-09 07:35:06.995701000","2020-09-09",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",886014677,"886014677","NULL","NULL","Order Received Time: 2020-09-06 01:36:29.970798000
Order Pickup Time: 2020-09-06 01:49:14.068152000","Delivered","USD",17.49,1.36,2.62,0.00,0.99,15.24,0.00,"1127467319",0.00,0.00
"01:48:45","2020-09-19","18:48:45","2020-09-18","2020-09-22 07:36:02.784352000","2020-09-22",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",921384250,"921384250","NULL","NULL","Order Received Time: 2020-09-18 23:28:08.055000000
Order Pickup Time: 2020-09-19 01:48:45.436787000","Delivered","USD",36.97,2.87,5.55,0.00,0.00,34.29,0.00,"1175191367",0.00,0.00
"01:47:41","2020-09-18","18:47:41","2020-09-17","2020-09-21 07:38:50.789388000","2020-09-21",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",918815441,"918815441","NULL","NULL","Order Received Time: 2020-09-18 01:31:44.176253000
Order Pickup Time: 2020-09-18 01:47:41.162324000","Delivered","USD",13.99,1.08,2.10,0.00,0.00,12.97,0.00,"1170737921",0.00,0.00
"01:46:37","2020-09-04","18:46:37","2020-09-03","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",880107709,"880107709","NULL","NULL","Order Received Time: 2020-09-04 01:18:06.300200000
Order Pickup Time: 2020-09-04 01:46:37.567449000","Delivered","USD",25.48,1.97,3.82,0.00,0.00,23.63,0.00,"1119678614",0.00,0.00
"01:45:26","2020-09-03","18:45:26","2020-09-02","2020-09-07 07:37:21.772903000","2020-09-07",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",877399809,"877399809","NULL","NULL","Order Received Time: 2020-09-03 01:24:18.300702000
Order Pickup Time: 2020-09-03 01:45:26.068483000","Delivered","USD",46.44,3.60,6.97,0.00,0.00,43.07,0.00,"1116010661",0.00,0.00
"01:44:28","2020-09-20","18:44:28","2020-09-19","2020-09-23 07:36:06.764999000","2020-09-23",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",925277012,"925277012","NULL","NULL","Order Received Time: 2020-09-20 01:25:29.184603000
Order Pickup Time: 2020-09-20 01:44:28.027745000","Delivered","USD",30.97,2.40,4.65,0.00,0.99,27.73,0.00,"1179258538",0.00,0.00
"01:44:06","2020-09-10","18:44:06","2020-09-09","2020-09-14 07:35:33.382163000","2020-09-14",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",896219742,"896219742","NULL","NULL","Order Received Time: 2020-09-10 01:27:45.979484000
Order Pickup Time: 2020-09-10 01:44:06.833719000","Delivered","USD",21.82,1.69,3.27,0.00,0.00,20.24,0.00,"1141155366",0.00,0.00
"01:41:13","2020-09-19","18:41:13","2020-09-18","2020-09-22 07:36:02.784352000","2020-09-22",486867,223895,"Aroma Pizza & Pasta - ToS","NULL","DELIVERY",922098822,"922098822","NULL","NULL","Order Received Time: 2020-09-19 01:23:01.914084000
Order Pickup Time: 2020-09-19 01:41:13.600316000","Delivered","USD",15.74,1.22,2.36,0.00,0.99,13.61,0.00,"1175145018",0.00,0.00
"01:41:05","2020-10-01","18:41:05","2020-09-30","2020-10-05 07:36:27.575023000","2020-10-05",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",956778346,"956778346","NULL","NULL","Order Received Time: 2020-10-01 01:18:29.213093000
Order Pickup Time: 2020-10-01 01:41:05.101404000","Delivered","USD",25.73,1.99,3.86,0.00,0.99,22.87,0.00,"1220978482",0.00,0.00
"01:41:00","2020-09-24","18:41:00","2020-09-23","2020-09-28 07:36:26.360471000","2020-09-28",486867,223895,"Aroma Pizza & Pasta","NULL","DELIVERY",936504009,"936504009","NULL","NULL","Order Received Time: 2020-09-24 01:29:06.919954000
Order Pickup Time: 2020-09-24 01:41:00.970649000","Delivered","USD",17.48,1.35,2.62,0.00,0.99,15.22,0.00,"1193888530",0.00,0.00
