"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax","Targeted Promotion"
"O-629112685629056","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/2/20","7:45 PM","15.97","0","8.99","1.94","3.95","30.85","-6.24","0","-1.24","0","0"
"O-080112728016973","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/6/20","7:34 PM","32.97","0","6.99","3.10","8.61","51.67","-9.99","0","-1.88","0","0"
"O-916012887294368","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/22/20","5:47 PM","25.07","0","6.99","2.48","5.18","39.72","-8.02","0","-1.51","0","0"
"O-728112720600662","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/6/20","8:57 PM","47.96","0","0.00","3.72","0","51.68","-11.99","0","-1.88","0","0"
"P-CAa18e0f302906641725cec6159cb9933e","Aroma Pizza & Pasta - Alton Pkwy","Phone Order",,"9/19/20","12:28 PM","0","0","0.00","0.00","0","0.00","-8.08","0","0","0","0"
"O-331412851026376","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/19/20","5:34 PM","52.22","0","0.00","4.05","0","56.27","-13.06","0","-2.02","0","0"
"O-114812952646521","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/29/20","5:31 PM","17.49","0","0.00","1.36","0","18.85","-4.37","0","-0.87","0","0"
"O-025412756045208","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/9/20","6:50 PM","64.42","0","4.99","4.84","7.00","81.25","-17.35","0","-2.56","0","-7.00"
"O-011312725463574","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/6/20","6:30 PM","34.97","0","4.99","2.56","6.38","48.90","-9.99","0","-1.58","0","-7.00"
"O-348912725117335","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/7/20","4:45 PM","19.74","0","1.99","1.68","3.51","26.92","-5.43","0","-1.12","0","0"
"O-168712808497178","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/15/20","5:02 PM","41.29","0","8.99","3.90","7.50","61.68","-12.57","0","-2.18","0","0"
"O-708412712789300","Aroma Pizza & Pasta - Alton Pkwy","Cash Order",,"9/5/20","7:46 PM","25.57","0","0.00","1.98","0","27.55","-6.39","0","0","0","0"
"O-994612708558446","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/4/20","8:38 PM","34.53","0","1.99","2.83","7.00","46.35","-9.13","0","-1.71","0","0"
"O-871612716794051","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/5/20","6:43 PM","60.24","0","8.99","4.83","11.11","85.17","-17.31","0","-2.68","0","-7.00"
"O-297312855156180","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/19/20","7:20 PM","10.99","0","0.00","0.85","0","11.84","-2.75","0","-0.66","0","0"
"O-125012705094861","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/5/20","5:14 PM","31.98","0","0.00","2.48","4.00","38.46","-8.00","0","-1.47","0","0"
"O-168712768450225","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/11/20","5:14 PM","18.84","0","4.99","1.31","2.51","27.65","-5.96","0","-0.93","0","-7.00"
"O-348912725142567","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/6/20","8:12 PM","38.94","0","2.99","2.71","5.00","49.64","-10.48","0","-1.60","0","-7.00"
"O-282512714482116","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/5/20","9:39 PM","29.49","0","6.99","2.83","5.89","45.20","-9.12","0","-1.68","0","0"
"O-080112708010581","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/4/20","7:18 PM","18.57","0","1.99","1.59","3.32","25.47","-5.14","0","-1.08","0","0"
"O-825512737163022","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/7/20","7:01 PM","15.99","0","6.99","1.24","3.63","27.85","-5.75","0","-0.94","0","-7.00"
"O-708412682789741","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/2/20","9:27 PM","23.98","0","0.00","1.86","2.00","27.84","-6.00","0","-1.15","0","0"
"T-AwAAD06im6RmIO1fEeqOZGNQOU8ROQ","Aroma Pizza & Pasta - Alton Pkwy","Account Adjustment","GH Credit for Smart Promotions","9/2/20","2:02 PM","0","0","0.00","0.00","0","137.50","0","0","0","0","0"
"O-710312660675498","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/1/20","6:30 PM","51.27","0","8.99","4.67","6.49","71.42","-15.07","0","-2.48","0","0"
"O-820512796061578","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/13/20","7:39 PM","13.99","0","0.00","1.08","2.25","17.32","-3.50","0","-0.83","0","0"
"O-404512704906580","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/4/20","7:11 PM","22.98","0","8.99","2.48","6.89","41.34","-7.99","0","-1.56","0","0"
"O-485112932988628","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/27/20","6:51 PM","33.47","0","6.99","3.13","8.72","52.31","-10.12","0","-1.90","0","0"
"O-951912849044683","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/18/20","8:06 PM","42.23","0","6.99","3.81","10.61","63.64","-12.31","0","-2.24","0","0"
"T-AwAAD06ik2nJAPK0EequNWEAjFr9Qg","Aroma Pizza & Pasta - Alton Pkwy","Account Adjustment","28251271-4482116 - MF ","9/9/20","8:53 AM","0","0","0.00","0.00","0","45.20","0","0","0","0","0"
"O-134712916401498","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/25/20","8:47 PM","34.71","0","4.99","3.08","6.41","49.19","-9.93","0","-1.80","0","0"
"O-952312936951734","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/27/20","6:57 PM","35.94","0","1.99","2.94","6.13","47.00","-9.48","0","-1.73","0","0"
"O-168712778458293","Aroma Pizza & Pasta - Alton Pkwy","Adjustment of O-168712778458293","MISSING_ITEM - Refund requested by diner via help interaction","9/13/20","4:12 PM","-13.99","0","0.00","-1.08","0","-15.07","0","0","0","0","0"
"O-922512805549740","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/14/20","7:58 PM","44.90","0","0.00","3.48","0","48.38","-11.23","0","-1.78","0","0"
"O-636612755870557","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/10/20","1:19 PM","26.89","0","6.99","2.08","1.00","36.96","-8.47","0","-1.21","0","-7.00"
"O-820512796062176","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/13/20","7:15 PM","17.98","0","0.00","1.39","0","19.37","-4.50","0","-0.89","0","0"
"O-708412712777775","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/5/20","9:51 PM","49.46","0","2.99","3.52","0","55.97","-13.11","0","-1.79","0","-7.00"
"O-080112738012366","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/7/20","6:21 PM","27.48","0","1.99","2.28","6.35","38.10","-7.37","0","-1.46","0","0"
"O-011312715469871","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/5/20","7:04 PM","20.99","0","0.00","1.63","4.51","27.13","-5.25","0","-1.13","0","0"
"O-953212911189018","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/25/20","9:00 PM","31.14","0","2.99","2.64","7.35","44.12","-8.53","0","-1.65","0","0"
"O-825512727160293","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/6/20","6:20 PM","17.25","0","6.99","1.88","3.91","30.03","-6.06","0","-1.22","0","0"
"O-303312780144550","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/13/20","5:20 PM","29.95","0","6.99","2.32","6.74","46.00","-9.24","0","-1.49","0","-7.00"
"O-095212871327712","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/21/20","8:25 PM","47.88","0","2.99","3.94","8.22","63.03","-12.72","0","-2.22","0","0"
"O-778212774112836","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/11/20","6:41 PM","17.49","0","0.00","1.36","0","18.85","-4.37","0","-0.87","0","0"
"T-AwAAD06iLK634PbbEeqGIREz06UrKA","Aroma Pizza & Pasta - Alton Pkwy","Account Adjustment","16871277-8458293 YE","9/14/20","3:39 PM","0","0","0.00","0.00","0","13.99","0","0","0","0","0"
"O-247312760358182","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/10/20","6:50 PM","30.97","0","6.99","2.94","8.18","49.08","-9.49","0","-1.80","0","0"
"O-282512714482116","Aroma Pizza & Pasta - Alton Pkwy","Adjustment of O-282512714482116","Restaurant Too Busy","9/5/20","10:06 PM","-29.49","0","-6.99","-2.83","-5.89","-45.20","9.12","0","1.68","0","0"
"O-491612847940232","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"9/18/20","6:38 PM","18.74","0","4.99","1.84","3.84","29.41","-5.93","0","-1.20","0","0"
"O-496412890932284","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/24/20","5:35 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0","0"
"O-696512920392638","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/27/20","1:30 PM","49.95","0","0.00","3.87","0","53.82","-9.99","-5.00","-1.94","0","0"
"O-976712923327767","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/27/20","12:15 PM","35.47","0","0.00","2.75","0","38.22","-7.09","-3.55","-1.47","0","0"
"O-637512954318169","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/29/20","6:15 PM","20.73","0","0.00","1.61","0","22.34","-4.15","-2.07","-0.98","0","0"
"O-474112879657630","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/22/20","11:30 AM","10.48","0","0.00","0.81","0","11.29","-2.10","-1.05","-0.64","0","0"
"O-922512775578467","The Wing Stop - Alton Pkwy","Adjustment of O-922512775578467","INCORRECT_ITEM - Refund requested by diner via help interaction","9/12/20","1:43 PM","-13.99","0","0.00","-1.08","0","-15.07","0","0","0","0","0"
"O-211912847668181","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/18/20","9:00 PM","28.47","0","0.00","2.21","0","30.68","-5.69","-2.85","-1.24","0","0"
"O-994612728539112","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/7/20","1:20 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-239412892557086","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/24/20","4:15 PM","17.48","0","0.00","1.35","0","18.83","-3.50","-1.75","-0.87","0","0"
"O-555312915720893","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/26/20","2:10 PM","40.72","0","0.00","3.16","0","43.88","-8.14","-4.07","-1.64","0","0"
"O-719312907616045","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/25/20","1:40 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-617012726546644","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/7/20","1:55 PM","19.23","0","0.00","1.49","0","20.72","-3.85","-1.92","-0.93","0","0"
"O-289012742447716","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/8/20","9:00 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-994612718530114","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/6/20","2:05 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-348912715138111","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/6/20","5:30 PM","13.98","0","0.00","1.08","0","15.06","-2.80","-1.40","-0.76","0","0"
"O-953012732721312","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/8/20","12:05 PM","24.73","0","0.00","1.92","0","26.65","-4.95","-2.47","-1.11","0","0"
"O-348912675149128","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/2/20","12:05 PM","13.47","0","0.00","1.04","0","14.51","-2.69","-1.35","-0.74","0","0"
"O-922512775578467","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/12/20","1:40 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0","0"
"O-297312855126314","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/20/20","3:20 PM","12.98","0","0.00","1.01","0","13.99","-2.60","-1.30","-0.73","0","0"
"O-547612822435455","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/16/20","5:55 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0","0"
"O-404512714999674","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/6/20","4:00 PM","29.99","0","0.00","2.32","0","32.31","-6.00","-3.00","-1.29","0","0"
"O-891712674412329","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/1/20","7:10 PM","35.72","0","0.00","2.77","0","38.49","-7.14","-3.57","-1.47","0","0"
"O-482712841333946","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/18/20","7:05 PM","83.92","0","0.00","6.50","0","90.42","-16.78","-8.39","-3.06","0","0"
"O-282512684488415","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/3/20","6:00 PM","17.73","0","0.00","1.37","0","19.10","-3.55","-1.77","-0.88","0","0"
"O-834512879924911","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/22/20","11:15 AM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0","0"
"O-775212755816416","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/10/20","3:05 PM","20.99","0","0.00","1.63","0","22.62","-4.20","-2.10","-0.99","0","0"
"O-247312770392009","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/11/20","9:10 PM","47.94","0","0.00","3.72","0","51.66","-9.59","-4.79","-1.88","0","0"
"O-030012719281653","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/5/20","7:05 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-289012682445739","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/2/20","8:40 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-693212943663459","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/29/20","1:15 PM","29.99","0","0.00","2.32","0","32.31","-6.00","-3.00","-1.29","0","0"
"O-552612752365155","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/10/20","4:55 PM","10.49","0","0.00","0.81","0","11.30","-2.10","-1.05","-0.64","0","0"
"O-674412940796072","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/29/20","11:25 AM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0","0"
"O-572612876208791","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/21/20","6:40 PM","72.43","0","0.00","5.61","0","78.04","-14.49","-7.24","-2.68","0","0"
"O-951912829085668","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/17/20","4:35 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-395912682176620","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/3/20","6:30 PM","10.49","0","0.00","0.81","0","11.30","-2.10","-1.05","-0.64","0","0"
"O-582512894033884","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/24/20","4:30 PM","26.95","0","0.00","2.09","0","29.04","-5.39","-2.70","-1.19","0","0"
"O-313012872111566","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/21/20","6:10 PM","27.98","0","0.00","2.17","0","30.15","-5.60","-2.80","-1.22","0","0"
"O-681912773626401","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/12/20","11:15 AM","42.71","0","0.00","3.31","0","46.02","-8.54","-4.27","-1.70","0","0"
"O-976712923342809","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/26/20","7:40 PM","20.99","0","0.00","1.63","0","22.62","-4.20","-2.10","-0.99","0","0"
"O-976712923327767","The Wing Stop - Alton Pkwy","Adjustment of O-976712923327767","INCORRECT_ITEM - Refund requested by diner via help interaction","9/27/20","12:15 PM","-10.99","0","0.00","-0.85","0","-11.84","0","0","0","0","0"
"T-AwAAEsgr-lVs4PbZEequNWEAjFr9Qg","The Wing Stop - Alton Pkwy","Account Adjustment","92251277-5578467 LU","9/14/20","3:31 PM","0","0","0.00","0.00","0","13.99","0","0","0","0","0"
"O-070512850808445","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/20/20","1:40 PM","31.98","0","0.00","2.48","0","34.46","-6.40","-3.20","-1.35","0","0"
"T-AwAAEsgrMGQzMAG6EeuRzzsBvzPRBQ","The Wing Stop - Alton Pkwy","Account Adjustment","97671292-3327767 - MF ","9/28/20","11:41 AM","0","0","0.00","0.00","0","10.99","0","0","0","0","0"
"O-404512704927200","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/5/20","3:30 PM","35.98","0","0.00","2.79","0","38.77","-7.20","-3.60","-1.48","0","0"
"O-820512756004294","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/10/20","5:00 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-253812814909898","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/16/20","11:45 AM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-303312780130161","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/13/20","11:30 AM","32.97","0","0.00","2.56","0","35.53","-6.59","-3.30","-1.38","0","0"
"O-605012664091193","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/1/20","11:30 AM","36.98","0","0.00","2.87","0","39.85","-7.40","-3.70","-1.52","0","0"
"O-615512948969941","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/28/20","7:05 PM","31.48","0","0.00","2.44","0","33.92","-6.30","-3.15","-1.33","0","0"
"O-395912682124680","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/2/20","7:30 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-828012763757624","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/10/20","7:55 PM","20.98","0","0.00","1.63","0","22.61","-4.20","-2.10","-0.99","0","0"
"O-095212831379007","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/18/20","3:10 PM","22.48","0","0.00","1.74","0","24.22","-4.50","-2.25","-1.04","0","0"
"O-669412856289058","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/20/20","11:50 AM","35.47","0","0.00","2.75","0","38.22","-7.09","-3.55","-1.47","0","0"
"O-521312703367792","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/5/20","5:40 PM","72.18","0","0.00","5.59","0","77.77","-14.44","-7.22","-2.67","0","0"
"O-348912725142212","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/6/20","7:55 PM","55.48","0","0.00","4.30","0","59.78","-11.10","-5.55","-2.12","0","0"
"O-739912729511792","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/6/20","8:35 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0","0"
"O-770912841588331","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/18/20","8:10 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0","0"
"O-095212861375469","The Wing Stop - Alton Pkwy","Prepaid Order",,"9/21/20","5:35 PM","32.23","0","0.00","2.50","0","34.73","-6.45","-3.22","-1.36","0","0"
"O-345412868663693","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/21/20","12:13 PM","60.93","0","0.00","4.72","0","65.65","-12.19","-6.09","-2.30","0","0"
"O-013512837397721","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/17/20","8:30 PM","32.46","0","0.00","2.52","0","34.98","-6.49","-3.25","-1.37","0","0"
"O-507512870795886","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/21/20","6:25 PM","44.68","0","0.00","3.46","0","48.14","-8.94","-4.47","-1.77","0","0"
"O-304112867312324","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/21/20","2:15 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0","0"
"O-681912743655182","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/9/20","12:30 PM","44.96","0","0.00","3.48","0","48.44","-8.99","-4.50","-1.78","0","0"
"O-636612805870948","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/15/20","1:20 PM","27.97","0","0.00","2.17","0","30.14","-5.59","-2.80","-1.22","0","0"
"O-095212841369772","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/19/20","5:30 PM","19.46","0","0.00","1.51","0","20.97","-3.89","-1.95","-0.94","0","0"
"O-620712941113435","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/28/20","9:00 PM","14.97","0","0.00","1.16","0","16.13","-2.99","-1.50","-0.79","0","0"
"O-728112700616052","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/4/20","6:50 PM","22.73","0","0.00","1.76","0","24.49","-4.55","-2.27","-1.05","0","0"
"O-025412806049529","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/14/20","8:15 PM","54.93","0","0.00","4.26","0","59.19","-10.99","-5.49","-2.11","0","0"
"O-552612772325380","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/12/20","5:30 PM","54.95","0","0.00","4.26","0","59.21","-10.99","-5.50","-2.11","0","0"
"O-249212950340038","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/29/20","7:10 PM","46.70","0","0.00","3.62","0","50.32","-9.34","-4.67","-1.83","0","0"
"O-652512910029613","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/26/20","3:40 PM","27.20","0","0.00","2.11","0","29.31","-5.44","-2.72","-1.19","0","0"
"O-778212754110419","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/9/20","9:10 PM","39.16","0","0.00","3.03","0","42.19","-7.83","-3.92","-1.59","0","0"
"O-681912803609381","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/15/20","2:20 PM","19.98","0","0.00","1.55","0","21.53","-4.00","-2.00","-0.96","0","0"
"O-976712933340236","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/27/20","6:40 PM","24.96","0","0.00","1.93","0","26.89","-4.99","-2.50","-1.12","0","0"
"O-404512694906251","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/3/20","8:05 PM","63.63","0","0.00","4.93","0","68.56","-12.73","-6.36","-2.39","0","0"
"O-737412786606180","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"9/12/20","9:05 PM","33.72","0","0.00","2.61","0","36.33","-6.74","-3.37","-1.41","0","0"
