Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %
Ameci Pizza & Pasta - Lake Forest,,#EFFAA,9c320e35-7da2-47e9-8e0f-e210967effaa,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/18/21,8:23 PM,18.99,1.47,20.46,0,0,0,0,0,0,0,0,20.46,-3.61,0,0,0,0,0,,0,-1.47,0,15.38,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#E7E3A,ccb6758b-1d01-42a6-b94b-a01b627e7e3a,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/18/21,8:59 PM,43.96,3.41,47.37,0,0,0,0,0,0,0,0,47.37,-8.79,0,0,0,0,0,,0,-3.41,0,35.17,5/24/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#3B5EB,9b9ac4aa-ab93-41da-880d-704a9b53b5eb,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/18/21,9:07 PM,57.92,4.49,62.41,0,0,0,0,0,0,0,0,62.41,-11,0,0,0,0,0,,0,-4.49,0,46.92,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#59239,47fa9f70-8e79-48ae-b53d-1f626c259239,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/18/21,9:29 PM,63.5,4.92,68.42,0,0,0,0,0,0,0,0,68.42,-12.07,0,0,0,0,0,,0,-4.92,0,51.43,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#5E31F,29a4afb0-0004-4516-b9ef-f4263645e31f,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/19/21,9:23 PM,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-5.59,0,0,0,0,0,,0,-2.17,0,22.38,5/24/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#FFF1F,d96ef0d6-26c6-4e2c-a1d3-6d857fcfff1f,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/20/21,5:32 PM,25.97,2.01,27.98,0,0,0,0,0,0,0,0,27.98,-4.93,0,0,0,0,0,,0,-2.01,0,21.04,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#75357,03d4f0c0-bb55-453e-bb2c-a501c0875357,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/20/21,6:34 PM,28.47,2.21,30.68,0,0,0,0,0,0,0,0,30.68,-5.41,0,0,0,0,0,,0,-2.21,0,23.06,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#12DF7,e1e8409e-91be-49ae-b9b2-853d11f12df7,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/21/21,10:30 AM,18.97,1.47,20.44,0,0,0,0,0,0,0,0,20.44,-3.6,0,0,0,0,0,,0,-1.47,0,15.37,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#941A4,7c7dfc85-fd46-41a2-bb3a-9df739e941a4,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/21/21,4:14 PM,21.99,1.7,23.69,0,0,0,0,0,0,0,0,23.69,-4.18,0,0,0,0,0,,0,-1.7,0,17.81,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#A9C17,76e42cb8-1548-46a2-94a9-39afac5a9c17,Delivery - Partner Using Uber App,UberEats Android,Completed,5/21/21,5:11 PM,13.72,1.06,14.78,0,0,0,0,0,0,0,0,14.78,-2.61,0,0,0,0,0,,0,-1.06,0,11.11,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#58C7D,b5a146b0-523b-4b9d-99e3-9d98bb258c7d,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/21/21,5:03 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,-1.7,0,17.8,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#88287,bb0df7ab-b226-48bd-930b-5fa7a3588287,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/21/21,6:04 PM,58.19,4.51,62.7,0,0,0,0,0,0,0,0,62.7,-11.06,0,0,0,0,0,,0,-4.51,0,47.13,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#E5616,f13472ec-4d5c-4801-9a97-f7ad360e5616,Delivery - Partner Using Uber App,Postmates Android,Completed,5/21/21,8:05 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,5/24/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#F11CA,ecb6d3ba-83a8-4b6f-8434-4654ac1f11ca,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/22/21,2:42 PM,24.71,1.92,26.63,0,0,0,0,0,0,0,0,26.63,-4.94,0,0,0,0,0,,0,-1.92,0,19.77,5/24/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#ED83F,5900f2f7-f859-4dba-a4b0-21b985eed83f,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/22/21,4:52 PM,65.69,5.09,70.78,0,0,0,0,0,0,0,0,70.78,-12.48,0,0,0,0,0,,0,-5.09,0,53.21,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#37A9E,6aaab19e-9834-4c95-9aa8-523e9a537a9e,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/22/21,5:17 PM,101.9,7.9,109.8,0,0,0,0,0,0,0,0,109.8,-19.36,0,0,0,0,0,,0,-7.9,0,82.54,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#43C6A,c28716e2-a044-4053-845b-51a2fa843c6a,Delivery - Partner Using Uber App,Postmates Android,Canceled,5/22/21,9:41 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,5/24/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#C1175,e9d1093f-56c9-40a9-8e72-60a8694c1175,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/23/21,11:33 AM,36.16,2.8,38.96,0,0,0,0,0,0,0,0,38.96,-6.87,0,0,0,0,0,,0,-2.8,0,29.29,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#33FBD,12ee74a4-483b-48bf-a0d5-0b6d89e33fbd,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/23/21,4:10 PM,26.72,2.07,28.79,0,0,0,0,0,0,0,0,28.79,-5.08,0,0,0,0,0,,0,-2.07,0,21.64,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#AFA10,543c5508-85b4-43ea-9fe6-5928bf1afa10,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/23/21,5:19 PM,40.43,3.13,43.56,0,0,0,0,0,0,0,0,43.56,-7.68,0,0,0,0,0,,0,-3.13,0,32.75,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#9BFA7,6416ee28-5471-4057-865a-24918609bfa7,Delivery - Partner Using Uber App,UberEats Android,Completed,5/23/21,5:16 PM,43.98,3.41,47.39,0,0,0,0,0,0,0,0,47.39,-8.36,0,0,0,0,0,,0,-3.41,0,35.62,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#B680D,592e8738-e5c2-4ba5-8bb4-74ac153b680d,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/23/21,5:56 PM,40.94,3.17,44.11,0,0,0,0,0,0,0,0,44.11,-7.78,0,0,0,0,0,,0,-3.17,0,33.16,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#1C18F,fc563696-5602-45d5-b160-b00e6b81c18f,Delivery - Partner Using Uber App,UberEats Web,Completed,5/23/21,8:21 PM,34.46,2.67,37.13,0,0,0,0,0,0,0,0,37.13,-6.55,0,0,0,0,0,,0,-2.67,0,27.91,5/24/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#0D72B,97f43de3-9ec0-4a82-bced-1f2a1a30d72b,Delivery - Partner Using Uber App,Postmates Android,Completed,5/24/21,1:20 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#C2EBD,6f870149-946e-4b41-892c-22f7cbcc2ebd,Pickup,UberEats iOS,Completed,5/24/21,1:02 PM,26.96,2.09,29.05,0,0,0,0,0,0,0,0,29.05,0,0,0,0,0,0,,0,-2.09,0,26.96,5/31/21,0,0,
Ameci Pizza & Pasta - Lake Forest,,#34308,22753f4c-c608-4125-8f11-95a184f34308,Delivery - Partner Using Uber App,UberEats Web,Completed,5/24/21,4:58 PM,72.94,5.65,78.59,0,0,0,0,0,0,0,0,78.59,-13.86,0,0,0,0,0,,0,-5.65,0,59.08,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#E7992,5d4e6c08-da90-4c84-8595-89c9205e7992,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/24/21,6:03 PM,63.67,4.93,68.6,0,0,0,0,0,0,0,0,68.6,-12.1,0,0,0,0,0,,0,-4.93,0,51.57,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#BCE27,0cc6be28-1310-4596-b2b5-4532367bce27,Delivery - Partner Using Uber App,UberEats Web,Completed,5/24/21,8:48 PM,21.47,1.66,23.13,0,0,0,0,0,0,0,0,23.13,-4.08,0,0,0,0,0,,0,-1.66,0,17.39,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#760EB,7930d6b5-ddb4-44bc-8988-0c79e70760eb,Delivery - Partner Using Uber App,Postmates Android,Completed,5/25/21,3:22 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#52ACE,560e30b2-544b-482c-8ede-21794c152ace,Delivery - Partner Using Uber App,Postmates Android,Completed,5/25/21,6:17 PM,21.73,1.68,23.41,0,0,0,0,0,0,0,0,23.41,-4.35,0,0,0,0,0,,0,-1.68,0,17.38,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#CE7C6,5312e82f-20ff-4d1e-a536-cdb685ece7c6,Delivery - Partner Using Uber App,Postmates Android,Completed,5/25/21,7:01 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.6,0,0,0,0,0,,0,-1.78,0,18.38,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#EF7C3,c13d0fcb-03ed-49d4-9045-ee34ee1ef7c3,Pickup,UberEats iOS,Completed,5/26/21,1:38 PM,18.47,1.43,19.9,0,0,0,0,0,0,0,0,19.9,0,0,0,0,0,0,,0,-1.43,0,18.47,5/31/21,0,0,
Ameci Pizza & Pasta - Lake Forest,,#3C31C,7bc96c25-dc7c-4e27-a784-20e4a8c3c31c,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/26/21,9:33 PM,43.7,3.39,47.09,0,0,0,0,0,0,0,0,47.09,-8.74,0,0,0,0,0,,0,-3.39,0,34.96,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#E80E2,92466aeb-53ae-4daf-a6b7-e6686d2e80e2,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/27/21,2:13 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.4,0,0,0,0,0,,0,-0.93,0,9.59,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#7F3E8,3939c994-4a4d-4622-ae5e-e83c7d37f3e8,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,4:29 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,-1.16,0,12.14,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#AB2E9,184e2abc-0c2f-435c-ad16-316430bab2e9,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/27/21,6:27 PM,29.98,2.32,32.3,0,0,0,0,0,0,0,0,32.3,-6,0,0,0,0,0,,0,-2.32,0,23.98,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#0FCA8,cb90f1f7-e4e0-4459-8d0d-f69b0420fca8,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,5:38 PM,18.99,1.47,20.46,0,0,0,0,0,0,0,0,20.46,-3.61,0,0,0,0,0,,0,-1.47,0,15.38,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#5AC6D,5c213006-7ba0-4043-b11a-5a38d175ac6d,Pickup,Postmates Android,Completed,5/27/21,9:36 PM,15.74,1.22,16.96,0,0,0,0,0,0,0,0,16.96,-1.57,0,0,0,0,0,,0,-1.22,0,14.17,5/31/21,0,0,10
Ameci Pizza & Pasta - Lake Forest,,#54F6E,1beb963d-e75f-4a0b-839f-9e4396554f6e,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,5:19 PM,39.96,3.1,43.06,0,0,0,0,0,0,0,0,43.06,-7.59,0,0,0,0,0,,0,-3.1,0,32.37,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#CC05C,0741ea30-9ce6-4932-adec-66ee90fcc05c,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,7:04 PM,33.72,2.61,36.33,0,0,0,0,0,0,0,0,36.33,-6.41,0,0,0,0,0,,0,-2.61,0,27.31,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#36DC5,f64dbfe8-c934-4043-bb5f-487abe836dc5,Delivery - Partner Using Uber App,UberEats Android,Completed,5/27/21,7:14 PM,30.98,2.4,33.38,0,0,0,0,0,0,0,0,33.38,-5.89,0,0,0,0,0,,0,-2.4,0,25.09,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#9FCD0,78cf0d46-9573-4c9d-90a4-c6d095a9fcd0,Delivery - Partner Using Uber App,Postmates iOS,Unfulfilled,5/27/21,9:21 PM,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-5.59,0,0,0,0,0,,0,-2.17,0,22.38,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#AE176,45606522-9e5e-49e2-84a6-87a0ca6ae176,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/28/21,12:51 PM,21.99,1.7,23.69,0,0,0,0,0,0,0,0,23.69,-4.18,0,0,0,0,0,,0,-1.7,0,17.81,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#FF5B3,ee8cb3af-0931-46a0-9a05-6356d12ff5b3,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/28/21,1:24 PM,30.56,2.37,32.93,0,0,0,0,0,0,0,0,32.93,-6.11,0,0,0,0,0,,0,-2.37,0,24.45,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#52E3B,c69d3a42-ea8c-456e-a75d-310bd0552e3b,Delivery - Partner Using Uber App,Postmates iOS,Canceled,5/28/21,6:32 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.8,0,0,0,0,0,,0,-1.86,0,19.18,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#27EDA,228e4c15-4087-42d8-bdcd-7666a0027eda,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/28/21,7:25 PM,33.96,2.63,36.59,0,0,0,0,0,0,0,0,36.59,-6.79,0,0,0,0,0,,0,-2.63,0,27.17,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#9D185,0488fecd-8161-41b1-b849-4430ba89d185,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/29/21,4:04 PM,27.98,2.17,30.15,0,0,0,0,0,0,0,0,30.15,-5.32,0,0,0,0,0,,0,-2.17,0,22.66,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#A6EA9,86e73d35-7f0c-4ebf-b03b-00ca04da6ea9,Delivery - Partner Using Uber App,Postmates Android,Completed,5/29/21,4:15 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3,0,0,0,0,0,,0,-1.16,0,11.99,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#65ECB,d80a3b5d-4c1c-407d-872b-b9935a965ecb,Delivery - Partner Using Uber App,UberEats Android,Completed,5/29/21,4:37 PM,43.95,3.41,47.36,0,0,0,0,0,0,0,0,47.36,-8.35,0,0,0,0,0,,0,-3.41,0,35.6,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#4B3DF,32444e35-4304-4689-8535-358a3904b3df,Delivery - Partner Using Uber App,Postmates Android,Completed,5/29/21,5:59 PM,60.94,4.72,65.66,0,0,0,0,0,0,0,0,65.66,-12.19,0,0,0,0,0,,0,-4.72,0,48.75,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#B53AD,b2a131f3-2117-4b35-810d-aba41fab53ad,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/29/21,8:55 PM,33.71,2.61,36.32,0,0,0,0,0,0,0,0,36.32,-6.74,0,0,0,0,0,,0,-2.61,0,26.97,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#0F3DB,136eb5b4-d92b-483b-9b5f-67d0fb30f3db,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/29/21,8:42 PM,58.7,4.55,63.25,0,0,0,0,0,0,0,0,63.25,-11.15,0,0,0,0,0,,0,-4.55,0,47.55,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#A56E3,0890b0ea-9998-43d5-87fd-085973da56e3,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/30/21,1:03 PM,20.56,1.59,22.15,0,0,0,0,0,0,0,0,22.15,-4.11,0,0,0,0,0,,0,-1.59,0,16.45,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#98D5A,6c579a52-4cfb-4e36-8bf8-da1c51698d5a,Delivery - Partner Using Uber App,UberEats Web,Completed,5/30/21,2:12 PM,55.95,4.34,60.29,0,0,0,0,0,0,0,0,60.29,-10.63,0,0,0,0,0,,0,-4.34,0,45.32,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#CA51D,3bfbd0cd-2619-4565-8474-ce545e1ca51d,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/30/21,2:52 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#FE945,5d9acc25-a9e3-4886-95cc-74b7b09fe945,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/30/21,4:18 PM,50.34,3.9,54.24,0,0,0,0,0,0,0,0,54.24,-10.07,0,0,0,0,0,,0,-3.9,0,40.27,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#A5060,0dfbf8da-83fb-4600-9498-0f0691da5060,Delivery - Partner Using Uber App,Postmates Android,Completed,5/30/21,4:43 PM,29.69,2.3,31.99,0,0,0,0,0,0,0,0,31.99,-5.94,0,0,0,0,0,,0,-2.3,0,23.75,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#2508C,5db2d5db-4e63-40d0-a322-5011dd02508c,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/30/21,6:24 PM,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-5.59,0,0,0,0,0,,0,-2.17,0,22.38,5/31/21,0,0,20
Ameci Pizza & Pasta - Lake Forest,,#9FEF2,a766ea1f-39b7-43cb-a617-ea9ef3d9fef2,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/30/21,6:59 PM,10.74,0.83,11.57,0,0,0,0,0,0,0,0,11.57,-2.04,0,0,0,0,0,,0,-0.83,0,8.7,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#F2BEE,392ad648-c59a-4c04-8bb2-7173513f2bee,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/30/21,6:56 PM,22.97,1.78,24.75,0,0,0,0,0,0,0,0,24.75,-4.36,0,0,0,0,0,,0,-1.78,0,18.61,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#C691E,bcddb4c7-9333-454c-8094-6e0a87ac691e,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/30/21,7:25 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-2.85,0,0,0,0,0,,0,-1.16,0,12.14,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#BED96,a9f6417f-63cf-484a-862e-bbc26cbbed96,Delivery - Partner Using Uber App,UberEats Web,Completed,5/30/21,8:53 PM,37.95,2.94,40.89,0,0,0,0,0,0,0,0,40.89,-7.21,0,0,0,0,0,,0,-2.94,0,30.74,5/31/21,0,0,19
Ameci Pizza & Pasta - Lake Forest,,#1580E,53371171-67df-4763-bc33-3c3ab481580e,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/31/21,3:10 PM,43.68,3.39,47.07,0,0,0,0,0,0,0,0,47.07,-8.74,0,0,0,0,0,,0,-3.39,0,34.94,6/7/21,0,0,20
