Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %
Aroma Pizza,,#8BDA0,72b520e0-8f8a-48ad-b899-00a60dd8bda0,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/30/21,9:33 PM,22.58,1.75,24.33,0,0,0,0,0,0,0,0,24.33,-4.29,0,0,0,0,0,,0,-1.75,0,18.29,5/31/21,0,0,19
Aroma Pizza,,#4C7F9,aec369e9-85fd-4a69-a18d-d08fe5f4c7f9,Pickup,UberEats Android,Completed,5/31/21,12:51 PM,18.99,1.47,20.46,0,0,0,0,0,0,0,0,20.46,0,0,0,0,0,0,,0,-1.47,0,18.99,6/7/21,0,0,
Aroma Pizza,,#59C48,c1e595d7-bdd6-4aba-b2a9-62f351f59c48,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/31/21,6:36 PM,31.44,2.44,33.88,0,0,0,0,0,0,0,0,33.88,-5.97,0,0,0,0,0,,0,-2.44,0,25.47,6/7/21,0,0,19
Aroma Pizza,,#6919A,fc14c078-80b2-4f19-a1dc-06c35cc6919a,Delivery - Partner Using Uber App,Postmates Android,Completed,5/31/21,9:00 PM,18.46,1.25,19.71,0,0,0,0,0,0,0,0,19.71,-4.98,0,0,0,0,0,,0,-1.25,0,13.48,6/7/21,0,0,27
Aroma Pizza,,#7AF9B,c452f51c-8f33-4431-acf6-48b3d0d7af9b,Delivery - Partner Using Uber App,Postmates Android,Completed,5/31/21,9:22 PM,20.47,1.59,22.06,0,0,0,0,0,0,0,0,22.06,-5.53,0,0,0,0,0,,0,-1.59,0,14.94,6/7/21,0,0,27
Aroma Pizza,,#B6677,1b93b8df-abb1-4a73-9782-6a42683b6677,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/31/21,9:03 PM,26.15,2.42,28.57,0,0,0,0,0,0,0,0,28.57,-7.06,0,0,0,0,0,,0,-2.42,0,19.09,6/7/21,0,0,27
The Wing Stop ,,#31DAF,d9ef98ee-cebd-47ec-b445-af366c631daf,Delivery - Partner Using Uber App,UberEats Android,Completed,5/1/21,12:58 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-6,0,0,0,0,0,,0,-1.86,0,17.98,5/3/21,0,0,25
The Wing Stop ,,#E9280,b76cf4f4-ca72-457a-a20b-c55a86de9280,Delivery - Partner Using Uber App,UberEats Android,Canceled,5/1/21,9:25 PM,25.73,1.99,27.72,0,0,0,0,0,0,0,0,27.72,-6.43,0,0,0,0,0,,0,-1.99,0,19.3,5/3/21,0,0,25
The Wing Stop ,,#97E06,7d0b7813-55ec-415b-9950-98269f697e06,Delivery - Partner Using Uber App,UberEats Web,Completed,5/2/21,2:52 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,5/3/21,0,0,25
The Wing Stop ,,#150DD,a3f8dc41-170a-47dd-a1ed-b664e12150dd,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/2/21,5:33 PM,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.12,0,0,0,0,0,,0,-1.28,0,12.37,5/3/21,0,0,25
The Wing Stop ,,#8FDF4,d3f2fe62-b9a7-4953-b63d-7118ef48fdf4,Delivery - Partner Using Uber App,UberEats Web,Completed,5/2/21,6:21 PM,20.99,1.63,22.62,0,0,0,0,0,0,0,0,22.62,-5.25,0,0,0,0,0,,0,-1.63,0,15.74,5/3/21,0,0,25
The Wing Stop ,,#78F5C,01e8197f-fdd7-4025-aaea-08478fc78f5c,Delivery - Partner Using Uber App,UberEats Android,Completed,5/2/21,7:51 PM,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-7.5,0,0,0,0,0,,0,-2.32,0,22.49,5/3/21,0,0,25
The Wing Stop ,,#A445D,ceadc168-7938-442f-bb5b-16a9701a445d,Delivery - Partner Using Uber App,Postmates Android,Completed,5/3/21,2:54 PM,20.73,1.61,22.34,0,0,0,0,0,0,0,0,22.34,-5.6,0,0,0,0,0,,0,-1.61,0,15.13,5/10/21,0,0,27
The Wing Stop ,,#1AADB,44d0d1d8-f12b-45e6-bf11-178ddb11aadb,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/3/21,4:39 PM,14.24,1.1,15.34,0,0,0,0,0,0,0,0,15.34,-3.56,0,0,0,0,0,,0,-1.1,0,10.68,5/10/21,0,0,25
The Wing Stop ,,#E9A72,abae30ac-d1d6-440a-8c4e-9c65a12e9a72,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/4/21,11:56 AM,19.73,1.53,21.26,0,0,0,0,0,0,0,0,21.26,-4.93,0,0,0,0,0,,0,-1.53,0,14.8,5/10/21,0,0,25
The Wing Stop ,,#48F3F,9f1a1c67-a186-4b6e-9425-4c7185d48f3f,Delivery - Partner Using Uber App,UberEats Web,Completed,5/4/21,11:41 AM,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-7.5,0,0,0,0,0,,0,-2.32,0,22.49,5/10/21,0,0,25
The Wing Stop ,,#C32E9,22981bc2-28e3-4dd7-8bb2-b9f86fec32e9,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/5/21,4:48 PM,62.97,4.88,67.85,0,0,0,0,0,0,0,0,67.85,-15.74,0,0,0,0,0,,0,-4.88,0,47.23,5/10/21,0,0,25
The Wing Stop ,,#3B023,2ba0dd6f-7b01-4ade-b1b4-9fb8d643b023,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/5/21,5:56 PM,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5,0,0,0,0,0,,0,-1.55,0,14.98,5/10/21,0,0,25
The Wing Stop ,,#015E3,00b0d62e-6fc2-46e9-a628-befd656015e3,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/5/21,8:00 PM,60.73,4.71,65.44,0,0,0,0,0,0,0,0,65.44,-15.18,0,0,0,0,0,,0,-4.71,0,45.55,5/10/21,0,0,25
The Wing Stop ,,#53A01,f5c47501-f0f9-4896-b83d-4f9938753a01,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/7/21,4:59 PM,35.47,2.75,38.22,0,0,0,0,0,0,0,0,38.22,-8.87,0,0,0,0,0,,0,-2.75,0,26.6,5/10/21,0,0,25
The Wing Stop ,,#08C01,62082eaa-93c5-4fa4-b0fd-b537f9d08c01,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/7/21,7:02 PM,50.96,3.95,54.91,0,0,0,0,0,0,0,0,54.91,-13.76,0,0,0,0,0,,0,-3.95,0,37.2,5/10/21,0,0,27
The Wing Stop ,,#2EDC8,6dac819a-b798-4354-b1f2-b0c403b2edc8,Delivery - Partner Using Uber App,UberEats Android,Completed,5/7/21,8:21 PM,35.03,2.71,37.74,0,0,0,0,0,0,0,0,37.74,-8.76,0,0,0,0,0,,0,-2.71,0,26.27,5/10/21,0,0,25
The Wing Stop ,,#9025A,ba4e2c0e-0453-4fe0-b1dd-6b1bcec9025a,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/8/21,3:40 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-5.66,0,0,0,0,0,,0,-1.63,0,15.32,5/10/21,0,0,27
The Wing Stop ,,#FA696,774cb181-96a6-43aa-ad46-a0ab1bafa696,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/8/21,4:49 PM,27.99,2.17,30.16,0,0,0,0,0,0,0,0,30.16,-7,0,0,0,0,0,,0,-2.17,0,20.99,5/10/21,0,0,25
The Wing Stop ,,#FB021,bd035798-afcc-4fac-978c-03ac23bfb021,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/9/21,1:18 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-5.25,0,0,0,0,0,,0,-1.63,0,15.73,5/10/21,0,0,25
The Wing Stop ,,#90011,17536056-c9c9-4024-90ae-5aa7fb090011,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/9/21,2:11 PM,15.98,1.24,17.22,0,0,0,0,0,0,0,0,17.22,-4.31,0,0,0,0,0,,0,-1.24,0,11.67,5/10/21,0,0,27
The Wing Stop ,,#00C44,a13cfd48-1e12-4e64-80d8-f3f327f00c44,Delivery - Partner Using Uber App,UberEats Android,Completed,5/9/21,7:18 PM,36.2,2.81,39.01,0,0,0,0,0,0,0,0,39.01,-9.05,0,0,0,0,0,,0,-2.81,0,27.15,5/10/21,0,0,25
The Wing Stop ,,#52127,331defec-a20f-452b-8a99-6009a4a52127,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/9/21,7:35 PM,27.99,2.17,30.16,0,0,0,0,0,0,0,0,30.16,-7,0,0,0,0,0,,0,-2.17,0,20.99,5/10/21,0,0,25
The Wing Stop ,,#1F2ED,504fb738-17f8-4707-8650-589f1cb1f2ed,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/11/21,11:29 AM,17.24,1.34,18.58,0,0,0,0,0,0,0,0,18.58,-4.31,0,0,0,0,0,,0,-1.34,0,12.93,5/17/21,0,0,25
The Wing Stop ,,#461EF,274e9689-9506-4352-94cd-f702952461ef,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/11/21,2:43 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,5/17/21,0,0,25
The Wing Stop ,,#5856C,3f32209d-47fd-4eed-8e66-63c53555856c,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/11/21,5:34 PM,28.74,2.23,30.97,0,0,0,0,0,0,0,0,30.97,-7.19,0,0,0,0,0,,0,-2.23,0,21.55,5/17/21,0,0,25
The Wing Stop ,,#BF621,2950caf4-bdcd-4c99-9608-477482bbf621,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/11/21,6:38 PM,27.99,2.17,30.16,0,0,0,0,0,0,0,0,30.16,-7,0,0,0,0,0,,0,-2.17,0,20.99,5/17/21,0,0,25
The Wing Stop ,,#6B7D2,92901f8c-dfe2-4ef3-a66f-72075626b7d2,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/13/21,12:58 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-4.05,0,0,0,0,0,,0,-1.16,0,10.94,5/17/21,0,0,27
The Wing Stop ,,#16ACE,bf045695-1c3c-4fea-bd77-c760c5c16ace,Delivery - Partner Using Uber App,UberEats Web,Completed,5/13/21,2:45 PM,19.06,1.48,20.54,0,0,0,0,0,0,0,0,20.54,-4.77,0,0,0,0,0,,0,-1.48,0,14.29,5/17/21,0,0,25
The Wing Stop ,,#0E7AD,6f20381d-6aac-4faa-b940-863a9b40e7ad,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/14/21,2:11 PM,19.24,1.78,21.02,0,0,0,0,0,0,0,0,21.02,-4.81,0,0,0,0,0,,0,-1.78,0,14.43,5/17/21,0,0,25
The Wing Stop ,,#4E8D4,787785d4-82a2-41ad-bb6a-83ad43b4e8d4,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/14/21,3:47 PM,30.99,2.4,33.39,0,0,0,0,0,0,0,0,33.39,-8.37,0,0,0,0,0,,0,-2.4,0,22.62,5/17/21,0,0,27
The Wing Stop ,,#441EB,2098e5e6-19fe-494d-a672-12b5b44441eb,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/14/21,3:53 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,5/17/21,0,0,25
The Wing Stop ,,#1D556,fb211e36-aeb8-41ad-bcb9-a3293621d556,Delivery - Partner Using Uber App,UberEats Web,Completed,5/15/21,12:44 PM,25.48,1.97,27.45,0,0,0,0,0,0,0,0,27.45,-6.37,0,0,0,0,0,,0,-1.97,0,19.11,5/17/21,0,0,25
The Wing Stop ,,#419CF,cee22eb9-6d8c-43ae-8fac-77bf9f0419cf,Delivery - Partner Using Uber App,Postmates Android,Completed,5/15/21,5:02 PM,35.97,2.79,38.76,0,0,0,0,0,0,0,0,38.76,-9.71,0,0,0,0,0,,0,-2.79,0,26.26,5/17/21,0,0,27
The Wing Stop ,,#47022,0df33128-8656-4c80-ba57-892762147022,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/15/21,6:05 PM,33.73,3.12,36.85,0,0,0,0,0,0,0,0,36.85,-9.11,0,0,0,0,0,,0,-3.12,0,24.62,5/17/21,0,0,27
The Wing Stop ,,#18C2A,6cb9436f-9f3f-4b63-a05f-557c57a18c2a,Delivery - Partner Using Uber App,Postmates Android,Completed,5/15/21,6:44 PM,56.94,4.41,61.35,0,0,0,0,0,0,0,0,61.35,-15.37,0,0,0,0,0,,0,-4.41,0,41.57,5/17/21,0,0,27
The Wing Stop ,,#C6E77,b172c17b-9c4e-4eb3-be0e-b51ad05c6e77,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/15/21,7:46 PM,44.97,3.49,48.46,0,0,0,0,0,0,0,0,48.46,-11.24,0,0,0,0,0,,0,-3.49,0,33.73,5/17/21,0,0,25
The Wing Stop ,,#C9BA2,3f6a651e-5a2c-4c8c-a3e7-c18fb39c9ba2,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/16/21,12:58 PM,27.48,2.13,29.61,0,0,0,0,0,0,0,0,29.61,-6.87,0,0,0,0,0,,0,-2.13,0,20.61,5/17/21,0,0,25
The Wing Stop ,,#C925A,d11a833d-75ac-449e-bedb-ebd79aec925a,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/16/21,1:48 PM,42.46,3.29,45.75,0,0,0,0,0,0,0,0,45.75,-11.46,0,0,0,0,0,,0,-3.29,0,31,5/17/21,0,0,27
The Wing Stop ,,#9D2C9,955f4ab2-6b3a-452c-9f55-d36361f9d2c9,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/16/21,5:17 PM,74.67,5.79,80.46,0,0,0,0,0,0,0,0,80.46,-18.67,0,0,0,0,0,,0,-5.79,0,56,5/17/21,0,0,25
The Wing Stop ,,#6C06A,9ad8ec7f-6204-4413-b500-0c6ddf46c06a,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/16/21,7:37 PM,86.65,6.72,93.37,0,0,0,0,0,0,0,0,93.37,-23.4,0,0,0,0,0,,0,-6.72,0,63.25,5/17/21,0,0,27
The Wing Stop ,,#763DE,0cfdda37-e744-407d-bc69-fefbbf7763de,Delivery - Partner Using Uber App,UberEats Web,Completed,5/16/21,8:15 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,5/17/21,0,0,25
The Wing Stop ,,#F097D,6c9d01b7-ed26-43df-9a8e-422397ff097d,Delivery - Partner Using Uber App,UberEats Android,Completed,5/17/21,11:08 AM,33.72,2.61,36.33,0,0,0,0,0,0,0,0,36.33,-8.43,0,0,0,0,0,,0,-2.61,0,25.29,5/24/21,0,0,25
The Wing Stop ,,#ECBEE,164bcc8c-67c6-4fd8-bad1-36178d5ecbee,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/17/21,5:05 PM,52.43,4.06,56.49,0,0,0,0,0,0,0,0,56.49,-13.11,0,0,0,0,0,,0,-4.06,0,39.32,5/24/21,0,0,25
The Wing Stop ,,#478B0,47bb3c55-a18e-4229-ae4d-08beb40478b0,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/17/21,6:39 PM,41.98,3.25,45.23,0,0,0,0,0,0,0,0,45.23,-11.33,0,0,0,0,0,,0,-3.25,0,30.65,5/24/21,0,0,27
The Wing Stop ,,#2A403,629033c1-9aae-485c-8d8c-118d9182a403,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/18/21,2:15 PM,34.98,2.71,37.69,0,0,0,0,0,0,0,0,37.69,-8.75,0,0,0,0,0,,0,-2.71,0,26.23,5/24/21,0,0,25
The Wing Stop ,,#D06AA,0dfab74c-e6a2-4876-8028-a689c10d06aa,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/18/21,3:22 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,5/24/21,0,0,25
The Wing Stop ,,#DCA1F,a25a53c8-adc7-43eb-a82d-96fcb61dca1f,Delivery - Partner Using Uber App,UberEats Web,Completed,5/18/21,4:00 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,5/24/21,0,0,25
The Wing Stop ,,#F6A00,1e1fc55a-6b12-4db6-89b3-72825e4f6a00,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/18/21,4:23 PM,20.99,1.63,22.62,0,0,0,0,0,0,0,0,22.62,-5.25,0,0,0,0,0,,0,-1.63,0,15.74,5/24/21,0,0,25
The Wing Stop ,,#6959F,87178f71-e1fa-43be-8917-51d6e806959f,Delivery - Partner Using Uber App,UberEats Android,Completed,5/19/21,5:07 PM,65.92,5.11,71.03,0,0,0,0,0,0,0,0,71.03,-16.48,0,0,0,0,0,,0,-5.11,0,49.44,5/24/21,0,0,25
The Wing Stop ,,#D766E,59f65084-d055-4685-a2fb-993b69cd766e,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/19/21,4:58 PM,17.24,1.34,18.58,0,0,0,0,0,0,0,0,18.58,-4.65,0,0,0,0,0,,0,-1.34,0,12.59,5/24/21,0,0,27
The Wing Stop ,,#A2113,c84b9585-c9b8-442d-93c7-3d1ed7ca2113,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/19/21,5:33 PM,29.98,2.32,32.3,0,0,0,0,0,0,0,0,32.3,-7.5,0,0,0,0,0,,0,-2.32,0,22.48,5/24/21,0,0,25
The Wing Stop ,,#E8034,5271ab93-281c-4f18-8d62-7d25058e8034,Delivery - Partner Using Uber App,UberEats Android,Completed,5/19/21,6:18 PM,24.48,1.9,26.38,0,0,0,0,0,0,0,0,26.38,-6.12,0,0,0,0,0,,0,-1.9,0,18.36,5/24/21,0,0,25
The Wing Stop ,,#94DDB,248fa1b1-553a-4eeb-af9a-16857f894ddb,Delivery - Partner Using Uber App,UberEats Android,Completed,5/19/21,8:22 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,5/24/21,0,0,25
The Wing Stop ,,#E3B8D,9097f80b-04a1-451b-91b6-2397c6fe3b8d,Delivery - Partner Using Uber App,Postmates Android,Completed,5/20/21,11:46 AM,25.23,2.33,27.56,0,0,0,0,0,0,0,0,27.56,-6.81,0,0,0,0,0,,0,-2.33,0,18.42,5/24/21,0,0,27
The Wing Stop ,,#A531E,20c49226-b550-432a-a2eb-b114f10a531e,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/20/21,3:49 PM,42.96,3.33,46.29,0,0,0,0,0,0,0,0,46.29,-10.74,0,0,0,0,0,,0,-3.33,0,32.22,5/24/21,0,0,25
The Wing Stop ,,#4AFF9,f1a10e9a-5206-4a43-97cb-8de12334aff9,Delivery - Partner Using Uber App,UberEats Web,Completed,5/21/21,1:17 PM,12.06,0.93,12.99,0,0,0,0,0,0,0,0,12.99,-3.02,0,0,0,0,0,,0,-0.93,0,9.04,5/24/21,0,0,25
The Wing Stop ,,#665C5,1d00743d-744d-4ae2-b281-eb45d0b665c5,Delivery - Partner Using Uber App,UberEats Web,Completed,5/21/21,1:54 PM,5.99,0.46,6.45,0,0,0,0,0,0,0,0,6.45,-1.5,0,0,0,0,0,,0,-0.46,0,4.49,5/24/21,0,0,25
The Wing Stop ,,#E87D2,ebac3938-2088-47a0-bed2-29fad10e87d2,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/21/21,8:51 PM,22.22,2.06,24.28,0,0,0,0,0,0,0,0,24.28,-5.56,0,0,0,0,0,,0,-2.06,0,16.66,5/24/21,0,0,25
The Wing Stop ,,#83A03,cf885a9a-474b-475f-9823-b9de62083a03,Delivery - Partner Using Uber App,UberEats Web,Completed,5/21/21,9:14 PM,58.47,4.53,63,0,0,0,0,0,0,0,0,63,-14.62,0,0,0,0,0,,0,-4.53,0,43.85,5/24/21,0,0,25
The Wing Stop ,,#9E704,04fc85ab-432f-49f7-93e0-9597c529e704,Delivery - Partner Using Uber App,UberEats Android,Completed,5/22/21,4:33 PM,46.96,3.64,50.6,0,0,0,0,0,0,0,0,50.6,-11.74,0,0,0,0,0,,0,-3.64,0,35.22,5/24/21,0,0,25
The Wing Stop ,,#5E0FF,daeca520-caee-4b7b-ba83-7afa03d5e0ff,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/22/21,5:09 PM,27.99,2.17,30.16,0,0,0,0,0,0,0,0,30.16,-7,0,0,0,0,0,,0,-2.17,0,20.99,5/24/21,0,0,25
The Wing Stop ,,#DED0B,c7265b1b-0d2b-4b5a-b723-cce21c8ded0b,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/22/21,5:37 PM,28.48,2.21,30.69,0,0,0,0,0,0,0,0,30.69,-7.69,0,0,0,0,0,,0,-2.21,0,20.79,5/24/21,0,0,27
The Wing Stop ,,#F20BE,17c008fa-2bce-48bc-a7ff-6a236abf20be,Delivery - Partner Using Uber App,Postmates Android,Completed,5/22/21,5:43 PM,37.46,2.9,40.36,0,0,0,0,0,0,0,0,40.36,-10.11,0,0,0,0,0,,0,-2.9,0,27.35,5/24/21,0,0,27
The Wing Stop ,,#2C4A3,4c8c4b25-532b-4895-9d8b-58234742c4a3,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/22/21,8:29 PM,20.99,1.63,22.62,0,0,0,0,0,0,0,0,22.62,-5.25,0,0,0,0,0,,0,-1.63,0,15.74,5/24/21,0,0,25
The Wing Stop ,,#FF38F,21f40b73-fbbe-40a3-90a9-f07ffa2ff38f,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/23/21,2:59 PM,30.97,2.4,33.37,0,0,0,0,0,0,0,0,33.37,-8.36,0,0,0,0,0,,0,-2.4,0,22.61,5/24/21,0,0,27
The Wing Stop ,,#4E9AA,0ddfb9af-4af2-4ba2-9a5a-516b3944e9aa,Delivery - Partner Using Uber App,Postmates Android,Completed,5/23/21,3:43 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-6.47,0,0,0,0,0,,0,-1.86,0,17.51,5/24/21,0,0,27
The Wing Stop ,,#00606,c9e1e14b-8d01-4bbb-836e-bacbd2e00606,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/23/21,8:52 PM,27.99,2.17,30.16,0,0,0,0,0,0,0,0,30.16,-7.56,0,0,0,0,0,,0,-2.17,0,20.43,5/24/21,0,0,27
The Wing Stop ,,#C46A6,899e8c17-6be8-4a44-ad4e-29448aec46a6,Delivery - Partner Using Uber App,Postmates Android,Completed,5/24/21,12:57 PM,31.48,2.44,33.92,0,0,0,0,0,0,0,0,33.92,-8.5,0,0,0,0,0,,0,-2.44,0,22.98,6/7/21,0,0,27
The Wing Stop ,,#5683D,7226775c-9e6c-4db8-a4c1-4e2b2b45683d,Delivery - Partner Using Uber App,Postmates Android,Canceled,5/24/21,9:12 PM,15.47,1.2,16.67,0,0,0,0,0,0,0,0,16.67,-4.18,0,0,0,0,0,,0,-1.2,0,11.29,6/7/21,0,0,27
The Wing Stop ,,#94C8E,b7998777-f717-46c6-9e3e-6858de294c8e,Delivery - Partner Using Uber App,UberEats Web,Completed,5/25/21,10:36 AM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,6/7/21,0,0,25
The Wing Stop ,,#AC68C,b6327755-6c75-4848-80e3-52572bbac68c,Delivery - Partner Using Uber App,UberEats Web,Completed,5/25/21,3:36 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-6,0,0,0,0,0,,0,-1.86,0,17.98,6/7/21,0,0,25
The Wing Stop ,,#AD344,ebcc910a-9bb7-4836-9b62-2a1f92cad344,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/26/21,10:40 AM,27.47,2.13,29.6,0,0,0,0,0,0,0,0,29.6,-6.87,0,0,0,0,0,,0,-2.13,0,20.6,6/7/21,0,0,25
The Wing Stop ,,#0DAA7,fd2268d4-fa86-4e22-a5a2-e30b9b10daa7,Delivery - Partner Using Uber App,UberEats Android,Completed,5/26/21,5:56 PM,36.47,2.83,39.3,0,0,0,0,0,0,0,0,39.3,-9.12,0,0,0,0,0,,0,-2.83,0,27.35,6/7/21,0,0,25
The Wing Stop ,,#9D7A2,c7e681ab-c9de-418f-900b-b3c82529d7a2,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,11:43 AM,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.12,0,0,0,0,0,,0,-1.28,0,12.37,6/7/21,0,0,25
The Wing Stop ,,#BEA5A,cd276580-aee5-43f3-b54f-acf022bbea5a,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,1:02 PM,32.98,2.56,35.54,0,0,0,0,0,0,0,0,35.54,-8.25,0,0,0,0,0,,0,-2.56,0,24.73,6/7/21,0,0,25
The Wing Stop ,,#00953,1d2c31af-8206-42d8-a0db-fad8c9e00953,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/27/21,2:29 PM,16.78,1.3,18.08,0,0,0,0,0,0,0,0,18.08,-4.53,0,0,0,0,0,,0,-1.3,0,12.25,6/7/21,0,0,27
The Wing Stop ,,#D480B,0b2e651d-58aa-4535-9576-c99be8dd480b,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/27/21,5:46 PM,31.47,2.44,33.91,0,0,0,0,0,0,0,0,33.91,-8.5,0,0,0,0,0,,0,-2.44,0,22.97,6/7/21,0,0,27
The Wing Stop ,,#1BCD0,0f3668ce-cf8b-45f9-b357-3c255e71bcd0,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,6:14 PM,27.99,2.17,30.16,0,0,0,0,0,0,0,0,30.16,-7,0,0,0,0,0,,0,-2.17,0,20.99,6/7/21,0,0,25
The Wing Stop ,,#F51C1,f470eecd-605b-47fd-9fb7-d1eb7bff51c1,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,7:02 PM,33.73,2.61,36.34,0,0,0,0,0,0,0,0,36.34,-8.43,0,0,0,0,0,,0,-2.61,0,25.3,6/7/21,0,0,25
The Wing Stop ,,#614DE,3fcb438d-6562-4713-80eb-395ed68614de,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,7:36 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,6/7/21,0,0,25
The Wing Stop ,,#60FFA,fb956825-59d6-476c-ac83-4ebd36460ffa,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/27/21,8:58 PM,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.45,0,0,0,0,0,,0,-1.28,0,12.04,6/7/21,0,0,27
The Wing Stop ,,#48F11,1e3eb65e-7d30-46d8-a796-0ba42c948f11,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/27/21,8:44 PM,32.99,2.56,35.55,0,0,0,0,0,0,0,0,35.55,-8.25,0,0,0,0,0,,0,-2.56,0,24.74,6/7/21,0,0,25
