"TIMESTAMP_UTC_TIME","TIMESTAMP_UTC_DATE","TIMESTAMP_LOCAL_TIME","TIMESTAMP_LOCAL_DATE","PAYOUT_TIME","PAYOUT_DATE","STORE_ID","BUSINESS_ID","STORE_NAME","MERCHANT_STORE_ID","TRANSACTION_TYPE","TRANSACTION_ID","RELATED_DOORDASH_DELIVERY_ID","MERCHANT_DELIVERY_ID","EXTERNAL_ID","DESCRIPTION","FINAL_ORDER_STATUS","CURRENCY","SUBTOTAL","TAX_AMOUNT","COMMISSION","COMMISSION_TAX_AMOUNT","MARKETING_FEES","CREDIT","DEBIT","DOORDASH_TRANSACTION_ID","DRIVE_CHARGE","TAX_REMITTED_BY_DOORDASH_TO_STATE"
"02:45:08","2020-09-21","19:45:08","2020-09-20","2020-09-24 07:31:40.549115000","2020-09-24",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",928509244,"928509244","NULL","NULL","Order Received Time: 2020-09-21 02:17:39.152426000
Order Pickup Time: 2020-09-21 02:45:08.236465000","Delivered","USD",30.31,2.35,7.58,0.00,0.00,25.08,0.00,"1183524105",0.00,0.00
"02:44:59","2020-09-28","19:44:59","2020-09-27","2020-10-01 07:32:31.023401000","2020-10-01",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",948919261,"948919261","NULL","NULL","Order Received Time: 2020-09-28 02:24:46.565520000
Order Pickup Time: 2020-09-28 02:44:59.786404000","Delivered","USD",38.95,3.02,9.74,0.00,0.00,32.23,0.00,"1210385029",0.00,0.00
"02:44:52","2020-09-28","19:44:52","2020-09-27","2020-10-01 07:32:31.023401000","2020-10-01",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",948916082,"948916082","NULL","NULL","Order Received Time: 2020-09-28 02:23:25.383548000
Order Pickup Time: 2020-09-28 02:44:52.919959000","Delivered","USD",16.73,1.30,4.18,0.00,0.00,13.85,0.00,"1210384645",0.00,0.00
"02:44:26","2020-09-13","19:44:26","2020-09-12","2020-09-16 07:31:55.125545000","2020-09-16",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",905464634,"905464634","NULL","NULL","Order Received Time: 2020-09-13 02:26:43.171432000
Order Pickup Time: 2020-09-13 02:44:26.802187000","Delivered","USD",24.98,1.94,6.25,0.00,0.00,20.67,0.00,"1153045588",0.00,0.00
"02:43:23","2020-09-06","19:43:23","2020-09-05","2020-09-09 07:31:46.971581000","2020-09-09",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",886167398,"886167398","NULL","NULL","Order Received Time: 2020-09-06 02:26:33.098824000
Order Pickup Time: 2020-09-06 02:43:23.926456000","Delivered","USD",21.98,1.70,5.50,0.00,0.00,18.18,0.00,"1127709566",0.00,0.00
"02:43:16","2020-09-07","19:43:16","2020-09-06","2020-09-10 07:32:06.416131000","2020-09-10",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",888821277,"888821277","NULL","NULL","Order Received Time: 2020-09-07 02:24:13.474056000
Order Pickup Time: 2020-09-07 02:43:16.555173000","Delivered","USD",27.56,2.14,6.89,0.00,0.00,22.81,0.00,"1131311294",0.00,0.00
"02:42:59","2020-09-12","19:42:59","2020-09-11","2020-09-15 07:32:04.894969000","2020-09-15",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",902385479,"902385479","NULL","NULL","Order Received Time: 2020-09-12 02:22:35.017207000
Order Pickup Time: 2020-09-12 02:42:59.750281000","Delivered","USD",32.22,2.50,8.06,0.00,0.00,26.66,0.00,"1149100439",0.00,0.00
"02:42:17","2020-09-13","19:42:17","2020-09-12","2020-09-16 07:31:55.125545000","2020-09-16",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",905432455,"905432455","NULL","NULL","Order Received Time: 2020-09-13 02:15:41.713629000
Order Pickup Time: 2020-09-13 02:42:17.806442000","Delivered","USD",31.72,2.46,7.93,0.00,0.00,26.25,0.00,"1153036858",0.00,0.00
"02:42:15","2020-09-20","19:42:15","2020-09-19","2020-09-23 07:32:26.555539000","2020-09-23",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",925464741,"925464741","NULL","NULL","Order Received Time: 2020-09-20 02:19:09.039502000
Order Pickup Time: 2020-09-20 02:42:15.436245000","Delivered","USD",28.47,2.21,7.12,0.00,0.00,23.56,0.00,"1179546255",0.00,0.00
"02:41:05","2020-09-16","19:41:05","2020-09-15","2020-09-21 07:31:50.806245000","2020-09-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",913550181,"913550181","NULL","NULL","Order Received Time: 2020-09-16 02:26:01.466393000
Order Pickup Time: 2020-09-16 02:41:05.135717000","Delivered","USD",33.45,2.59,8.36,0.00,0.00,27.68,0.00,"1163585929",0.00,0.00
"02:41:04","2020-09-07","19:41:04","2020-09-06","2020-09-10 07:32:06.416131000","2020-09-10",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",888817283,"888817283","NULL","NULL","Order Received Time: 2020-09-07 02:22:37.265088000
Order Pickup Time: 2020-09-07 02:41:04.170153000","Delivered","USD",12.99,1.01,3.25,0.00,0.00,10.75,0.00,"1131303330",0.00,0.00
"02:40:47","2020-10-01","19:40:47","2020-09-30","2020-10-05 07:32:54.492159000","2020-10-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","ERROR_CHARGE",121126458,"956868883","NULL","NULL","Issue: 1 House Specialty Ma Ma Mia! missing
Customer Explanation: Hi Brandon,

Thank you for contacting our support team. We sincerely apologize for the issue with your order.

We have issued credits to your account in the amount of $7.88 for the inconvenience.

These credits are available immediately and will automatically be applied towards your next order.

If you have any questions or need help, our support teams are available at the links below!

Best regards,
DoorDash and Caviar Support
help.doordash.com / help.trycaviar.com

*Please do not reply to this email. Replies are not delivered to sender.","Delivered","USD",5.79,0.00,0.00,0.00,0.00,0.00,5.79,"1221232599",0.00,0.00
"02:39:44","2020-09-11","19:39:44","2020-09-10","2020-09-14 07:31:51.516890000","2020-09-14",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",899174392,"899174392","NULL","NULL","Order Received Time: 2020-09-11 02:21:05.480875000
Order Pickup Time: 2020-09-11 02:39:44.421014000","Delivered","USD",35.47,2.75,8.87,0.00,0.00,29.35,0.00,"1145024328",0.00,0.00
"02:39:24","2020-09-10","19:39:24","2020-09-09","2020-09-14 07:31:51.516890000","2020-09-14",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",896355750,"896355750","NULL","NULL","Order Received Time: 2020-09-10 02:21:11.310804000
Order Pickup Time: 2020-09-10 02:39:24.515152000","Delivered","USD",35.96,2.79,8.99,0.00,0.00,29.76,0.00,"1141366831",0.00,0.00
"02:38:42","2020-09-09","19:38:42","2020-09-08","2020-09-14 07:31:51.516890000","2020-09-14",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",893743172,"893743172","NULL","NULL","Order Received Time: 2020-09-09 02:15:09.015083000
Order Pickup Time: 2020-09-09 02:38:42.213827000","Delivered","USD",21.98,1.70,5.50,0.00,0.00,18.18,0.00,"1137985724",0.00,0.00
"02:38:22","2020-09-20","19:38:22","2020-09-19","2020-09-23 07:32:26.555539000","2020-09-23",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",925399655,"925399655","NULL","NULL","Order Received Time: 2020-09-20 01:59:02.547086000
Order Pickup Time: 2020-09-20 02:38:22.705998000","Delivered","USD",20.99,1.63,5.25,0.00,0.00,17.37,0.00,"1179529083",0.00,0.00
"02:37:48","2020-09-08","19:37:48","2020-09-07","2020-09-11 07:31:57.338236000","2020-09-11",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",891322428,"891322428","NULL","NULL","Order Received Time: 2020-09-08 02:03:13.508030000
Order Pickup Time: 2020-09-08 02:37:48.297818000","Delivered","USD",17.96,1.39,4.49,0.00,0.00,14.86,0.00,"1134763081",0.00,0.00
"02:37:37","2020-09-13","19:37:37","2020-09-12","2020-09-16 07:31:55.125545000","2020-09-16",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",905427923,"905427923","NULL","NULL","Order Received Time: 2020-09-13 02:14:10.746497000
Order Pickup Time: 2020-09-13 02:37:37.590079000","Delivered","USD",71.55,5.55,17.89,0.00,0.00,59.21,0.00,"1153017137",0.00,0.00
"02:37:00","2020-09-08","19:37:00","2020-09-07","2020-09-11 07:31:57.338236000","2020-09-11",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",891339516,"891339516","NULL","NULL","Order Received Time: 2020-09-08 02:10:37.532299000
Order Pickup Time: 2020-09-08 02:37:00.932723000","Delivered","USD",50.70,3.93,12.68,0.00,0.00,41.95,0.00,"1134760453",0.00,0.00
"02:36:58","2020-09-21","19:36:58","2020-09-20","2020-09-24 07:31:40.549115000","2020-09-24",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",928502021,"928502021","NULL","NULL","Order Received Time: 2020-09-21 02:14:39.547637000
Order Pickup Time: 2020-09-21 02:36:58.863699000","Delivered","USD",20.98,1.63,5.25,0.00,0.00,17.36,0.00,"1183495699",0.00,0.00
"02:36:39","2020-09-26","19:36:39","2020-09-25","2020-09-29 07:31:46.489847000","2020-09-29",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",942913651,"942913651","NULL","NULL","Order Received Time: 2020-09-26 02:17:55.130715000
Order Pickup Time: 2020-09-26 02:36:39.348892000","Delivered","USD",23.33,1.81,5.83,0.00,0.00,19.31,0.00,"1202378175",0.00,0.00
"02:34:32","2020-09-26","19:34:32","2020-09-25","2020-09-29 07:31:46.489847000","2020-09-29",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",942889796,"942889796","NULL","NULL","Order Received Time: 2020-09-26 02:10:50.941801000
Order Pickup Time: 2020-09-26 02:34:32.065005000","Delivered","USD",36.70,2.84,9.18,0.00,0.00,30.36,0.00,"1202367323",0.00,0.00
"02:32:19","2020-09-26","19:32:19","2020-09-25","2020-09-29 07:31:46.489847000","2020-09-29",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",942797121,"942797121","NULL","NULL","Order Received Time: 2020-09-26 01:45:25.794440000
Order Pickup Time: 2020-09-26 02:32:19.785754000","Delivered","USD",60.70,4.70,15.18,0.00,0.00,50.22,0.00,"1202355798",0.00,0.00
"02:31:43","2020-09-02","19:31:43","2020-09-01","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","STORE_PAYMENT",110294537,"867417309","NULL","NULL","merchant_payment_adjustment","Cancelled","USD",15.70,0.00,0.00,0.00,0.00,15.70,0.00,"1112811741",0.00,0.00
"02:31:41","2020-09-26","19:31:41","2020-09-25","2020-09-29 07:31:46.489847000","2020-09-29",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",942852909,"942852909","NULL","NULL","Order Received Time: 2020-09-26 02:00:11.723703000
Order Pickup Time: 2020-09-26 02:31:41.868470000","Delivered","USD",28.96,2.24,7.24,0.00,0.00,23.96,0.00,"1202352327",0.00,0.00
"02:31:25","2020-09-20","19:31:25","2020-09-19","2020-09-23 07:32:26.555539000","2020-09-23",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",925444128,"925444128","NULL","NULL","Order Received Time: 2020-09-20 02:12:36.843145000
Order Pickup Time: 2020-09-20 02:31:25.981912000","Delivered","USD",37.96,2.94,9.49,0.00,0.00,31.41,0.00,"1179497245",0.00,0.00
"02:31:22","2020-09-21","19:31:22","2020-09-20","2020-09-24 07:31:40.549115000","2020-09-24",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",928439074,"928439074","NULL","NULL","Order Received Time: 2020-09-21 01:50:43.116031000
Order Pickup Time: 2020-09-21 02:31:22.801086000","Delivered","USD",53.45,4.14,13.36,0.00,0.00,44.23,0.00,"1183474618",0.00,0.00
"02:31:21","2020-09-20","19:31:21","2020-09-19","2020-09-23 07:32:26.555539000","2020-09-23",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",925449573,"925449573","NULL","NULL","Order Received Time: 2020-09-20 02:14:16.536383000
Order Pickup Time: 2020-09-20 02:31:21.084109000","Delivered","USD",34.72,2.69,8.68,0.00,0.00,28.73,0.00,"1179496837",0.00,0.00
"02:31:15","2020-09-19","19:31:15","2020-09-18","2020-09-22 07:31:36.738709000","2020-09-22",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",922239457,"922239457","NULL","NULL","Order Received Time: 2020-09-19 01:57:01.290194000
Order Pickup Time: 2020-09-19 02:31:15.512930000","Delivered","USD",54.94,4.26,13.74,0.00,0.00,45.46,0.00,"1175432244",0.00,0.00
"02:30:48","2020-09-16","19:30:48","2020-09-15","2020-09-21 07:31:50.806245000","2020-09-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",913524110,"913524110","NULL","NULL","Order Received Time: 2020-09-16 02:14:11.525391000
Order Pickup Time: 2020-09-16 02:30:48.649389000","Delivered","USD",31.49,2.44,7.87,0.00,0.00,26.06,0.00,"1163549918",0.00,0.00
"02:30:44","2020-09-20","19:30:44","2020-09-19","2020-09-23 07:32:26.555539000","2020-09-23",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",925201225,"925201225","NULL","NULL","Order Received Time: 2020-09-20 01:07:42.455261000
Order Pickup Time: 2020-09-20 02:30:44.162792000","Picked Up","USD",35.98,2.79,5.40,0.00,0.00,33.37,0.00,"1179493836",0.00,0.00
"02:30:28","2020-09-26","19:30:28","2020-09-25","2020-09-29 07:31:46.489847000","2020-09-29",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",942850605,"942850605","NULL","NULL","Order Received Time: 2020-09-26 01:59:33.348835000
Order Pickup Time: 2020-09-26 02:30:28.675540000","Delivered","USD",10.72,0.83,2.68,0.00,0.00,8.87,0.00,"1202345559",0.00,0.00
"02:30:08","2020-09-19","19:30:08","2020-09-18","2020-09-22 07:31:36.738709000","2020-09-22",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",922269051,"922269051","NULL","NULL","Order Received Time: 2020-09-19 02:04:58.737512000
Order Pickup Time: 2020-09-19 02:30:08.892480000","Delivered","USD",40.97,3.18,10.24,0.00,0.00,33.91,0.00,"1175425944",0.00,0.00
"02:30:03","2020-09-07","19:30:03","2020-09-06","2020-09-10 07:32:06.416131000","2020-09-10",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",888783372,"888783372","NULL","NULL","Order Received Time: 2020-09-07 02:09:40.776899000
Order Pickup Time: 2020-09-07 02:30:03.843169000","Delivered","USD",64.77,5.02,16.19,0.00,0.00,53.60,0.00,"1131260740",0.00,0.00
"02:29:38","2020-09-16","19:29:38","2020-09-15","2020-09-21 07:31:50.806245000","2020-09-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",913496841,"913496841","NULL","NULL","Order Received Time: 2020-09-16 02:02:50.209386000
Order Pickup Time: 2020-09-16 02:29:38.459297000","Delivered","USD",36.05,2.79,9.01,0.00,0.00,29.83,0.00,"1163545422",0.00,0.00
"02:29:36","2020-09-02","19:29:36","2020-09-01","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","STORE_PAYMENT",110293904,"866300246","NULL","NULL","merchant_payment_adjustment","Delivered","USD",7.44,0.00,0.00,0.00,0.00,7.44,0.00,"1112803527",0.00,0.00
"02:29:01","2020-09-02","19:29:01","2020-09-01","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","STORE_PAYMENT",110293729,"867266765","NULL","NULL","merchant_payment_adjustment","Delivered","USD",4.44,0.00,0.00,0.00,0.00,4.44,0.00,"1112801307",0.00,0.00
"02:28:59","2020-09-27","19:28:59","2020-09-26","2020-09-30 07:31:43.827625000","2020-09-30",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",945855173,"945855173","NULL","NULL","Order Received Time: 2020-09-27 02:00:08.864688000
Order Pickup Time: 2020-09-27 02:28:59.899237000","Delivered","USD",46.71,3.62,11.68,0.00,0.00,38.65,0.00,"1206361086",0.00,0.00
"02:28:54","2020-09-27","19:28:54","2020-09-26","2020-09-30 07:31:43.827625000","2020-09-30",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",945825013,"945825013","NULL","NULL","Order Received Time: 2020-09-27 01:51:18.992922000
Order Pickup Time: 2020-09-27 02:28:54.807957000","Delivered","USD",27.96,2.17,6.99,0.00,0.00,23.14,0.00,"1206360735",0.00,0.00
"02:27:57","2020-09-13","19:27:57","2020-09-12","2020-09-16 07:31:55.125545000","2020-09-16",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",905394229,"905394229","NULL","NULL","Order Received Time: 2020-09-13 02:03:27.162026000
Order Pickup Time: 2020-09-13 02:27:57.054526000","Delivered","USD",13.99,1.08,3.50,0.00,0.00,11.57,0.00,"1152974070",0.00,0.00
"02:27:53","2020-09-06","19:27:53","2020-09-05","2020-09-09 07:31:46.971581000","2020-09-09",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",886113986,"886113986","NULL","NULL","Order Received Time: 2020-09-06 02:07:58.344240000
Order Pickup Time: 2020-09-06 02:27:53.643400000","Delivered","USD",35.72,2.77,8.93,0.00,0.00,29.56,0.00,"1127645090",0.00,0.00
"02:27:45","2020-09-14","19:27:45","2020-09-13","2020-09-17 07:31:40.210292000","2020-09-17",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",908327891,"908327891","NULL","NULL","Order Received Time: 2020-09-14 01:59:55.858014000
Order Pickup Time: 2020-09-14 02:27:45.886624000","Delivered","USD",39.91,3.09,9.98,0.00,0.00,33.02,0.00,"1156814084",0.00,0.00
"02:26:55","2020-09-04","19:26:55","2020-09-03","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",880261696,"880261696","NULL","NULL","Order Received Time: 2020-09-04 02:08:13.153868000
Order Pickup Time: 2020-09-04 02:26:55.075793000","Delivered","USD",23.49,1.82,5.87,0.00,0.00,19.44,0.00,"1119855491",0.00,0.00
"02:25:51","2020-09-29","19:25:51","2020-09-28","2020-10-02 07:32:16.250661000","2020-10-02",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",951448362,"951448362","NULL","NULL","Order Received Time: 2020-09-29 02:07:39.082294000
Order Pickup Time: 2020-09-29 02:25:51.534829000","Delivered","USD",29.22,2.26,7.31,0.00,0.00,24.17,0.00,"1213796317",0.00,0.00
"02:25:29","2020-09-18","19:25:29","2020-09-17","2020-09-21 07:31:50.806245000","2020-09-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",918903330,"918903330","NULL","NULL","Order Received Time: 2020-09-18 02:01:15.049756000
Order Pickup Time: 2020-09-18 02:25:29.107918000","Delivered","USD",60.43,4.68,15.11,0.00,0.00,50.00,0.00,"1170907566",0.00,0.00
"02:24:59","2020-09-08","19:24:59","2020-09-07","2020-09-11 07:31:57.338236000","2020-09-11",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",891308658,"891308658","NULL","NULL","Order Received Time: 2020-09-08 01:57:22.821689000
Order Pickup Time: 2020-09-08 02:24:59.575705000","Delivered","USD",43.33,3.36,10.83,0.00,0.00,35.86,0.00,"1134717523",0.00,0.00
"02:24:24","2020-09-20","19:24:24","2020-09-19","2020-09-23 07:32:26.555539000","2020-09-23",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",925342014,"925342014","NULL","NULL","Order Received Time: 2020-09-20 01:42:42.711206000
Order Pickup Time: 2020-09-20 02:24:24.230453000","Delivered","USD",117.49,9.11,29.37,0.00,0.00,97.23,0.00,"1179464323",0.00,0.00
"02:24:17","2020-09-04","19:24:17","2020-09-03","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",880264787,"880264787","NULL","NULL","Order Received Time: 2020-09-04 02:09:24.416891000
Order Pickup Time: 2020-09-04 02:24:17.451277000","Delivered","USD",23.73,1.84,5.93,0.00,0.00,19.64,0.00,"1119845319",0.00,0.00
"02:23:55","2020-09-23","19:23:55","2020-09-22","2020-09-28 07:32:02.751864000","2020-09-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",933760358,"933760358","NULL","NULL","Order Received Time: 2020-09-23 02:07:05.243315000
Order Pickup Time: 2020-09-23 02:23:55.737091000","Delivered","USD",15.48,1.20,3.87,0.00,0.00,12.81,0.00,"1190383479",0.00,0.00
"02:23:31","2020-09-19","19:23:31","2020-09-18","2020-09-22 07:31:36.738709000","2020-09-22",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",922258465,"922258465","NULL","NULL","Order Received Time: 2020-09-19 02:02:03.914424000
Order Pickup Time: 2020-09-19 02:23:31.464386000","Delivered","USD",35.53,2.75,8.88,0.00,0.00,29.40,0.00,"1175391940",0.00,0.00
"02:23:09","2020-09-07","19:23:09","2020-09-06","2020-09-10 07:32:06.416131000","2020-09-10",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",888716781,"888716781","NULL","NULL","Order Received Time: 2020-09-07 01:46:17.232744000
Order Pickup Time: 2020-09-07 02:23:09.600302000","Delivered","USD",38.98,3.02,9.75,0.00,0.00,32.25,0.00,"1131234262",0.00,0.00
"02:22:38","2020-09-24","19:22:38","2020-09-23","2020-09-28 07:32:02.751864000","2020-09-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",936400142,"936400142","NULL","NULL","Order Received Time: 2020-09-24 00:59:37.105602000
Order Pickup Time: 2020-09-24 02:22:38.157722000","Picked Up","USD",22.98,1.78,3.45,0.00,0.00,21.31,0.00,"1194071015",0.00,0.00
"02:22:03","2020-09-02","19:22:03","2020-09-01","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",874830269,"874830269","NULL","NULL","Order Received Time: 2020-09-02 00:59:02.135417000
Order Pickup Time: 2020-09-02 02:22:03.976883000","Picked Up","USD",18.83,1.46,2.82,0.00,0.00,17.47,0.00,"1112775419",0.00,0.00
"02:22:03","2020-09-06","19:22:03","2020-09-05","2020-09-09 07:31:46.971581000","2020-09-09",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",886101025,"886101025","NULL","NULL","Order Received Time: 2020-09-06 02:03:31.512218000
Order Pickup Time: 2020-09-06 02:22:03.536582000","Delivered","USD",14.98,1.16,3.75,0.00,0.00,12.39,0.00,"1127620762",0.00,0.00
"02:22:03","2020-09-07","19:22:03","2020-09-06","2020-09-10 07:32:06.416131000","2020-09-10",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",888773886,"888773886","NULL","NULL","Order Received Time: 2020-09-07 02:06:07.577877000
Order Pickup Time: 2020-09-07 02:22:03.420565000","Delivered","USD",23.73,1.84,5.93,0.00,0.00,19.64,0.00,"1131229929",0.00,0.00
"02:21:17","2020-09-13","19:21:17","2020-09-12","2020-09-16 07:31:55.125545000","2020-09-16",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",905146062,"905146062","NULL","NULL","Order Received Time: 2020-09-13 00:58:18.213735000
Order Pickup Time: 2020-09-13 02:21:17.357188000","Picked Up","USD",21.31,1.65,3.20,0.00,0.00,19.76,0.00,"1152944506",0.00,0.00
"02:21:16","2020-09-03","19:21:16","2020-09-02","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",877506213,"877506213","NULL","NULL","Order Received Time: 2020-09-03 02:02:49.664628000
Order Pickup Time: 2020-09-03 02:21:16.432847000","Delivered","USD",13.99,1.08,3.50,0.00,0.00,11.57,0.00,"1116160438",0.00,0.00
"02:20:58","2020-09-07","19:20:58","2020-09-06","2020-09-10 07:32:06.416131000","2020-09-10",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",888740699,"888740699","NULL","NULL","Order Received Time: 2020-09-07 01:54:17.795592000
Order Pickup Time: 2020-09-07 02:20:58.980474000","Delivered","USD",30.23,2.34,7.56,0.00,0.00,25.01,0.00,"1131225772",0.00,0.00
"02:20:25","2020-09-17","19:20:25","2020-09-16","2020-09-21 07:31:50.806245000","2020-09-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",915963295,"915963295","NULL","NULL","Order Received Time: 2020-09-17 01:53:15.788209000
Order Pickup Time: 2020-09-17 02:20:25.055212000","Delivered","USD",24.16,1.87,6.04,0.00,0.00,19.99,0.00,"1167046472",0.00,0.00
"02:20:20","2020-09-17","19:20:20","2020-09-16","2020-09-21 07:31:50.806245000","2020-09-21",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",915962552,"915962552","NULL","NULL","Order Received Time: 2020-09-17 01:52:59.576910000
Order Pickup Time: 2020-09-17 02:20:20.217219000","Delivered","USD",26.72,2.07,6.68,0.00,0.00,22.11,0.00,"1167046155",0.00,0.00
"02:20:19","2020-09-25","19:20:19","2020-09-24","2020-09-28 07:32:02.751864000","2020-09-28",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",939488573,"939488573","NULL","NULL","Order Received Time: 2020-09-25 01:57:16.849053000
Order Pickup Time: 2020-09-25 02:20:19.867755000","Delivered","USD",45.28,3.51,11.32,0.00,0.00,37.47,0.00,"1197933458",0.00,0.00
"02:20:01","2020-09-02","19:20:01","2020-09-01","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","STORE_PAYMENT",110291012,"864402322","NULL","NULL","merchant_payment_adjustment","Delivered","USD",11.07,0.00,0.00,0.00,0.00,11.07,0.00,"1112769966",0.00,0.00
"02:19:07","2020-09-04","19:19:07","2020-09-03","2020-09-07 07:32:37.304075000","2020-09-07",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",880247502,"880247502","NULL","NULL","Order Received Time: 2020-09-04 02:02:56.876897000
Order Pickup Time: 2020-09-04 02:19:07.334180000","Delivered","USD",31.48,2.44,7.87,0.00,0.00,26.05,0.00,"1119824774",0.00,0.00
"02:19:01","2020-09-30","19:19:01","2020-09-29","2020-10-05 07:32:54.492159000","2020-10-05",111737,43504,"Ameci Pizza & Pasta (Trabuco Rd)","NULL","DELIVERY",954103955,"954103955","NULL","NULL","Order Received Time: 2020-09-30 01:56:47.229971000
Order Pickup Time: 2020-09-30 02:19:01.470443000","Delivered","USD",17.99,1.39,4.50,0.00,0.00,14.88,0.00,"1217364720",0.00,0.00
