Store Name,Store ID,Order ID,Dining Mode,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Promo Spend on Delivery,Tax on Promo Spend on Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Ameci Pizza & Pasta - Lake Forest,,#A8A36,Delivery - Partner Using Uber App,Completed,9/14/20,1:38 PM,25.69,1.99,27.68,0,0,0,0,0,0,0,0,27.68,-7.71,0,0,0,,0,0,0,19.97,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#90535,Delivery - Partner Using Uber App,Completed,9/14/20,5:00 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-6.59,0,0,0,,0,0,0,17.09,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#B2291,Delivery - Partner Using Uber App,Completed,9/14/20,7:06 PM,25.47,1.97,27.44,0,0,0,0,0,0,0,0,27.44,-7.64,0,0,0,,0,0,0,19.8,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#301DC,Delivery - Partner Using Uber App,Unfulfilled,9/14/20,8:18 PM,13.07,1.01,14.08,0,0,0,0,0,0,0,0,14.08,-3.92,0,0,0,,0,0,0,10.16,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#16C58,Delivery - Partner Using Uber App,Completed,9/15/20,3:24 PM,19.74,1.53,21.27,0,0,0,0,0,0,0,0,21.27,-5.92,0,0,0,,0,0,0,15.35,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#80B52,Delivery - Partner Using Uber App,Completed,9/15/20,3:38 PM,26.46,2.05,28.51,0,0,0,0,0,0,0,0,28.51,-7.94,0,0,0,,0,0,0,20.57,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#BEB79,Delivery - Partner Using Uber App,Completed,9/15/20,6:55 PM,41.71,3.23,44.94,0,0,0,0,0,0,0,0,44.94,-12.51,0,0,0,,0,0,0,32.43,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#2CF30,Delivery - Partner Using Uber App,Completed,9/15/20,7:42 PM,40.68,3.15,43.83,0,0,0,0,0,0,0,0,43.83,-12.2,0,0,0,,0,0,0,31.63,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#345BF,Delivery - Partner Using Uber App,Completed,9/15/20,8:28 PM,53.93,4.18,58.11,0,0,0,0,0,0,0,0,58.11,-16.18,0,0,0,,0,0,0,41.93,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#50BFE,Delivery - Partner Using Uber App,Completed,9/16/20,5:32 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-6.59,0,0,0,,0,0,0,17.09,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#61F5F,Delivery - Partner Using Uber App,Completed,9/16/20,6:47 PM,33.96,2.63,36.59,0,0,0,0,0,0,0,0,36.59,-10.19,0,0,0,,0,0,0,26.4,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#54E5F,Delivery - Partner Using Uber App,Completed,9/16/20,6:52 PM,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-7.19,0,0,0,,0,0,0,18.64,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#D7806,Delivery - Partner Using Uber App,Completed,9/16/20,7:10 PM,46.44,3.6,50.04,0,0,0,0,0,0,0,0,50.04,-13.93,0,0,0,,0,0,0,36.11,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#9DFBD,Delivery - Partner Using Uber App,Completed,9/16/20,7:49 PM,22.72,1.76,24.48,0,0,0,0,0,0,0,0,24.48,-6.82,0,0,0,,0,0,0,17.66,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#9DFBD,,Refund,9/16/20,7:49 PM,-0.75,-0.06,-0.81,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,-0.81,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#811EB,Delivery - Partner Using Uber App,Completed,9/16/20,9:35 PM,9.99,0.77,10.76,0,0,0,0,0,0,0,0,10.76,-3,0,0,0,,0,0,0,7.76,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#62F80,Delivery - Partner Using Uber App,Completed,9/17/20,11:52 AM,25.99,2.01,28,0,0,0,0,0,0,0,0,28,-7.8,0,0,0,,0,0,0,20.2,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#5511A,Delivery - Partner Using Uber App,Completed,9/17/20,3:34 PM,16.97,1.32,18.29,0,0,0,0,0,0,0,0,18.29,-5.09,0,0,0,,0,0,0,13.2,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#2C135,Delivery - Partner Using Uber App,Completed,9/17/20,6:26 PM,31.95,2.48,34.43,0,0,0,0,0,0,0,0,34.43,-9.59,0,0,0,,0,0,0,24.84,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#EB6BD,Delivery - Partner Using Uber App,Completed,9/17/20,8:13 PM,11.49,0.89,12.38,0,0,0,0,0,0,0,0,12.38,-3.45,0,0,0,,0,0,0,8.93,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#364C1,Delivery - Partner Using Uber App,Completed,9/17/20,9:07 PM,41.96,3.25,45.21,0,0,0,0,0,0,0,0,45.21,-12.59,0,0,0,,0,0,0,32.62,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#6242E,Delivery - Partner Using Uber App,Completed,9/18/20,12:20 PM,38.22,2.96,41.18,0,0,0,0,0,0,0,0,41.18,-11.47,0,0,0,,0,0,0,29.71,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#39E20,Delivery - Partner Using Uber App,Completed,9/18/20,5:28 PM,80.86,6.27,87.13,0,0,0,0,0,0,0,0,87.13,-24.26,0,0,0,,0,0,0,62.87,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#25CA8,Delivery - Partner Using Uber App,Completed,9/18/20,5:38 PM,32.72,2.54,35.26,0,0,0,0,0,0,0,0,35.26,-9.82,0,0,0,,0,0,0,25.44,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#D269F,Delivery - Partner Using Uber App,Completed,9/18/20,5:40 PM,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-7.19,0,0,0,,0,0,0,18.64,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#6AA64,Pickup,Completed,9/18/20,6:44 PM,29.48,2.28,31.76,0,0,0,0,0,0,0,0,31.76,0,0,0,0,,0,0,0,31.76,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#87E86,Delivery - Partner Using Uber App,Completed,9/18/20,7:12 PM,21.49,1.67,23.16,0,0,0,0,0,0,0,0,23.16,-6.45,0,0,0,,0,0,0,16.71,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#4AE69,Delivery - Partner Using Uber App,Completed,9/18/20,7:27 PM,37.95,2.94,40.89,0,0,0,0,0,0,0,0,40.89,-11.39,0,0,0,,0,0,0,29.5,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#82A99,Delivery - Partner Using Uber App,Completed,9/18/20,9:22 PM,30.95,2.4,33.35,0,0,0,0,0,0,0,0,33.35,-9.29,0,0,0,,0,0,0,24.06,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#CD3F1,Delivery - Partner Using Uber App,Completed,9/18/20,10:19 PM,50.44,3.91,54.35,0,0,0,0,0,0,0,0,54.35,-15.13,0,0,0,,0,0,0,39.22,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#5D301,Delivery - Partner Using Uber App,Completed,9/19/20,11:54 AM,58.95,4.57,63.52,0,0,0,0,0,0,0,0,63.52,-17.69,0,0,0,,0,0,0,45.83,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#9A6C0,Delivery - Partner Using Uber App,Completed,9/19/20,4:21 PM,86.8,6.73,93.53,0,0,0,0,0,0,0,0,93.53,-26.04,0,0,0,,0,0,0,67.49,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#F018B,Delivery - Partner Using Uber App,Completed,9/19/20,4:31 PM,15.74,1.22,16.96,0,0,0,0,0,0,0,0,16.96,-4.72,0,0,0,,0,0,0,12.24,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#55221,Delivery - Partner Using Uber App,Completed,9/19/20,6:05 PM,25.73,1.99,27.72,0,0,0,0,0,0,0,0,27.72,-7.72,0,0,0,,0,0,0,20,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#D0CA6,Delivery - Partner Using Uber App,Completed,9/19/20,6:40 PM,35.98,2.79,38.77,0,0,0,0,0,0,0,0,38.77,-10.79,0,0,0,,0,0,0,27.98,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#97254,Delivery - Partner Using Uber App,Completed,9/19/20,7:25 PM,71.72,5.56,77.28,0,0,0,0,0,0,0,0,77.28,-21.52,0,0,0,,0,0,0,55.76,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#37E9A,Delivery - Partner Using Uber App,Completed,9/20/20,5:50 PM,30.71,2.38,33.09,0,0,0,0,0,0,0,0,33.09,-9.21,0,0,0,,0,0,0,23.88,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#1FF53,Delivery - Partner Using Uber App,Completed,9/20/20,6:05 PM,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-7.19,0,0,0,,0,0,0,18.64,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#F0907,Delivery - Partner Using Uber App,Completed,9/20/20,7:30 PM,52.43,4.06,56.49,0,0,0,0,0,0,0,0,56.49,-15.73,0,0,0,,0,0,0,40.76,9/21/20
Ameci Pizza & Pasta - Lake Forest,,#E972B,Delivery - Partner Using Uber App,Completed,9/21/20,2:24 PM,34.45,2.67,37.12,0,0,0,0,0,0,0,0,37.12,-10.34,0,0,0,,0,0,0,26.78,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#1B351,Delivery - Partner Using Uber App,Completed,9/21/20,3:16 PM,32.96,2.55,35.51,0,0,0,0,0,0,0,0,35.51,-9.89,0,0,0,,0,0,0,25.62,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#1B351,,Refund,9/21/20,3:16 PM,-3.99,-0.31,-4.3,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,-4.3,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#7DA73,Pickup,Completed,9/21/20,6:48 PM,23.49,1.82,25.31,0,0,0,0,0,0,0,0,25.31,0,0,0,0,,0,0,0,25.31,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#96050,Delivery - Partner Using Uber App,Completed,9/21/20,8:32 PM,38.96,3.02,41.98,0,0,0,0,0,0,0,0,41.98,-11.69,0,0,0,,0,0,0,30.29,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#D6971,Delivery - Partner Using Uber App,Completed,9/21/20,9:32 PM,37.95,2.94,40.89,0,0,0,0,0,0,0,0,40.89,-11.39,0,0,0,,0,0,0,29.5,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#1DAA4,Delivery - Partner Using Uber App,Completed,9/22/20,2:27 PM,26.98,2.09,29.07,0,0,0,0,0,0,0,0,29.07,-8.09,0,0,0,,0,0,0,20.98,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#F0EEA,Delivery - Partner Using Uber App,Completed,9/22/20,5:22 PM,20.46,1.59,22.05,0,0,0,0,0,0,0,0,22.05,-6.14,0,0,0,,0,0,0,15.91,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#C8184,Delivery - Partner Using Uber App,Completed,9/22/20,7:20 PM,24.97,1.94,26.91,0,0,0,0,0,0,0,0,26.91,-7.49,0,0,0,,0,0,0,19.42,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#D1561,Delivery - Partner Using Uber App,Completed,9/22/20,7:56 PM,10.74,0.83,11.57,0,0,0,0,0,0,0,0,11.57,-3.22,0,0,0,,0,0,0,8.35,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#54AB7,Delivery - Partner Using Uber App,Completed,9/22/20,8:01 PM,21.99,1.7,23.69,0,0,0,0,0,0,0,0,23.69,-6.6,0,0,0,,0,0,0,17.09,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#48057,Delivery - Partner Using Uber App,Completed,9/23/20,3:09 PM,17.47,1.35,18.82,0,0,0,0,0,0,0,0,18.82,-5.24,0,0,0,,0,0,0,13.58,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#56AE6,Delivery - Partner Using Uber App,Completed,9/23/20,5:22 PM,29.48,2.28,31.76,0,0,0,0,0,0,0,0,31.76,-8.84,0,0,0,,0,0,0,22.92,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#F64DC,Delivery - Partner Using Uber App,Completed,9/23/20,9:38 PM,19.72,1.53,21.25,0,0,0,0,0,0,0,0,21.25,-5.92,0,0,0,,0,0,0,15.33,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#E7C99,Delivery - Partner Using Uber App,Completed,9/24/20,12:35 PM,25.48,1.97,27.45,0,0,0,0,0,0,0,0,27.45,-7.64,0,0,0,,0,0,0,19.81,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#838C3,Delivery - Partner Using Uber App,Completed,9/24/20,7:11 PM,37.95,2.94,40.89,0,0,0,0,0,0,0,0,40.89,-11.39,0,0,0,,0,0,0,29.5,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#6C08B,Delivery - Partner Using Uber App,Completed,9/24/20,7:36 PM,28.73,2.23,30.96,0,0,0,0,0,0,0,0,30.96,-8.62,0,0,0,,0,0,0,22.34,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#A30D5,Delivery - Partner Using Uber App,Completed,9/24/20,9:53 PM,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-6,0,0,0,,0,0,0,15.54,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#F5770,Delivery - Partner Using Uber App,Completed,9/24/20,10:12 PM,40.44,3.13,43.57,0,0,0,0,0,0,0,0,43.57,-12.13,0,0,0,,0,0,0,31.44,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#06702,Delivery - Partner Using Uber App,Canceled,9/24/20,11:01 PM,29.96,2.32,32.28,0,0,0,0,0,0,0,0,32.28,-8.99,0,0,0,,0,0,0,23.29,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#6768B,Delivery - Partner Using Uber App,Completed,9/25/20,5:36 PM,32.73,2.54,35.27,0,0,0,0,0,0,0,0,35.27,-9.82,0,0,0,,0,0,0,25.45,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#9182C,Delivery - Partner Using Uber App,Completed,9/25/20,7:39 PM,36.96,2.86,39.82,0,0,0,0,0,0,0,0,39.82,-11.09,0,0,0,,0,0,0,28.73,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#50088,Delivery - Partner Using Uber App,Completed,9/25/20,8:08 PM,37.45,2.9,40.35,0,0,0,0,0,0,0,0,40.35,-11.24,0,0,0,,0,0,0,29.11,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#F4E46,Delivery - Partner Using Uber App,Completed,9/25/20,8:51 PM,25.47,1.97,27.44,0,0,0,0,0,0,0,0,27.44,-7.64,0,0,0,,0,0,0,19.8,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#0DB47,Delivery - Partner Using Uber App,Completed,9/25/20,9:03 PM,29.96,2.32,32.28,0,0,0,0,0,0,0,0,32.28,-8.99,0,0,0,,0,0,0,23.29,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#86674,Delivery - Partner Using Uber App,Completed,9/25/20,9:47 PM,24.46,1.9,26.36,0,0,0,0,0,0,0,0,26.36,-7.34,0,0,0,,0,0,0,19.02,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#00C14,Delivery - Partner Using Uber App,Completed,9/25/20,10:08 PM,15.08,1.17,16.25,0,0,0,0,0,0,0,0,16.25,-4.52,0,0,0,,0,0,0,11.73,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#3DEA9,Delivery - Partner Using Uber App,Completed,9/26/20,5:03 PM,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-7.19,0,0,0,,0,0,0,18.64,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#C991A,Delivery - Partner Using Uber App,Completed,9/26/20,9:30 PM,19.47,1.51,20.98,0,0,0,0,0,0,0,0,20.98,-5.84,0,0,0,,0,0,0,15.14,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#D0CB2,Delivery - Partner Using Uber App,Completed,9/27/20,5:28 PM,15.48,1.2,16.68,0,0,0,0,0,0,0,0,16.68,-4.64,0,0,0,,0,0,0,12.04,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#5A4E8,Delivery - Partner Using Uber App,Completed,9/27/20,6:25 PM,25.72,1.99,27.71,0,0,0,0,0,0,0,0,27.71,-7.72,0,0,0,,0,0,0,19.99,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#5A4E8,,Refund,9/27/20,6:25 PM,-0.75,-0.34,-1.09,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,-1.09,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#B2912,Delivery - Partner Using Uber App,Completed,9/27/20,9:00 PM,19.1,1.48,20.58,0,0,0,0,0,0,0,0,20.58,-5.73,0,0,0,,0,0,0,14.85,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#CA3FF,Delivery - Partner Using Uber App,Completed,9/27/20,9:24 PM,17.95,1.39,19.34,0,0,0,0,0,0,0,0,19.34,-5.39,0,0,0,,0,0,0,13.95,9/28/20
Ameci Pizza & Pasta - Lake Forest,,#0BCB0,Delivery - Partner Using Uber App,Completed,9/28/20,5:34 PM,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-7.19,0,0,0,,0,0,0,18.64,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#8847F,Delivery - Partner Using Uber App,Completed,9/28/20,6:11 PM,51.17,3.97,55.14,0,0,0,0,0,0,0,0,55.14,-15.35,0,0,0,,0,0,0,39.79,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#B5A23,Pickup,Completed,9/28/20,6:50 PM,20.99,1.63,22.62,0,0,0,0,0,0,0,0,22.62,0,0,0,0,,0,0,0,22.62,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#039D8,Delivery - Partner Using Uber App,Completed,9/28/20,8:41 PM,38.91,3.02,41.93,0,0,0,0,0,0,0,0,41.93,-11.67,0,0,0,,0,0,0,30.26,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#DAD31,Delivery - Partner Using Uber App,Completed,9/29/20,11:44 AM,29.98,2.32,32.3,0,0,0,0,0,0,0,0,32.3,-8.99,0,0,0,,0,0,0,23.31,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#A5BC0,Delivery - Partner Using Uber App,Completed,9/29/20,5:30 PM,14.98,1.16,16.14,0,0,0,0,0,0,0,0,16.14,-4.49,0,0,0,,0,0,0,11.65,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#BE2FD,Delivery - Partner Using Uber App,Completed,9/29/20,6:26 PM,25.73,1.99,27.72,0,0,0,0,0,0,0,0,27.72,-7.72,0,0,0,,0,0,0,20,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#FF8BA,Delivery - Partner Using Uber App,Completed,9/29/20,7:40 PM,54.71,4.24,58.95,0,0,0,0,0,0,0,0,58.95,-16.41,0,0,0,,0,0,0,42.54,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#DF508,Delivery - Partner Using Uber App,Completed,9/29/20,8:03 PM,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5.99,0,0,0,,0,0,0,15.54,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#8A692,Delivery - Partner Using Uber App,Completed,9/29/20,9:52 PM,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-3.3,0,0,0,,0,0,0,8.54,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#FA537,Delivery - Partner Using Uber App,Completed,9/30/20,3:24 PM,53.73,4.16,57.89,0,0,0,0,0,0,0,0,57.89,-16.12,0,0,0,,0,0,0,41.77,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#355FD,Delivery - Partner Using Uber App,Completed,9/30/20,4:35 PM,16.47,1.28,17.75,0,0,0,0,0,0,0,0,17.75,-4.94,0,0,0,,0,0,0,12.81,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#1247D,Delivery - Partner Using Uber App,Completed,9/30/20,4:46 PM,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.95,0,0,0,,0,0,0,12.82,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#F0DF4,Delivery - Partner Using Uber App,Completed,9/30/20,6:54 PM,20.74,1.61,22.35,0,0,0,0,0,0,0,0,22.35,-6.22,0,0,0,,0,0,0,16.13,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#BAF5F,Delivery - Partner Using Uber App,Completed,9/30/20,7:05 PM,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-3.82,0,0,0,,0,0,0,9.91,10/5/20
Ameci Pizza & Pasta - Lake Forest,,#43AC0,Pickup,Completed,9/30/20,7:46 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,0,0,0,0,,0,0,0,23.68,10/5/20
