"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-728112710646016","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/6/20","5:30 PM","38.72","0","4.99","3.39","7.07","54.17","-5.46","-1.95","0"
"W-462112849748503","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/18/20","6:45 PM","19.74","0","2.99","1.76","5.00","29.49","0","-1.20","0"
"O-448112743481671","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/9/20","1:10 PM","24.99","0","0.00","1.94","0","26.93","-3.12","-1.12","0"
"O-093112911978694","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/25/20","6:53 PM","58.97","0","2.99","4.80","10.01","76.77","-7.75","-2.64","0"
"W-583212912075441","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/26/20","1:48 PM","24.99","0","2.99","2.17","6.03","36.18","0","-1.40","0"
"O-575312858589469","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/19/20","8:16 PM","67.97","0","4.99","5.66","7.00","85.62","-9.12","-2.91","0"
"O-953012712701867","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/5/20","6:59 PM","56.54","0","4.99","4.77","9.95","76.25","-7.69","-2.63","0"
"O-629112725680186","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/7/20","5:28 PM","30.51","0","4.99","2.75","5.74","43.99","-4.44","-1.64","0"
"O-482712831390206","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/18/20","5:14 PM","28.46","0","0.00","2.21","3.07","33.74","-3.56","-1.33","0"
"O-552612762358592","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/10/20","6:30 PM","22.97","0","2.99","2.01","5.59","33.56","-3.25","-1.32","0"
"O-095212851321074","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/19/20","8:43 PM","27.32","0","2.99","2.35","0","32.66","-3.79","-1.30","0"
"O-681912783656754","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/12/20","7:25 PM","25.97","0","0.00","2.01","0","27.98","-3.25","-1.15","0"
"O-205112894690864","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/23/20","5:55 PM","26.06","0","2.99","2.25","3.50","34.80","-3.63","-1.36","0"
"W-515212823635653","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/17/20","11:45 AM","37.73","0","2.99","3.15","6.58","50.45","0","-1.84","0"
"W-636612775811512","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/12/20","4:24 PM","42.68","0","2.99","3.54","5.00","54.21","0","-1.95","0"
"O-778212804110142","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/14/20","9:58 PM","34.20","0","2.99","2.88","6.01","46.08","-4.65","-1.71","0"
"O-303312810155752","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/15/20","9:38 PM","20.73","0","2.99","1.84","5.11","30.67","-2.97","-1.24","0"
"O-289012722479688","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/7/20","5:11 PM","25.48","0","2.99","2.20","6.13","36.80","-3.56","-1.42","0"
"W-728112700679440","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/5/20","1:29 PM","23.70","0","2.99","2.07","4.31","33.07","0","-1.31","0"
"O-041512823213771","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/16/20","5:58 PM","45.94","0","4.99","3.95","8.23","63.11","-6.37","-2.22","0"
"W-670012920246005","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/26/20","8:17 PM","35.55","0","0.00","2.76","0","38.31","0","-1.47","0"
"W-620712951113514","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/29/20","8:02 PM","26.72","0","0.00","2.07","3.00","31.79","0","-1.27","0"
"O-778012758533368","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/9/20","7:54 PM","28.46","0","2.99","2.44","6.78","40.67","-3.93","-1.54","0"
"W-922512755545514","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/9/20","6:08 PM","16.23","0","2.99","1.49","4.14","24.85","0","-1.06","0"
"W-378812847505683","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/19/20","3:40 PM","15.23","0","2.99","1.41","2.94","22.57","0","-0.99","0"
"O-521312723349483","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/6/20","8:45 PM","44.54","0","2.99","3.68","7.68","58.89","-5.94","-2.10","0"
"W-125012725085434","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/7/20","11:25 AM","66.93","0","0.00","5.19","0","72.12","0","-2.50","0"
"W-239412922536126","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/27/20","1:08 PM","55.17","0","2.99","4.51","5.00","67.67","0","-2.36","0"
"O-699012801069235","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/15/20","12:07 PM","104.95","0","2.99","8.36","10.00","126.30","-13.49","-4.15","0"
"W-348412955744528","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/29/20","8:42 PM","46.96","0","2.99","3.87","10.76","64.58","0","-2.27","0"
"W-581312860672836","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/20/20","8:35 PM","24.99","0","0.00","1.94","2.69","29.62","0","-1.20","0"
"O-953012692735115","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/4/20","5:59 PM","31.47","0","2.99","2.67","5.57","42.70","-4.31","-1.60","0"
"O-994612708554299","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/4/20","9:06 PM","59.68","0","4.99","5.02","6.97","76.66","-8.08","-2.64","0"
"O-222012951592687","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/29/20","6:04 PM","18.77","0","4.99","1.84","3.84","29.44","-2.97","-1.20","0"
"W-125012675045975","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/2/20","11:24 AM","29.97","0","0.00","2.32","4.84","37.13","0","-1.43","0"
"O-719312927675775","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/26/20","6:02 PM","17.99","0","0.00","1.39","0","19.38","-2.25","-0.89","0"
"W-303312770131353","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/11/20","9:35 PM","25.97","0","0.00","2.01","1.50","29.48","0","-1.20","0"
"W-388212895072376","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/24/20","11:28 AM","11.78","0","0.00","0.91","0","12.69","0","-0.69","0"
"O-605012664030279","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/1/20","5:15 PM","29.96","0","0.00","2.32","0","32.28","-3.75","-1.28","0"
"O-605412903237995","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/25/20","5:04 PM","23.98","0","0.00","1.86","0","25.84","-3.00","-1.09","0"
"W-427212775600842","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/11/20","6:51 PM","33.98","0","2.99","2.86","2.00","41.83","0","-1.58","0"
"W-728112710612190","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/5/20","6:51 PM","35.67","0","2.99","2.99","5.00","46.65","0","-1.72","0"
"O-962312755819938","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/10/20","5:01 PM","35.98","0","2.99","3.02","4.20","46.19","-4.87","-1.71","0"
"W-331412841083889","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/19/20","3:39 PM","18.73","0","4.99","1.84","3.00","28.56","0","-1.17","0"
"O-199512893271355","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/24/20","12:50 PM","21.57","0","0.00","1.67","0","23.24","-2.70","-1.01","0"
"O-134712896475994","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/24/20","5:22 PM","27.96","0","2.99","2.40","0","33.35","-3.87","-1.32","0"
"O-930612865783688","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/21/20","5:28 PM","20.98","0","4.99","2.02","4.19","32.18","-3.25","-1.28","0"
"W-139412915890121","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/25/20","6:12 PM","51.95","0","0.00","4.03","0","55.98","0","-2.01","0"
"W-084712953566986","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/29/20","7:10 PM","45.95","0","4.99","3.95","5.49","60.38","0","-2.14","0"
"O-994612708549239","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/4/20","5:50 PM","21.24","0","2.99","1.88","5.22","31.33","-3.03","-1.26","0"
"O-299112738324314","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/8/20","11:30 AM","10.99","0","0.00","0.85","0","11.84","-1.37","-0.66","0"
"O-930612855761482","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/19/20","6:51 PM","54.95","0","2.99","4.49","5.00","67.43","-7.24","-2.36","0"
"O-282512724427940","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/6/20","6:58 PM","21.27","0","2.99","1.88","5.22","31.36","-3.03","-1.26","0"
"W-922512785579893","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/13/20","1:52 PM","25.97","0","0.00","2.01","2.00","29.98","0","-1.21","0"
"O-708412722787630","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/6/20","6:12 PM","64.68","0","4.99","5.40","8.00","83.07","-8.71","-2.83","0"
"O-778212774118683","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/11/20","5:54 PM","45.97","0","2.99","3.79","7.91","60.66","-6.12","-2.15","0"
"O-815612782077015","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/12/20","8:04 PM","17.99","0","2.99","1.62","2.26","24.86","-2.62","-1.06","0"
"O-696812946650876","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/28/20","7:01 PM","16.98","0","2.99","1.55","5.00","26.52","-2.50","-1.11","0"
"O-834612912511984","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/25/20","6:01 PM","35.98","0","2.99","3.02","6.30","48.29","-4.87","-1.77","0"
"W-873812848054668","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/18/20","6:32 PM","42.05","0","0.00","3.26","6.80","52.11","0","-1.89","0"
"O-151312916067906","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/25/20","9:40 PM","49.24","0","2.99","4.05","5.63","61.91","-6.53","-2.19","0"
"O-013512701536886","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/4/20","5:48 PM","23.57","0","2.99","2.06","5.00","33.62","-3.32","-1.33","0"
"W-871612706799934","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/4/20","7:00 PM","33.98","0","2.99","2.86","3.00","42.83","0","-1.61","0"
"O-404512704923473","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/5/20","1:33 PM","46.49","0","0.00","3.60","5.01","55.10","-5.81","-1.98","0"
"O-916012887271310","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/23/20","4:32 PM","30.97","0","0.00","2.40","0","33.37","-3.87","-1.32","0"
"O-572612826290349","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/17/20","1:14 PM","16.21","0","4.99","1.65","3.43","26.28","-2.65","-1.10","0"
"W-930612865763146","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/20/20","7:35 PM","26.72","0","0.00","2.07","2.88","31.67","0","-1.27","0"
"O-013512701565653","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/5/20","2:02 PM","58.97","0","2.99","4.80","6.68","73.44","-7.75","-2.54","0"
"O-871612696734810","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/4/20","2:15 PM","16.99","0","2.99","1.55","3.62","25.15","-2.50","-1.07","0"
"W-378812847560629","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"9/18/20","6:03 PM","34.75","0","2.99","2.92","8.13","48.79","0","-1.79","0"
