Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Ameci Pizza & Pasta - Lake Forest,,#C82AF,d9ac79be-a450-4ba1-afaa-2deb4c0c82af,Delivery - Partner Using Uber App,iOS,Completed,2021-02-18,17:41,37.97,2.94,40.91,0,0,0,0,0,0,0,0,40.91,-7.21,0,0,0,0,0,,0,0,0,33.7,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#8E68C,5c6c3ace-07e5-4ae9-9756-93f222d8e68c,Delivery - Partner Using Uber App,Android,Completed,2021-02-18,18:40,31.52,2.44,33.96,0,0,0,0,0,0,0,0,33.96,-5.99,0,0,0,0,0,,0,0,0,27.97,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#C5A93,fedecc1b-684e-47e0-879c-53e8645c5a93,Delivery - Partner Using Uber App,Android,Completed,2021-02-18,18:51,39.7,3.08,42.78,0,0,0,0,0,0,0,0,42.78,-7.54,0,0,0,0,0,,0,0,0,35.24,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#50CAF,657b34c7-4c55-4474-a099-e7fdf2350caf,Delivery - Partner Using Uber App,iOS,Completed,2021-02-18,19:59,18.96,1.47,20.43,0,0,0,0,0,0,0,0,20.43,-3.6,0,0,0,0,0,,0,0,0,16.83,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#4B246,49d54c27-3403-4d06-b553-c0de2dd4b246,Pickup,iOS,Completed,2021-02-18,20:05,46.95,3.64,50.59,0,0,0,0,0,0,0,0,50.59,0,0,0,0,0,0,,0,0,0,50.59,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#6C289,33df2610-8534-48fc-9dd5-e678c506c289,Delivery - Partner Using Uber App,Android,Completed,2021-02-18,20:05,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.56,0,0,0,0,0,,0,0,0,21.28,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#F6968,a71704af-af97-4973-a535-c4b7d0ef6968,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-18,21:03,34.72,2.69,37.41,0,0,0,0,0,0,0,0,37.41,-6.6,0,0,0,0,0,,0,0,0,30.81,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#01755,a67f0ddc-0282-4b0d-a87e-eed12d701755,Delivery - Partner Using Uber App,iOS,Completed,2021-02-19,14:14,28.98,2.25,31.23,0,0,0,0,0,0,0,0,31.23,-5.51,0,0,0,0,0,,0,0,0,25.72,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#88A0A,bd7d3747-6cbb-46ec-9719-9e0140688a0a,Delivery - Partner Using Uber App,iOS,Completed,2021-02-19,17:56,32.86,2.55,35.41,0,0,0,0,0,0,0,0,35.41,-6.24,0,0,0,0,0,,0,0,0,29.17,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#68553,614fe61c-54b0-4f45-9dcd-fc0bcef68553,Delivery - Partner Using Uber App,iOS,Completed,2021-02-19,18:49,34.47,2.67,37.14,0,0,0,0,0,0,0,0,37.14,-6.55,0,0,0,0,0,,0,0,0,30.59,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#68553,614fe61c-54b0-4f45-9dcd-fc0bcef68553,,Unknown,Refund,2021-02-19,18:49,-21.73,-1.68,-23.41,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-23.41,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#0495E,ab5fd0e1-8ffa-4fe9-9d91-dfb055f0495e,Delivery - Partner Using Uber App,Android,Completed,2021-02-19,19:14,57.53,4.46,61.99,0,0,0,0,0,0,0,0,61.99,-10.93,0,0,0,0,0,,0,0,0,51.06,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#B789E,788ee0e7-16b9-472a-92d9-06d7c30b789e,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-19,19:54,15.98,1.24,17.22,0,0,0,0,0,0,0,0,17.22,-3.04,0,0,0,0,0,,0,0,0,14.18,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#15AD1,09d971ad-5fff-4bc0-842d-1b09ccb15ad1,Delivery - Partner Using Uber App,iOS,Completed,2021-02-19,21:50,63.25,4.9,68.15,0,0,0,0,0,0,0,0,68.15,-12.02,0,0,0,0,0,,0,0,0,56.13,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#25835,bec42a9c-dfc6-472a-8939-2f2863725835,Delivery - Partner Using Uber App,iOS,Completed,2021-02-20,17:42,21.72,1.68,23.4,0,0,0,0,0,0,0,0,23.4,-4.13,0,0,0,0,0,,0,0,0,19.27,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#C3F33,fc819c20-88a5-4f84-9552-74dc53ec3f33,Delivery - Partner Using Uber App,Android,Completed,2021-02-20,17:45,31.23,2.42,33.65,0,0,0,0,0,0,0,0,33.65,-5.93,0,0,0,0,0,,0,0,0,27.72,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#1BA36,13be3434-264c-4156-aff4-3fba3d01ba36,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-20,20:33,15.46,1.2,16.66,0,0,0,0,0,0,0,0,16.66,-2.94,0,0,0,0,0,,0,0,0,13.72,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#B8572,958c3ecb-0f45-49e5-a329-a7b5625b8572,Delivery - Partner Using Uber App,Android,Completed,2021-02-20,20:52,41.98,3.25,45.23,0,0,0,0,0,0,0,0,45.23,-7.98,0,0,0,0,0,,0,0,0,37.25,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#FD77D,6fb2c2a3-54c1-4a17-ae0e-f7c45cafd77d,Delivery - Partner Using Uber App,iOS,Completed,2021-02-20,21:46,24.73,1.92,26.65,0,0,0,0,0,0,0,0,26.65,-4.7,0,0,0,0,0,,0,0,0,21.95,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#ADE11,257a3413-0bc7-40fd-928f-51c6327ade11,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,12:44,20.96,1.62,22.58,0,0,0,0,0,0,0,0,22.58,-3.98,0,0,0,0,0,,0,0,0,18.6,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#A5689,cc4dfc2d-0284-4f67-8203-5faeacba5689,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,13:09,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,0,0,19.5,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#81E60,b7342c7d-4dd9-4de0-a446-aa918f781e60,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,18:39,68.93,5.34,74.27,0,0,0,0,0,0,0,0,74.27,-13.1,0,0,0,0,0,,0,0,0,61.17,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#6B681,3dba1cd2-fe58-42cb-a7c7-12b35076b681,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,19:46,41.96,3.25,45.21,0,0,0,0,0,0,0,0,45.21,-7.97,0,0,0,0,0,,0,0,0,37.24,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#06210,d175fc60-92a3-4800-81c4-f5abf0b06210,Delivery - Partner Using Uber App,Android,Completed,2021-02-21,21:23,49.69,3.85,53.54,0,0,0,0,0,0,0,0,53.54,-9.44,0,0,0,0,0,,0,0,0,44.1,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#37F69,18fc5b02-4501-4ab9-bd82-b5eba8837f69,Delivery - Partner Using Uber App,iOS,Completed,2021-02-21,21:49,17.98,1.39,19.37,0,0,0,0,0,0,0,0,19.37,-3.42,0,0,0,0,0,,0,0,0,15.95,2021-02-22
Ameci Pizza & Pasta - Lake Forest,,#7FCA9,022745bd-76ed-4351-9b99-c2923887fca9,Delivery - Partner Using Uber App,iOS,Completed,2021-02-22,18:59,38.46,2.98,41.44,0,0,0,0,0,0,0,0,41.44,-7.31,0,0,0,0,0,,0,0,0,34.13,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#FF8E6,0ac893d9-16f4-43fe-a770-0f5e0b1ff8e6,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-02-22,20:55,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.23,0,0,0,0,0,,0,0,0,15.07,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#166BE,e5afc591-1442-4d18-a392-0e5035f166be,Delivery - Partner Using Uber App,iOS,Completed,2021-02-23,20:30,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-2.42,0,0,0,0,0,,0,0,0,11.31,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#48FFF,6129281a-8c5e-4ccb-861f-3fe179c48fff,Delivery - Partner Using Uber App,Android,Completed,2021-02-24,16:26,37.73,2.92,40.65,0,0,0,0,0,0,0,0,40.65,-7.17,0,0,0,0,0,,0,0,0,33.48,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#86BAD,b7f3f832-c83e-45e8-9906-26b6a7686bad,Delivery - Partner Using Uber App,Android,Completed,2021-02-24,16:41,33.46,2.59,36.05,0,0,0,0,0,0,0,0,36.05,-6.36,0,0,0,0,0,,0,0,0,29.69,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#AE4ED,da09ce58-d818-460e-9546-ca1701eae4ed,Delivery - Partner Using Uber App,iOS,Completed,2021-02-24,17:14,35.72,2.77,38.49,0,0,0,0,0,0,0,0,38.49,-6.79,0,0,0,0,0,,0,0,0,31.7,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#9EDC5,927a41f9-e795-4401-8d33-29671b29edc5,Delivery - Partner Using Uber App,Android,Completed,2021-02-24,18:05,22.06,1.71,23.77,0,0,0,0,0,0,0,0,23.77,-4.19,0,0,0,0,0,,0,0,0,19.58,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#0916D,8352810e-5482-4af4-abe9-42eb02d0916d,Delivery - Partner Using Uber App,iOS,Completed,2021-02-24,19:00,22.76,1.76,24.52,0,0,0,0,0,0,0,0,24.52,-4.32,0,0,0,0,0,,0,0,0,20.2,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#A78CD,6ddf42df-91d1-41b7-b7ba-27fb746a78cd,Pickup,iOS,Completed,2021-02-24,19:41,22.99,1.78,24.77,0,0,0,0,0,0,0,0,24.77,0,0,0,0,0,0,,0,0,0,24.77,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#9051C,beece2aa-3f3e-4f6e-8cd4-619e4609051c,Delivery - Partner Using Uber App,iOS,Completed,2021-02-25,14:10,29.98,2.32,32.3,0,0,0,0,0,0,0,0,32.3,-5.7,0,0,0,0,0,,0,0,0,26.6,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#239F1,2493711b-fd56-4d4f-a478-bd06f5f239f1,Delivery - Partner Using Uber App,Android,Completed,2021-02-26,17:02,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,0,0,19.5,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#3259E,ce9c45d3-058c-4893-b3b0-ff6e8e13259e,Delivery - Partner Using Uber App,iOS,Completed,2021-02-26,17:15,42.97,3.33,46.3,0,0,0,0,0,0,0,0,46.3,-8.16,0,0,0,0,0,,0,0,0,38.14,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#B2188,ff49345f-7c10-4508-8556-38affd9b2188,Delivery - Partner Using Uber App,iOS,Completed,2021-02-26,18:30,18.99,1.47,20.46,0,0,0,0,0,0,0,0,20.46,-3.61,0,0,0,0,0,,0,0,0,16.85,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#A4A3C,1e4d87ad-5765-49b9-9346-12d8cb0a4a3c,Delivery - Partner Using Uber App,Android,Completed,2021-02-26,18:56,32.98,2.56,35.54,0,0,0,0,0,0,0,0,35.54,-6.27,0,0,0,0,0,,0,0,0,29.27,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#E80E1,de170395-0890-4252-be1a-8e41f95e80e1,Delivery - Partner Using Uber App,iOS,Completed,2021-02-26,19:13,17.48,1.35,18.83,0,0,0,0,0,0,0,0,18.83,-3.32,0,0,0,0,0,,0,0,0,15.51,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#62CC5,36af7f4a-b241-4b13-b6bd-9eecf2262cc5,Delivery - Partner Using Uber App,iOS,Completed,2021-02-26,20:18,33.46,2.59,36.05,0,0,0,0,0,0,0,0,36.05,-6.36,0,0,0,0,0,,0,0,0,29.69,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#FE4D2,8b2c42e9-9bca-4af3-b559-c356b4bfe4d2,Delivery - Partner Using Uber App,iOS,Completed,2021-02-26,20:34,39.96,3.1,43.06,0,0,0,0,0,0,0,0,43.06,-7.59,0,0,0,0,0,,0,0,0,35.47,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#07525,c5109d34-f0ad-46fb-9964-363e59b07525,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,17:39,34.08,2.64,36.72,0,0,0,0,0,0,0,0,36.72,-6.48,0,0,0,0,0,,0,0,0,30.24,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#98844,800283f7-e17e-4016-b7a0-86e864d98844,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,18:09,49.43,3.83,53.26,0,0,0,0,0,0,0,0,53.26,-9.39,0,0,0,0,0,,0,0,0,43.87,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#2281E,397ed925-e61e-44b1-8a31-785e4752281e,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,18:17,68.39,5.3,73.69,0,0,0,0,0,0,0,0,73.69,-12.99,0,0,0,0,0,,0,0,0,60.7,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#5E683,eba79919-efd1-4d13-a504-765527a5e683,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,18:25,144.94,11.23,156.17,0,0,0,0,0,0,0,0,156.17,-27.54,0,0,0,0,0,,0,0,0,128.63,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#06AC4,9a2bd6cb-8153-4f23-9b88-7a6e08206ac4,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,19:18,18.97,1.47,20.44,0,0,0,0,0,0,0,0,20.44,-3.6,0,0,0,0,0,,0,0,0,16.84,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#2E57A,13d3d3be-cf6f-45b3-b076-10d33b32e57a,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,19:43,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.23,0,0,0,0,0,,0,0,0,15.07,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#36C85,702b2411-ddf2-4175-8aed-d3d3fa636c85,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,21:09,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-3.13,0,0,0,0,0,,0,0,0,14.64,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#8CA59,48fec292-6d0e-49f9-a4cf-d3bb47a8ca59,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,21:36,19.97,1.55,21.52,0,0,0,0,0,0,0,0,21.52,-3.79,0,0,0,0,0,,0,0,0,17.73,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#4F979,fb29aefe-6a75-4a7b-a9d1-21d2acb4f979,Delivery - Partner Using Uber App,Android,Completed,2021-02-27,22:15,21.97,1.7,23.67,0,0,0,0,0,0,0,0,23.67,-4.17,0,0,0,0,0,,0,0,0,19.5,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#D4022,e76a0fdd-cf16-4721-80a8-d690fa1d4022,Delivery - Partner Using Uber App,iOS,Completed,2021-02-27,22:22,23.77,1.84,25.61,0,0,0,0,0,0,0,0,25.61,-4.52,0,0,0,0,0,,0,0,0,21.09,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#2BC8A,12488cf4-989a-402f-a2eb-bc0acd62bc8a,Delivery - Partner Using Uber App,Android,Completed,2021-02-28,12:35,17.27,1.34,18.61,0,0,0,0,0,0,0,0,18.61,-3.28,0,0,0,0,0,,0,0,0,15.33,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#9CB72,c12d7720-ca91-4280-8fd2-7ea80c69cb72,Delivery - Partner Using Uber App,iOS,Completed,2021-02-28,17:39,31.97,2.48,34.45,0,0,0,0,0,0,0,0,34.45,-6.07,0,0,0,0,0,,0,0,0,28.38,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#B15F5,0c60ad5f-248d-46e0-93bc-eb437e3b15f5,Delivery - Partner Using Uber App,iOS,Completed,2021-02-28,17:49,41.96,3.25,45.21,0,0,0,0,0,0,0,0,45.21,-7.97,0,0,0,0,0,,0,0,0,37.24,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#61E39,7b3ceeae-de9a-4d7b-813b-d3ccf5c61e39,Delivery - Partner Using Uber App,iOS,Completed,2021-02-28,18:28,31.73,2.46,34.19,0,0,0,0,0,0,0,0,34.19,-6.03,0,0,0,0,0,,0,0,0,28.16,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#FDB43,59660580-2145-4b88-adaf-7833860fdb43,Delivery - Partner Using Uber App,iOS,Completed,2021-02-28,18:47,33.97,2.63,36.6,0,0,0,0,0,0,0,0,36.6,-6.45,0,0,0,0,0,,0,0,0,30.15,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#90852,e21d7289-1c86-45cd-8dbd-d5fc78590852,Delivery - Partner Using Uber App,iOS,Completed,2021-02-28,19:12,65.84,5.1,70.94,0,0,0,0,0,0,0,0,70.94,-12.51,0,0,0,0,0,,0,0,0,58.43,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#BDAB6,c627676c-cf00-4bf1-bdd7-916d73bbdab6,Delivery - Partner Using Uber App,iOS,Completed,2021-02-28,19:57,22.97,1.78,24.75,0,0,0,0,0,0,0,0,24.75,-4.36,0,0,0,0,0,,0,0,0,20.39,2021-03-01
Ameci Pizza & Pasta - Lake Forest,,#73BAC,9e9b6a8f-5f30-4d09-a085-4b7f69773bac,Delivery - Partner Using Uber App,Android,Completed,2021-02-28,20:57,57.13,4.43,61.56,0,0,0,0,0,0,0,0,61.56,-10.85,0,0,0,0,0,,0,0,0,50.71,2021-03-01
