"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-998213235497449","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/27/20","6:15 PM","24.97","0","0.00","1.94","0","26.91","-3.12","-1.12","0"
"O-718113243346451","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/29/20","4:57 PM","17.99","0","2.99","1.62","3.39","25.99","-2.62","-1.09","0"
"W-016013263819179","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","4:12 PM","108.43","0","0.00","8.40","17.52","134.35","0","-4.40","0"
"O-117713276319114","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","6:41 PM","65.69","0","2.99","5.32","7.40","81.40","-8.59","-2.78","0"
"W-656213134016485","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","6:14 PM","16.98","0","2.99","1.55","3.23","24.75","0","-1.05","0"
"O-213713204892338","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","2:32 PM","24.99","0","2.99","2.17","3.00","33.15","-3.50","-1.31","0"
"O-487013160273030","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/21/20","4:59 PM","10.96","0","0.00","0.85","1.77","13.58","-1.37","-0.71","0"
"W-891413196765323","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/23/20","8:30 PM","19.74","0","2.99","1.76","3.67","28.16","0","-1.16","0"
"W-991713254752621","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","6:00 PM","16.49","0","2.99","1.51","4.20","25.19","0","-1.07","0"
"O-890613130640228","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","7:32 PM","16.49","0","0.00","1.28","0","17.77","-2.06","-0.84","0"
"W-545613188546810","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/22/20","6:04 PM","31.97","0","2.99","2.71","5.65","43.32","0","-1.62","0"
"W-775313065358419","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/10/20","5:44 PM","70.39","0","0.00","5.46","11.38","87.23","0","-2.96","0"
"W-332313216314065","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","6:10 PM","42.97","0","2.99","3.56","7.43","56.95","0","-2.04","0"
"O-164513193027983","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/23/20","8:58 PM","15.47","0","2.99","1.43","2.98","22.87","-2.31","-1.00","0"
"O-581212986181003","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/2/20","7:46 PM","27.97","0","2.99","2.40","5.00","38.36","-3.87","-1.47","0"
"W-457013058101357","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","8:15 PM","22.96","0","2.99","2.01","4.19","32.15","0","-1.28","0"
"O-551613260444994","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/31/20","12:40 PM","26.98","0","2.99","2.32","5.00","37.29","-3.75","-1.44","0"
"O-810313260882914","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","5:49 PM","33.98","0","2.99","2.86","3.00","42.83","-4.62","-1.61","0"
"W-106113247110139","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/28/20","8:21 PM","28.14","0","2.99","2.41","5.03","38.57","0","-1.48","0"
"O-575313004564859","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/4/20","6:22 PM","33.98","0","2.99","2.86","3.98","43.81","-4.62","-1.64","0"
"O-770912975616476","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/2/20","4:15 PM","29.48","0","0.00","2.28","4.76","36.52","-3.69","-1.41","0"
"W-703113060338958","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/10/20","7:24 PM","26.72","0","0.00","2.07","3.00","31.79","0","-1.27","0"
"O-138513084849002","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/13/20","11:49 AM","62.97","0","2.99","5.11","8.00","79.07","-8.25","-2.71","0"
"W-616013073976514","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/11/20","7:16 PM","31.96","0","2.99","2.71","0","37.66","0","-1.45","0"
"O-879313186342879","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/22/20","8:19 PM","32.23","0","2.99","2.73","5.69","43.64","-4.40","-1.63","0"
"O-569313032877183","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/7/20","8:45 PM","35.97","0","0.00","2.79","0","38.76","-4.50","-1.48","0"
"O-533913162995834","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/20/20","7:00 PM","27.97","0","2.99","2.40","6.67","40.03","-3.87","-1.52","0"
"O-939213213732035","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/26/20","2:35 PM","21.98","0","0.00","1.70","0","23.68","-2.75","-1.02","0"
"O-520713155766879","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/20/20","5:23 PM","27.45","0","2.99","2.36","4.92","37.72","-3.81","-1.45","0"
"O-144113255817574","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/29/20","8:10 PM","31.22","0","2.99","2.65","5.52","42.38","-4.28","-1.59","0"
"O-110613132653926","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","6:06 PM","17.99","0","0.00","1.39","0","19.38","-2.25","-0.89","0"
"W-176813009888865","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/4/20","8:05 PM","33.97","0","2.99","2.86","7.96","47.78","0","-1.76","0"
"O-616013053976970","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","6:43 PM","47.48","0","4.99","4.07","8.48","65.02","-6.56","-2.28","0"
"W-122113222461192","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/27/20","5:15 PM","31.72","0","0.00","2.46","0","34.18","0","-1.34","0"
"O-109213139822468","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/18/20","2:14 PM","16.49","0","0.00","1.28","0","17.77","-2.06","-0.84","0"
"O-134013006094159","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/4/20","7:39 PM","15.49","0","2.99","1.43","1.99","21.90","-2.31","-0.97","0"
"O-344713133818811","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","6:21 PM","22.78","0","2.99","2.00","4.17","31.94","-3.22","-1.27","0"
"O-306513054107994","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/10/20","4:56 PM","28.98","0","2.99","2.48","5.17","39.62","-4.00","-1.51","0"
"O-294213134599203","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","8:45 PM","35.97","0","0.00","2.79","0","38.76","-4.50","-1.48","0"
"W-931613041622334","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/9/20","4:15 PM","32.70","0","0.00","2.53","5.28","40.51","0","-1.54","0"
"O-484913217641037","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","6:01 PM","12.98","0","0.00","1.01","2.09","16.08","-1.62","-0.79","0"
"O-379913201185996","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/24/20","6:42 PM","33.96","0","2.99","2.86","5.97","45.78","-4.62","-1.70","0"
"W-841113261840835","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/30/20","6:54 PM","87.94","0","0.00","6.82","0","94.76","0","-3.19","0"
"W-294213114595013","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/15/20","7:01 PM","67.66","0","0.00","5.24","7.29","80.19","0","-2.75","0"
"O-544713057584472","Ameci Pizza & Pasta - Trabuco Rd","Cash Order",,"10/9/20","5:52 PM","42.46","0","0.00","3.29","0","45.75","-5.31","0","0"
"O-111113214363861","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/25/20","7:13 PM","49.96","0","2.99","4.10","8.56","65.61","-6.62","-2.30","0"
"W-335112993296602","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/3/20","5:42 PM","31.98","0","0.00","2.48","0","34.46","0","-1.35","0"
"O-808412989861189","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/3/20","1:20 PM","56.91","0","2.99","4.64","12.91","77.45","-7.49","-2.66","0"
"W-323913129858743","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/17/20","4:36 PM","54.97","0","2.99","4.49","12.49","74.94","0","-2.59","0"
"W-692513224240695","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/26/20","6:43 PM","18.97","0","2.99","1.70","4.73","28.39","0","-1.17","0"
"O-323113037113271","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/7/20","9:16 PM","24.73","0","2.99","2.15","4.48","34.35","-3.47","-1.35","0"
"O-214413067656250","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/11/20","2:29 PM","20.98","0","4.99","2.02","2.00","29.99","-3.25","-1.21","0"
"P-CAc5b09d69b831253c2a1dadf6a63b9689","Ameci Pizza & Pasta - Trabuco Rd","Phone Order",,"10/18/20","6:04 PM","0","0","0.00","0.00","0","0.00","-1.00","0","0"
"O-715213000870955","Ameci Pizza & Pasta - Trabuco Rd","Prepaid Order",,"10/4/20","5:57 PM","35.98","0","2.99","3.02","6.30","48.29","-4.87","-1.77","0"
