order_id,provider,restaurant_name,order_datetime,order_type,payment_type,payment_status,customer_name,phone,email,address,subtotal,customer_delivery_fee,order_adjustments,tax,tip,total,partnership_fee,processing_fee,misc_fee,notes,statement_period_start,statement_period_end,account_id,source_file,email_date,added_at
73446612,,,2022-08-25T00:00:00,delivery,credit,paid,,,,,42.99,1.99,,3.56,6.45,,-2.99,-2.20,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.013470
73444400,,,2022-08-25T00:00:00,pickup,credit,paid,,,,,58.50,0.00,,4.61,8.77,,-2.99,-2.88,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.013701
73445257,,,2022-08-25T00:00:00,pickup,credit,paid,,,,,22.39,0.00,,1.81,0.00,,-2.99,-0.97,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.013939
73445160,,,2022-08-25T00:00:00,delivery,credit,paid,,,,,31.56,8.99,,3.22,4.73,,-2.99,-1.94,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.014172
73447421,,,2022-08-25T00:00:00,delivery,credit,paid,,,,,45.97,8.99,,4.33,9.19,,-2.99,-2.74,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.014429
73406327,,,2022-08-25T00:00:00,pickup,credit,paid,,,,,11.99,0.00,,1.00,0.00,,-2.99,-0.52,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.014673
73461173,,,2022-08-26T00:00:00,pickup,credit,paid,,,,,38.97,0.00,,3.09,2.00,,-2.99,-1.76,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.014911
73535723,,,2022-08-26T00:00:00,delivery,credit,paid,,,,,30.96,2.99,,2.70,4.64,,-2.99,-1.65,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.015138
73524638,,,2022-08-26T00:00:00,pickup,credit,paid,,,,,19.98,0.00,,1.62,3.00,,-2.99,-0.98,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.015369
73533717,,,2022-08-26T00:00:00,pickup,credit,paid,,,,,24.98,0.00,,1.78,0.00,,-2.99,-0.95,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.015596
73467858,,,2022-08-26T00:00:00,delivery,credit,paid,,,,,37.97,1.99,,3.17,3.79,,-2.99,-1.88,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.015830
73532038,,,2022-08-26T00:00:00,pickup,credit,paid,,,,,12.99,0.00,,1.08,0.00,,-2.99,-0.56,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.016077
73603741,,,2022-08-27T00:00:00,delivery,credit,paid,,,,,21.97,8.99,,2.47,2.19,,-2.99,-1.42,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.016546
73594526,,,2022-08-27T00:00:00,pickup,credit,paid,,,,,44.51,0.00,,3.52,4.45,,-2.99,-2.10,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.016860
73657074,,,2022-08-28T00:00:00,pickup,credit,paid,,,,,49.95,0.00,,3.94,0.00,,-2.99,-2.16,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.017102
73656880,,,2022-08-28T00:00:00,delivery,credit,paid,,,,,92.49,2.99,,7.47,9.25,,-2.99,-4.49,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.017336
73657190,,,2022-08-28T00:00:00,pickup,credit,paid,,,,,25.98,0.00,,2.09,0.00,,-2.99,-1.12,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.017566
73658943,,,2022-08-28T00:00:00,pickup,credit,paid,,,,,29.04,0.00,,2.32,0.00,,-2.99,-1.25,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.017986
73621308,,,2022-08-28T00:00:00,pickup,credit,paid,,,,,30.97,0.00,,2.47,3.10,,-2.99,-1.46,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.018362
73651502,,,2022-08-28T00:00:00,pickup,credit,paid,,,,,31.88,0.00,,2.54,0.00,,-2.99,-1.38,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.018622
73653168,,,2022-08-28T00:00:00,delivery,credit,paid,,,,,34.97,1.99,,2.94,6.99,,-2.99,-1.88,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.018948
73614281,,,2022-08-28T00:00:00,delivery,credit,paid,,,,,30.98,1.99,,2.63,5.25,,-2.99,-1.63,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.019178
73692899,,,2022-08-29T00:00:00,pickup,credit,paid,,,,,27.48,0.00,,2.20,4.12,,-2.99,-1.35,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.019408
73694593,,,2022-08-29T00:00:00,delivery,credit,paid,,,,,25.73,1.99,,2.22,0.00,,-2.99,-1.20,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.019627
73693127,,,2022-08-29T00:00:00,delivery,credit,paid,,,,,45.94,2.99,,3.87,6.89,,-2.99,-2.39,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.019845
73704352,,,2022-08-30T00:00:00,pickup,credit,paid,,,,,11.99,0.00,,1.00,0.00,,-2.99,-0.52,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.020063
73703277,,,2022-08-30T00:00:00,pickup,credit,paid,,,,,67.63,0.00,,5.31,0.00,,-2.99,-2.92,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.020281
73730921,,,2022-08-30T00:00:00,pickup,credit,paid,,,,,75.94,0.00,,5.96,0.00,,-2.99,-3.28,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.020499
73731226,,,2022-08-30T00:00:00,pickup,credit,paid,,,,,34.98,0.00,,1.55,2.00,,-2.99,-0.94,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.020718
73780921,,,2022-08-31T00:00:00,delivery,credit,paid,,,,,15.99,4.99,,1.70,2.37,,-2.99,-1.00,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.021030
73775979,,,2022-08-31T00:00:00,delivery,credit,paid,,,,,15.99,1.99,,1.47,1.60,,-2.99,-0.84,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.021267
73779314,,,2022-08-31T00:00:00,pickup,credit,paid,,,,,41.97,0.00,,3.33,0.00,,-2.99,-1.81,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.021490
73827568,,,2022-09-01T00:00:00,pickup,credit,paid,,,,,15.99,0.00,,1.31,0.00,,-2.99,-0.69,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.021714
73826785,,,2022-09-01T00:00:00,pickup,credit,paid,,,,,31.98,0.00,,2.55,0.00,,-2.99,-1.38,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.021936
73830979,,,2022-09-01T00:00:00,pickup,credit,paid,,,,,34.99,0.00,,2.40,3.50,,-2.99,-1.44,-5.00,source_excel | discount_for_order=-5.00,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.022160
73833012,,,2022-09-01T00:00:00,delivery,credit,paid,,,,,39.97,8.99,,3.87,5.99,,-2.99,-2.35,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.022378
73843276,,,2022-09-02T00:00:00,pickup,credit,paid,,,,,38.48,0.00,,3.06,0.00,,-2.99,-1.66,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.022593
73919385,,,2022-09-02T00:00:00,delivery,credit,paid,,,,,40.46,1.99,,3.36,4.24,,-2.99,-2.00,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.022810
73888865,,,2022-09-02T00:00:00,pickup,credit,paid,,,,,59.99,0.00,,4.72,0.00,,-2.99,-2.59,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.023035
73919798,,,2022-09-02T00:00:00,delivery,credit,paid,,,,,39.11,2.99,,3.34,9.78,,-2.99,-2.21,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.023266
73918921,,,2022-09-02T00:00:00,pickup,credit,paid,,,,,32.97,0.00,,2.63,0.00,,-2.99,-1.42,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.023487
73915762,,,2022-09-02T00:00:00,delivery,credit,paid,,,,,31.47,2.99,,2.74,4.72,,-2.99,-1.67,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.023710
73920652,,,2022-09-02T00:00:00,pickup,credit,paid,,,,,73.47,0.00,,5.77,11.02,,-2.99,-3.61,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.023930
73905242,,,2022-09-02T00:00:00,pickup,credit,paid,,,,,50.72,0.00,,4.00,0.00,,-2.99,-2.19,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.024147
73988309,,,2022-09-03T00:00:00,pickup,credit,paid,,,,,45.71,0.00,,3.62,4.57,,-2.99,-2.15,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.024367
73987354,,,2022-09-03T00:00:00,delivery,credit,paid,,,,,25.98,8.99,,2.78,3.90,,-2.99,-1.66,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.024588
73986345,,,2022-09-03T00:00:00,delivery,credit,paid,,,,,19.99,4.99,,2.01,3.00,,-2.99,-1.20,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.024818
73976637,,,2022-09-03T00:00:00,pickup,credit,paid,,,,,31.97,0.00,,2.55,0.00,,-2.99,-1.38,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.025047
73987132,,,2022-09-03T00:00:00,delivery,credit,paid,,,,,15.99,1.99,,1.47,3.20,,-2.99,-0.90,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.025269
73935447,,,2022-09-03T00:00:00,pickup,credit,paid,,,,,17.99,0.00,,1.47,0.00,,-2.99,-0.78,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.025489
73988713,,,2022-09-03T00:00:00,pickup,credit,paid,,,,,25.48,0.00,,2.05,2.54,,-2.99,-1.20,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.025706
73977065,,,2022-09-03T00:00:00,delivery,credit,paid,,,,,26.99,1.99,,2.32,4.05,,-2.99,-1.41,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.025923
73985400,,,2022-09-03T00:00:00,delivery,credit,paid,,,,,47.84,1.99,,3.93,7.18,,-2.99,-2.43,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.026140
74041233,,,2022-09-04T00:00:00,pickup,credit,paid,,,,,42.98,0.00,,3.40,0.00,,-2.99,-1.85,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.026456
74042723,,,2022-09-04T00:00:00,pickup,credit,paid,,,,,16.96,0.00,,1.39,2.54,,-2.99,-0.83,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.026708
74042912,,,2022-09-04T00:00:00,pickup,credit,paid,,,,,38.98,0.00,,3.09,1.95,,-2.99,-1.76,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.026944
73997436,,,2022-09-04T00:00:00,pickup,credit,paid,,,,,27.46,0.00,,2.20,0.00,,-2.99,-1.18,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.027172
74065542,,,2022-09-05T00:00:00,pickup,credit,paid,,,,,41.77,0.00,,3.31,4.18,,-2.99,-1.97,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.027399
74051865,,,2022-09-05T00:00:00,pickup,credit,paid,,,,,22.99,0.00,,1.86,0.00,,-2.99,-0.99,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.027624
74080098,,,2022-09-05T00:00:00,delivery,credit,paid,,,,,30.20,2.99,,2.65,4.53,,-2.99,-1.61,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.027855
74079872,,,2022-09-05T00:00:00,pickup,credit,paid,,,,,44.96,0.00,,3.56,6.74,,-2.99,-2.21,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.028077
74076784,,,2022-09-05T00:00:00,delivery,credit,paid,,,,,46.22,1.99,,3.81,4.62,,-2.99,-2.26,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.028299
74053707,,,2022-09-05T00:00:00,delivery,credit,paid,,,,,78.28,1.99,,6.29,11.74,,-2.99,-3.93,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.028520
74080831,,,2022-09-05T00:00:00,pickup,credit,paid,,,,,12.48,0.00,,1.04,0.00,,-2.99,-0.54,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.028739
74117735,,,2022-09-06T00:00:00,pickup,credit,paid,,,,,83.94,0.00,,5.34,0.00,,-2.99,-2.97,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.028956
74161996,,,2022-09-07T00:00:00,pickup,credit,paid,,,,,38.27,0.00,,3.04,0.00,,-2.99,-1.65,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.029175
74129846,,,2022-09-07T00:00:00,pickup,credit,paid,,,,,15.99,0.00,,1.31,1.60,,-2.99,-0.75,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.029393
74153514,,,2022-09-07T00:00:00,pickup,credit,paid,,,,,47.19,0.00,,3.73,0.00,,-2.99,-2.03,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.029613
74158320,,,2022-09-07T00:00:00,delivery,credit,paid,,,,,35.97,4.99,,3.25,5.40,,-2.99,-1.98,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.029832
74159693,,,2022-09-07T00:00:00,pickup,credit,paid,,,,,34.96,0.00,,2.78,0.00,,-2.99,-1.51,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.030051
74158596,,,2022-09-07T00:00:00,pickup,credit,paid,,,,,12.99,0.00,,1.08,0.00,,-2.99,-0.56,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.030269
74162263,,,2022-09-07T00:00:00,delivery,credit,paid,,,,,15.99,4.99,,1.70,2.37,,-2.99,-1.00,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.030488
74214177,,,2022-09-08T00:00:00,pickup,credit,paid,,,,,43.72,0.00,,3.46,0.00,,-2.99,-1.88,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.030746
74177412,,,2022-09-08T00:00:00,pickup,credit,paid,,,,,42.99,0.00,,3.41,0.00,,-2.99,-1.85,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.030968
74203246,,,2022-09-08T00:00:00,pickup,credit,paid,,,,,23.74,0.00,,1.91,2.37,,-2.99,-1.12,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.031188
74211107,,,2022-09-08T00:00:00,pickup,credit,paid,,,,,40.92,0.00,,3.24,8.18,,-2.99,-2.09,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.031402
74171291,,,2022-09-08T00:00:00,pickup,credit,paid,,,,,10.99,0.00,,0.93,1.65,,-2.99,-0.54,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.031621
74204890,,,2022-09-08T00:00:00,delivery,credit,paid,,,,,34.96,2.99,,3.01,6.99,,-2.99,-1.92,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.031847
74203006,,,2022-09-08T00:00:00,delivery,credit,paid,,,,,15.99,1.99,,1.47,1.60,,-2.99,-0.84,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.032068
74215073,,,2022-09-08T00:00:00,delivery,credit,paid,,,,,99.31,2.99,,8.00,19.86,,-2.99,-5.20,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.032287
74205921,,,2022-09-08T00:00:00,pickup,credit,paid,,,,,18.98,0.00,,1.54,0.00,,-2.99,-0.82,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.032510
74290045,,,2022-09-09T00:00:00,pickup,credit,paid,,,,,40.71,0.00,,3.23,4.07,,-2.99,-1.92,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.032727
74302361,,,2022-09-09T00:00:00,delivery,credit,paid,,,,,32.98,8.99,,3.33,4.95,,-2.99,-2.01,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.032945
74299850,,,2022-09-09T00:00:00,pickup,credit,paid,,,,,15.99,0.00,,1.31,1.60,,-2.99,-0.75,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.033161
74295124,,,2022-09-09T00:00:00,delivery,credit,paid,,,,,42.93,8.99,,4.10,6.44,,-2.99,-2.50,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.033381
74302052,,,2022-09-09T00:00:00,pickup,credit,paid,,,,,25.83,0.00,,2.08,2.00,,-2.99,-1.19,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.033601
74294728,,,2022-09-09T00:00:00,pickup,credit,paid,,,,,27.98,0.00,,2.24,0.00,,-2.99,-1.21,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.033818
74302326,,,2022-09-09T00:00:00,pickup,credit,paid,,,,,12.99,0.00,,1.08,1.95,,-2.99,-0.64,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.034037
74289392,,,2022-09-09T00:00:00,pickup,credit,paid,,,,,35.45,0.00,,1.59,0.00,,-2.99,-0.88,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.034257
74302376,,,2022-09-09T00:00:00,pickup,credit,paid,,,,,32.46,0.00,,2.59,4.87,,-2.99,-1.59,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.034476
74301978,,,2022-09-09T00:00:00,pickup,credit,paid,,,,,17.98,0.00,,1.47,1.80,,-2.99,-0.85,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.034695
74375657,,,2022-09-10T00:00:00,delivery,credit,paid,,,,,33.96,2.99,,2.94,5.09,,-2.99,-1.80,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.034913
74373824,,,2022-09-10T00:00:00,pickup,credit,paid,,,,,90.09,0.00,,7.05,13.51,,-2.99,-4.42,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.035129
74379112,,,2022-09-10T00:00:00,delivery,credit,paid,,,,,22.99,1.99,,2.01,3.44,,-2.99,-1.21,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.035348
74378034,,,2022-09-10T00:00:00,pickup,credit,paid,,,,,31.97,0.00,,2.55,3.20,,-2.99,-1.51,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.035569
74378153,,,2022-09-10T00:00:00,pickup,credit,paid,,,,,30.75,0.00,,2.46,0.00,,-2.99,-1.33,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.035789
74316753,,,2022-09-10T00:00:00,delivery,credit,paid,,,,,41.27,8.99,,3.97,4.13,,-2.99,-2.33,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.036012
74373690,,,2022-09-10T00:00:00,delivery,credit,paid,,,,,34.99,4.99,,2.78,4.50,,-2.99,-1.69,-5.00,source_excel | discount_for_order=-5.00,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.036231
74429519,,,2022-09-11T00:00:00,pickup,credit,paid,,,,,91.19,0.00,,7.14,0.00,,-2.99,-3.93,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.036450
74438581,,,2022-09-11T00:00:00,pickup,credit,paid,,,,,26.98,0.00,,2.16,0.00,,-2.99,-1.16,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.036669
74440271,,,2022-09-11T00:00:00,pickup,credit,paid,,,,,26.99,0.00,,2.17,0.00,,-2.99,-1.16,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.036888
74475539,,,2022-09-12T00:00:00,pickup,credit,paid,,,,,32.98,0.00,,2.63,0.00,,-2.99,-1.42,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.037103
74471424,,,2022-09-12T00:00:00,pickup,credit,paid,,,,,20.49,0.00,,1.66,0.00,,-2.99,-0.88,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.037321
74448302,,,2022-09-12T00:00:00,pickup,credit,paid,,,,,95.05,0.00,,7.44,0.00,,-2.99,-4.10,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.037548
74507022,,,2022-09-13T00:00:00,delivery,credit,paid,,,,,53.72,2.99,,4.47,8.06,,-2.99,-2.77,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.037768
74532848,,,2022-09-14T00:00:00,delivery,credit,paid,,,,,34.27,1.99,,2.88,5.14,,-2.99,-1.77,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.037987
74552705,,,2022-09-14T00:00:00,pickup,credit,paid,,,,,15.99,0.00,,1.31,0.00,,-2.99,-0.69,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.038205
74566407,,,2022-09-15T00:00:00,delivery,credit,paid,,,,,40.46,8.99,,3.91,6.07,,-2.99,-2.37,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.038422
74559051,,,2022-09-15T00:00:00,delivery,credit,paid,,,,,51.97,1.99,,4.25,10.39,,-2.99,-2.74,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.038641
74588260,,,2022-09-15T00:00:00,delivery,credit,paid,,,,,71.42,2.99,,5.84,10.71,,-2.99,-3.64,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.038858
74690292,,,2022-09-16T00:00:00,delivery,credit,paid,,,,,34.97,4.99,,2.94,6.99,,-2.99,-1.87,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.039076
74698777,,,2022-09-16T00:00:00,delivery,credit,paid,,,,,15.99,2.99,,1.54,4.00,,-2.99,-0.98,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.039292
74697930,,,2022-09-16T00:00:00,delivery,credit,paid,,,,,39.11,2.99,,3.34,9.78,,-2.99,-2.21,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.039511
74694158,,,2022-09-16T00:00:00,pickup,credit,paid,,,,,12.99,0.00,,1.08,0.00,,-2.99,-0.56,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.039730
74624308,,,2022-09-16T00:00:00,pickup,credit,paid,,,,,11.49,0.00,,0.96,0.00,,-2.99,-0.50,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.039946
74687196,,,2022-09-16T00:00:00,pickup,credit,paid,,,,,15.99,0.00,,1.31,0.00,,-2.99,-0.69,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.040163
74700662,,,2022-09-16T00:00:00,delivery,credit,paid,,,,,25.98,1.99,,2.24,3.90,,-2.99,-1.36,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.040380
74659780,,,2022-09-16T00:00:00,pickup,credit,paid,,,,,50.75,0.00,,4.01,0.00,,-2.99,-2.19,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.040598
74695401,,,2022-09-16T00:00:00,delivery,credit,paid,,,,,19.53,1.99,,1.74,4.00,,-2.99,-1.09,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.040815
74750333,,,2022-09-17T00:00:00,delivery,credit,paid,,,,,61.96,4.99,,5.26,5.00,,-2.99,-3.09,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.041274
74714227,,,2022-09-17T00:00:00,pickup,credit,paid,,,,,47.47,0.00,,3.75,0.00,,-2.99,-2.05,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.041516
74770380,,,2022-09-17T00:00:00,pickup,credit,paid,,,,,27.18,0.00,,2.18,0.69,,-2.99,-1.20,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.041740
74775200,,,2022-09-17T00:00:00,delivery,credit,paid,,,,,22.99,8.99,,2.55,4.59,,-2.99,-1.56,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.041964
74772936,,,2022-09-17T00:00:00,pickup,credit,paid,,,,,16.98,0.00,,1.00,0.00,,-2.99,-0.52,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.042183
74757268,,,2022-09-17T00:00:00,pickup,credit,paid,,,,,23.32,0.00,,1.88,0.00,,-2.99,-1.01,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.042404
74758996,,,2022-09-17T00:00:00,pickup,credit,paid,,,,,14.99,0.00,,1.24,1.00,,-2.99,-0.69,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.042624
74795325,,,2022-09-18T00:00:00,pickup,credit,paid,,,,,26.99,0.00,,2.17,2.70,,-2.99,-1.27,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.042847
74830866,,,2022-09-18T00:00:00,delivery,credit,paid,,,,,25.57,1.99,,2.21,5.11,,-2.99,-1.39,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.043068
74832905,,,2022-09-18T00:00:00,delivery,credit,paid,,,,,31.01,1.99,,1.40,6.20,,-2.99,-1.02,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.043293
74826531,,,2022-09-18T00:00:00,pickup,credit,paid,,,,,17.48,0.00,,1.43,0.00,,-2.99,-0.75,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.043510
74833841,,,2022-09-18T00:00:00,pickup,credit,paid,,,,,29.98,0.00,,2.40,4.50,,-2.99,-1.47,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.043731
74791272,,,2022-09-18T00:00:00,pickup,credit,paid,,,,,38.72,0.00,,3.07,0.00,,-2.99,-1.67,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.043949
74807972,,,2022-09-18T00:00:00,delivery,credit,paid,,,,,25.57,2.99,,2.29,5.11,,-2.99,-1.44,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:34.044180
