Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
The Wing Stop ,,#D49E4,00d8b485-3539-4f36-ab71-052d02ed49e4,Delivery - Partner Using Uber App,iOS,Completed,2021-01-05,19:32,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-5.5,0,0,0,0,0,,0,0,0,18.18,2021-01-11
The Wing Stop ,,#2A9E2,0092e468-7f0d-4b1b-8215-2fecb642a9e2,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,10:38,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2021-01-11
The Wing Stop ,,#55620,eaabd5b7-88dc-4e19-886a-6626e1755620,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,14:56,41.44,3.21,44.65,0,0,0,0,0,0,0,0,44.65,-10.36,0,0,0,0,0,,0,0,0,34.29,2021-01-11
The Wing Stop ,,#6D2B6,b65b726e-a99b-4ccd-8607-7ac42966d2b6,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,15:12,9.74,0.75,10.49,0,0,0,0,0,0,0,0,10.49,-2.44,0,0,0,0,0,,0,0,0,8.05,2021-01-11
The Wing Stop ,,#E9CB6,4defa371-b3dd-4271-baa8-2b82650e9cb6,Pickup,iOS,Completed,2021-01-06,17:21,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,0,0,0,0,0,0,,0,0,0,16.69,2021-01-11
The Wing Stop ,,#EB63E,afac419d-9616-49e4-a8bc-b63973beb63e,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,20:03,30.71,2.38,33.09,0,0,0,0,0,0,0,0,33.09,-7.68,0,0,0,0,0,,0,0,0,25.41,2021-01-11
The Wing Stop ,,#56C2E,f5cd826d-7aef-41dc-aaf8-363d02356c2e,Delivery - Partner Using Uber App,Android,Completed,2021-01-07,11:01,24.98,1.94,26.92,0,0,0,0,0,0,0,0,26.92,-6.25,0,0,0,0,0,,0,0,0,20.67,2021-01-11
The Wing Stop ,,#FB2A8,d3002b70-7347-4231-b3cc-aac2c4bfb2a8,Delivery - Partner Using Uber App,iOS,Completed,2021-01-07,19:35,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2021-01-11
The Wing Stop ,,#4D85D,3ab4d3ec-cf33-4bc0-8506-408dfb04d85d,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-08,12:23,22.46,1.74,24.2,0,0,0,0,0,0,0,0,24.2,-5.62,0,0,0,0,0,,0,0,0,18.58,2021-01-11
The Wing Stop ,,#F4DE8,9db6ee80-930a-4acb-9255-a3841b5f4de8,Delivery - Partner Using Uber App,Android,Completed,2021-01-08,17:58,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-5.5,0,0,0,0,0,,0,0,0,18.18,2021-01-11
The Wing Stop ,,#18DD4,62462262-2859-4c01-b2e7-16ffa7d18dd4,Pickup,iOS,Completed,2021-01-08,19:49,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,0,0,0,0,0,0,,0,0,0,29.89,2021-01-11
The Wing Stop ,,#FC105,2b5fc0e8-0f51-42d2-bf11-1688882fc105,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-09,13:28,17.98,1.39,19.37,0,0,0,0,0,0,0,0,19.37,-4.5,0,0,0,0,0,,0,0,0,14.87,2021-01-11
The Wing Stop ,,#6A835,5e5467ec-c2be-4acd-81f8-514e4a76a835,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,13:42,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2021-01-11
The Wing Stop ,,#ADE2E,1f56d83a-1bd3-439c-a821-c50e5c9ade2e,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,16:02,34.97,2.71,37.68,0,0,0,0,0,0,0,0,37.68,-8.74,0,0,0,0,0,,0,0,0,28.94,2021-01-11
The Wing Stop ,,#02CA7,de13ba80-fc81-4d2a-8c42-27a488a02ca7,Delivery - Partner Using Uber App,Android,Completed,2021-01-09,16:25,36.46,2.83,39.29,0,0,0,0,0,0,0,0,39.29,-9.12,0,0,0,0,0,,0,0,0,30.17,2021-01-11
The Wing Stop ,,#FF8F2,4f55bfd5-5620-4765-9d04-266f74aff8f2,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-09,18:06,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-6.94,0,0,0,0,0,,0,0,0,22.95,2021-01-11
The Wing Stop ,,#FBA48,9bd5dd14-3a83-47b3-92c9-77bbdc2fba48,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,20:28,43.46,3.37,46.83,0,0,0,0,0,0,0,0,46.83,-10.87,0,0,0,0,0,,0,0,0,35.96,2021-01-11
The Wing Stop ,,#5C73D,b76b25f6-3f5b-4f10-b96d-be74c355c73d,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-10,14:35,28.99,2.25,31.24,0,0,0,0,0,0,0,0,31.24,-7.25,0,0,0,0,0,,0,0,0,23.99,2021-01-11
The Wing Stop ,,#A042F,d2eb9ab4-e1d7-4dc1-b8d9-d727c41a042f,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,15:38,35.98,2.79,38.77,0,0,0,0,0,0,0,0,38.77,-9,0,0,0,0,0,,0,0,0,29.77,2021-01-11
The Wing Stop ,,#2F502,fdf81f45-91f4-4706-8d0e-6f815ac2f502,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,18:38,41.44,3.21,44.65,0,0,0,0,0,0,0,0,44.65,-10.36,0,0,0,0,0,,0,0,0,34.29,2021-01-11
The Wing Stop ,,#52FD3,b1b09c53-521c-4b92-b5b1-e3db5af52fd3,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-10,18:52,35.95,2.79,38.74,0,0,0,0,0,0,0,0,38.74,-8.99,0,0,0,0,0,,0,0,0,29.75,2021-01-11
The Wing Stop ,,#5C810,21fc0cc9-15e9-4ed8-b6e1-815a2785c810,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,20:13,30.74,2.38,33.12,0,0,0,0,0,0,0,0,33.12,-7.69,0,0,0,0,0,,0,0,0,25.43,2021-01-11
The Wing Stop ,,#9863E,0c442ea1-3d39-4f96-89de-cd539f89863e,Delivery - Partner Using Uber App,iOS,Completed,2021-01-11,16:41,36.47,2.83,39.3,0,0,0,0,0,0,0,0,39.3,-9.12,0,0,0,0,0,,0,0,0,30.18,2021-01-18
The Wing Stop ,,#BBEA1,9b56e922-c24e-4df1-833f-f6f0244bbea1,Delivery - Partner Using Uber App,iOS,Completed,2021-01-11,18:16,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-5,0,0,0,0,0,,0,0,0,16.54,2021-01-18
The Wing Stop ,,#4A2F0,8e1dd504-3b25-4ca0-a6b0-63d19144a2f0,Delivery - Partner Using Uber App,iOS,Completed,2021-01-11,19:44,44.97,3.49,48.46,0,0,0,0,0,0,0,0,48.46,-11.24,0,0,0,0,0,,0,0,0,37.22,2021-01-18
The Wing Stop ,,#FC952,8e4369d2-eada-4956-8174-f0c0878fc952,Delivery - Partner Using Uber App,iOS,Completed,2021-01-12,16:36,32.98,2.56,35.54,0,0,0,0,0,0,0,0,35.54,-8.25,0,0,0,0,0,,0,0,0,27.29,2021-01-18
The Wing Stop ,,#4376A,9314df57-be5e-47ed-baa9-c819dce4376a,Delivery - Partner Using Uber App,iOS,Completed,2021-01-13,11:05,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2021-01-18
The Wing Stop ,,#A3FFC,adb3e45a-b292-4933-92bf-a7e096ca3ffc,Pickup,Android,Completed,2021-01-13,12:26,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,0,0,0,0,0,0,,0,0,0,32.31,2021-01-18
The Wing Stop ,,#9B113,6f975346-a586-4178-b9e0-6e79ca89b113,Delivery - Partner Using Uber App,Android,Completed,2021-01-13,13:32,22.23,1.72,23.95,0,0,0,0,0,0,0,0,23.95,-5.56,0,0,0,0,0,,0,0,0,18.39,2021-01-18
The Wing Stop ,,#E8DBF,c0be5281-0bb7-4e2f-8c33-10b8203e8dbf,Delivery - Partner Using Uber App,iOS,Completed,2021-01-13,17:56,33.96,2.63,36.59,0,0,0,0,0,0,0,0,36.59,-8.49,0,0,0,0,0,,0,0,0,28.1,2021-01-18
The Wing Stop ,,#BF55A,12cf818b-3863-423a-87c0-e925829bf55a,Delivery - Partner Using Uber App,iOS,Completed,2021-01-13,18:28,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-4.25,0,0,0,0,0,,0,0,0,14.05,2021-01-18
The Wing Stop ,,#E9CE8,16e32431-7c98-4296-a55e-cb61682e9ce8,Delivery - Partner Using Uber App,iOS,Completed,2021-01-13,21:29,39.71,3.08,42.79,0,0,0,0,0,0,0,0,42.79,-9.93,0,0,0,0,0,,0,0,0,32.86,2021-01-18
The Wing Stop ,,#6BE5F,a214509b-e146-409c-b61c-82465116be5f,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-14,14:56,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-3.69,0,0,0,0,0,,0,0,0,12.19,2021-01-18
The Wing Stop ,,#6D38B,483b36a2-bbd9-4b1c-a142-98e31c06d38b,Delivery - Partner Using Uber App,iOS,Completed,2021-01-14,16:35,8.99,0.7,9.69,0,0,0,0,0,0,0,0,9.69,-2.25,0,0,0,0,0,,0,0,0,7.44,2021-01-18
The Wing Stop ,,#96BAD,6b5d049b-4210-426c-89f7-17e590996bad,Delivery - Partner Using Uber App,iOS,Completed,2021-01-14,19:29,27.98,2.17,30.15,0,0,0,0,0,0,0,0,30.15,-7,0,0,0,0,0,,0,0,0,23.15,2021-01-18
The Wing Stop ,,#C84D0,b9912734-2767-4995-a147-ad5e79bc84d0,Delivery - Partner Using Uber App,iOS,Completed,2021-01-14,20:00,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-5.5,0,0,0,0,0,,0,0,0,18.18,2021-01-18
The Wing Stop ,,#3C374,8cc45c74-a36d-4ac8-b207-c96fbd23c374,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-15,11:48,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,0,0,12.82,2021-01-18
The Wing Stop ,,#4015A,ac53aa67-edd2-4aa2-8f7e-87c83274015a,Delivery - Partner Using Uber App,iOS,Completed,2021-01-15,14:30,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-01-18
The Wing Stop ,,#FC0F3,149a117c-8d54-42b8-b318-b2c6ef5fc0f3,Delivery - Partner Using Uber App,iOS,Completed,2021-01-15,18:26,32.96,2.55,35.51,0,0,0,0,0,0,0,0,35.51,-8.24,0,0,0,0,0,,0,0,0,27.27,2021-01-18
The Wing Stop ,,#E4C2D,cc00bfe6-6d80-4072-b9d3-b8f1b11e4c2d,Delivery - Partner Using Uber App,iOS,Completed,2021-01-15,20:30,27.74,2.15,29.89,0,0,0,0,0,0,0,0,29.89,-6.94,0,0,0,0,0,,0,0,0,22.95,2021-01-18
The Wing Stop ,,#BBF1C,d543f7f0-4cfd-4f10-a537-a950175bbf1c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-16,14:46,56.98,4.42,61.4,0,0,0,0,0,0,0,0,61.4,-14.25,0,0,0,0,0,,0,0,0,47.15,2021-01-18
The Wing Stop ,,#5A383,6cb9435d-7624-4c11-9ea5-14d8c535a383,Delivery - Partner Using Uber App,iOS,Completed,2021-01-16,18:59,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-01-18
The Wing Stop ,,#AE730,0e10f282-2e48-4ee4-a996-8caf559ae730,Delivery - Partner Using Uber App,iOS,Completed,2021-01-17,12:12,37.71,2.92,40.63,0,0,0,0,0,0,0,0,40.63,-9.43,0,0,0,0,0,,0,0,0,31.2,2021-01-18
The Wing Stop ,,#DAC5C,451a3b3b-7d1e-4087-93ab-643f521dac5c,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-17,13:56,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-01-18
The Wing Stop ,,#964C4,92159a60-5a08-436a-b79e-8fb3881964c4,Delivery - Partner Using Uber App,Android,Completed,2021-01-17,16:51,71.22,5.52,76.74,0,0,0,0,0,0,0,0,76.74,-17.81,0,0,0,0,0,,0,0,0,58.93,2021-01-18
The Wing Stop ,,#A6CD2,bbe65533-e18d-4360-828b-47c9bfca6cd2,Pickup,iOS,Completed,2021-01-17,17:15,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,0,0,0,0,0,0,,0,0,0,29.08,2021-01-18
The Wing Stop ,,#3BBE9,a1615d49-2e40-447a-84ce-f303bc93bbe9,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-18,19:45,26.47,2.05,28.52,0,0,0,0,0,0,0,0,28.52,-6.62,0,0,0,0,0,,0,0,0,21.9,2021-01-25
The Wing Stop ,,#44906,1784d660-8665-4257-b7c2-217903244906,Pickup,iOS,Completed,2021-01-19,13:21,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,0,0,0,0,0,0,,0,0,0,11.84,2021-01-25
The Wing Stop ,,#EDB44,9e6af227-2008-4f31-8773-20bc294edb44,Delivery - Partner Using Uber App,Android,Completed,2021-01-19,16:59,17.97,1.39,19.36,0,0,0,0,0,0,0,0,19.36,-4.49,0,0,0,0,0,,0,0,0,14.87,2021-01-25
The Wing Stop ,,#D78B3,d9467d92-e82f-489e-b311-a1eb141d78b3,Delivery - Partner Using Uber App,iOS,Completed,2021-01-19,19:53,43.73,3.39,47.12,0,0,0,0,0,0,0,0,47.12,-10.93,0,0,0,0,0,,0,0,0,36.19,2021-01-25
The Wing Stop ,,#549D7,1cd8342d-7e66-4be4-bddb-5ac493a549d7,Delivery - Partner Using Uber App,iOS,Completed,2021-01-19,21:05,20.48,1.59,22.07,0,0,0,0,0,0,0,0,22.07,-5.12,0,0,0,0,0,,0,0,0,16.95,2021-01-25
The Wing Stop ,,#CD72E,00b8d4d8-5963-411f-a539-8539dcacd72e,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-20,17:11,18.72,1.45,20.17,0,0,0,0,0,0,0,0,20.17,-4.68,0,0,0,0,0,,0,0,0,15.49,2021-01-25
The Wing Stop ,,#606E8,8ada5ccf-1b55-4801-a177-26d3011606e8,Delivery - Partner Using Uber App,iOS,Completed,2021-01-20,17:35,36.72,2.85,39.57,0,0,0,0,0,0,0,0,39.57,-9.18,0,0,0,0,0,,0,0,0,30.39,2021-01-25
The Wing Stop ,,#108BC,fc45ff1c-4aba-44e1-b0af-240de3d108bc,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-20,20:45,26.47,2.05,28.52,0,0,0,0,0,0,0,0,28.52,-6.62,0,0,0,0,0,,0,0,0,21.9,2021-01-25
The Wing Stop ,,#00837,f15b8cd6-08fa-4ac3-a92d-1e0768e00837,Delivery - Partner Using Uber App,iOS,Completed,2021-01-21,20:42,24.48,1.9,26.38,0,0,0,0,0,0,0,0,26.38,-6.12,0,0,0,0,0,,0,0,0,20.26,2021-01-25
The Wing Stop ,,#00837,f15b8cd6-08fa-4ac3-a92d-1e0768e00837,,Unknown,Refund,2021-01-21,20:42,-15.49,-1.2,-16.69,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-16.69,2021-01-25
The Wing Stop ,,#29837,3f752bb6-f107-4b15-9611-f14a20829837,Delivery - Partner Using Uber App,Android,Completed,2021-01-21,21:24,11.24,0.87,12.11,0,0,0,0,0,0,0,0,12.11,-2.81,0,0,0,0,0,,0,0,0,9.3,2021-01-25
The Wing Stop ,,#44C2F,9376088a-accf-4c9d-93e6-78f8bbb44c2f,Delivery - Partner Using Uber App,iOS,Completed,2021-01-22,16:18,15.73,1.22,16.95,0,0,0,0,0,0,0,0,16.95,-3.93,0,0,0,0,0,,0,0,0,13.02,2021-01-25
The Wing Stop ,,#BE228,385ebadc-f652-40ca-9aeb-e4cb0c3be228,Delivery - Partner Using Uber App,iOS,Completed,2021-01-22,17:27,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-01-25
The Wing Stop ,,#36753,dd8c7224-ce84-4489-9054-1b4be0136753,Delivery - Partner Using Uber App,iOS,Completed,2021-01-23,15:13,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,0,0,11.57,2021-01-25
The Wing Stop ,,#70500,7956f912-fe81-4a7c-b970-863f72570500,Delivery - Partner Using Uber App,iOS,Completed,2021-01-23,18:11,15.72,1.22,16.94,0,0,0,0,0,0,0,0,16.94,-3.93,0,0,0,0,0,,0,0,0,13.01,2021-01-25
The Wing Stop ,,#021DC,2114f574-480d-4c42-a79c-5fae949021dc,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-23,18:59,53.98,4.18,58.16,0,0,0,0,0,0,0,0,58.16,-13.5,0,0,0,0,0,,0,0,0,44.66,2021-01-25
The Wing Stop ,,#0E199,44f9463b-c53c-405a-89df-98140f20e199,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-24,15:06,23.48,1.82,25.3,0,0,0,0,0,0,0,0,25.3,-5.87,0,0,0,0,0,,0,0,0,19.43,2021-01-25
The Wing Stop ,,#CF06C,b3d85263-0dcd-49e3-b2e7-2814e04cf06c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-24,16:13,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-4.75,0,0,0,0,0,,0,0,0,15.7,2021-01-25
The Wing Stop ,,#2C05C,384b3b42-9dbc-48ad-a51b-8dd456c2c05c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-24,16:29,64.9,5.03,69.93,0,0,0,0,0,0,0,0,69.93,-16.23,0,0,0,0,0,,0,0,0,53.7,2021-01-25
The Wing Stop ,,#D2692,82e3326f-dcae-4c49-82ee-1e43e65d2692,Delivery - Partner Using Uber App,iOS,Completed,2021-01-24,17:14,16.99,1.32,18.31,0,0,0,0,0,0,0,0,18.31,-4.25,0,0,0,0,0,,0,0,0,14.06,2021-01-25
The Wing Stop ,,#DC85A,577ffbf6-9e96-4b25-8318-73ce951dc85a,Delivery - Partner Using Uber App,iOS,Completed,2021-01-24,17:51,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5,0,0,0,0,0,,0,0,0,16.53,2021-01-25
The Wing Stop ,,#84806,f124e391-35ad-4357-8eaa-86a4b2584806,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-25,15:00,22.47,1.74,24.21,0,0,0,0,0,0,0,0,24.21,-5.62,0,0,0,0,0,,0,0,0,18.59,2021-02-01
The Wing Stop ,,#7E4E3,0f53b755-b5e7-4172-a2eb-8e835d17e4e3,Delivery - Partner Using Uber App,iOS,Completed,2021-01-25,16:53,13.98,1.08,15.06,0,0,0,0,0,0,0,0,15.06,-3.5,0,0,0,0,0,,0,0,0,11.56,2021-02-01
The Wing Stop ,,#22C24,9889381d-cf7e-48a2-b231-0a6de0122c24,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-25,21:03,26.47,2.05,28.52,0,0,0,0,0,0,0,0,28.52,-6.62,0,0,0,0,0,,0,0,0,21.9,2021-02-01
The Wing Stop ,,#80F18,4745ab9d-7d87-40ac-94b3-ca6336080f18,Delivery - Partner Using Uber App,iOS,Completed,2021-01-26,17:01,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-5,0,0,0,0,0,,0,0,0,16.54,2021-02-01
The Wing Stop ,,#58E5E,d4551e12-02d6-42a6-a484-023764558e5e,Delivery - Partner Using Uber App,iOS,Completed,2021-01-26,17:59,36.71,2.85,39.56,0,0,0,0,0,0,0,0,39.56,-9.18,0,0,0,0,0,,0,0,0,30.38,2021-02-01
The Wing Stop ,,#0F499,9aca352f-6f3a-4f1c-b080-6cb4b720f499,Delivery - Partner Using Uber App,iOS,Completed,2021-01-27,13:27,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-02-01
The Wing Stop ,,#2692E,1cf06d7b-afea-4234-8bc9-24815cc2692e,Pickup,iOS,Completed,2021-01-28,17:19,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,0,0,0,0,0,0,,0,0,0,29.08,2021-02-01
The Wing Stop ,,#B79D3,27c6d601-7d5c-4e10-90dc-99bfa9cb79d3,Delivery - Partner Using Uber App,Android,Completed,2021-01-29,16:44,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-5,0,0,0,0,0,,0,0,0,16.54,2021-02-01
The Wing Stop ,,#00146,0d878c9c-5566-4970-b0ab-e87c45d00146,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,20:12,28.99,2.25,31.24,0,0,0,0,0,0,0,0,31.24,-7.25,0,0,0,0,0,,0,0,0,23.99,2021-02-01
The Wing Stop ,,#FDA1F,8ebc4aad-4653-415e-8e92-4d4d978fda1f,Delivery - Partner Using Uber App,Android,Completed,2021-01-30,11:46,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.75,0,0,0,0,0,,0,0,0,9.09,2021-02-01
The Wing Stop ,,#859B6,e8d4f2b5-ac07-4d82-ade5-4152758859b6,Delivery - Partner Using Uber App,iOS,Completed,2021-01-30,12:28,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-02-01
The Wing Stop ,,#26A98,8a43cb2e-79cc-45cb-9cb1-c87bd0326a98,Delivery - Partner Using Uber App,Android,Completed,2021-01-31,12:50,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-4.75,0,0,0,0,0,,0,0,0,15.7,2021-02-01
The Wing Stop ,,#56230,79572dcc-7278-4158-bea8-061537956230,Delivery - Partner Using Uber App,iOS,Completed,2021-01-31,13:24,39.98,3.1,43.08,0,0,0,0,0,0,0,0,43.08,-10,0,0,0,0,0,,0,0,0,33.08,2021-02-01
The Wing Stop ,,#21CFF,94acc479-702e-4664-be18-78f1bca21cff,Delivery - Partner Using Uber App,Android,Completed,2021-01-31,13:38,46.21,3.58,49.79,0,0,0,0,0,0,0,0,49.79,-11.55,0,0,0,0,0,,0,0,0,38.24,2021-02-01
The Wing Stop ,,#B2701,b8882b2f-c6db-42c9-8436-48c5ad4b2701,Delivery - Partner Using Uber App,iOS,Completed,2021-01-31,14:40,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-02-01
The Wing Stop ,,#02423,d7481442-c6f3-4e37-9236-5cd9c5f02423,Delivery - Partner Using Uber App,iOS,Completed,2021-01-31,15:04,24.98,1.94,26.92,0,0,0,0,0,0,0,0,26.92,-6.25,0,0,0,0,0,,0,0,0,20.67,2021-02-01
The Wing Stop ,,#08023,7f7d7660-374f-4b06-96d8-b2c886008023,Delivery - Partner Using Uber App,Android,Completed,2021-01-31,18:36,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,0,0,22.33,2021-02-01
Trattoria Contadina ,,#65C4D,da2ecc1f-9e08-4ed8-a505-85b933d65c4d,Delivery - Partner Using Uber App,iOS,Completed,2021-01-02,13:47,36.18,2.85,39.03,0,0,0,0,0,0,0,0,39.03,-9.05,0,0,0,0,0,,0,0,0,29.98,2021-01-04
Trattoria Contadina ,,#F750F,c168834a-4cb9-44e3-8f03-08ac4e9f750f,Delivery - Partner Using Uber App,iOS,Completed,2021-01-02,18:55,17.48,1.4,18.88,0,0,0,0,0,0,0,0,18.88,-4.37,0,0,0,0,0,,0,0,0,14.51,2021-01-04
Trattoria Contadina ,,#5E062,66faa5ad-a0f9-48f9-89be-7c9e6f05e062,Delivery - Partner Using Uber App,iOS,Completed,2021-01-03,17:11,20.73,1.65,22.38,0,0,0,0,0,0,0,0,22.38,-5.18,0,0,0,0,0,,0,0,0,17.2,2021-01-04
Trattoria Contadina ,,#72428,2ffd75e1-f337-4e1e-a1dc-340501c72428,Delivery - Partner Using Uber App,iOS,Completed,2021-01-04,12:07,38.45,3.11,41.56,0,0,0,0,0,0,0,0,41.56,-9.61,0,0,0,0,0,,0,0,0,31.95,2021-01-11
Trattoria Contadina ,,#5F97C,e7d73e9c-078c-448a-a353-84569655f97c,Delivery - Partner Using Uber App,Android,Completed,2021-01-04,16:11,22.73,1.81,24.54,0,0,0,0,0,0,0,0,24.54,-5.68,0,0,0,0,0,,0,0,0,18.86,2021-01-11
Trattoria Contadina ,,#81E96,c19ceb94-d12f-4000-ba21-1fb236481e96,Pickup,Uber Eats Web,Completed,2021-01-05,12:31,42.91,3.33,46.24,0,0,0,0,0,0,0,0,46.24,0,0,0,0,0,0,,0,0,0,46.24,2021-01-11
Trattoria Contadina ,,#5C52C,f9ce7d31-4604-4c6f-b088-64a32515c52c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-06,17:17,34.2,2.65,36.85,0,0,0,0,0,0,0,0,36.85,-8.55,0,0,0,0,0,,0,0,0,28.3,2021-01-11
Trattoria Contadina ,,#F40D4,4e787bbc-33f3-4e2c-858b-e01de21f40d4,Delivery - Partner Using Uber App,iOS,Completed,2021-01-07,10:53,32.97,2.65,35.62,0,0,0,0,0,0,0,0,35.62,-8.24,0,0,0,0,0,,0,0,0,27.38,2021-01-11
Trattoria Contadina ,,#A7C1C,39346c41-adbf-4bf0-86cd-ed6be14a7c1c,Delivery - Partner Using Uber App,Android,Completed,2021-01-08,17:55,23.73,1.93,25.66,0,0,0,0,0,0,0,0,25.66,-5.93,0,0,0,0,0,,0,0,0,19.73,2021-01-11
Trattoria Contadina ,,#0DA11,c47dc48b-56ed-4c00-aa2f-73b4ae60da11,Delivery - Partner Using Uber App,Android,Canceled,2021-01-08,21:27,39.95,3.23,43.18,0,0,0,0,0,0,0,0,43.18,-9.99,0,0,0,0,0,,0,0,0,33.19,2021-01-11
Trattoria Contadina ,,#A89DA,6f7824c0-5a4e-41ba-9b7f-9654f85a89da,Delivery - Partner Using Uber App,iOS,Completed,2021-01-09,16:16,21.98,1.79,23.77,0,0,0,0,0,0,0,0,23.77,-5.5,0,0,0,0,0,,0,0,0,18.27,2021-01-11
Trattoria Contadina ,,#74290,b6950bdb-cddf-489f-8a66-26dd5f774290,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,15:59,19.98,1.62,21.6,0,0,0,0,0,0,0,0,21.6,-5,0,0,0,0,0,,0,0,0,16.6,2021-01-11
