Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %
Aroma Pizza,,#3846C,053e5240-9440-4e4e-b398-36a77753846c,Delivery - Partner Using Uber App,Postmates Android,Completed,6/16/21,8:23 PM,39.55,3.07,42.62,0,0,0,0,0,0,0,0,42.62,-10.68,0,0,0,0,0,,0,-3.07,0,28.87,6/21/21,0,0,27
Aroma Pizza,,#FB7CC,74583fb8-6551-4d6a-8e5a-c2e9d1dfb7cc,Delivery - Partner Using Uber App,UberEats Web,Completed,6/16/21,8:21 PM,26.91,2.09,29,0,0,0,0,0,0,0,0,29,-5.11,0,0,0,0,0,,0,-2.09,0,21.8,6/21/21,0,0,19
Aroma Pizza,,#2687E,4ce5d403-c1a3-481a-bccd-b38343f2687e,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/16/21,8:43 PM,18.99,1.47,20.46,0,0,0,0,0,0,0,0,20.46,-3.61,0,0,0,0,0,,0,-1.47,0,15.38,6/21/21,0,0,19
Aroma Pizza,,#ED01E,07277f6b-a86e-41cb-b17f-0694204ed01e,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/16/21,8:05 PM,63.92,4.95,68.87,0,0,0,0,0,0,0,0,68.87,-17.26,0,0,0,0,0,,0,-4.95,0,46.66,6/21/21,0,0,27
Aroma Pizza,,#F5EF1,c7cbcabe-8bba-4113-858e-6ea81f1f5ef1,Pickup,Postmates iOS,Completed,6/16/21,8:36 PM,67.68,5.25,72.93,0,0,0,0,0,0,0,0,72.93,-10.15,0,0,0,0,0,,0,-5.25,0,57.53,6/21/21,0,0,15
Aroma Pizza,,#C0F50,d96634b9-ca7e-42ea-b93d-4d181f3c0f50,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/17/21,11:18 AM,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.09,0,0,0,0,0,,0,-0.85,0,8.9,6/21/21,0,0,19
Aroma Pizza,,#5537A,ae4ff024-922d-44eb-b79d-526a1bd5537a,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/17/21,5:32 PM,36.97,2.87,39.84,0,0,0,0,0,0,0,0,39.84,-7.02,0,0,0,0,0,,0,-2.87,0,29.95,6/21/21,0,0,19
Aroma Pizza,,#4FF46,26d6f91f-bdbc-4c7c-b3ec-c21714a4ff46,Pickup,UberEats iOS,Completed,6/17/21,6:59 PM,25.56,1.98,27.54,0,0,0,0,0,0,0,0,27.54,0,0,0,0,0,0,,0,-1.98,0,25.56,6/21/21,0,0,
Aroma Pizza,,#D5489,552f4048-eac9-424b-80eb-3be4346d5489,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/17/21,9:04 PM,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-3.44,0,0,0,0,0,,0,-0.99,0,9.3,6/21/21,0,0,27
Aroma Pizza,,#23BF0,48523233-e80a-4100-a623-3d9b9bb23bf0,Pickup,UberEats iOS,Completed,6/17/21,8:36 PM,23.52,1.82,25.34,0,0,0,0,0,0,0,0,25.34,0,0,0,0,0,0,,0,-1.82,0,23.52,6/21/21,0,0,
Aroma Pizza,,#A4BB6,e4a7afb1-baad-4895-a707-59ffb9ca4bb6,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/18/21,1:10 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-5.93,0,0,0,0,0,,0,-1.7,0,16.05,6/21/21,0,0,27
Aroma Pizza,,#CC82D,4d6ab53f-48b8-4c7e-bb32-b23ed7bcc82d,Delivery - Partner Using Uber App,Postmates Android,Completed,6/18/21,3:22 PM,24.26,1.88,26.14,0,0,0,0,0,0,0,0,26.14,-6.55,0,0,0,0,0,,0,-1.88,0,17.71,6/21/21,0,0,27
Aroma Pizza,,#1402E,f8638ce9-abc0-4e4b-818f-a2205561402e,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/18/21,4:20 PM,33.55,2.6,36.15,0,0,0,0,0,0,0,0,36.15,-6.37,0,0,0,0,0,,0,-2.6,0,27.18,6/21/21,0,0,19
Aroma Pizza,,#EA0E3,4e80f6d0-1b4f-437a-90cb-e91ab0cea0e3,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/18/21,6:20 PM,29.97,2.32,32.29,0,0,0,0,0,0,0,0,32.29,-8.09,0,0,0,0,0,,0,-2.32,0,21.88,6/21/21,0,0,27
Aroma Pizza,,#44F97,8c1489f6-a686-4bbb-b011-89aed6a44f97,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/18/21,6:49 PM,19.22,1.49,20.71,0,0,0,0,0,0,0,0,20.71,-3.65,0,0,0,0,0,,0,-1.49,0,15.57,6/21/21,0,0,19
Aroma Pizza,,#DB8A4,7563ba2c-1351-448c-9ffd-fa6b064db8a4,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/18/21,7:02 PM,15.57,1.21,16.78,0,0,0,0,0,0,0,0,16.78,-4.2,0,0,0,0,0,,0,-1.21,0,11.37,6/21/21,0,0,27
Aroma Pizza,,#3DECF,110fcabe-d706-4311-bb06-5e246ed3decf,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/18/21,7:37 PM,32.76,2.54,35.3,0,0,0,0,0,0,0,0,35.3,-8.85,0,0,0,0,0,,0,-2.54,0,23.91,6/21/21,0,0,27
Aroma Pizza,,#603F2,8ac1fa5a-1fc2-46e8-ac6d-bf862be603f2,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/19/21,2:43 PM,29.98,2.32,32.3,0,0,0,0,0,0,0,0,32.3,-5.7,0,0,0,0,0,,0,-2.32,0,24.28,6/21/21,0,0,19
Aroma Pizza,,#19B7A,ca716b57-7a6e-46ff-aef2-1d4195e19b7a,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/19/21,4:18 PM,26.73,2.07,28.8,0,0,0,0,0,0,0,0,28.8,-5.08,0,0,0,0,0,,0,-2.07,0,21.65,6/21/21,0,0,19
Aroma Pizza,,#2FE2F,00a47dbe-6be3-4d91-94b8-ca770972fe2f,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/19/21,5:43 PM,23.47,1.82,25.29,0,0,0,0,0,0,0,0,25.29,-4.46,0,0,0,0,0,,0,-1.82,0,19.01,6/21/21,0,0,19
Aroma Pizza,,#A3976,77165850-c2e0-4feb-ad50-ef8b031a3976,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/19/21,7:08 PM,57.01,4.42,61.43,0,0,0,0,0,0,0,0,61.43,-10.83,0,0,0,0,0,,0,-4.42,0,46.18,6/21/21,0,0,19
Aroma Pizza,,#D0FB0,15fe3648-4987-45b8-9e4a-5085e72d0fb0,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/19/21,8:33 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-3.24,0,0,0,0,0,,0,-0.93,0,8.75,6/21/21,0,0,27
Aroma Pizza,,#C3FD6,1d33813d-a69b-42ca-b310-442ba92c3fd6,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/19/21,9:21 PM,63.91,4.95,68.86,0,0,0,0,0,0,0,0,68.86,-17.26,0,0,0,0,0,,0,-4.95,0,46.65,6/21/21,0,0,27
Aroma Pizza,,#8859C,ed925c12-1d26-4cc6-8967-dd3d8e98859c,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/20/21,11:49 AM,19.22,1.49,20.71,0,0,0,0,0,0,0,0,20.71,-3.65,0,0,0,0,0,,0,-1.49,0,15.57,6/21/21,0,0,19
Aroma Pizza,,#67E2F,5087309f-b3b3-4978-ab9a-0d1276c67e2f,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/20/21,12:54 PM,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-7.01,0,0,0,0,0,,0,-2.01,0,18.97,6/21/21,0,0,27
Aroma Pizza,,#B8E87,ac8b0b99-1b71-4d2d-adbc-24843c2b8e87,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/20/21,3:31 PM,20.46,1.59,22.05,0,0,0,0,0,0,0,0,22.05,-3.89,0,0,0,0,0,,0,-1.59,0,16.57,6/21/21,0,0,19
Aroma Pizza,,#1FF96,82ff0aa5-bfee-4f61-9ad9-74f66831ff96,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/20/21,2:11 PM,25.72,1.99,27.71,0,0,0,0,0,0,0,0,27.71,-4.89,0,0,0,0,0,,0,-1.99,0,20.83,6/21/21,0,0,19
Aroma Pizza,,#72653,491615a4-0a72-4081-bcd3-a3da11472653,Delivery - Partner Using Uber App,UberEats Web,Completed,6/20/21,4:08 PM,25.97,2.01,27.98,0,0,0,0,0,0,0,0,27.98,-4.93,0,0,0,0,0,,0,-2.01,0,21.04,6/21/21,0,0,19
Aroma Pizza,,#E311E,d1440e25-10c0-4d41-afbb-ec9592be311e,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/20/21,6:52 PM,22.58,1.75,24.33,0,0,0,0,0,0,0,0,24.33,-4.29,0,0,0,0,0,,0,-1.75,0,18.29,6/21/21,0,0,19
Aroma Pizza,,#F93B4,1c036382-0a7e-4bd7-936d-4a5239df93b4,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/20/21,7:09 PM,27.76,2.15,29.91,0,0,0,0,0,0,0,0,29.91,-5.27,0,0,0,0,0,,0,-2.15,0,22.49,6/21/21,0,0,19
Aroma Pizza,,#9B855,94cd7a99-f155-4f5a-aac6-c32a97c9b855,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/20/21,7:40 PM,26.55,2.06,28.61,0,0,0,0,0,0,0,0,28.61,-5.04,0,0,0,0,0,,0,-2.06,0,21.51,6/21/21,0,0,19
Aroma Pizza,,#6BCEE,d5e07ccf-85fe-4c51-a5db-0e5e2be6bcee,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/22/21,12:02 PM,19.22,1.49,20.71,0,0,0,0,0,0,0,0,20.71,-3.65,0,0,0,0,0,,0,-1.49,0,15.57,6/28/21,0,0,19
Aroma Pizza,,#51CC8,208f6b9a-c1ba-4e15-918d-6736d1951cc8,Delivery - Partner Using Uber App,UberEats Android,Completed,6/22/21,7:29 PM,45.15,3.5,48.65,0,0,0,0,0,0,0,0,48.65,-8.58,0,0,0,0,0,,0,-3.5,0,36.57,6/28/21,0,0,19
Aroma Pizza,,#E01EA,02e01f04-8474-49b3-9fa8-3851b04e01ea,Delivery - Partner Using Uber App,UberEats Web,Completed,6/22/21,7:39 PM,39.94,3.1,43.04,0,0,0,0,0,0,0,0,43.04,-7.59,0,0,0,0,0,,0,-3.1,0,32.35,6/28/21,0,0,19
Aroma Pizza,,#F479E,85eb0c46-0a3e-43a4-9443-f6fd1fcf479e,Pickup,Postmates iOS,Completed,6/23/21,11:41 AM,32.45,2.51,34.96,0,0,0,0,0,0,0,0,34.96,-4.87,0,0,0,0,0,,0,-2.51,0,27.58,6/28/21,0,0,15
Aroma Pizza,,#8EECE,babfbf71-4464-45ab-bfd1-ceac7118eece,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/23/21,5:49 PM,41.97,3.25,45.22,0,0,0,0,0,0,0,0,45.22,-11.33,0,0,0,0,0,,0,-3.25,0,30.64,6/28/21,0,0,27
Aroma Pizza,,#913AC,78f638d4-9378-441c-9436-b2253d1913ac,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/24/21,4:20 PM,27.56,2.14,29.7,0,0,0,0,0,0,0,0,29.7,-5.24,0,0,0,0,0,,0,-2.14,0,22.32,6/28/21,0,0,19
Aroma Pizza,,#D506A,38c9192a-90a6-4f59-8cae-8df465bd506a,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/24/21,6:01 PM,28.77,2.23,31,0,0,0,0,0,0,0,0,31,-5.47,0,0,0,0,0,,0,-2.23,0,23.3,6/28/21,0,0,19
Aroma Pizza,,#5B868,dfcc8e72-f122-4953-82d5-874fcc75b868,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/25/21,12:12 PM,16.78,1.3,18.08,0,0,0,0,0,0,0,0,18.08,-4.53,0,0,0,0,0,,0,-1.3,0,12.25,6/28/21,0,0,27
Aroma Pizza,,#75162,60b10331-6624-473e-952c-5a2ba0275162,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/25/21,12:19 PM,19.22,1.49,20.71,0,0,0,0,0,0,0,0,20.71,-3.65,0,0,0,0,0,,0,-1.49,0,15.57,6/28/21,0,0,19
Aroma Pizza,,#48535,7871ab28-ddf7-4a87-a8dd-ba4657248535,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/25/21,12:13 PM,41.98,3.25,45.23,0,0,0,0,0,0,0,0,45.23,-7.98,0,0,0,0,0,,0,-3.25,0,34,6/28/21,0,0,19
Aroma Pizza,,#ECD72,a0496887-1d52-416d-84b3-ac3c65eecd72,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/25/21,1:33 PM,41.7,3.23,44.93,0,0,0,0,0,0,0,0,44.93,-11.26,0,0,0,0,0,,0,-3.23,0,30.44,6/28/21,0,0,27
Aroma Pizza,,#9D8FB,017caf7f-dea4-468e-8964-38569f59d8fb,Delivery - Partner Using Uber App,Postmates Android,Completed,6/25/21,4:03 PM,29.92,2.32,32.24,0,0,0,0,0,0,0,0,32.24,-8.08,0,0,0,0,0,,0,-2.32,0,21.84,6/28/21,0,0,27
Aroma Pizza,,#C7075,d4f614ea-fa89-46a6-901d-ca16d0ac7075,Delivery - Partner Using Uber App,Postmates Android,Completed,6/25/21,5:25 PM,27.98,2.17,30.15,0,0,0,0,0,0,0,0,30.15,-7.55,0,0,0,0,0,,0,-2.17,0,20.43,6/28/21,0,0,27
Aroma Pizza,,#3E196,34eb8ec5-7d98-4a5e-bc22-e6ecc393e196,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/25/21,5:52 PM,23.57,1.83,25.4,0,0,0,0,0,0,0,0,25.4,-6.36,0,0,0,0,0,,0,-1.83,0,17.21,6/28/21,0,0,27
Aroma Pizza,,#017F7,0921a9e5-634f-4d54-aaf9-c95a45d017f7,Pickup,Postmates iOS,Completed,6/25/21,5:17 PM,42.21,3.27,45.48,0,0,0,0,0,0,0,0,45.48,-6.33,0,0,0,0,0,,0,-3.27,0,35.88,6/28/21,0,0,15
Aroma Pizza,,#9EF3A,14a01258-134e-4ca0-a670-d5968899ef3a,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/25/21,6:18 PM,38.97,3.02,41.99,0,0,0,0,0,0,0,0,41.99,-7.4,0,0,0,0,0,,0,-3.02,0,31.57,6/28/21,0,0,19
Aroma Pizza,,#69ED5,20f07657-77bc-4159-9009-72bbca369ed5,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/25/21,7:12 PM,69.48,5.38,74.86,0,0,0,0,0,0,0,0,74.86,-18.76,0,0,0,0,0,,0,-5.38,0,50.72,6/28/21,0,0,27
Aroma Pizza,,#B3F2D,03a705d5-09ba-49ab-ab2e-29d7310b3f2d,Delivery - Partner Using Uber App,UberEats Android,Completed,6/25/21,7:47 PM,24.94,1.93,26.87,0,0,0,0,0,0,0,0,26.87,-4.74,0,0,0,0,0,,0,-1.93,0,20.2,6/28/21,0,0,19
Aroma Pizza,,#95340,97f237dc-ce13-406d-b82f-3c32c6195340,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/25/21,7:53 PM,32.21,2.5,34.71,0,0,0,0,0,0,0,0,34.71,-6.12,0,0,0,0,0,,0,-2.5,0,26.09,6/28/21,0,0,19
Aroma Pizza,,#73BFE,98fefb7f-4748-4738-af29-1324f9073bfe,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/25/21,8:17 PM,29.95,2.32,32.27,0,0,0,0,0,0,0,0,32.27,-5.69,0,0,0,0,0,,0,-2.32,0,24.26,6/28/21,0,0,19
Aroma Pizza,,#E68E1,da6fd4e7-fe16-44c4-8fe8-fcec8f5e68e1,Delivery - Partner Using Uber App,Postmates Android,Completed,6/25/21,8:51 PM,14.46,1.12,15.58,0,0,0,0,0,0,0,0,15.58,-3.9,0,0,0,0,0,,0,-1.12,0,10.56,6/28/21,0,0,27
Aroma Pizza,,#F0B75,c920212a-e6c7-4caa-b68f-66418dff0b75,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/26/21,10:33 AM,43.98,3.41,47.39,0,0,0,0,0,0,0,0,47.39,-8.36,0,0,0,0,0,,0,-3.41,0,35.62,6/28/21,0,0,19
Aroma Pizza,,#0BD57,01d14aef-084e-4e64-8653-e5f38ca0bd57,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/26/21,10:36 AM,38.97,3.02,41.99,0,0,0,0,0,0,0,0,41.99,-7.4,0,0,0,0,0,,0,-3.02,0,31.57,6/28/21,0,0,19
Aroma Pizza,,#E00A9,e08b4144-35a1-4ac0-b8ba-79e7e35e00a9,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/26/21,10:34 AM,38.98,3.02,42,0,0,0,0,0,0,0,0,42,-7.41,0,0,0,0,0,,0,-3.02,0,31.57,6/28/21,0,0,19
Aroma Pizza,,#9F562,4b76e93e-488e-4b56-bc46-82138b79f562,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/26/21,11:55 AM,39.96,3.1,43.06,0,0,0,0,0,0,0,0,43.06,-7.59,0,0,0,0,0,,0,-3.1,0,32.37,6/28/21,0,0,19
Aroma Pizza,,#D03D1,3e432525-b6ca-4627-b6a8-12c076cd03d1,Delivery - Partner Using Uber App,UberEats Android,Completed,6/26/21,1:22 PM,77.69,6.02,83.71,0,0,0,0,0,0,0,0,83.71,-14.76,0,0,0,0,0,,0,-6.02,0,62.93,6/28/21,0,0,19
Aroma Pizza,,#5BC62,e6bbdcbe-0595-47c7-b41c-4a507655bc62,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/26/21,5:56 PM,28.27,2.19,30.46,0,0,0,0,0,0,0,0,30.46,-7.63,0,0,0,0,0,,0,-2.19,0,20.64,6/28/21,0,0,27
Aroma Pizza,,#97325,5807162e-ebd4-41fd-ae7b-4d33a1397325,Delivery - Partner Using Uber App,Postmates Android,Completed,6/26/21,7:11 PM,39.44,3.06,42.5,0,0,0,0,0,0,0,0,42.5,-10.65,0,0,0,0,0,,0,-3.06,0,28.79,6/28/21,0,0,27
Aroma Pizza,,#D61FB,cc2477f8-c736-4786-a1c6-182e78dd61fb,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/26/21,8:38 PM,22.17,1.72,23.89,0,0,0,0,0,0,0,0,23.89,-4.21,0,0,0,0,0,,0,-1.72,0,17.96,6/28/21,0,0,19
Aroma Pizza,,#0C758,119619dc-a5f8-44d5-ad5e-8204a700c758,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/26/21,9:31 PM,9.99,0.77,10.76,0,0,0,0,0,0,0,0,10.76,-1.9,0,0,0,0,0,,0,-0.77,0,8.09,6/28/21,0,0,19
Aroma Pizza,,#006AF,ea409bdc-8fad-46ab-a4c2-ba237c1006af,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/27/21,2:18 PM,77.12,5.98,83.1,0,0,0,0,0,0,0,0,83.1,-20.82,0,0,0,0,0,,0,-5.98,0,56.3,6/28/21,0,0,27
Aroma Pizza,,#426F7,4025b59b-9115-4bb6-a720-dbda7b9426f7,Delivery - Partner Using Uber App,UberEats Android,Completed,6/27/21,5:08 PM,29.35,2.27,31.62,0,0,0,0,0,0,0,0,31.62,-5.58,0,0,0,0,0,,0,-2.27,0,23.77,6/28/21,0,0,19
Aroma Pizza,,#6A1A0,e836625f-238c-412d-ab14-ad708b16a1a0,Delivery - Partner Using Uber App,Postmates Android,Completed,6/27/21,5:31 PM,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-4.58,0,0,0,0,0,,0,-1.32,0,12.4,6/28/21,0,0,27
Aroma Pizza,,#CF5A1,0637883c-27d8-47c0-8fd6-c062121cf5a1,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/27/21,6:18 PM,51.67,4,55.67,0,0,0,0,0,0,0,0,55.67,-9.82,0,0,0,0,0,,0,-4,0,41.85,6/28/21,0,0,19
Aroma Pizza,,#3331E,f1eb30bc-6a3d-4f89-9900-b3ecb1b3331e,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/27/21,6:38 PM,78.52,6.09,84.61,0,0,0,0,0,0,0,0,84.61,-14.92,0,0,0,0,0,,0,-6.09,0,63.6,6/28/21,0,0,19
Aroma Pizza,,#C305D,6bcc225e-285a-4361-9e1c-be9e89ac305d,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/27/21,7:38 PM,53.96,4.18,58.14,0,0,0,0,0,0,0,0,58.14,-10.25,0,0,0,0,0,,0,-4.18,0,43.71,6/28/21,0,0,19
Aroma Pizza,,#8A648,5d89859c-8b82-42d4-a302-94a0afa8a648,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/27/21,9:06 PM,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-3.23,0,0,0,0,0,,0,-1.32,0,13.75,6/28/21,0,0,19
Aroma Pizza,,#1FBFC,7fcc4204-a9b8-4f86-90f5-104658b1fbfc,Delivery - Partner Using Uber App,UberEats Android,Completed,6/28/21,5:38 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,,0,0,19
Aroma Pizza,,#714C7,d9f9b8ac-3ddb-4178-a39a-e05b8e2714c7,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/29/21,4:49 PM,52.43,3.88,56.31,0,0,0,0,0,0,0,0,56.31,-9.96,0,0,0,0,0,,0,-3.88,0,42.47,,0,0,19
Aroma Pizza,,#C7CC2,5cc6a929-877e-4b68-99f9-9be8018c7cc2,Delivery - Partner Using Uber App,Postmates Android,Completed,6/29/21,5:54 PM,35.95,2.79,38.74,0,0,0,0,0,0,0,0,38.74,-9.71,0,0,0,0,0,,0,-2.79,0,26.24,,0,0,27
Aroma Pizza,,#CC992,605ced23-5652-4f89-8976-cf40c49cc992,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/29/21,5:45 PM,36.75,2.85,39.6,0,0,0,0,0,0,0,0,39.6,-9.92,0,0,0,0,0,,0,-2.85,0,26.83,,0,0,27
Aroma Pizza,,#75D46,b24c2675-687f-4236-a012-314311675d46,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/29/21,7:53 PM,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-4.58,0,0,0,0,0,,0,-1.32,0,12.4,,0,0,27
Aroma Pizza,,#80EEE,df6c414d-896c-4804-a366-7a2898380eee,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/29/21,8:31 PM,28.98,2.25,31.23,0,0,0,0,0,0,0,0,31.23,-5.51,0,0,0,0,0,,0,-2.25,0,23.47,,0,0,19
Aroma Pizza,,#115E2,fac3f413-cf8b-476d-a546-cf031c2115e2,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/29/21,8:42 PM,56.94,4.41,61.35,0,0,0,0,0,0,0,0,61.35,-10.82,0,0,0,0,0,,0,-4.41,0,46.12,,0,0,19
Aroma Pizza,,#B4064,8cbb465d-31c6-4f3d-be87-4faf5c5b4064,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/30/21,11:55 AM,19.22,1.49,20.71,0,0,0,0,0,0,0,0,20.71,-3.65,0,0,0,0,0,,0,-1.49,0,15.57,,0,0,19
Aroma Pizza,,#90E9B,7baef831-411f-45bd-8dd5-cd1f0a290e9b,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/30/21,12:54 PM,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.37,0,0,0,0,0,,0,-1.78,0,18.61,,0,0,19
Aroma Pizza,,#32CE4,ee21af8d-4714-4a2e-a57d-c110d2232ce4,Delivery - Partner Using Uber App,Postmates Android,Completed,6/30/21,4:58 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-4.05,0,0,0,0,0,,0,-1.16,0,10.94,,0,0,27
The Wing Stop ,,#03A05,12e5a256-b4c9-47ae-8e10-8e7b5a103a05,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/1/21,2:19 PM,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-8.1,0,0,0,0,0,,0,-2.32,0,21.89,6/7/21,0,0,27
The Wing Stop ,,#10EB5,e0f2ab8a-1636-49cf-b20c-d0caa9a10eb5,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/1/21,3:52 PM,30.73,2.38,33.11,0,0,0,0,0,0,0,0,33.11,-8.3,0,0,0,0,0,,0,-2.38,0,22.43,6/7/21,0,0,27
The Wing Stop ,,#E451E,149c197d-be39-48d6-93ca-bb67cf9e451e,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/1/21,3:39 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-4.05,0,0,0,0,0,,0,-1.16,0,10.94,6/7/21,0,0,27
The Wing Stop ,,#D3D10,3ec692ed-4ea2-4fb8-90d5-aa04b77d3d10,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/1/21,8:13 PM,30.45,2.36,32.81,0,0,0,0,0,0,0,0,32.81,-7.61,0,0,0,0,0,,0,-2.36,0,22.84,6/7/21,0,0,25
The Wing Stop ,,#045A1,93270bf0-a80f-4ae3-a221-be978e2045a1,Delivery - Partner Using Uber App,UberEats Web,Completed,6/2/21,11:19 AM,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.12,0,0,0,0,0,,0,-1.28,0,12.37,6/7/21,0,0,25
The Wing Stop ,,#5FF5C,55ea0a2a-2046-4b67-b9d5-1cebe155ff5c,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/2/21,1:02 PM,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-4.05,0,0,0,0,0,,0,-1.16,0,10.94,6/7/21,0,0,27
The Wing Stop ,,#53486,b0b30049-452b-464d-8e76-4cd09a153486,Delivery - Partner Using Uber App,Postmates iOS,Completed,6/2/21,1:47 PM,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.45,0,0,0,0,0,,0,-1.28,0,12.04,6/7/21,0,0,27
The Wing Stop ,,#98C39,b109e547-3554-48db-8098-2c5796e98c39,Delivery - Partner Using Uber App,UberEats Web,Completed,6/2/21,1:57 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-3,0,0,0,0,0,,0,-0.93,0,8.99,6/7/21,0,0,25
The Wing Stop ,,#90436,54455017-400e-4a5e-adc2-51112d090436,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/2/21,4:58 PM,37.19,2.88,40.07,0,0,0,0,0,0,0,0,40.07,-9.3,0,0,0,0,0,,0,-2.88,0,27.89,6/7/21,0,0,25
The Wing Stop ,,#7690D,7bbbe5c3-9bca-4e9c-b4d0-ef8cd6e7690d,Delivery - Partner Using Uber App,UberEats iOS,Completed,6/2/21,5:34 PM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-6,0,0,0,0,0,,0,-1.86,0,17.98,6/7/21,0,0,25
