"Facility","Brand","Source","Date","Total Orders","Total Revenue"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-17","1","$25.24"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-17","1","$38.96"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","doordash","2021-06-17","1","$31.85"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-17","9","$215.55"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-17","2","$74.00"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-17","2","$48.90"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-17","6","$109.72"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-17","6","$176.39"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-17","1","$22.98"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-17","5","$109.78"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-06-17","2","$43.97"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-17","1","$33.31"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-06-17","1","$15.45"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-06-17","1","$14.20"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-17","6","$109.72"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-17","3","$71.00"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-06-17","1","$29.97"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-17","3","$109.65"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","grubhub","2021-06-17","1","$30.97"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-17","5","$91.20"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-06-17","2","$70.44"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","ubereats","2021-06-18","1","$36.97"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-18","1","$30.98"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-18","9","$273.74"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-18","2","$38.00"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-18","2","$45.44"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-18","7","$177.31"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-18","1","$49.98"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-18","4","$111.90"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-06-18","1","$22.49"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-18","12","$465.50"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-18","2","$40.85"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-18","8","$268.47"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-18","8","$257.25"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-18","8","$166.87"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","grubhub","2021-06-18","1","$32.99"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","grubhub","2021-06-18","1","$49.91"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-18","1","$13.99"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-06-18","2","$57.94"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-06-18","1","$23.94"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-06-18","1","$30.97"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-18","3","$59.72"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-06-18","2","$45.99"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-18","1","$18.98"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-19","1","$18.98"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-06-19","1","$12.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-19","6","$213.09"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-19","2","$54.99"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-19","1","$14.72"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-06-19","1","$29.97"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-19","1","$42.72"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-19","2","$57.05"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-19","6","$195.30"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","doordash","2021-06-19","0","$0.00"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-06-19","1","$13.00"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-19","2","$49.00"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","doordash","2021-06-19","0","$0.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","menufy","2021-06-19","1","$39.43"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-19","1","$29.48"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-06-19","1","$28.90"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-19","15","$457.46"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-19","17","$521.20"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-19","2","$46.99"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-19","7","$307.32"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","grubhub","2021-06-19","1","$17.95"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-06-19","1","$15.49"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-20","2","$52.96"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-20","16","$539.42"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-20","1","$32.50"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-06-20","4","$144.35"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-20","6","$197.38"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-06-20","1","$16.45"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-20","8","$326.57"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-06-20","1","$14.95"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-06-20","2","$29.97"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-20","1","$25.98"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-20","4","$114.60"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-20","1","$23.00"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","doordash","2021-06-20","1","$33.97"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-06-20","1","$48.94"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-20","8","$194.24"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","doordash","2021-06-20","1","$33.94"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-20","1","$20.95"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-20","7","$306.59"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-06-20","1","$23.99"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-20","2","$34.97"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","grubhub","2021-06-20","1","$19.95"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-21","1","$30.98"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-06-21","1","$13.00"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-21","1","$28.00"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-21","3","$101.91"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-21","1","$18.48"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-21","1","$38.96"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-21","6","$192.25"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-06-21","1","$12.95"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-21","6","$134.90"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-21","2","$75.96"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-06-21","1","$39.96"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-06-21","1","$13.99"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-21","3","$106.15"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","grubhub","2021-06-21","1","$35.96"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-06-21","1","$17.98"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","grubhub","2021-06-21","1","$13.95"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","ubereats","2021-06-21","1","$24.48"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-21","15","$505.97"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-21","6","$192.25"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-22","1","$34.47"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-22","2","$33.73"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-22","4","$160.35"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","ubereats","2021-06-22","1","$18.98"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-06-22","2","$46.35"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-22","3","$104.31"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-22","4","$160.35"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","grubhub","2021-06-22","1","$12.99"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-22","3","$86.92"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-22","2","$38.99"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-22","4","$84.70"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-22","13","$312.48"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-22","1","$18.00"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-06-22","1","$52.98"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-22","3","$92.89"
"Aroma Pizza - Lake Forest","Aroma Pizza","menufy","2021-06-22","1","$58.65"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-06-22","1","$24.99"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-22","2","$47.96"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-06-22","3","$105.88"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-23","5","$150.94"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-23","4","$120.18"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-06-23","3","$66.93"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-06-23","1","$12.99"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-06-23","2","$87.93"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-23","1","$20.00"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-23","2","$31.90"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-23","1","$15.00"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-23","2","$35.97"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-23","1","$29.97"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-23","6","$160.93"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-23","1","$54.97"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-23","1","$15.00"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","ubereats","2021-06-23","1","$15.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-23","10","$289.84"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-23","1","$18.98"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","grubhub","2021-06-23","1","$30.90"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-23","1","$32.97"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-23","2","$45.47"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-23","2","$74.42"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-06-24","2","$77.98"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","doordash","2021-06-24","1","$20.99"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-24","4","$113.10"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-24","6","$136.91"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-24","8","$288.96"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-06-24","1","$22.48"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","doordash","2021-06-24","1","$68.97"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-24","3","$99.91"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-24","3","$83.45"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-24","2","$56.33"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-06-24","1","$17.99"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-06-24","1","$22.98"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-24","3","$76.00"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-24","2","$56.69"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-24","2","$61.95"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","doordash","2021-06-24","1","$13.95"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-06-24","1","$25.98"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-25","2","$74.93"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","doordash","2021-06-25","1","$25.95"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-25","6","$156.50"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","ubereats","2021-06-25","1","$24.98"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-25","5","$115.34"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-25","14","$453.37"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-25","1","$62.99"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-25","8","$368.09"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-06-25","1","$29.90"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-25","1","$38.97"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-06-25","2","$48.95"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-25","7","$347.36"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-06-25","2","$42.85"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-25","1","$56.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-25","19","$605.87"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-25","8","$222.88"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-06-25","1","$21.48"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","grubhub","2021-06-25","1","$43.48"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-25","3","$54.72"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","grubhub","2021-06-25","1","$16.49"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","grubhub","2021-06-25","1","$12.99"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","grubhub","2021-06-25","1","$23.98"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","ubereats","2021-06-25","1","$21.99"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-25","1","$15.49"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-06-25","1","$38.98"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-25","0","$0.00"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-06-25","1","$41.46"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-25","2","$58.46"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-06-26","1","$42.85"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-26","9","$241.25"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-26","3","$78.44"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-26","9","$339.45"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-26","1","$18.98"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-26","2","$54.87"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-26","4","$183.41"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-06-26","1","$17.98"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-06-26","2","$68.60"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-26","1","$48.96"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-26","5","$140.50"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-06-26","2","$62.90"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","grubhub","2021-06-26","1","$14.99"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-26","1","$27.99"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-26","8","$175.12"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-26","14","$471.62"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-06-26","1","$53.94"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-06-26","1","$26.00"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-06-26","1","$49.00"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","doordash","2021-06-26","1","$33.94"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-26","5","$157.56"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-27","5","$214.82"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-27","7","$324.58"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-27","1","$15.00"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-06-27","1","$19.98"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-27","1","$13.99"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-27","1","$113.92"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-27","14","$380.20"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-27","15","$490.41"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-27","10","$284.04"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-06-27","1","$19.98"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-27","9","$345.97"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-27","5","$213.28"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","doordash","2021-06-27","1","$55.96"
"Aroma Pizza - Lake Forest","Aroma Pizza","menufy","2021-06-27","2","$80.09"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-27","3","$105.99"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-28","2","$64.21"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-28","6","$163.76"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-06-28","1","$19.98"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-28","4","$71.75"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-28","2","$34.48"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","grubhub","2021-06-28","1","$40.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-28","11","$307.13"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-28","6","$163.76"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-28","1","$26.85"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-28","5","$153.60"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-28","1","$25.98"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","doordash","2021-06-28","1","$21.23"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-28","1","$20.98"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","doordash","2021-06-28","1","$13.99"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-06-28","2","$30.97"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-28","1","$32.47"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-06-29","2","$122.89"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-29","15","$430.19"
