Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %
Trattoria Contadina ,,#1FB2B,90f2fadc-20c0-4e3b-8dad-19636e31fb2b,Delivery - Partner Using Uber App,iOS,Completed,2021-04-12,18:04,41.94,3.37,45.31,0,0,0,0,0,0,0,0,45.31,-10.49,0,0,0,0,0,,0,-3.37,0,31.45,2021-04-19,0,0,25
Trattoria Contadina ,,#2CCD7,639db5d0-e11e-449b-9c90-211525d2ccd7,Delivery - Partner Using Uber App,iOS,Completed,2021-04-12,20:33,35.47,2.83,38.3,0,0,0,0,0,0,0,0,38.3,-8.87,0,0,0,0,0,,0,-2.83,0,26.6,2021-04-19,0,0,25
Trattoria Contadina ,,#A4C55,840e6520-2a4a-4d59-b8cf-850cccea4c55,Delivery - Partner Using Uber App,iOS,Completed,2021-04-13,18:47,38.19,2.96,41.15,0,0,0,0,0,0,0,0,41.15,-9.55,0,0,0,0,0,,0,-2.96,0,28.64,2021-04-19,0,0,25
Trattoria Contadina ,,#FC9A6,132eebcb-f4fb-435b-8191-52bc7dffc9a6,Delivery - Partner Using Uber App,iOS,Completed,2021-04-14,17:22,31.7,2.52,34.22,0,0,0,0,0,0,0,0,34.22,-7.93,0,0,0,0,0,,0,-2.52,0,23.77,2021-04-19,0,0,25
Trattoria Contadina ,,#07992,b3007842-9d6f-4283-8555-a4ab0bd07992,Delivery - Partner Using Uber App,iOS,Completed,2021-04-16,15:29,37.97,3.51,41.48,0,0,0,0,0,0,0,0,41.48,-9.49,0,0,0,0,0,,0,-3.51,0,28.48,2021-04-19,0,0,25
Trattoria Contadina ,,#ABC1E,29731a8f-aa52-4662-82c6-7b33f8babc1e,Delivery - Partner Using Uber App,Android,Completed,2021-04-16,20:15,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-4.75,0,0,0,0,0,,0,-1.47,0,14.23,2021-04-19,0,0,25
Trattoria Contadina ,,#BD39F,78cc3e5b-ac80-49bf-86f3-b120f48bd39f,Delivery - Partner Using Uber App,iOS,Completed,2021-04-17,18:13,24.48,1.9,26.38,0,0,0,0,0,0,0,0,26.38,-6.12,0,0,0,0,0,,0,-1.9,0,18.36,2021-04-19,0,0,25
Trattoria Contadina ,,#C9F81,ab8e95d9-1821-43dd-8485-a9b2307c9f81,Delivery - Partner Using Uber App,iOS,Completed,2021-04-19,17:51,35.96,2.79,38.75,0,0,0,0,0,0,0,0,38.75,-8.99,0,0,0,0,0,,0,-2.79,0,26.97,2021-04-26,0,0,25
Trattoria Contadina ,,#EE7AF,51e693f0-302b-4aab-a2c6-a413a41ee7af,Delivery - Partner Using Uber App,Android,Completed,2021-04-19,19:32,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-5.75,0,0,0,0,0,,0,-1.78,0,17.23,2021-04-26,0,0,25
Trattoria Contadina ,,#27D34,5e7e8799-45c7-4933-b4be-6c5f3d227d34,Delivery - Partner Using Uber App,iOS,Completed,2021-04-20,14:21,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-6.5,0,0,0,0,0,,0,-2.01,0,19.48,2021-04-26,0,0,25
Trattoria Contadina ,,#F596C,5282a035-0801-4452-92fd-4974f56f596c,Pickup,iOS,Completed,2021-04-21,12:10,13.48,1.04,14.52,0,0,0,0,0,0,0,0,14.52,0,0,0,0,0,0,,0,-1.04,0,13.48,2021-04-26,0,0,
Trattoria Contadina ,,#861CD,5d3983df-0ab6-4c92-b1c1-11e57c8861cd,Delivery - Partner Using Uber App,iOS,Completed,2021-04-21,15:52,37.68,2.92,40.6,0,0,0,0,0,0,0,0,40.6,-9.42,0,0,0,0,0,,0,-2.92,0,28.26,2021-04-26,0,0,25
Trattoria Contadina ,,#CBA2D,61d68dc1-b9d6-4e85-9798-f9f4551cba2d,Pickup,iOS,Completed,2021-04-21,16:42,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,0,0,0,0,0,0,,0,-1.32,0,16.98,2021-04-26,0,0,
Trattoria Contadina ,,#373C1,3904201b-eab8-4352-8cd5-8b03063373c1,Delivery - Partner Using Uber App,iOS,Completed,2021-04-21,21:12,26.96,2.09,29.05,0,0,0,0,0,0,0,0,29.05,-6.74,0,0,0,0,0,,0,-2.09,0,20.22,2021-04-26,0,0,25
Trattoria Contadina ,,#C787F,a572d281-08de-4e84-bc5e-d524aa0c787f,Delivery - Partner Using Uber App,iOS,Completed,2021-04-22,11:41,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-3,0,0,0,0,0,,0,-0.93,0,8.99,2021-04-26,0,0,25
Trattoria Contadina ,,#6DF6C,2244f57e-9d3e-48e3-ad14-ac59a8a6df6c,Delivery - Partner Using Uber App,Android,Completed,2021-04-22,15:26,34.44,2.67,37.11,0,0,0,0,0,0,0,0,37.11,-8.61,0,0,0,0,0,,0,-2.67,0,25.83,2021-04-26,0,0,25
Trattoria Contadina ,,#36ECE,a2a95690-006b-4ada-bdd2-733210336ece,Delivery - Partner Using Uber App,iOS,Completed,2021-04-22,18:30,47.95,3.72,51.67,0,0,0,0,0,0,0,0,51.67,-11.99,0,0,0,0,0,,0,-3.72,0,35.96,2021-04-26,0,0,25
Trattoria Contadina ,,#65D98,d3e647cf-bf8e-41ce-bce2-f7f4c1965d98,Delivery - Partner Using Uber App,iOS,Completed,2021-04-24,11:55,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-3,0,0,0,0,0,,0,-0.93,0,8.99,2021-04-26,0,0,25
Trattoria Contadina ,,#0F369,5e3aa8ee-f662-45d3-91f6-f44123a0f369,Delivery - Partner Using Uber App,iOS,Completed,2021-04-24,19:16,14.97,1.16,16.13,0,0,0,0,0,0,0,0,16.13,-3.74,0,0,0,0,0,,0,-1.16,0,11.23,2021-04-26,0,0,25
Trattoria Contadina ,,#2639B,3f01aafa-6ae9-436b-b754-1af474a2639b,Delivery - Partner Using Uber App,iOS,Completed,2021-04-25,14:08,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-3,0,0,0,0,0,,0,-0.93,0,8.99,2021-04-26,0,0,25
Trattoria Contadina ,,#2E3DA,bb117dae-05b3-4f44-8b9e-3ab3df72e3da,Delivery - Partner Using Uber App,iOS,Completed,2021-04-25,18:14,34.96,2.71,37.67,0,0,0,0,0,0,0,0,37.67,-8.74,0,0,0,0,0,,0,-2.71,0,26.22,2021-04-26,0,0,25
Trattoria Contadina ,,#C5F06,78a976c1-9bc4-4dfa-bdfc-b9f56e7c5f06,Delivery - Partner Using Uber App,iOS,Completed,2021-04-26,19:02,47.95,3.72,51.67,0,0,0,0,0,0,0,0,51.67,-11.99,0,0,0,0,0,,0,-3.72,0,35.96,,0,0,25
Trattoria Contadina ,,#F3342,21b273e8-2328-4073-9f53-3d76d7cf3342,Delivery - Partner Using Uber App,iOS,Completed,2021-04-26,19:36,36.18,2.8,38.98,0,0,0,0,0,0,0,0,38.98,-9.05,0,0,0,0,0,,0,-2.8,0,27.13,,0,0,25
Trattoria Contadina ,,#00FBC,768c7542-c052-44fe-aa2f-cda5eb900fbc,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-27,11:36,37.72,2.92,40.64,0,0,0,0,0,0,0,0,40.64,-9.43,0,0,0,0,0,,0,-2.92,0,28.29,,0,0,25
Trattoria Contadina ,,#301BC,e3d2454f-0778-4762-be83-374179a301bc,Delivery - Partner Using Uber App,iOS,Completed,2021-04-27,15:16,17.98,1.39,19.37,0,0,0,0,0,0,0,0,19.37,-4.5,0,0,0,0,0,,0,-1.39,0,13.48,,0,0,25
Trattoria Contadina ,,#0EC6B,301c5420-033b-4b47-87d5-15521ab0ec6b,Delivery - Partner Using Uber App,iOS,Completed,2021-04-27,18:48,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5,0,0,0,0,0,,0,-1.55,0,14.98,,0,0,25
Trattoria Contadina ,,#CE7C9,a0b6ef10-ba86-43f0-82bf-cc8030ace7c9,Delivery - Partner Using Uber App,Android,Completed,2021-04-28,19:21,27.47,2.13,29.6,0,0,0,0,0,0,0,0,29.6,-6.87,0,0,0,0,0,,0,-2.13,0,20.6,,0,0,25
Trattoria Contadina ,,#076DE,a14e2c45-73f1-4902-ad2f-1e61336076de,Delivery - Partner Using Uber App,iOS,Completed,2021-04-29,15:50,10.98,0.85,11.83,0,0,0,0,0,0,0,0,11.83,-2.75,0,0,0,0,0,,0,-0.85,0,8.23,,0,0,25
Trattoria Contadina ,,#3F723,7227b40b-46d5-4aa0-8b6f-8ee28153f723,Delivery - Partner Using Uber App,iOS,Completed,2021-04-29,15:57,17.73,1.37,19.1,0,0,0,0,0,0,0,0,19.1,-4.43,0,0,0,0,0,,0,-1.37,0,13.3,,0,0,25
Trattoria Contadina ,,#7914E,c03c46df-16ae-4e34-84d1-7f87de27914e,Delivery - Partner Using Uber App,Android,Completed,2021-04-29,17:28,35.97,2.79,38.76,0,0,0,0,0,0,0,0,38.76,-8.99,0,0,0,0,0,,0,-2.79,0,26.98,,0,0,25
Trattoria Contadina ,,#62445,9981a377-cf62-4b3a-8b45-a5d4ac362445,Delivery - Partner Using Uber App,Android,Completed,2021-04-29,17:52,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-6.47,0,0,0,0,0,,0,-1.86,0,17.51,,0,0,27
Trattoria Contadina ,,#DF774,f2f7e1c0-f17d-4d78-8128-c03df8bdf774,Delivery - Partner Using Uber App,Android,Completed,2021-04-30,17:49,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-3.24,0,0,0,0,0,,0,-0.93,0,8.75,,0,0,27
Trattoria Contadina ,,#CAD79,a9af09a6-ec30-4fb0-8547-58bb0eccad79,Delivery - Partner Using Uber App,iOS,Completed,2021-04-30,20:16,70.63,5.47,76.1,0,0,0,0,0,0,0,0,76.1,-17.66,0,0,0,0,0,,0,-5.47,0,52.97,,0,0,25
Trattoria Contadina ,,#174D8,fb1efa66-8941-4459-95f4-6e850e7174d8,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-30,20:28,28.97,2.25,31.22,0,0,0,0,0,0,0,0,31.22,-7.24,0,0,0,0,0,,0,-2.25,0,21.73,,0,0,25
Trattoria Contadina ,,#4B1CD,a627493d-f2c9-4898-bf83-3a792674b1cd,Delivery - Partner Using Uber App,iOS,Completed,2021-04-30,21:16,65.67,5.09,70.76,0,0,0,0,0,0,0,0,70.76,-16.42,0,0,0,0,0,,0,-5.09,0,49.25,,0,0,25
The Wing Stop ,,#797A3,357ff8a3-0eb5-4849-838e-245de37797a3,Delivery - Partner Using Uber App,iOS,Completed,2021-04-02,15:16,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-3.69,0,0,0,0,0,,0,-1.14,0,11.05,2021-04-05,0,0,
The Wing Stop ,,#EACA9,96929b2e-e8fc-40f4-9a79-5146ca1eaca9,Delivery - Partner Using Uber App,iOS,Completed,2021-04-02,18:07,54.45,4.22,58.67,0,0,0,0,0,0,0,0,58.67,-13.61,0,0,0,0,0,,0,-4.22,0,40.84,2021-04-05,0,0,
The Wing Stop ,,#50A3C,c4a2cab6-61b2-41a2-818c-448c98150a3c,Delivery - Partner Using Uber App,Android,Completed,2021-04-02,19:21,21.49,1.67,23.16,0,0,0,0,0,0,0,0,23.16,-5.37,0,0,0,0,0,,0,-1.67,0,16.12,2021-04-05,0,0,
The Wing Stop ,,#878E0,b88ab4af-d2b7-47ae-997d-0116aec878e0,Delivery - Partner Using Uber App,Android,Completed,2021-04-02,19:57,65.92,5.11,71.03,0,0,0,0,0,0,0,0,71.03,-16.48,0,0,0,0,0,,0,-5.11,0,49.44,2021-04-05,0,0,
The Wing Stop ,,#76775,7d9eeaac-5788-43d5-ac8f-0cc303676775,Delivery - Partner Using Uber App,iOS,Completed,2021-04-02,20:22,40.98,3.18,44.16,0,0,0,0,0,0,0,0,44.16,-10.25,0,0,0,0,0,,0,-3.18,0,30.73,2021-04-05,0,0,
The Wing Stop ,,#1AD14,6612a9a6-5744-423d-83f9-1d5d95f1ad14,Delivery - Partner Using Uber App,iOS,Completed,2021-04-02,21:07,32.95,2.55,35.5,0,0,0,0,0,0,0,0,35.5,-8.24,0,0,0,0,0,,0,-2.55,0,24.71,2021-04-05,0,0,
The Wing Stop ,,#9B9FB,70df8826-5d7e-4111-9fb5-83f1b2d9b9fb,Delivery - Partner Using Uber App,iOS,Completed,2021-04-02,21:12,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,-2.09,0,20.24,2021-04-05,0,0,
The Wing Stop ,,#15D54,778b5a27-d235-42e3-9300-43d311715d54,Delivery - Partner Using Uber App,iOS,Completed,2021-04-03,16:40,36.72,2.85,39.57,0,0,0,0,0,0,0,0,39.57,-9.18,0,0,0,0,0,,0,-2.85,0,27.54,2021-04-05,0,0,25
The Wing Stop ,,#4C2AD,881e9014-5adf-464f-8360-283e9414c2ad,Delivery - Partner Using Uber App,iOS,Completed,2021-04-03,17:21,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,-2.09,0,20.24,2021-04-05,0,0,25
The Wing Stop ,,#CE139,e36c3a62-c815-4166-9903-55870d2ce139,Delivery - Partner Using Uber App,iOS,Completed,2021-04-03,17:16,39.98,3.1,43.08,0,0,0,0,0,0,0,0,43.08,-10,0,0,0,0,0,,0,-3.1,0,29.98,2021-04-05,0,0,25
The Wing Stop ,,#7A577,b2ea8e33-0b47-4ffa-85f8-1584cee7a577,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-03,18:01,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,-1.08,0,10.49,2021-04-05,0,0,25
The Wing Stop ,,#0E59D,a88984d9-7c5f-4844-ae8d-6b946610e59d,Delivery - Partner Using Uber App,Android,Completed,2021-04-05,10:37,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,-1.2,0,11.62,2021-04-12,0,0,25
The Wing Stop ,,#466C2,ac83ebf7-5cb1-4d31-bb99-c908701466c2,,Unknown,Refund,2021-03-31,20:09,-19.99,0,-19.99,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-19.99,2021-04-12,,,
The Wing Stop ,,#4E533,970a81e8-d85b-4c2e-b48c-7e5d1354e533,Delivery - Partner Using Uber App,iOS,Completed,2021-04-06,19:40,44.94,3.48,48.42,0,0,0,0,0,0,0,0,48.42,-11.24,0,0,0,0,0,,0,-3.48,0,33.7,2021-04-12,0,0,25
The Wing Stop ,,#60247,a2920fc0-10a7-4150-a00a-5090d6160247,Delivery - Partner Using Uber App,iOS,Completed,2021-04-06,20:16,35.98,2.79,38.77,0,0,0,0,0,0,0,0,38.77,-9,0,0,0,0,0,,0,-2.79,0,26.98,2021-04-12,0,0,25
The Wing Stop ,,#975BE,78447aec-9012-4f16-9a01-b7e871f975be,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-07,11:33,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,-1.08,0,10.49,2021-04-12,0,0,25
The Wing Stop ,,#73C23,122c6ac1-572e-4b9a-bb02-5a423f573c23,Delivery - Partner Using Uber App,iOS,Completed,2021-04-07,19:45,34.71,2.69,37.4,0,0,0,0,0,0,0,0,37.4,-8.68,0,0,0,0,0,,0,-2.69,0,26.03,2021-04-12,0,0,25
The Wing Stop ,,#79972,e5bc8f20-2133-4337-ad6d-d57533379972,Delivery - Partner Using Uber App,iOS,Canceled,2021-04-08,18:37,21.48,1.66,23.14,0,0,0,0,0,0,0,0,23.14,-5.37,0,0,0,0,0,,0,-1.66,0,16.11,2021-04-12,0,0,25
The Wing Stop ,,#FABFD,ff761925-7fc3-4772-b961-40b476cfabfd,Delivery - Partner Using Uber App,Android,Completed,2021-04-08,21:10,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-5,0,0,0,0,0,,0,-1.55,0,14.99,2021-04-12,0,0,25
The Wing Stop ,,#B7E9D,7ab02ed8-76ab-4aa2-8ceb-9bd6dd6b7e9d,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-08,20:38,58.98,4.57,63.55,0,0,0,0,0,0,0,0,63.55,-14.75,0,0,0,0,0,,0,-4.57,0,44.23,2021-04-12,0,0,25
The Wing Stop ,,#2F338,0365badc-6cd5-47c1-a482-2a822762f338,Delivery - Partner Using Uber App,iOS,Completed,2021-04-09,12:26,29.99,2.32,32.31,0,0,0,0,0,0,0,0,32.31,-7.5,0,0,0,0,0,,0,-2.32,0,22.49,2021-04-12,0,0,25
The Wing Stop ,,#D8F2B,713738ad-91ac-4a0b-9943-ceaa7cad8f2b,Delivery - Partner Using Uber App,iOS,Completed,2021-04-09,17:13,19.99,1.55,21.54,0,0,0,0,0,0,0,0,21.54,-5,0,0,0,0,0,,0,-1.55,0,14.99,2021-04-12,0,0,25
The Wing Stop ,,#A29B7,4de6778f-8fab-489e-b811-b163454a29b7,Delivery - Partner Using Uber App,iOS,Completed,2021-04-10,10:36,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,-1.2,0,11.62,2021-04-12,0,0,25
The Wing Stop ,,#D588F,7d697ee4-bd09-47aa-b68a-048427fd588f,Delivery - Partner Using Uber App,iOS,Completed,2021-04-10,18:51,30.48,2.36,32.84,0,0,0,0,0,0,0,0,32.84,-7.62,0,0,0,0,0,,0,-2.36,0,22.86,2021-04-12,0,0,25
The Wing Stop ,,#82789,3b159621-687e-43be-b871-1a0362882789,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-12,11:46,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-6.99,0,0,0,0,0,,0,-2.17,0,20.98,2021-04-19,0,0,25
The Wing Stop ,,#09623,79a9fa3c-d105-4342-97b0-2e4bcf409623,Delivery - Partner Using Uber App,iOS,Canceled,2021-04-12,19:09,194.06,15.04,209.1,0,0,0,0,0,0,0,0,209.1,-48.52,0,0,0,0,0,,0,-15.04,0,145.54,2021-04-19,0,0,25
The Wing Stop ,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,19.99,0,0,19.99,2021-04-19,0,0,
The Wing Stop ,,#A2153,9d975068-a582-47e8-9b12-5441ba5a2153,Delivery - Partner Using Uber App,iOS,Completed,2021-04-13,18:41,44.44,3.44,47.88,0,0,0,0,0,0,0,0,47.88,-11.11,0,0,0,0,0,,0,-3.44,0,33.33,2021-04-19,0,0,25
The Wing Stop ,,#1C0EE,286267f5-1ead-4383-9bd1-cba829e1c0ee,Delivery - Partner Using Uber App,iOS,Completed,2021-04-15,13:15,26.99,2.09,29.08,0,0,0,0,0,0,0,0,29.08,-6.75,0,0,0,0,0,,0,-2.09,0,20.24,2021-04-19,0,0,25
The Wing Stop ,,#E2126,e58ef79a-02cd-4c28-91e9-c1b41bae2126,Delivery - Partner Using Uber App,iOS,Completed,2021-04-15,14:11,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,-1.2,0,11.62,2021-04-19,0,0,25
The Wing Stop ,,#8040F,e64bb3ac-6f22-448a-ba07-2da38628040f,Delivery - Partner Using Uber App,iOS,Completed,2021-04-15,15:47,15.49,1.2,16.69,0,0,0,0,0,0,0,0,16.69,-3.87,0,0,0,0,0,,0,-1.2,0,11.62,2021-04-19,0,0,25
The Wing Stop ,,#25EBD,b907ed19-2f43-4d10-8cd8-20fdeee25ebd,Delivery - Partner Using Uber App,iOS,Completed,2021-04-16,17:52,22.47,1.74,24.21,0,0,0,0,0,0,0,0,24.21,-5.62,0,0,0,0,0,,0,-1.74,0,16.85,2021-04-19,0,0,25
The Wing Stop ,,#DD7F4,b9abe6e0-2367-412f-89cd-abdca74dd7f4,Delivery - Partner Using Uber App,Android,Completed,2021-04-17,15:06,14.99,1.16,16.15,0,0,0,0,0,0,0,0,16.15,-3.75,0,0,0,0,0,,0,-1.16,0,11.24,2021-04-19,0,0,25
The Wing Stop ,,#E583D,6bfaa6d0-9b67-4443-ac40-8526c36e583d,Delivery - Partner Using Uber App,iOS,Completed,2021-04-18,16:12,7.78,0.66,8.44,0,0,0,0,0,0,0,0,8.44,-1.95,0,0,0,0,0,,0,-0.66,0,5.83,2021-04-19,0,0,25
The Wing Stop ,,#DB5FA,65852a43-2b55-449f-a19c-51d1843db5fa,Delivery - Partner Using Uber App,iOS,Completed,2021-04-18,17:31,42.98,3.33,46.31,0,0,0,0,0,0,0,0,46.31,-10.75,0,0,0,0,0,,0,-3.33,0,32.23,2021-04-19,0,0,25
The Wing Stop ,,#95A33,64c24e27-0914-4bed-9691-929f35e95a33,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-18,18:19,27.99,2.17,30.16,0,0,0,0,0,0,0,0,30.16,-7,0,0,0,0,0,,0,-2.17,0,20.99,2021-04-19,0,0,25
The Wing Stop ,,#320F4,5418444b-135a-4c3f-b717-17c4029320f4,Delivery - Partner Using Uber App,iOS,Completed,2021-04-18,19:57,13.49,1.05,14.54,0,0,0,0,0,0,0,0,14.54,-3.37,0,0,0,0,0,,0,-1.05,0,10.12,2021-04-19,0,0,25
The Wing Stop ,,#6D437,0ecefe38-e6c5-4f18-b16f-241d46b6d437,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-19,17:34,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-3.19,0,0,0,0,0,,0,-0.99,0,9.55,2021-04-26,0,0,25
The Wing Stop ,,#036B3,d68325c7-486d-4fbc-894c-ac83f07036b3,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-19,18:19,41.22,3.19,44.41,0,0,0,0,0,0,0,0,44.41,-10.31,0,0,0,0,0,,0,-3.19,0,30.91,2021-04-26,0,0,25
The Wing Stop ,,#BEDCE,8c75dc0c-53e4-46d8-bfc6-85a6e09bedce,Delivery - Partner Using Uber App,Android,Completed,2021-04-21,11:08,15.74,1.22,16.96,0,0,0,0,0,0,0,0,16.96,-3.94,0,0,0,0,0,,0,-1.22,0,11.8,2021-04-26,0,0,25
The Wing Stop ,,#B8F45,45c79c60-abbc-4aeb-8225-9908eb6b8f45,Delivery - Partner Using Uber App,Android,Completed,2021-04-21,11:29,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.12,0,0,0,0,0,,0,-1.28,0,12.37,2021-04-26,0,0,25
The Wing Stop ,,#07AEE,5ea4981c-b7fe-4a91-bf7d-c44408b07aee,Delivery - Partner Using Uber App,iOS,Completed,2021-04-21,20:09,21.48,1.66,23.14,0,0,0,0,0,0,0,0,23.14,-5.37,0,0,0,0,0,,0,-1.66,0,16.11,2021-04-26,0,0,25
The Wing Stop ,,#361AC,cc229f36-b3c8-4311-9b12-fa8e6d2361ac,Delivery - Partner Using Uber App,iOS,Completed,2021-04-22,19:57,33.72,2.61,36.33,0,0,0,0,0,0,0,0,36.33,-8.43,0,0,0,0,0,,0,-2.61,0,25.29,2021-04-26,0,0,25
The Wing Stop ,,#49521,70afb46e-b040-474b-811b-7593e1e49521,Delivery - Partner Using Uber App,Android,Completed,2021-04-24,14:07,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.12,0,0,0,0,0,,0,-1.28,0,12.37,2021-04-26,0,0,25
The Wing Stop ,,#BAD49,9dd0f867-3d5f-42ed-b3e1-912e5c5bad49,Delivery - Partner Using Uber App,Android,Completed,2021-04-24,20:39,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-4.12,0,0,0,0,0,,0,-1.28,0,12.37,2021-04-26,0,0,25
The Wing Stop ,,#895A1,3d1b4dbf-94a8-4ac7-9583-1be8497895a1,Delivery - Partner Using Uber App,Android,Completed,2021-04-25,14:26,20.99,1.63,22.62,0,0,0,0,0,0,0,0,22.62,-5.25,0,0,0,0,0,,0,-1.63,0,15.74,2021-04-26,0,0,25
The Wing Stop ,,#0F1FC,fae315fb-f1fb-42ad-b378-879e0e70f1fc,Delivery - Partner Using Uber App,iOS,Completed,2021-04-25,19:36,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-5,0,0,0,0,0,,0,-1.55,0,14.98,2021-04-26,0,0,25
The Wing Stop ,,#16833,26d05368-0376-4a14-8ec0-bb2967216833,Delivery - Partner Using Uber App,iOS,Completed,2021-04-26,17:12,16.49,1.53,18.02,0,0,0,0,0,0,0,0,18.02,-4.12,0,0,0,0,0,,0,-1.53,0,12.37,,0,0,25
The Wing Stop ,,#2FD49,06cc787b-564f-4d08-8b92-6bef1012fd49,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-04-28,18:14,23.99,1.86,25.85,0,0,0,0,0,0,0,0,25.85,-6,0,0,0,0,0,,0,-1.86,0,17.99,,0,0,25
The Wing Stop ,,#A3189,1316402e-3dc6-4016-8ec8-17f0bfda3189,Delivery - Partner Using Uber App,iOS,Completed,2021-04-28,21:08,27.22,2.11,29.33,0,0,0,0,0,0,0,0,29.33,-6.81,0,0,0,0,0,,0,-2.11,0,20.41,,0,0,25
The Wing Stop ,,#90DB4,8a142b45-a136-4cb4-88a5-70986fc90db4,Delivery - Partner Using Uber App,Android,Completed,2021-04-29,19:18,47.97,3.72,51.69,0,0,0,0,0,0,0,0,51.69,-11.99,0,0,0,0,0,,0,-3.72,0,35.98,,0,0,25
The Wing Stop ,,#D6685,570b427b-c8fb-4896-b530-25cfbb1d6685,Delivery - Partner Using Uber App,iOS,Completed,2021-04-30,15:44,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-6,0,0,0,0,0,,0,-1.86,0,17.98,,0,0,25
The Wing Stop ,,#852C8,9f84c1e5-7840-4cec-83af-849a64b852c8,Delivery - Partner Using Uber App,iOS,Completed,2021-04-30,19:26,33.74,2.61,36.35,0,0,0,0,0,0,0,0,36.35,-8.44,0,0,0,0,0,,0,-2.61,0,25.3,,0,0,25
The Wing Stop ,,#0063A,d55e38ff-5af3-4f1d-81a6-de432290063a,Delivery - Partner Using Uber App,iOS,Completed,2021-04-30,20:42,36.23,2.81,39.04,0,0,0,0,0,0,0,0,39.04,-9.06,0,0,0,0,0,,0,-2.81,0,27.17,,0,0,25
